X_mm,Weights,Y_normalised,Weights
1.823778020900009977e+01,6.801733339999670447e-01,-9.499399788002450551e-01,6.801733339999670447e-01
1.959812687699999856e+01,6.863056290000150161e-01,-9.172385307998349724e-01,6.863056290000150161e-01
2.097073813500000128e+01,6.937355269999959662e-01,-8.888308228000310063e-01,6.937355269999959662e-01
2.235820918900000009e+01,7.238601829999969928e-01,-8.926282718001059546e-01,7.238601829999969928e-01
2.380592955499999874e+01,7.555276010000090414e-01,-8.990736048000660396e-01,7.555276010000090414e-01
2.531698475700000017e+01,7.883308720000169467e-01,-8.920284418002210058e-01,7.883308720000169467e-01
2.689364650100009868e+01,8.046052159999920184e-01,-9.112969668001370538e-01,8.046052159999920184e-01
2.850285693300000034e+01,8.241737099999859595e-01,-9.217171168000389825e-01,8.241737099999859595e-01
3.015120435300000068e+01,8.200923860000149945e-01,-9.158801548002200033e-01,8.200923860000149945e-01
3.179138912499999847e+01,8.349087989999810500e-01,-9.074299928002460547e-01,8.349087989999810500e-01
3.346120672299999654e+01,8.560019100000140213e-01,-9.092437718000210278e-01,8.560019100000140213e-01
3.517321054300000327e+01,8.926559809999969897e-01,-8.955819457998469568e-01,8.926559809999969897e-01
3.695852250499999769e+01,8.971040179999899555e-01,-8.676938177998749779e-01,8.971040179999899555e-01
3.875273054099999825e+01,8.934240110000000179e-01,-8.552777218000360282e-01,8.934240110000000179e-01
4.053957856299999918e+01,9.028524539999910337e-01,-8.542996658001700272e-01,9.028524539999910337e-01
4.234528347100000190e+01,9.187715490000240015e-01,-8.502701167998619747e-01,9.187715490000240015e-01
4.418282656899999949e+01,9.420338239999960228e-01,-8.424868958000789609e-01,9.420338239999960228e-01
4.606689421699999798e+01,9.542308399999870350e-01,-8.601212478000660466e-01,9.542308399999870350e-01
4.797535589700000003e+01,9.664839659999979737e-01,-8.664210327998209671e-01,9.664839659999979737e-01
4.990832382899999686e+01,9.783638090000189580e-01,-8.633547627998440221e-01,9.783638090000189580e-01
5.186505144699999903e+01,9.846792280000009612e-01,-8.729405557999430076e-01,9.846792280000009612e-01
5.383440990300000095e+01,9.979435449999769503e-01,-9.107849998000010494e-01,9.979435449999769503e-01
5.583029699299999749e+01,1.001409931000019959e+00,-9.220601597999970034e-01,1.001409931000019959e+00
5.783311685500000010e+01,1.002492691999999908e+00,-8.968704967999769906e-01,1.002492691999999908e+00
5.983810223900000125e+01,1.005671048999990047e+00,-8.745266598000399627e-01,1.005671048999990047e+00
6.184944433700000133e+01,1.003532360999999984e+00,-8.758092678000369835e-01,1.003532360999999984e+00
6.385650905899999685e+01,9.955176470000099975e-01,-8.723456717999059640e-01,9.955176470000099975e-01
6.584754435300000353e+01,1.001479946999989989e+00,-8.688203878000420044e-01,1.001479946999989989e+00
6.785050424700000349e+01,9.999843840000079975e-01,-8.636303877999580436e-01,9.999843840000079975e-01
6.985047301500000572e+01,1.002521724999990038e+00,-8.586748887998969515e-01,1.002521724999990038e+00
7.185551646499999379e+01,9.905985680000169991e-01,-8.724321618000490108e-01,9.905985680000169991e-01
7.383671360099999958e+01,1.002578500999999900e+00,-8.895647308001459752e-01,1.002578500999999900e+00
7.584187060300000383e+01,9.969164500000009532e-01,-9.053116838002499556e-01,9.969164500000009532e-01
7.783570350300000484e+01,1.007169608999979982e+00,-9.156954178000380473e-01,1.007169608999979982e+00
7.985004272099999412e+01,1.008653708000029958e+00,-9.168387808000200145e-01,1.008653708000029958e+00
8.186735013700000252e+01,9.999238339999719782e-01,-8.997941078000050164e-01,9.999238339999719782e-01
8.386719780500000354e+01,9.974273440000089863e-01,-8.927289767999579961e-01,9.974273440000089863e-01
8.586205249299999309e+01,1.000439279000020054e+00,-8.859312007999450289e-01,1.000439279000020054e+00
8.786293105100000389e+01,1.010465867999980061e+00,-8.618292078000709955e-01,1.010465867999980061e+00
8.988386278699999821e+01,1.009510454000009938e+00,-8.556308658000090217e-01,1.009510454000009938e+00
9.190288369499999988e+01,1.002437338000010003e+00,-8.685936808001599729e-01,1.002437338000010003e+00
9.390775837099999990e+01,9.905864380000080072e-01,-8.793911298001549914e-01,9.905864380000080072e-01
9.588893124700000214e+01,9.953353899999729526e-01,-8.785489958002300481e-01,9.953353899999729526e-01
9.787960202700000423e+01,9.962045090000090086e-01,-8.861721267998919904e-01,9.962045090000090086e-01
9.987201104499999360e+01,1.003662705000019972e+00,-9.066994027998870331e-01,1.003662705000019972e+00
1.018793364550000007e+02,1.004006045999989993e+00,-9.253380458001460029e-01,1.004006045999989993e+00
1.038873485470000020e+02,1.004917813000010041e+00,-9.209143387998039998e-01,1.004917813000010041e+00
1.058971841729999994e+02,9.964998739999869626e-01,-9.133462498002700158e-01,9.964998739999869626e-01
1.078901839210000020e+02,1.005387168999980041e+00,-9.266903588002149972e-01,1.005387168999980041e+00
1.099009582590000065e+02,1.003105653000009978e+00,-9.180245667999999970e-01,1.003105653000009978e+00
1.119071695650000038e+02,1.006300046000000004e+00,-8.996101467999719770e-01,1.006300046000000004e+00
1.139197696570000033e+02,1.000226080999990108e+00,-8.878352528000450494e-01,1.000226080999990108e+00
1.159202218190000053e+02,1.008112428000019989e+00,-8.738056907999409706e-01,1.008112428000019989e+00
1.179364466749999991e+02,1.002963358999980015e+00,-8.728841838000109821e-01,1.002963358999980015e+00
1.199423733929999969e+02,9.900411620000330037e-01,-8.845700818002339982e-01,9.900411620000330037e-01
1.219224557170000054e+02,9.953479849999949947e-01,-8.997241057998910385e-01,9.953479849999949947e-01
1.239131516869999956e+02,9.952325459999969981e-01,-8.902509498001619503e-01,9.952325459999969981e-01
1.259036167790000036e+02,9.870881329999789955e-01,-8.767384578000869677e-01,9.870881329999789955e-01
1.278777930450000042e+02,1.002020429000010093e+00,-8.761683088001459563e-01,1.002020429000010093e+00
1.298818339030000004e+02,9.962454920000139991e-01,-8.899155487998769987e-01,9.962454920000139991e-01
1.318743248870000002e+02,1.004744577999999944e+00,-8.943413778002590186e-01,1.004744577999999944e+00
1.338838140430000010e+02,1.003178887999990110e+00,-9.157976228002270291e-01,1.003178887999990110e+00
1.358901718189999883e+02,1.009140632999989906e+00,-9.174851778002159897e-01,1.009140632999989906e+00
1.379084530849999908e+02,9.927531810000119750e-01,-9.174903767999750270e-01,9.927531810000119750e-01
1.398939594469999861e+02,9.989018450000060056e-01,-9.223787027999039712e-01,9.989018450000060056e-01
1.418917631369999981e+02,9.996281359999840133e-01,-9.145844338001439811e-01,9.996281359999840133e-01
1.438910194089999948e+02,1.011892504000019954e+00,-9.146918858001810149e-01,1.011892504000019954e+00
1.459148044169999991e+02,1.009610321999999893e+00,-9.233797617999639495e-01,1.009610321999999893e+00
1.479340250609999998e+02,1.007441913999999938e+00,-9.222978418000029599e-01,1.007441913999999938e+00
1.499489088889999948e+02,9.845351999999819581e-01,-9.154325418001859616e-01,9.845351999999819581e-01
1.519179792889999874e+02,9.933495720000139473e-01,-9.131506517998669858e-01,9.933495720000139473e-01
1.539046784329999866e+02,9.995103660000099755e-01,-9.038525718001150233e-01,9.995103660000099755e-01
1.559036991650000061e+02,9.966866820000039873e-01,-8.998465998002419530e-01,9.966866820000039873e-01
1.578970725290000132e+02,1.003035726999979893e+00,-9.021869418002379515e-01,1.003035726999979893e+00
1.599031439830000068e+02,1.004789889999980090e+00,-8.988614888001219549e-01,1.004789889999980090e+00
1.619127237630000025e+02,9.972870480000179949e-01,-9.043538788000089479e-01,9.972870480000179949e-01
1.639072978590000105e+02,1.000553698000000047e+00,-9.277199248001859466e-01,1.000553698000000047e+00
1.659084052549999910e+02,1.004192742999989951e+00,-9.427106178000880243e-01,1.004192742999989951e+00
1.679167907409999998e+02,1.008056096000000013e+00,-9.272796158002449829e-01,1.008056096000000013e+00
1.699329029330000083e+02,9.993829980000159541e-01,-9.243825407998540467e-01,9.993829980000159541e-01
1.719316689290000113e+02,1.009767965000009982e+00,-9.334546877999230219e-01,1.009767965000009982e+00
1.739512048590000006e+02,1.002636962999970072e+00,-9.203494648002109590e-01,1.002636962999970072e+00
1.759564787850000016e+02,9.952015840000000280e-01,-9.030539158000010502e-01,9.952015840000000280e-01
1.779468819530000019e+02,9.911259420000110287e-01,-9.235505418000119482e-01,9.911259420000110287e-01
1.799291338369999949e+02,1.000026588000000105e+00,-9.065287938000210488e-01,1.000026588000000105e+00
1.819291870129999893e+02,9.933356449999880544e-01,-8.855106557998619898e-01,9.933356449999880544e-01
1.839158583029999932e+02,9.981428160000119787e-01,-8.932665267999769787e-01,9.981428160000119787e-01
1.859121439349999889e+02,1.007257658999989980e+00,-9.115232067999839982e-01,1.007257658999989980e+00
1.879266592529999969e+02,9.944778460000089915e-01,-9.157428178001509878e-01,9.944778460000089915e-01
1.899156149449999873e+02,9.952039149999909462e-01,-9.284188667999160316e-01,9.952039149999909462e-01
1.919060227749999967e+02,9.954338149999979457e-01,-9.489895807998890431e-01,9.954338149999979457e-01
1.938968904049999935e+02,1.009353498000010063e+00,-9.425221127999070525e-01,1.009353498000010063e+00
1.959155974010000136e+02,1.001179919999980017e+00,-9.324442967999290177e-01,1.001179919999980017e+00
1.979179572410000105e+02,9.989836790000200528e-01,-9.342892877998849599e-01,9.989836790000200528e-01
1.999159245989999931e+02,9.935655449999809541e-01,-9.293736988002759825e-01,9.935655449999809541e-01
2.019030556890000128e+02,9.941633580000229786e-01,-9.100913877998380030e-01,9.941633580000229786e-01
2.038913824050000017e+02,9.935633040000060312e-01,-9.117536368001140090e-01,9.935633040000060312e-01
2.058785090130000128e+02,1.002422766000010013e+00,-9.274858677999869849e-01,1.002422766000010013e+00
2.078833545450000031e+02,9.988149049999890394e-01,-9.202309977999899582e-01,9.988149049999890394e-01
2.098809843550000096e+02,9.925094859999890051e-01,-9.093957608000380333e-01,9.925094859999890051e-01
2.118660033269999872e+02,9.971736069999930230e-01,-9.232946457999560153e-01,9.971736069999930230e-01
2.138603505410000025e+02,9.971609220000059448e-01,-9.426848598002659507e-01,9.971609220000059448e-01
2.158546723849999864e+02,1.000082565999999895e+00,-9.440827308000340201e-01,1.000082565999999895e+00
2.178548375169999929e+02,1.000381926999990068e+00,-9.601146788001240218e-01,1.000381926999990068e+00
2.198556013710000059e+02,1.005944908000000027e+00,-9.690904678002140171e-01,1.005944908000000027e+00
2.218674911870000130e+02,9.957042329999979957e-01,-9.624138047999220014e-01,9.957042329999979957e-01
2.238588996530000088e+02,9.913657309999880374e-01,-9.478776978000670317e-01,9.913657309999880374e-01
2.258416311150000126e+02,9.902123990000150089e-01,-9.568070127999419583e-01,9.902123990000150089e-01
2.278220559130000140e+02,9.999818310000140320e-01,-9.428731988000720321e-01,9.999818310000140320e-01
2.298220195750000130e+02,1.003618745999999895e+00,-9.378365557999760460e-01,1.003618745999999895e+00
2.318292570669999861e+02,1.001350913999990100e+00,-9.373962878000550170e-01,1.001350913999990100e+00
2.338319588950000139e+02,9.988420720000019681e-01,-9.452314867998550252e-01,9.988420720000019681e-01
2.358296430389999898e+02,9.928236620000060464e-01,-9.353522818001349659e-01,9.928236620000060464e-01
2.378152903630000026e+02,9.993832200000130062e-01,-9.251692808002189850e-01,9.993832200000130062e-01
2.398140568029999997e+02,1.002934749000000014e+00,-9.342484838002750314e-01,1.002934749000000014e+00
2.418199263010000095e+02,1.004090654999979959e+00,-9.449324858002799976e-01,1.004090654999979959e+00
2.438281076110000072e+02,9.975722809999889584e-01,-9.434756588000819955e-01,9.975722809999889584e-01
2.458232521729999860e+02,1.006058127000019953e+00,-9.417473388001550427e-01,1.006058127000019953e+00
2.478353684269999917e+02,9.988988479999959536e-01,-9.390394518002269653e-01,9.988988479999959536e-01
2.498331661230000122e+02,1.004544862999990018e+00,-9.311499268000029694e-01,1.004544862999990018e+00
2.518422558489999972e+02,9.952622659999830201e-01,-9.456105397999290396e-01,9.952622659999830201e-01
2.538327803809999921e+02,1.002007189000009957e+00,-9.331352238000359955e-01,1.002007189000009957e+00
2.558367947590000142e+02,1.003719169000010014e+00,-9.288724808001519451e-01,1.003719169000010014e+00
2.578442330969999716e+02,9.985694339999899860e-01,-9.144051178000439650e-01,9.985694339999899860e-01
2.598413719650000075e+02,9.993981460000329609e-01,-9.125239918001569750e-01,9.993981460000329609e-01
2.618401682570000162e+02,9.932224259999880012e-01,-9.045809957999320083e-01,9.932224259999880012e-01
2.638266131089999931e+02,9.973141039999690038e-01,-9.083680908001100507e-01,9.973141039999690038e-01
2.658212413169999877e+02,9.939772160000189816e-01,-9.326866407999999664e-01,9.939772160000189816e-01
2.678091957490000254e+02,1.006431631999989973e+00,-9.453738248002140354e-01,1.006431631999989973e+00
2.698220590130000005e+02,1.001536945000029988e+00,-9.206548757999259980e-01,1.001536945000029988e+00
2.718251329029999965e+02,9.915655570000010410e-01,-9.174616118002629772e-01,9.915655570000010410e-01
2.738082640169999991e+02,1.001537388999989897e+00,-9.333900868001590023e-01,1.001537388999989897e+00
2.758113387949999833e+02,9.971299810000000541e-01,-9.302109348000440203e-01,9.971299810000000541e-01
2.778055987569999843e+02,1.010535217999970037e+00,-9.305328218000570306e-01,1.010535217999970037e+00
2.798266691929999865e+02,1.001951412000009922e+00,-9.443129747999710055e-01,1.001951412000009922e+00
2.818305720170000086e+02,9.991272839999969513e-01,-9.380923038001750536e-01,9.991272839999969513e-01
2.838288265850000016e+02,9.978002730000240517e-01,-9.382038348001630057e-01,9.978002730000240517e-01
2.858244271309999931e+02,9.957467489999769494e-01,-9.444624588000749554e-01,9.957467489999769494e-01
2.878159206290000043e+02,1.002479431000010024e+00,-9.489593988000140090e-01,1.002479431000010024e+00
2.898208794910000279e+02,1.001809471999959955e+00,-9.436906807999320135e-01,1.001809471999959955e+00
2.918244984350000095e+02,1.002792254000010042e+00,-9.324958097999740403e-01,1.002792254000010042e+00
2.938300829429999794e+02,9.976139089999950249e-01,-9.381879717998909962e-01,9.976139089999950249e-01
2.958253107610000256e+02,9.991270620000419767e-01,-9.554644748002090182e-01,9.991270620000419767e-01
2.978235648849999961e+02,1.005887243999979974e+00,-9.555689498002659654e-01,1.005887243999979974e+00
2.998353393730000107e+02,9.896851569999970399e-01,-9.468743827999900331e-01,9.896851569999970399e-01
3.018147096870000041e+02,1.000111862999969903e+00,-9.320133117999489514e-01,1.000111862999969903e+00
3.038149334130000057e+02,9.960465540000309481e-01,-9.139832217999810382e-01,9.960465540000309481e-01
3.058070265210000116e+02,1.003746981000009919e+00,-9.114381147998360522e-01,1.003746981000009919e+00
3.078145204830000239e+02,9.996115449999930513e-01,-9.330330538002440388e-01,9.996115449999930513e-01
3.098137435730000107e+02,9.998127239999800020e-01,-9.501097848001339718e-01,9.998127239999800020e-01
3.118133690210000282e+02,1.001666866000020084e+00,-9.391429098001820019e-01,1.001666866000020084e+00
3.138167027530000155e+02,9.956320869999899514e-01,-9.229526708001569713e-01,9.956320869999899514e-01
3.158079669269999954e+02,1.001536945000029988e+00,-9.234349708001450274e-01,1.001536945000029988e+00
3.178110408169999914e+02,1.001423392999980067e+00,-9.202417068000560141e-01,1.001423392999980067e+00
3.198138876030000119e+02,9.951897869999869473e-01,-9.130690828000069814e-01,9.951897869999869473e-01
3.218042671769999856e+02,1.003545934000019901e+00,-9.156015897999909559e-01,1.003545934000019901e+00
3.238113590450000174e+02,9.942066719999900215e-01,-9.301585607999239835e-01,9.942066719999900215e-01
3.257997723889999975e+02,1.003078486000019920e+00,-9.157934508000660223e-01,1.003078486000019920e+00
3.278059293609999827e+02,9.957169179999709741e-01,-8.964229987998639793e-01,9.957169179999709741e-01
3.297973631969999815e+02,9.917520320000220435e-01,-8.998792348000680397e-01,9.917520320000220435e-01
3.317808672610000258e+02,1.001480724000030076e+00,-9.047933587999920091e-01,1.001480724000030076e+00
3.337838287089999767e+02,9.949348499999639550e-01,-8.996280547999050414e-01,9.949348499999639550e-01
3.357736984090000192e+02,1.004404033000009910e+00,-8.932246417998900290e-01,1.004404033000009910e+00
3.377825064749999910e+02,1.000925316000010001e+00,-9.027463348001280030e-01,1.000925316000010001e+00
3.397843571070000053e+02,9.953202629999959861e-01,-8.956659898001080311e-01,9.953202629999959861e-01
3.417749976329999981e+02,1.000767672999979929e+00,-8.852191618001650220e-01,1.000767672999979929e+00
3.437765329790000237e+02,1.001166326000000106e+00,-8.901621197998680346e-01,1.001166326000000106e+00
3.457788656309999737e+02,1.003848846999999989e+00,-9.090716458001679712e-01,1.003848846999999989e+00
3.477865633249999746e+02,1.001737991999990030e+00,-9.166853537999769541e-01,1.001737991999990030e+00
3.497900393090000080e+02,1.002792254000010042e+00,-9.205300577999080414e-01,1.002792254000010042e+00
3.517956238169999779e+02,1.004403144999999942e+00,-9.262222198002519891e-01,1.004403144999999942e+00
3.538044301069999733e+02,9.969872639999830533e-01,-9.357156888000589534e-01,9.969872639999830533e-01
3.557984046349999971e+02,9.951488250000299907e-01,-9.310386797999969932e-01,9.951488250000299907e-01
3.577887022849999994e+02,9.937211689999689845e-01,-9.145875318002080201e-01,9.937211689999689845e-01
3.597761446229999933e+02,9.949750349999819665e-01,-9.183035157999479559e-01,9.949750349999819665e-01
3.617660946930000136e+02,1.003676743000029958e+00,-9.308590618001060246e-01,1.003676743000029958e+00
3.637734481790000132e+02,1.002592650000029950e+00,-9.324472818000799634e-01,1.002592650000029950e+00
3.657786334790000069e+02,1.000494923999980079e+00,-9.311473397999070478e-01,1.000494923999980079e+00
3.677796233270000243e+02,9.976863879999480211e-01,-9.440848487999180527e-01,9.976863879999480211e-01
3.697749961029999781e+02,9.947352460000330465e-01,-9.463535287999039758e-01,9.947352460000330465e-01
3.717644665949999876e+02,9.984278269999999900e-01,-9.329580118002529510e-01,9.984278269999999900e-01
3.737613222489999885e+02,9.963744140000300176e-01,-9.261132698002260133e-01,9.963744140000300176e-01
3.757540710769999919e+02,1.006801231000000074e+00,-9.175103718002329822e-01,1.006801231000000074e+00
3.777676735389999862e+02,1.009809592999999950e+00,-9.057419827998099970e-01,1.009809592999999950e+00
3.797872927249999861e+02,1.007042352000010021e+00,-9.116415827999450050e-01,1.007042352000010021e+00
3.818013774290000129e+02,1.004602860000010089e+00,-9.258665927998209755e-01,1.004602860000010089e+00
3.838105831490000242e+02,9.963180819999589710e-01,-9.423556938001520500e-01,9.963180819999589710e-01
3.858032193129999996e+02,9.952905430000099640e-01,-9.317772278002109942e-01,9.952905430000099640e-01
3.877938003990000198e+02,9.983141639999929540e-01,-9.202932238000870457e-01,9.983141639999929540e-01
3.897904287270000054e+02,1.003419919000009930e+00,-9.094655938001490192e-01,1.003419919000009930e+00
3.917972685650000244e+02,1.004192187999960018e+00,-9.020579178001070231e-01,1.004192187999960018e+00
3.938056529410000053e+02,1.008369807000009999e+00,-8.866092757998269569e-01,1.008369807000009999e+00
3.958223925550000217e+02,1.005630399000009945e+00,-8.947013047998669810e-01,1.005630399000009945e+00
3.978336533529999883e+02,1.000410204000049985e+00,-9.120959437999259789e-01,1.000410204000049985e+00
3.998344737610000266e+02,1.000255023999929938e+00,-9.220630448001539969e-01,1.000255023999929938e+00
4.018349838089999935e+02,1.002607798000010098e+00,-9.090459627998369596e-01,1.002607798000010098e+00
4.038401994050000212e+02,1.001507669000029965e+00,-8.907308777998249605e-01,1.001507669000029965e+00
4.058432147429999759e+02,1.002919843999990013e+00,-8.865145497999830093e-01,1.002919843999990013e+00
4.078490544310000132e+02,1.003833387000010013e+00,-8.791356487999449909e-01,1.003833387000010013e+00
4.098567212049999853e+02,1.003120113999979912e+00,-8.686688138002129911e-01,1.003120113999979912e+00
4.118629614330000095e+02,1.006813915999970055e+00,-8.683031848002540354e-01,1.006813915999970055e+00
4.138765892650000069e+02,1.001964430000040096e+00,-8.745271387998909685e-01,1.001964430000040096e+00
4.158805181249999805e+02,9.981859080000109463e-01,-8.863093948000939637e-01,9.981859080000109463e-01
4.178768899410000017e+02,1.005089805999969998e+00,-8.885316598000939647e-01,1.005089805999969998e+00
4.198870695530000035e+02,1.003876790999979951e+00,-8.869855307998759653e-01,1.003876790999979951e+00
4.218948231350000242e+02,1.001550962000040013e+00,-8.955799667999709834e-01,1.001550962000040013e+00
4.238979250589999879e+02,9.990137320000089804e-01,-9.104213817998639824e-01,9.990137320000089804e-01
4.258959525230000054e+02,9.994270889999650187e-01,-9.065535527999769583e-01,9.994270889999650187e-01
4.278948067009999932e+02,9.982992379999869881e-01,-8.996230367999660249e-01,9.982992379999869881e-01
4.298914051770000242e+02,1.003518211999989918e+00,-9.058176057998540420e-01,1.003518211999989918e+00
4.318984416010000018e+02,1.003562969000030058e+00,-9.194009048000000295e-01,1.003562969000030058e+00
4.339055675390000033e+02,1.000482238999979900e+00,-9.170027088000840543e-01,1.000482238999979900e+00
4.359065320170000177e+02,9.981853530000249775e-01,-9.119478748000350299e-01,9.981853530000249775e-01
4.379029027230000111e+02,9.984859350000190314e-01,-9.141524997999970203e-01,9.984859350000190314e-01
4.398998745929999927e+02,1.008941250999979999e+00,-9.093397737999000530e-01,1.008941250999979999e+00
4.419177570950000131e+02,1.002379118999980001e+00,-9.023599248000949702e-01,1.002379118999980001e+00
4.439225153329999785e+02,9.965304819999970531e-01,-9.111218298001230176e-01,9.965304819999970531e-01
4.459155762969999728e+02,9.949504420000040428e-01,-9.255313387998289620e-01,9.949504420000040428e-01
4.479054771809999806e+02,1.001208862999990012e+00,-9.021268947999769861e-01,1.001208862999990012e+00
4.499078949070000135e+02,1.000709343000069973e+00,-9.049843658002030278e-01,1.000709343000069973e+00
4.519093135929999789e+02,1.007498356999950051e+00,-9.078882517999029567e-01,1.007498356999950051e+00
4.539243103069999847e+02,1.001366284000029916e+00,-9.030020478000150286e-01,1.001366284000029916e+00
4.559270428749999837e+02,9.905111839999849455e-01,-8.938291598000209781e-01,9.905111839999849455e-01
4.579080652430000100e+02,9.950038669999800023e-01,-9.079066488000360202e-01,9.950038669999800023e-01
4.598980729770000266e+02,1.000738063999990102e+00,-9.214711467999729955e-01,1.000738063999990102e+00
4.618995491050000055e+02,1.002779125000049953e+00,-9.253804567998999975e-01,1.002779125000049953e+00
4.639051073549999842e+02,9.998412229999470435e-01,-9.130661638002099956e-01,9.998412229999470435e-01
4.659047898009999926e+02,9.979868590000360307e-01,-9.030976568000139704e-01,9.979868590000360307e-01
4.679007635190000087e+02,9.942213550000079669e-01,-8.983454577999340218e-01,9.942213550000079669e-01
4.698892062290000240e+02,1.000366779000019912e+00,-9.020361948001319741e-01,1.000366779000019912e+00
4.718899397870000030e+02,9.923097709999809668e-01,-9.280271268000039875e-01,9.923097709999809668e-01
4.738745593290000215e+02,1.003449639000000060e+00,-9.349303797998800292e-01,1.003449639000000060e+00
4.758814586070000132e+02,9.956480119999749911e-01,-9.285598798000760379e-01,9.956480119999749911e-01
4.778727546310000207e+02,9.959447990000289685e-01,-9.120517327998239887e-01,9.959447990000289685e-01
4.798646442290000209e+02,1.001639476999999889e+00,-9.234913847998309500e-01,1.001639476999999889e+00
4.818679231830000163e+02,1.005045492999979917e+00,-9.063380578000419519e-01,1.005045492999979917e+00
4.838780141689999823e+02,9.980570970000139930e-01,-9.207875357999459887e-01,9.980570970000139930e-01
4.858741283630000112e+02,1.000796726999990005e+00,-9.360420557998450075e-01,1.000796726999990005e+00
4.878757218169999987e+02,1.000069214999999900e+00,-9.420010218001949598e-01,1.000069214999999900e+00
4.898758602469999914e+02,9.994404400000009847e-01,-9.400194587998389473e-01,9.994404400000009847e-01
4.918747411269999930e+02,1.002094018000009967e+00,-9.511024537998199468e-01,1.002094018000009967e+00
4.938789291630000093e+02,1.002706424000020080e+00,-9.498771508001200292e-01,1.002706424000020080e+00
4.958843420110000011e+02,9.939354769999509953e-01,-9.525636247998650052e-01,9.939354769999509953e-01
4.978722129650000170e+02,1.006058571000010060e+00,-9.462424578002810449e-01,1.006058571000010060e+00
4.998843301069999825e+02,9.998530199999889900e-01,-9.435486827999000070e-01,9.998530199999889900e-01
5.018840361470000175e+02,9.949905160000009907e-01,-9.515442948002149626e-01,9.949905160000009907e-01
5.038740171790000204e+02,9.973157900000440002e-01,-9.470952818001310280e-01,9.973157900000440002e-01
5.058686487589999956e+02,9.997105250000120069e-01,-9.363816498001820143e-01,9.997105250000120069e-01
5.078680698090000192e+02,1.000267153999939929e+00,-9.393854217999260126e-01,1.000267153999939929e+00
5.098686041170000181e+02,1.006942727000019966e+00,-9.443430428000569865e-01,1.006942727000019966e+00
5.118824895710000078e+02,9.977295910000240076e-01,-9.375347418002210054e-01,9.977295910000240076e-01
5.138779487530000551e+02,9.961028859999599971e-01,-9.237725348001220027e-01,9.961028859999599971e-01
5.158701545249999754e+02,9.985136570000460177e-01,-9.232029957999540182e-01,9.985136570000460177e-01
5.178671818389999544e+02,1.001735549999980046e+00,-9.193639418000999486e-01,1.001735549999980046e+00
5.198706529390000242e+02,1.001309396999999990e+00,-9.231310298000320325e-01,1.001309396999999990e+00
5.218732717330000241e+02,1.007827771000000094e+00,-9.119649338000780370e-01,1.007827771000000094e+00
5.238889272750000146e+02,1.005287522999990024e+00,-9.010703307999109457e-01,1.005287522999990024e+00
