time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,2.996999999999999886e+00,7.915000000000000036e+00,4.918000000000000149e+00,0.000000000000000000e+00,4.470029999999999859e+02,0.000000000000000000e+00,4.280999999999999694e+00,9.253000000000000114e+00,4.972000000000000419e+00,0.000000000000000000e+00,4.532470000000000141e+02
8.999999999999999320e-03,3.009999999999999787e+00,7.966000000000000192e+00,4.956000000000000405e+00,4.888647474198805310e-04,4.469900000000000091e+02,8.999999999999999320e-03,4.269000000000000128e+00,9.265000000000000568e+00,4.996000000000000441e+00,4.886524052557280739e-04,4.532350000000000136e+02
1.799999999999999864e-02,3.048000000000000043e+00,8.028999999999999915e+00,4.980999999999999872e+00,9.777294948397610621e-04,4.469519999999999982e+02,1.700000000000000122e-02,4.179999999999999716e+00,9.227000000000000313e+00,5.046999999999999709e+00,9.230100988163753711e-04,4.532730000000000246e+02
2.699999999999999969e-02,3.061999999999999833e+00,8.053000000000000824e+00,4.990999999999999659e+00,1.466594242259641485e-03,4.469379999999999882e+02,2.599999999999999881e-02,4.192999999999999616e+00,9.253000000000000114e+00,5.059999999999999609e+00,1.411662504072103228e-03,4.532470000000000141e+02
3.599999999999999728e-02,3.060000000000000053e+00,8.080000000000000071e+00,5.019999999999999574e+00,1.955458989679522124e-03,4.469399999999999977e+02,3.500000000000000333e-02,4.192999999999999616e+00,9.268000000000000682e+00,5.075000000000000178e+00,1.900314909327831519e-03,4.532319999999999709e+02
4.399999999999999745e-02,3.112000000000000099e+00,8.143000000000000682e+00,5.030999999999999694e+00,2.390005431830526800e-03,4.468879999999999768e+02,4.299999999999999656e-02,4.142000000000000348e+00,9.240999999999999659e+00,5.099000000000000199e+00,2.334672602888478599e-03,4.532590000000000146e+02
5.299999999999999850e-02,3.164000000000000146e+00,8.205999999999999517e+00,5.041999999999999815e+00,2.878870179250407439e-03,4.468360000000000127e+02,5.199999999999999761e-02,4.166999999999999815e+00,9.326999999999999957e+00,5.160000000000000142e+00,2.823325008144206456e-03,4.531730000000000018e+02
6.199999999999999956e-02,3.149999999999999911e+00,8.205999999999999517e+00,5.056000000000000050e+00,3.367734926670288079e-03,4.468500000000000227e+02,5.999999999999999778e-02,4.205000000000000071e+00,9.380000000000000782e+00,5.174999999999999822e+00,3.257682701704853970e-03,4.531200000000000045e+02
7.000000000000000666e-02,3.149999999999999911e+00,8.208999999999999631e+00,5.059000000000000163e+00,3.802281368821293188e-03,4.468500000000000227e+02,7.000000000000000666e-02,4.128999999999999559e+00,9.340999999999999304e+00,5.211999999999999744e+00,3.800629818655663038e-03,4.531589999999999918e+02
7.900000000000000078e-02,3.150999999999999801e+00,8.236000000000000654e+00,5.084999999999999964e+00,4.291146116241173827e-03,4.468489999999999895e+02,7.799999999999999989e-02,4.115999999999999659e+00,9.353999999999999204e+00,5.238000000000000433e+00,4.234987512216310118e-03,4.531460000000000150e+02
8.799999999999999489e-02,3.150999999999999801e+00,8.257999999999999119e+00,5.107000000000000206e+00,4.780010863661053599e-03,4.468489999999999895e+02,8.699999999999999400e-02,4.181000000000000050e+00,9.429999999999999716e+00,5.248999999999999666e+00,4.723639917472037542e-03,4.530699999999999932e+02
9.600000000000000200e-02,3.176000000000000156e+00,8.308999999999999275e+00,5.133000000000000007e+00,5.214557305812058709e-03,4.468240000000000123e+02,9.600000000000000200e-02,4.155000000000000249e+00,9.441000000000000725e+00,5.285999999999999588e+00,5.212292322727766700e-03,4.530590000000000259e+02
1.049999999999999961e-01,3.201999999999999957e+00,8.358000000000000540e+00,5.155999999999999694e+00,5.703422053231939348e-03,4.467980000000000018e+02,1.130000000000000032e-01,4.128999999999999559e+00,9.467999999999999972e+00,5.339000000000000412e+00,6.135302421544142071e-03,4.530319999999999823e+02
1.140000000000000041e-01,3.201999999999999957e+00,8.384999999999999787e+00,5.182999999999999829e+00,6.192286800651819988e-03,4.467980000000000018e+02,1.209999999999999964e-01,4.129999999999999893e+00,9.518000000000000682e+00,5.387999999999999901e+00,6.569660115104788284e-03,4.529819999999999709e+02
1.229999999999999982e-01,3.226999999999999869e+00,8.446999999999999176e+00,5.219999999999999751e+00,6.681151548071700627e-03,4.467730000000000246e+02,1.310000000000000053e-01,4.091000000000000192e+00,9.505000000000000782e+00,5.413999999999999702e+00,7.112607232055597785e-03,4.529950000000000045e+02
1.310000000000000053e-01,3.290999999999999925e+00,8.535999999999999588e+00,5.245000000000000107e+00,7.115697990222705736e-03,4.467090000000000032e+02,1.390000000000000124e-01,4.105000000000000426e+00,9.544999999999999929e+00,5.440000000000000391e+00,7.546964925616245733e-03,4.529549999999999841e+02
1.400000000000000133e-01,3.302999999999999936e+00,8.560999999999999943e+00,5.258000000000000007e+00,7.604562737642586376e-03,4.466970000000000027e+02,1.469999999999999918e-01,4.040000000000000036e+00,9.519000000000000128e+00,5.479000000000000092e+00,7.981322619176891078e-03,4.529809999999999945e+02
1.489999999999999936e-01,3.302999999999999936e+00,8.570999999999999730e+00,5.267999999999999794e+00,8.093427485062466148e-03,4.466970000000000027e+02,1.559999999999999998e-01,3.963999999999999968e+00,9.467000000000000526e+00,5.503000000000000114e+00,8.469975024432620236e-03,4.530330000000000155e+02
1.580000000000000016e-01,3.327999999999999847e+00,8.622999999999999332e+00,5.294999999999999929e+00,8.582292232482347655e-03,4.466720000000000255e+02,1.650000000000000078e-01,4.003999999999999559e+00,9.494999999999999218e+00,5.490999999999999659e+00,8.958627429688349394e-03,4.530049999999999955e+02
1.660000000000000087e-01,3.353000000000000203e+00,8.660000000000000142e+00,5.307000000000000384e+00,9.016838674633351897e-03,4.466469999999999914e+02,1.729999999999999871e-01,3.990000000000000213e+00,9.519999999999999574e+00,5.530000000000000249e+00,9.392985123248993873e-03,4.529800000000000182e+02
