time,width_CAM,center_CAM,error_CAM,width_LLS_A,center_LLS_A,width error_LLS_A,x,y,z,error_LT,z error,width_LLS_B,center_LLS_B,width error_LLS_B
6.224000000001979,6.1492116,0.5257098,12.499211599999999,6.11084293898226,-1.992,-0.2391570610177398,264.451065838,124.0406538502,0.117104693200007,-0.9593461497999982,4.117104693200007,6.29901555800587,0.0475000000000001,-0.05098444199412988
6.240000000005239,6.1492116,0.5097792000000001,12.499211599999999,6.04259275340307,-1.9975,-0.30740724659693,266.471598144,124.0538478242,0.118507635200039,-0.9461521757999947,4.118507635200039,6.3496098305329,0.046499999999999986,-0.00039016946709935496
6.256000000001222,6.212934,0.49384859999999997,12.562933999999998,6.03772465513786,-2.01,-0.31227534486213937,268.471392366,124.0618548752,0.120924270199993,-0.9381451248000019,4.120924270199993,6.34624707996781,0.06000000000000005,-0.0037529200321895217
6.273000000001048,6.1810728,0.5257098,12.5310728,6.02632826327654,-1.9925000000000002,-0.32367173672346006,274.475275918,124.0421218102,0.145329655200016,-0.9578781897999988,4.145329655200016,6.37336277015517,0.11050000000000004,0.02336277015517041
6.289000000004307,6.212934,0.557571,12.562933999999998,6.09608465974216,-1.9855,-0.2539153402578398,276.48893671,124.0528706632,0.13273960420004,-0.9471293368000033,4.13273960420004,6.38409594226152,0.10499999999999998,0.03409594226152013
6.305000000000291,6.212934,0.5097791999999999,12.562933999999998,6.05705200350803,-1.992,-0.2929479964919697,278.494661916,124.0271682542,0.137276501200002,-0.9728317457999935,4.137276501200002,6.40012499877932,0.11099999999999999,0.050124998779319974
6.321000000003551,6.2288646,0.5496057000000001,12.5788646,6.01188531789147,-2.0229999999999997,-0.3381146821085297,282.51142885,124.0230086602,0.10818454620003,-0.9769913397999943,4.10818454620003,6.38620364535927,0.1419999999999999,0.03620364535927045
6.338000000003376,6.2288646,0.5018138999999999,12.5788646,6.01577784245136,-1.9975,-0.3342221575486395,286.516634324,123.9932688312,0.113180489199992,-1.0067311688000018,4.113180489199992,6.4002031998992,0.09800000000000009,0.05020319989920008
6.35399999999936,6.292587,0.5177445,12.642586999999999,6.03131116613003,-1.9769999999999999,-0.3186888338699694,290.52253074,124.0216094222,0.102971576200024,-0.978390577799999,4.102971576200024,6.41360374516543,0.10349999999999993,0.06360374516543033
6.370000000002619,6.212934,0.5257098,12.562933999999998,6.06960262661772,-1.96,-0.28039737338227955,292.503412854,124.0275351242,0.105391347200035,-0.9724648758000001,4.105391347200035,6.40049998047028,0.09699999999999998,0.05049998047028037
