time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,3.410000000000000142e+00,8.586000000000000298e+00,5.176000000000000156e+00,0.000000000000000000e+00,3.590899999999999750e+02,0.000000000000000000e+00,3.722999999999999865e+00,9.718999999999999417e+00,5.996000000000000441e+00,0.000000000000000000e+00,3.652810000000000059e+02
8.999999999999999320e-03,3.395999999999999908e+00,8.612000000000000099e+00,5.216000000000000192e+00,5.041169551335909077e-04,3.591039999999999850e+02,8.999999999999999320e-03,3.710999999999999854e+00,9.728999999999999204e+00,6.017999999999999794e+00,5.048521904975598624e-04,3.652710000000000150e+02
1.799999999999999864e-02,3.447000000000000064e+00,8.676999999999999602e+00,5.230000000000000426e+00,1.008233910267181815e-03,3.590529999999999973e+02,1.700000000000000122e-02,3.697999999999999954e+00,9.705000000000000071e+00,6.006999999999999673e+00,9.536096931620576022e-04,3.652950000000000159e+02
2.699999999999999969e-02,3.447000000000000064e+00,8.714999999999999858e+00,5.267999999999999794e+00,1.512350865400772940e-03,3.590529999999999973e+02,2.599999999999999881e-02,3.698999999999999844e+00,9.692999999999999616e+00,5.993999999999999773e+00,1.458461883659617356e-03,3.653070000000000164e+02
3.500000000000000333e-02,3.422000000000000153e+00,8.699999999999999289e+00,5.277999999999999581e+00,1.960454825519520727e-03,3.590779999999999745e+02,3.500000000000000333e-02,3.713000000000000078e+00,9.705000000000000071e+00,5.991999999999999993e+00,1.963314074157177219e-03,3.652950000000000159e+02
4.399999999999999745e-02,3.411000000000000032e+00,8.714000000000000412e+00,5.302999999999999936e+00,2.464571780653111201e-03,3.590889999999999986e+02,4.399999999999999745e-02,3.673999999999999932e+00,9.656000000000000583e+00,5.982000000000000206e+00,2.468166264654736864e-03,3.653439999999999941e+02
5.299999999999999850e-02,3.370999999999999996e+00,8.676000000000000156e+00,5.304999999999999716e+00,2.968688735786702542e-03,3.591290000000000191e+02,5.199999999999999761e-02,3.673999999999999932e+00,9.654999999999999361e+00,5.980999999999999872e+00,2.916923767319234712e-03,3.653450000000000273e+02
6.099999999999999867e-02,3.358999999999999986e+00,8.675000000000000711e+00,5.315999999999999837e+00,3.416792695905449678e-03,3.591410000000000196e+02,5.999999999999999778e-02,3.750999999999999890e+00,9.733000000000000540e+00,5.982000000000000206e+00,3.365681269983732127e-03,3.652669999999999959e+02
7.000000000000000666e-02,3.384999999999999787e+00,8.726000000000000867e+00,5.341000000000000192e+00,3.920909651039041453e-03,3.591150000000000091e+02,6.900000000000000577e-02,3.763999999999999790e+00,9.730000000000000426e+00,5.966000000000000192e+00,3.870533460481292640e-03,3.652699999999999818e+02
7.900000000000000078e-02,3.383999999999999897e+00,8.763999999999999346e+00,5.379999999999999893e+00,4.425026606172632361e-03,3.591159999999999854e+02,7.699999999999999900e-02,3.700000000000000178e+00,9.679999999999999716e+00,5.980000000000000426e+00,4.319290963145789621e-03,3.653199999999999932e+02
