x,Weights,y,Weights
-5.948229206999969598e+00,2.803366560000180030e-01,-8.226290247999940020e-01,2.803366560000180030e-01
-5.387555894999930040e+00,2.597069069999520252e-01,-8.886435808000210379e-01,2.597069069999520252e-01
-4.868142081000030430e+00,2.868169060000370085e-01,-9.688455268001230358e-01,2.868169060000370085e-01
-4.294508268999949863e+00,3.067717009999780253e-01,-9.109808148000410055e-01,3.067717009999780253e-01
-3.680964867000000140e+00,3.147516370000020269e-01,-8.328437997999460496e-01,3.147516370000020269e-01
-3.051461592999990202e+00,3.290446929999960024e-01,-8.588278427997689812e-01,3.290446929999960024e-01
-2.393372207000000085e+00,3.227911770000059799e-01,-8.942720498001790475e-01,3.227911770000059799e-01
-1.747789852999990012e+00,3.344864320000049962e-01,-8.685244718001290387e-01,3.344864320000049962e-01
-1.078816988999979909e+00,3.554930049999879826e-01,-8.665032838001710536e-01,3.554930049999879826e-01
-3.678309790000030000e-01,3.919658390000220205e-01,-9.161498387998679993e-01,3.919658390000220205e-01
4.161006990000409855e-01,3.980013049999859831e-01,-9.276651567998900338e-01,3.980013049999859831e-01
1.212103309000009954e+00,4.020181730000039755e-01,-8.874440017999629671e-01,4.020181730000039755e-01
2.016139655000019903e+00,4.185711589999939752e-01,-8.826880368001750465e-01,4.185711589999939752e-01
2.853281973000009852e+00,4.338468170000169821e-01,-9.139513827998939632e-01,4.338468170000169821e-01
3.720975607000040153e+00,4.372559829999809744e-01,-9.013846658001509748e-01,4.372559829999809744e-01
4.595487573000010428e+00,4.451405540000080152e-01,-8.503493337999540325e-01,4.451405540000080152e-01
5.485768681000020131e+00,4.717389400000129851e-01,-8.123656087998939457e-01,4.717389400000129851e-01
6.429246561000049986e+00,5.020347009999920340e-01,-8.114061268002500382e-01,5.020347009999920340e-01
7.433315963000030280e+00,5.113523669999859855e-01,-8.190882647998020127e-01,5.113523669999859855e-01
8.456020696999999586e+00,5.261439440000099665e-01,-8.198277498000270391e-01,5.261439440000099665e-01
9.508308585000019519e+00,5.421037790000089451e-01,-8.299492318001280289e-01,5.421037790000089451e-01
1.059251614299999922e+01,5.451278439999880376e-01,-8.552936408001979851e-01,5.451278439999880376e-01
1.168277183100000016e+01,5.668070819999849741e-01,-8.813085357999169700e-01,5.668070819999849741e-01
1.281638599499999920e+01,6.050429900000220407e-01,-8.948317947998699617e-01,6.050429900000220407e-01
1.402647197499999976e+01,6.117732299999869561e-01,-8.969140508002619860e-01,6.117732299999869561e-01
1.525001843499999943e+01,6.316541029999940271e-01,-8.891530328001520100e-01,6.316541029999940271e-01
1.651332664099999903e+01,6.457589290000049775e-01,-8.760816707998629882e-01,6.457589290000049775e-01
1.780484449900000143e+01,6.551996130000109497e-01,-8.483432738001399631e-01,6.551996130000109497e-01
1.911524372499999913e+01,6.695470029999870398e-01,-8.355316148000609955e-01,6.695470029999870398e-01
2.045433773099999897e+01,6.840122950000180335e-01,-8.340921837998960253e-01,6.840122950000180335e-01
2.182236232099999995e+01,7.051513629999950350e-01,-8.130568308001220323e-01,7.051513629999950350e-01
2.323266504700000112e+01,7.307809839999810375e-01,-7.956882878002029535e-01,7.307809839999810375e-01
2.469422701499999917e+01,7.486531800000230108e-01,-8.164916338000129947e-01,7.486531800000230108e-01
2.619153337499999878e+01,7.626172869999939818e-01,-8.493300868000229764e-01,7.626172869999939818e-01
2.771676794900000118e+01,7.687356759999840472e-01,-8.625661127998679456e-01,7.687356759999840472e-01
2.925423930099999836e+01,7.984709230000039959e-01,-8.620647277999180513e-01,7.984709230000039959e-01
3.085118114699999836e+01,8.193050800000259981e-01,-8.681276338001000514e-01,8.193050800000259981e-01
3.248979130700009677e+01,8.286882319999869795e-01,-8.847371088001519945e-01,8.286882319999869795e-01
3.414716777099999945e+01,8.490836619999949653e-01,-8.791738438001740485e-01,8.490836619999949653e-01
3.584533509500000292e+01,8.618478829999850488e-01,-8.512351488001289601e-01,8.618478829999850488e-01
3.756903086100000166e+01,8.926531850000319901e-01,-8.318410467998089697e-01,8.926531850000319901e-01
3.935433723100010184e+01,9.058207419999849686e-01,-8.389498208001670010e-01,9.058207419999849686e-01
4.116597871500000139e+01,9.128963000000069883e-01,-8.336328298001379755e-01,9.128963000000069883e-01
4.299177131500000115e+01,9.194724489999860362e-01,-8.305588207998080286e-01,9.194724489999860362e-01
4.483071621300000231e+01,9.399248560000189601e-01,-8.297777368000539555e-01,9.399248560000189601e-01
4.671056592499999738e+01,9.494956829999839920e-01,-8.437030608002370480e-01,9.494956829999839920e-01
4.860955729100000156e+01,9.570974840000130435e-01,-8.595652038000030082e-01,9.570974840000130435e-01
5.052375225899999833e+01,9.640269949999830112e-01,-8.785658338001669510e-01,9.640269949999830112e-01
5.245180624900000055e+01,9.698729679999900100e-01,-8.947047097999529797e-01,9.698729679999900100e-01
5.439155218500000188e+01,9.771605030000150016e-01,-9.051113097999630153e-01,9.771605030000150016e-01
5.634587319100000258e+01,9.843332650000069517e-01,-9.076496528000459474e-01,9.843332650000069517e-01
5.831453972100000271e+01,9.889843680000010018e-01,-8.983015708001289568e-01,9.889843680000010018e-01
6.029250845699999672e+01,9.979545859999989776e-01,-8.764418907999810271e-01,9.979545859999989776e-01
6.228841762900000134e+01,1.001349138000009908e+00,-8.705713718001110157e-01,1.001349138000009908e+00
6.429111590499999807e+01,1.004203874000000107e+00,-8.783501227999860328e-01,1.004203874000000107e+00
6.629952365299999428e+01,1.011409242000000042e+00,-8.808620718001519689e-01,1.011409242000000042e+00
6.832234213700000680e+01,1.012635829999990023e+00,-8.726164998001310069e-01,1.012635829999990023e+00
7.034761379699999395e+01,1.003707129000009912e+00,-8.722509297999180289e-01,1.003707129000009912e+00
7.235502805500000534e+01,1.003110203999979966e+00,-8.748974938001200519e-01,1.003110203999979966e+00
7.436124846299999547e+01,1.004903331000009947e+00,-8.566277218001230320e-01,1.004903331000009947e+00
7.637105512499999804e+01,9.859608370000070288e-01,-8.660959437999049548e-01,9.859608370000070288e-01
7.834297679899999878e+01,9.936772099999729990e-01,-8.786685197999299923e-01,9.936772099999729990e-01
8.033033121900000140e+01,9.948603940000000367e-01,-8.633055927999180312e-01,9.948603940000000367e-01
8.232005200700000103e+01,9.986236570000169843e-01,-8.367613967998860369e-01,9.986236570000169843e-01
8.431729932099999303e+01,9.954724459999869657e-01,-8.367888067998590085e-01,9.954724459999869657e-01
8.630824421299999472e+01,1.000424020000030056e+00,-8.492309058001410449e-01,1.000424020000030056e+00
8.830909225300000287e+01,1.002365989999969953e+00,-8.421405278000979600e-01,1.002365989999969953e+00
9.031382423300000539e+01,1.002579389000030075e+00,-8.328959778000919467e-01,1.002579389000030075e+00
9.231898301100000026e+01,1.016171989000000053e+00,-8.486711548002290328e-01,1.016171989000000053e+00
9.435132698900000037e+01,1.000087248999999900e+00,-8.669184708002150019e-01,1.000087248999999900e+00
9.635150148699999306e+01,1.011324965999979897e+00,-8.480134928000779837e-01,1.011324965999979897e+00
9.837415141900000037e+01,1.006986242000009968e+00,-8.368116247998500512e-01,1.006986242000009968e+00
