width_LLS_B,Weights,error_LLS_B
6.264437085644649628e+00,9.980078151886699889e-01,-8.556291435535001710e-02
6.278086730844039565e+00,9.989859275916640469e-01,-7.191326915596008007e-02
6.304153551429410030e+00,1.005409047049319993e+00,-4.584644857058961520e-02
6.305248686610229747e+00,1.007721740708670044e+00,-4.475131338976989781e-02
6.307222685144390439e+00,1.003473313790669952e+00,-4.277731485560920532e-02
6.345091094696750034e+00,1.003828331197829993e+00,-4.908905303249611052e-03
6.320153162701039662e+00,1.006142082124289905e+00,-2.984683729895998283e-02
6.320071202130559840e+00,1.005524163639059942e+00,-2.992879786943980491e-02
6.323205674339559934e+00,9.950941869681629859e-01,-2.679432566043971065e-02
6.348173989424039654e+00,1.001739399450499945e+00,-1.826010575959990945e-03
6.347126042548709712e+00,9.953429274432500362e-01,-2.873957451289932408e-03
6.309294889288340258e+00,1.005614970153609899e+00,-4.070511071165938688e-02
6.321456873221549699e+00,9.944491715616049499e-01,-2.854312677844994539e-02
6.308222649843619578e+00,9.925878906149769865e-01,-4.177735015638006644e-02
6.284097469008579573e+00,9.946287047095949685e-01,-6.590253099142007187e-02
6.233169739386210217e+00,9.969606472655050400e-01,-1.168302606137894273e-01
6.268121329393680163e+00,9.952217776649849856e-01,-8.187867060631948135e-02
6.295315242305189685e+00,9.987414358589290497e-01,-5.468475769480996007e-02
6.319102547039410211e+00,9.961888196458610345e-01,-3.089745296058943325e-02
6.331114040988359726e+00,9.996892413076049477e-01,-1.888595901163991897e-02
6.316146372591440183e+00,1.003165311992110009e+00,-3.385362740855946129e-02
6.266259250940709791e+00,1.000953025377010031e+00,-8.374074905928985402e-02
6.266296912850520151e+00,1.000736972128829949e+00,-8.370308714947949369e-02
6.280286617663239923e+00,9.973866525451330345e-01,-6.971338233675972162e-02
6.293325432551539755e+00,9.996056575473210026e-01,-5.667456744845988936e-02
6.319314045052680129e+00,9.988384757152060089e-01,-3.068595494731951590e-02
6.357264584709369615e+00,1.002448934322430096e+00,7.264584709369970028e-03
6.320398800708700193e+00,9.912879050469860509e-01,-2.960119929129945149e-02
6.333174401514609642e+00,9.935798910264940220e-01,-1.682559848539000313e-02
6.283097484521469767e+00,1.002054401378690063e+00,-6.690251547852987812e-02
6.257140960534609775e+00,1.001210622580839926e+00,-9.285903946538986986e-02
6.257076793519479985e+00,9.964648038859880153e-01,-9.292320648051966003e-02
6.281092022889009918e+00,9.997053153106719714e-01,-6.890797711098972655e-02
6.369292111373130005e+00,9.992362302549320230e-01,1.929211137313036062e-02
6.356132235880560089e+00,1.001091404381150074e+00,6.132235880560443775e-03
6.329256670415570163e+00,1.003035158757600076e+00,-2.074332958442948183e-02
6.315197938307240300e+00,9.980211984374040002e-01,-3.480206169275934514e-02
6.313198001013430094e+00,9.982664782886769839e-01,-3.680199898656955071e-02
6.276199168286489716e+00,1.004525909617590029e+00,-7.380083171350992899e-02
6.250269114206200349e+00,9.937026215055789757e-01,-9.973088579379929541e-02
6.237208510223140046e+00,1.004889492997339984e+00,-1.127914897768595992e-01
6.252307414067230340e+00,1.001564855249160058e+00,-9.769258593276930469e-02
6.289258302852569926e+00,9.995041608831399804e-01,-6.074169714742971848e-02
6.302482685418500097e+00,9.961564590943009501e-01,-4.751731458149954790e-02
6.328323632685039613e+00,1.001726271511399924e+00,-2.167636731496003222e-02
6.313334618092089734e+00,9.982900831266590114e-01,-3.666538190790991081e-02
6.288168254746370422e+00,1.004357907058530008e+00,-6.183174525362922225e-02
6.288140265611129820e+00,1.002653979248800065e+00,-6.185973438886982478e-02
6.288133665882109646e+00,1.004178884446679909e+00,-6.186633411788999837e-02
6.274277408594549854e+00,1.009487025553500006e+00,-7.572259140544979061e-02
6.234192570012580425e+00,1.001791136436269936e+00,-1.158074299874192192e-01
6.248438204863679957e+00,9.951537297666730453e-01,-1.015617951363196880e-01
6.246200124875920245e+00,9.972486826191999665e-01,-1.037998751240793993e-01
6.285459489965710134e+00,1.004798827774199932e+00,-6.454051003428951105e-02
6.196351507137079828e+00,1.003290804312670037e+00,-1.536484928629198166e-01
6.169468129425750291e+00,9.923902046289859724e-01,-1.805318705742493535e-01
6.158332566531299790e+00,9.954661709239109868e-01,-1.916674334686998549e-01
6.169236338478209625e+00,1.001705756692850002e+00,-1.807636615217900200e-01
6.142482641408109956e+00,9.976009774823020315e-01,-2.075173585918896890e-01
