X_mm,Weights,Y_normalised,Weights
6.631955023700000140e+01,1.012719995000010087e+00,-7.734164687998370535e-01,1.012719995000010087e+00
6.834499022699999671e+01,1.009827182999990081e+00,-7.760036668002500138e-01,1.009827182999990081e+00
7.036464459299999419e+01,1.005147359000009954e+00,-7.649657398000040409e-01,1.005147359000009954e+00
7.237493931100000566e+01,1.005561381999980020e+00,-7.654339868003039449e-01,1.005561381999980020e+00
7.438606207499999812e+01,9.982724040000050536e-01,-7.628607147998990312e-01,9.982724040000050536e-01
7.638260688299999401e+01,9.876593340000000554e-01,-7.681098358000330029e-01,9.876593340000000554e-01
7.835792555099999390e+01,9.852348790000110546e-01,-7.875458548000440206e-01,9.852348790000110546e-01
8.032839530900000113e+01,9.967716239999829808e-01,-7.922272937997829612e-01,9.967716239999829808e-01
8.232193855699999574e+01,9.944456839999989972e-01,-7.975450998000039871e-01,9.944456839999989972e-01
8.431082992499999307e+01,9.769320670000209983e-01,-8.091063567999300377e-01,9.769320670000209983e-01
8.626469405900000709e+01,9.989979389999850135e-01,-8.036436438002280136e-01,9.989979389999850135e-01
8.826268993700000465e+01,9.999817200000149509e-01,-7.816846877998390175e-01,9.999817200000149509e-01
9.026265337700000657e+01,1.006356578999989981e+00,-7.766445168002179544e-01,1.006356578999989981e+00
9.227536653500000341e+01,1.012050257999999925e+00,-8.019373488000950401e-01,1.012050257999999925e+00
9.429946705099999349e+01,9.991155979999960524e-01,-7.986054498001640134e-01,9.991155979999960524e-01
9.629769824699999958e+01,9.979321919999929458e-01,-7.807563898001600444e-01,9.979321919999929458e-01
9.829356263100000035e+01,1.007386005000030060e+00,-7.740815428001039944e-01,1.007386005000030060e+00
1.003083346410000019e+02,1.004021727999969915e+00,-8.003398888001810318e-01,1.004021727999969915e+00
1.023163780969999976e+02,9.882897740000089470e-01,-8.140037807999079833e-01,9.882897740000089470e-01
1.042929576450000013e+02,9.980737989999970416e-01,-8.204281618000659471e-01,9.980737989999970416e-01
1.062891052429999945e+02,9.955036090000179971e-01,-8.187169308001780443e-01,9.955036090000179971e-01
1.082801124610000016e+02,9.910669249999769503e-01,-8.322420698000879691e-01,9.910669249999769503e-01
1.102622463109999984e+02,9.989262369999990510e-01,-8.482451837999750444e-01,9.989262369999990510e-01
1.122600987849999967e+02,9.865035600000170435e-01,-8.413187467999709845e-01,9.865035600000170435e-01
1.142331059050000022e+02,9.995524380000090359e-01,-8.378140207998969746e-01,9.995524380000090359e-01
1.162322107810000062e+02,1.007568483999969899e+00,-8.528269838002420222e-01,1.007568483999969899e+00
1.182473477489999993e+02,1.003176779000019891e+00,-8.679439707998990450e-01,1.003176779000019891e+00
1.202537013070000000e+02,1.001452114000010107e+00,-8.695644937999420510e-01,1.001452114000010107e+00
1.222566055350000056e+02,1.004277018999969906e+00,-8.633972938000059605e-01,1.004277018999969906e+00
1.242651595730000054e+02,1.001051663999990016e+00,-8.509225877999709864e-01,1.001051663999990016e+00
1.262672629009999952e+02,9.992981670000059546e-01,-8.658174737998369785e-01,9.992981670000059546e-01
1.282658592349999935e+02,1.001708604999989927e+00,-8.719156848001720084e-01,1.001708604999989927e+00
1.302692764450000027e+02,1.002006967000010018e+00,-8.747337967998870534e-01,1.002006967000010018e+00
1.322732903790000023e+02,9.980411930000200327e-01,-8.704639977999589773e-01,9.980411930000200327e-01
1.342693727650000142e+02,1.006913450999989967e+00,-8.676238627999169895e-01,1.006913450999989967e+00
1.362831996669999910e+02,9.882001699999990452e-01,-8.597924977998450125e-01,9.882001699999990452e-01
1.382596000069999889e+02,9.955872190000010225e-01,-8.630912387998249669e-01,9.955872190000010225e-01
1.402507744449999905e+02,9.975716149999840354e-01,-8.795515058000089592e-01,9.975716149999840354e-01
1.422459176749999870e+02,9.992117820000170347e-01,-8.778020178000930374e-01,9.992117820000170347e-01
1.442443412389999935e+02,9.994555880000040027e-01,-8.808769008002169665e-01,9.994555880000040027e-01
1.462432524150000006e+02,1.007086220999990012e+00,-8.749447527999340002e-01,1.007086220999990012e+00
1.482574248569999895e+02,1.003093168999980023e+00,-8.731600438002260489e-01,1.003093168999980023e+00
1.502636111950000100e+02,1.002934749000000014e+00,-8.718454388000510535e-01,1.002934749000000014e+00
1.522694806929999913e+02,1.001695809000030080e+00,-8.825294408000560198e-01,1.001695809000030080e+00
1.542728723109999862e+02,1.009154004999980092e+00,-8.673516818001869577e-01,1.009154004999980092e+00
1.562911803210000130e+02,9.984553269999879577e-01,-8.502852898001830306e-01,9.984553269999879577e-01
1.582880909749999887e+02,1.003803334000000103e+00,-8.444071637999289726e-01,1.003803334000000103e+00
1.602956976430000111e+02,9.963024000000190172e-01,-8.328925687999909622e-01,9.963024000000190172e-01
1.622883024429999921e+02,9.921076139999770449e-01,-8.042265038000100397e-01,9.921076139999770449e-01
1.642725176710000028e+02,9.915085590000529692e-01,-8.040565087998740035e-01,9.915085590000529692e-01
1.662555347889999950e+02,9.981857969999909930e-01,-8.179882478002580282e-01,9.981857969999909930e-01
1.682519063830000050e+02,1.001096087999969964e+00,-8.202069848002220276e-01,1.001096087999969964e+00
1.702540985589999991e+02,1.001523462000019959e+00,-8.191097918000309619e-01,1.001523462000019959e+00
1.722571454829999880e+02,1.001780507999969982e+00,-8.329845908002080357e-01,1.001780507999969982e+00
1.742607064990000083e+02,1.002051814000000096e+00,-8.558623417999340344e-01,1.002051814000000096e+00
1.762648101270000041e+02,9.906143820000179456e-01,-8.706996777998480264e-01,9.906143820000179456e-01
1.782460388910000120e+02,1.008555616000009980e+00,-8.708382718001530520e-01,1.008555616000009980e+00
1.802631501230000026e+02,1.010664806000010074e+00,-8.678947818002600290e-01,1.010664806000010074e+00
1.822844797349999908e+02,9.969872639999980413e-01,-8.686673758001579593e-01,9.969872639999980413e-01
1.842784542629999862e+02,9.940204189999950479e-01,-8.639903668001239767e-01,9.940204189999950479e-01
1.862664951010000038e+02,9.990118449999699779e-01,-8.606466638002530090e-01,9.990118449999699779e-01
1.882645187910000004e+02,1.000294765000020014e+00,-8.567188587999230442e-01,1.000294765000020014e+00
1.902651083210000138e+02,1.002506042999999902e+00,-8.626466237998330344e-01,1.002506042999999902e+00
1.922701204070000074e+02,9.957043440000179491e-01,-8.583162977999450050e-01,9.957043440000179491e-01
1.942615290949999860e+02,9.995686959999969812e-01,-8.437837188000689714e-01,9.995686959999969812e-01
1.962606664870000088e+02,9.962592870000009926e-01,-8.418168188001690089e-01,9.962592870000009926e-01
1.982531850610000106e+02,1.008268162999979900e+00,-8.642702708000910006e-01,1.008268162999979900e+00
2.002697213870000041e+02,9.980149140000089680e-01,-8.863505867998919818e-01,9.980149140000089680e-01
2.022657512149999945e+02,1.001253176000010070e+00,-8.825826437999919616e-01,1.001253176000010070e+00
2.042682575670000062e+02,9.987419819999839854e-01,-8.694445078000969662e-01,9.987419819999839854e-01
2.062657415310000033e+02,9.985553960000149720e-01,-8.736029817999909630e-01,9.985553960000149720e-01
2.082628523230000042e+02,9.947483750000000180e-01,-8.887722787999340346e-01,9.947483750000000180e-01
2.102523490730000049e+02,1.007285602999969942e+00,-8.933832167998619900e-01,1.007285602999969942e+00
2.122669202790000043e+02,9.988557560000259627e-01,-8.985835558002009948e-01,9.988557560000259627e-01
2.142646317909999993e+02,9.942771320000219903e-01,-9.067284458000699487e-01,9.942771320000219903e-01
2.162531860549999863e+02,9.948935549999760042e-01,-9.123771108002070029e-01,9.948935549999760042e-01
2.182429731649999951e+02,9.981581860000120487e-01,-8.869794587999419999e-01,9.981581860000120487e-01
2.202392895369999906e+02,1.003248459999970033e+00,-8.882280518001830494e-01,1.003248459999970033e+00
2.222457864570000083e+02,1.009368292000029976e+00,-9.099011578001640066e-01,1.009368292000029976e+00
2.242645230409999897e+02,1.000512846999979999e+00,-9.178827168001929548e-01,1.000512846999979999e+00
2.262655487350000101e+02,9.988852540000010549e-01,-9.138932827999040054e-01,9.988852540000010549e-01
2.282633192430000122e+02,9.995539919999889555e-01,-9.230682927999399601e-01,9.995539919999889555e-01
2.302624272269999892e+02,9.987699260000080237e-01,-9.381306477998240245e-01,9.987699260000080237e-01
2.322599670790000062e+02,1.005416000999989956e+00,-9.432698498000039455e-01,1.005416000999989956e+00
2.342707990810000069e+02,9.988127960000100503e-01,-9.356130097999649786e-01,9.988127960000100503e-01
2.362684246729999984e+02,1.003561193000019891e+00,-9.247107407999809459e-01,1.003561193000019891e+00
2.382755470589999902e+02,9.960456659999720186e-01,-9.222560968001399795e-01,9.960456659999720186e-01
2.402676383909999913e+02,1.005786931999979927e+00,-9.196827658000189532e-01,1.005786931999979927e+00
2.422792122550000045e+02,9.982990160000609903e-01,-9.250188217998810414e-01,9.982990160000609903e-01
2.442758102870000130e+02,9.986554859999760003e-01,-9.312063348002079799e-01,9.986554859999760003e-01
2.462731212589999927e+02,9.894296650000029558e-01,-9.323379528000259597e-01,9.894296650000029558e-01
2.482519805889999986e+02,9.975146169999929979e-01,-9.085233217999190147e-01,9.975146169999929979e-01
2.502470098230000133e+02,9.901978059999689830e-01,-9.047770978000929665e-01,9.901978059999689830e-01
2.522274054350000085e+02,1.001793103000010010e+00,-9.078760667999860035e-01,1.001793103000010010e+00
2.542309916410000028e+02,1.000210156000050032e+00,-9.136575307999239559e-01,1.000210156000050032e+00
2.562314119530000198e+02,9.995537699999770265e-01,-9.166184158001440263e-01,9.995537699999770265e-01
2.582305194929999743e+02,9.958043019999820444e-01,-9.316737148000130420e-01,9.958043019999820444e-01
2.602221280969999953e+02,1.003036504000019979e+00,-9.381850307999569649e-01,1.003036504000019979e+00
2.622282011049999824e+02,1.009368180999989928e+00,-9.348842738002649533e-01,1.009368180999989928e+00
2.642469374670000093e+02,9.972182529999999989e-01,-9.428623047998030415e-01,9.972182529999999989e-01
2.662413739730000088e+02,1.005874316000020086e+00,-9.462674957999870351e-01,1.005874316000020086e+00
2.682531226049999873e+02,9.895582330000249893e-01,-9.546586318001000215e-01,9.895582330000249893e-01
2.702322390709999809e+02,1.002293510999979986e+00,-9.528897917999760159e-01,1.002293510999979986e+00
2.722368260929999906e+02,9.980999670000020307e-01,-9.586530647998190435e-01,9.980999670000020307e-01
2.742330260269999940e+02,1.009081303999979973e+00,-9.578661138001509645e-01,1.009081303999979973e+00
2.762511886350000054e+02,9.960736099999959459e-01,-9.558004887999800303e-01,9.960736099999959459e-01
2.782433358549999980e+02,9.897706540000400510e-01,-9.542078858000310193e-01,9.897706540000400510e-01
2.802228771630000210e+02,1.001308952999949931e+00,-9.423419188001389557e-01,1.001308952999949931e+00
2.822254950689999760e+02,9.985699890000030443e-01,-9.311617108002110399e-01,9.985699890000030443e-01
2.842226350469999829e+02,1.002235847000040092e+00,-9.292982247998220480e-01,1.002235847000040092e+00
2.862271067410000001e+02,1.010609694999970110e+00,-9.330435938002209495e-01,1.010609694999970110e+00
2.882483261309999989e+02,1.008142592000009996e+00,-9.318794278002540121e-01,1.008142592000009996e+00
2.902646113150000247e+02,9.958175419999979461e-01,-9.320092088000250241e-01,9.958175419999979461e-01
2.922562463990000197e+02,9.996266929999819695e-01,-9.565305077999259886e-01,9.996266929999819695e-01
2.942554997849999836e+02,1.000725157000009968e+00,-9.565920957999769492e-01,1.000725157000009968e+00
2.962569500989999938e+02,1.003748223000000106e+00,-9.425020067998840512e-01,1.003748223000000106e+00
2.982644465449999984e+02,1.010664472999990071e+00,-9.290506517999690406e-01,1.010664472999990071e+00
3.002857754909999812e+02,1.007385804000020091e+00,-9.298126618000419619e-01,1.007385804000020091e+00
3.023005470990000276e+02,1.003206165999980026e+00,-9.209788498002350332e-01,1.003206165999980026e+00
3.043069594309999957e+02,9.915951660000249523e-01,-9.236259648000100242e-01,9.915951660000249523e-01
3.062901497629999881e+02,9.959605019999739906e-01,-9.405880878000519862e-01,9.959605019999739906e-01
3.082820707669999933e+02,1.002267030999999919e+00,-9.350302368002300080e-01,1.002267030999999919e+00
3.102866048289999981e+02,1.008883586999989923e+00,-9.047735438001039965e-01,1.008883586999989923e+00
3.123043720030000259e+02,9.988841440000439942e-01,-8.957757907998029623e-01,9.988841440000439942e-01
3.143021402910000006e+02,1.006173676999990052e+00,-9.049155207999319828e-01,1.006173676999990052e+00
3.163144876449999856e+02,1.006700919000000027e+00,-9.062504977998170341e-01,1.006700919000000027e+00
3.183278894829999786e+02,1.002304864000000073e+00,-9.085127318001009478e-01,1.002304864000000073e+00
3.203324992110000267e+02,1.006317080999989955e+00,-9.322260117999690010e-01,1.006317080999989955e+00
3.223451333730000101e+02,1.006173698000029981e+00,-9.034959508002200490e-01,1.006173698000029981e+00
3.243574807690000057e+02,1.000010662999980093e+00,-8.697458257998960107e-01,1.000010662999980093e+00
3.263575020949999725e+02,1.001822046000000022e+00,-8.657181348000340115e-01,1.001822046000000022e+00
3.283611461869999744e+02,1.001822712000010052e+00,-8.725120788001280436e-01,1.001822712000010052e+00
3.303647916109999869e+02,1.001822933999990006e+00,-8.793271908002110449e-01,1.001822933999990006e+00
3.323684374790000220e+02,9.952766159999839601e-01,-8.861493587998550137e-01,9.952766159999839601e-01
3.343589907109999899e+02,9.964607990000049487e-01,-8.917193057999950323e-01,9.964607990000049487e-01
3.363519123089999994e+02,9.988990699999930056e-01,-8.861397358001570357e-01,9.988990699999930056e-01
3.383497104489999856e+02,9.966028500000450041e-01,-8.782572667998920224e-01,9.966028500000450041e-01
3.403429161490000183e+02,9.958039690000080046e-01,-8.776554248002530478e-01,9.958039690000080046e-01
3.423345240869999770e+02,9.966607359999389848e-01,-8.841561568000879667e-01,9.966607359999389848e-01
3.443278455590000249e+02,1.004790445000030008e+00,-8.855792747999090553e-01,1.004790445000030008e+00
3.463374264490000201e+02,9.994690499999879796e-01,-8.910893048002319627e-01,9.994690499999879796e-01
3.483363645489999953e+02,9.985424890000159648e-01,-9.031741957999770420e-01,9.985424890000159648e-01
3.503334495270000275e+02,1.001167900999949900e+00,-9.003440937998450355e-01,1.001167900999949900e+00
3.523357853289999753e+02,1.003620189000060003e+00,-8.842179097998159598e-01,1.003620189000060003e+00
3.543430257069999811e+02,1.006071477999999964e+00,-8.838235057998530264e-01,1.006071477999999964e+00
3.563551686629999722e+02,9.980715789999690113e-01,-8.991291297999169929e-01,9.980715789999690113e-01
3.583513118210000243e+02,9.967598270000339600e-01,-8.973473387999889583e-01,9.967598270000339600e-01
3.603448314749999781e+02,9.906398839999890349e-01,-8.847010258001549721e-01,9.906398839999890349e-01
3.623261112430000139e+02,9.950755689999649656e-01,-8.857427318001780403e-01,9.950755689999649656e-01
3.643162623810000014e+02,1.000980538000020070e+00,-8.842747107997870337e-01,1.000980538000020070e+00
3.663182234569999878e+02,9.968734900000130184e-01,-8.791346538001789668e-01,9.968734900000130184e-01
3.683119704370000136e+02,9.961029970000370160e-01,-8.704712288002269815e-01,9.961029970000370160e-01
3.703041764309999735e+02,9.945483269999330078e-01,-8.699052178000670210e-01,9.945483269999330078e-01
3.722932730850000098e+02,9.915534270000420092e-01,-8.675099397999019857e-01,9.915534270000420092e-01
3.742763799389999804e+02,1.000709786999979922e+00,-8.654637118002600493e-01,1.000709786999979922e+00
3.762777995129999908e+02,9.992687799999939724e-01,-8.683817097999619872e-01,9.992687799999939724e-01
3.782763370729999792e+02,1.002478876000000074e+00,-8.734533288001670170e-01,1.002478876000000074e+00
3.802812948249999749e+02,1.002977840999990100e+00,-8.681669708000749885e-01,1.002977840999990100e+00
3.822872505070000102e+02,9.990416759999900531e-01,-8.628165577999880043e-01,9.990416759999900531e-01
3.842853338589999908e+02,9.989410310000149673e-01,-8.599294567998749805e-01,9.989410310000149673e-01
3.862832159210000214e+02,9.922803839999969622e-01,-8.710623947998780148e-01,9.922803839999969622e-01
3.882677766890000157e+02,9.977144430000349784e-01,-8.769390557999939828e-01,9.977144430000349784e-01
3.902632055749999722e+02,9.984287149999599986e-01,-8.801919918001890331e-01,9.984287149999599986e-01
3.922600630050000063e+02,1.002705758000050018e+00,-8.733754738001380247e-01,1.002705758000050018e+00
3.942654745209999874e+02,9.970720949999930527e-01,-8.760407797998940316e-01,9.970720949999930527e-01
3.962596187109999732e+02,9.959318919999869957e-01,-8.743377067999059671e-01,9.959318919999869957e-01
3.982514824950000047e+02,9.956606970000050350e-01,-8.677779597999230043e-01,9.956606970000050350e-01
4.002428038890000153e+02,9.969441720000129514e-01,-8.692621558001859539e-01,9.969441720000129514e-01
4.022366922329999852e+02,1.003348106000000017e+00,-8.806195618001879666e-01,1.003348106000000017e+00
4.042433884449999937e+02,9.974582849999930056e-01,-8.882408767999550037e-01,9.974582849999930056e-01
4.062383050149999804e+02,9.993983680000160241e-01,-8.825190848002080202e-01,9.993983680000160241e-01
4.082371017510000115e+02,1.003335531999989927e+00,-8.745831447999989905e-01,1.003335531999989927e+00
4.102437728149999998e+02,9.980268219999860468e-01,-8.642156448002540348e-01,9.980268219999860468e-01
4.122398264590000281e+02,9.986553749999980134e-01,-8.784153487999329935e-01,9.986553749999980134e-01
4.142371372090000250e+02,1.002222162999969912e+00,-8.795434388001690529e-01,1.002222162999969912e+00
4.162415815350000230e+02,9.970148750000189519e-01,-8.652647128000690024e-01,9.970148750000189519e-01
4.182356112850000045e+02,1.005529774999990078e+00,-8.615578478002130502e-01,1.005529774999990078e+00
4.202466708349999749e+02,1.001951301000020056e+00,-8.578874238000939734e-01,1.001951301000020056e+00
4.222505734370000141e+02,1.000495589999990109e+00,-8.516632248002340422e-01,1.000495589999990109e+00
4.242515646169999854e+02,1.000881225000000097e+00,-8.646219018002060386e-01,1.000881225000000097e+00
4.262533270669999865e+02,1.001907764999999895e+00,-8.735442198002369985e-01,1.001907764999999895e+00
4.282571425969999837e+02,1.002978507000019892e+00,-8.833403238000979707e-01,1.002978507000019892e+00
4.302630996109999728e+02,1.004220021000010066e+00,-8.780110787999999555e-01,1.004220021000010066e+00
4.322715396529999907e+02,1.001338006999960006e+00,-8.635396367998849909e-01,1.001338006999960006e+00
4.342742156670000213e+02,1.004788336000020044e+00,-8.533754368001500445e-01,1.004788336000020044e+00
4.362837923390000014e+02,1.006286230000029924e+00,-8.588184348000710289e-01,1.006286230000029924e+00
4.382963647990000027e+02,1.005345186999990093e+00,-8.641010197999320352e-01,1.005345186999990093e+00
4.403070551729999806e+02,1.007085221999999947e+00,-8.715049228002269555e-01,1.007085221999999947e+00
4.423212256169999819e+02,9.951477149999730099e-01,-8.696884618000809697e-01,9.951477149999730099e-01
4.443115210469999852e+02,9.953631330000120014e-01,-8.532020337998460491e-01,9.953631330000120014e-01
4.463022473130000094e+02,1.001894191999979977e+00,-8.267137348002510100e-01,1.001894191999979977e+00
4.483060356970000271e+02,9.998818520000160026e-01,-8.184892717999899814e-01,9.998818520000160026e-01
4.503057994010000016e+02,1.004005491000020012e+00,-8.274938358001120431e-01,1.004005491000020012e+00
4.523138103829999750e+02,1.006530701999990063e+00,-8.230524888002149764e-01,1.006530701999990063e+00
4.543268717870000160e+02,1.004047230000000068e+00,-8.193492108001120267e-01,1.004047230000000068e+00
4.563349662470000112e+02,9.959175210000239531e-01,-8.339162147999560348e-01,9.959175210000239531e-01
4.583268012890000023e+02,9.993411479999569913e-01,-8.443963068002630079e-01,9.993411479999569913e-01
4.603254835849999722e+02,9.926803900000039649e-01,-8.344565748000719596e-01,9.926803900000039649e-01
4.623108443649999799e+02,9.979860820000110433e-01,-8.192570378000140208e-01,9.979860820000110433e-01
4.643068165290000024e+02,9.959728540000010177e-01,-8.144801427999369681e-01,9.959728540000010177e-01
4.662987622370000054e+02,9.971865349999969874e-01,-8.269040508001810341e-01,9.971865349999969874e-01
4.682931353070000000e+02,1.003534026000010071e+00,-8.292085618001010516e-01,1.003534026000010071e+00
4.703002033590000224e+02,1.002321122000009890e+00,-8.257978858000000200e-01,1.002321122000009890e+00
4.723048456029999898e+02,1.000980981999959996e+00,-8.325313028000780324e-01,1.000980981999959996e+00
4.743068075670000212e+02,9.957615640000480051e-01,-8.274053577999890274e-01,9.957615640000480051e-01
4.762983306950000042e+02,9.919386179999779563e-01,-8.148765708000950125e-01,9.919386179999779563e-01
4.782822079310000163e+02,9.986852059999760112e-01,-8.087798718000840381e-01,9.986852059999760112e-01
4.802795783430000256e+02,1.006571775000030033e+00,-8.109486658000829573e-01,1.006571775000030033e+00
4.822927218930000208e+02,9.992696679999819587e-01,-8.262325708001869717e-01,9.992696679999819587e-01
4.842912612289999856e+02,9.965175750000130339e-01,-8.313324137998280294e-01,9.965175750000130339e-01
4.862842963790000113e+02,9.927387200000059586e-01,-8.277425237999980201e-01,9.927387200000059586e-01
4.882697738190000223e+02,9.931649840000029705e-01,-8.145820587998859885e-01,9.931649840000029705e-01
4.902561037869999723e+02,9.982144069999490110e-01,-8.163583058001220305e-01,9.982144069999490110e-01
4.922525326009999844e+02,9.988849210000130263e-01,-8.195789387999069531e-01,9.988849210000130263e-01
4.942503024430000096e+02,9.981429270000320431e-01,-8.287433647999480346e-01,9.981429270000320431e-01
4.962465882970000166e+02,1.000196450999990105e+00,-8.470035728000200326e-01,1.000196450999990105e+00
4.982469811990000039e+02,9.959751850000200246e-01,-8.670254648000650377e-01,9.959751850000200246e-01
5.002389315689999876e+02,1.002621926000019981e+00,-8.795234608002150400e-01,1.002621926000019981e+00
5.022441754210000227e+02,1.003505637999950073e+00,-8.792465828003059869e-01,1.003505637999950073e+00
5.042511866969999801e+02,1.001537167000009942e+00,-8.748410667999449997e-01,1.001537167000009942e+00
5.062542610309999986e+02,1.005559272999990039e+00,-8.716548588002980269e-01,1.005559272999990039e+00
5.082653795769999761e+02,1.002264457000000109e+00,-8.690145547998899822e-01,1.002264457000000109e+00
5.102699084910000238e+02,9.940620470000279818e-01,-8.737618197999950098e-01,9.940620470000279818e-01
5.122580325850000236e+02,9.939354769999799721e-01,-8.894229397999420250e-01,9.939354769999799721e-01
5.142459035389999826e+02,1.001479835999989909e+00,-8.831017727998760058e-01,1.001479835999989909e+00
5.162488632109999571e+02,9.987403170000560548e-01,-8.779082447998119987e-01,9.987403170000560548e-01
5.182463438449999558e+02,1.002064741999959985e+00,-8.820137988001870433e-01,1.002064741999959985e+00
5.202504733289999876e+02,9.990136210000170047e-01,-8.797654317998540030e-01,9.990136210000170047e-01
5.222485005710000223e+02,9.922238300000569833e-01,-8.758940747999870435e-01,9.922238300000569833e-01
