width_LLS_B,Weights,error_LLS_B
6.307399622665429639e+00,9.986446483418619513e-01,-4.260037733457000542e-02
6.281602502546619782e+00,9.942326162978739612e-01,-6.839749745337986297e-02
6.255414374763669905e+00,9.912476784381899497e-01,-9.458562523632974006e-02
6.254426032818679815e+00,9.871151071270980459e-01,-9.557396718131982993e-02
6.253147847284600047e+00,9.947769847988350289e-01,-9.685215271539959758e-02
6.290356826126799916e+00,1.001228445550109925e+00,-5.964317387319972852e-02
6.264297007645789783e+00,1.000726348982500014e+00,-8.570299235420986150e-02
6.252577788400560443e+00,9.949519410911710215e-01,-9.742221159943920128e-02
6.302377725906310069e+00,9.904116226557010405e-01,-4.762227409368957609e-02
6.175227445203939958e+00,9.956798426766569898e-01,-1.747725547960596870e-01
6.278575395740659815e+00,1.007793834569800095e+00,-7.142460425933983004e-02
6.254241840543100395e+00,1.005337481696809920e+00,-9.575815945689925002e-02
6.244426715079609558e+00,1.004082142644109998e+00,-1.055732849203900869e-01
6.220193003436469859e+00,1.000120820298949997e+00,-1.298069965635297862e-01
6.220339620953179605e+00,1.001266464497140074e+00,-1.296603790468200401e-01
6.207361597329420277e+00,9.988568475732310104e-01,-1.426384026705793673e-01
6.193330687118200117e+00,9.937872777195360108e-01,-1.566693128817995273e-01
6.244242227844780224e+00,9.939140880372030473e-01,-1.057577721552194205e-01
6.269347414205089564e+00,1.000967607674799975e+00,-8.065258579491008106e-02
6.266306727251709674e+00,9.962058609804860243e-01,-8.369327274828997076e-02
6.277267956683069805e+00,9.995636740706810297e-01,-7.273204331692983970e-02
6.237184701449850266e+00,9.932402292616819839e-01,-1.128152985501493788e-01
6.362396168111509986e+00,9.971955739433220334e-01,1.239616811151034170e-02
6.301422855197070128e+00,9.971165864335960194e-01,-4.857714480292951720e-02
6.350189052303879755e+00,1.004660803836270100e+00,1.890523038801106281e-04
6.302507754854410393e+00,1.005727542724000001e+00,-4.749224514558925136e-02
6.225217184966320261e+00,1.003308194583250046e+00,-1.247828150336793840e-01
6.227260874573990357e+00,1.003107953143449915e+00,-1.227391254260092879e-01
6.267510590338080334e+00,1.005453317990909978e+00,-8.248940966191931068e-02
6.293574024352140306e+00,1.002495228390019921e+00,-5.642597564785933884e-02
6.280249676565420103e+00,1.011743737920000052e+00,-6.975032343457954198e-02
6.281336322789919713e+00,1.001347897663330100e+00,-6.866367721007993197e-02
6.317344774507719585e+00,9.936695286581339603e-01,-3.265522549228006000e-02
6.342229891765200023e+00,9.927068715946719690e-01,-7.770108234799621982e-03
6.355322257761599758e+00,9.956848964932319968e-01,5.322257761600113213e-03
6.314160355898479793e+00,9.999122845083230349e-01,-3.583964410151985192e-02
6.288081424409200260e+00,1.001216099245660018e+00,-6.191857559079938511e-02
6.299411480447989931e+00,9.951107686953269971e-01,-5.058851955200971418e-02
6.209243593224539559e+00,9.942051417598409824e-01,-1.407564067754600856e-01
6.273109117495089926e+00,9.947951006485320491e-01,-7.689088250490971888e-02
6.245162127599249935e+00,9.959430720057650399e-01,-1.048378724007497098e-01
6.298446554508499773e+00,1.002978811205339937e+00,-5.155344549149987188e-02
6.296508238698650395e+00,1.006523689287339929e+00,-5.349176130134924989e-02
6.283215180144639866e+00,1.003463859274519976e+00,-6.678481985535977827e-02
6.272127549723459872e+00,1.004755695877300070e+00,-7.787245027653977303e-02
6.283296109527229945e+00,9.938936546742990208e-01,-6.670389047276970018e-02
6.256169115361250199e+00,9.993759525421109791e-01,-9.383088463874944551e-02
6.271472713804950416e+00,9.981968553532889477e-01,-7.852728619504922847e-02
6.257414242320860076e+00,9.992785099084080525e-01,-9.258575767913956867e-02
6.308345266391180317e+00,1.003944901975609927e+00,-4.165473360881932763e-02
6.245474681719559662e+00,1.002670071869329993e+00,-1.045253182804399827e-01
6.233439259349530026e+00,9.946412829555619783e-01,-1.165607406504696186e-01
6.223339457236770400e+00,9.952059967803450480e-01,-1.266605427632292447e-01
6.194116563320389623e+00,9.953839463313800540e-01,-1.558834366796100213e-01
6.184300849732330185e+00,9.944948955478140062e-01,-1.656991502676694594e-01
6.196555898238959692e+00,1.002964460416160053e+00,-1.534441017610399527e-01
6.233298484751069957e+00,1.005748858324970074e+00,-1.167015152489296881e-01
6.247591936098260135e+00,9.996151561765790339e-01,-1.024080639017395100e-01
6.272268170287359723e+00,9.953679202819970540e-01,-7.773182971263992158e-02
6.285435625316670105e+00,9.949794695582130366e-01,-6.456437468332953955e-02
6.298508077314820319e+00,9.992366545458299942e-01,-5.149192268517932547e-02
6.233298484751069957e+00,1.002003330395069947e+00,-1.167015152489296881e-01
6.247109571633910008e+00,1.006257253299609911e+00,-1.028904283660896368e-01
6.273215523158760298e+00,1.000754539370330098e+00,-7.678447684123934636e-02
6.285471660901830404e+00,9.993113100821420236e-01,-6.452833909816924063e-02
6.310285255041960362e+00,9.993492060954539680e-01,-3.971474495803928306e-02
6.285296015304290052e+00,1.004109483440180028e+00,-6.470398469570959321e-02
6.295335574852230387e+00,9.976328544233480367e-01,-5.466442514776925776e-02
6.295423258209090100e+00,1.002490556343270001e+00,-5.457674179090954425e-02
6.295356542722579718e+00,1.001994277769159947e+00,-5.464345727741992675e-02
6.308388383731619697e+00,1.001578792019669928e+00,-4.161161626837994731e-02
6.294223145075170223e+00,9.991774959063419725e-01,-5.577685492482942209e-02
6.283471811029309961e+00,1.005848228892330054e+00,-6.652818897068968340e-02
6.295458760090480332e+00,9.980899188373999475e-01,-5.454123990951931233e-02
6.336274694171650346e+00,1.000102561565270110e+00,-1.372530582834929902e-02
6.324531603209839759e+00,1.004493633303469968e+00,-2.546839679015988622e-02
6.414462175428269575e+00,1.013239357199759993e+00,6.446217542826992997e-02
6.375331363937090323e+00,1.004319791962160036e+00,2.533136393709067846e-02
6.284168361843909700e+00,9.972143469845270447e-01,-6.583163815608994440e-02
6.259191800863749933e+00,9.967472118875789766e-01,-9.080819913624971207e-02
6.218148679470440143e+00,9.907188021570300096e-01,-1.318513205295595014e-01
6.191244301430850250e+00,1.002291787300559900e+00,-1.587556985691493949e-01
6.217243279782450394e+00,1.001845908445829991e+00,-1.327567202175492511e-01
6.254358880013199951e+00,1.003612224334780034e+00,-9.564111998679969417e-02
6.280315995234640347e+00,1.001513806867740053e+00,-6.968400476535929755e-02
6.280108995869420063e+00,1.007329017503370006e+00,-6.989100413057958150e-02
6.278336483496249620e+00,1.006307952021519903e+00,-7.166351650375002436e-02
6.279215317219179582e+00,1.004198196990689906e+00,-7.078468278082006293e-02
6.267140735614609603e+00,1.001247087081210019e+00,-8.285926438539004124e-02
6.305239884413600393e+00,1.004668203050889996e+00,-4.476011558639925170e-02
6.292198661835150197e+00,9.991430287812289590e-01,-5.780133816484944731e-02
6.277258796640460048e+00,9.967311170897750205e-01,-7.274120335953959682e-02
6.291276658993780302e+00,1.003546353071189889e+00,-5.872334100621934283e-02
6.265168872424750290e+00,1.004085155402659968e+00,-8.483112757524935432e-02
6.254127916824219646e+00,1.001496386074679945e+00,-9.587208317577999850e-02
6.268379774710529873e+00,9.900585202969880427e-01,-8.162022528946977218e-02
6.292560687033540212e+00,9.935511952415240211e-01,-5.743931296645943263e-02
6.279066968905490320e+00,9.990364810690289810e-01,-7.093303109450932453e-02
6.291286116526570105e+00,1.005192380955300058e+00,-5.871388347342954006e-02
6.291160942147319801e+00,1.008200471265860099e+00,-5.883905785267984356e-02
6.276154236473160175e+00,9.970673739506920041e-01,-7.384576352683946965e-02
6.339443666442660330e+00,9.956631419007599959e-01,-1.055633355733931467e-02
