x,Weights,y,Weights
-5.785845738999950250e+00,2.639185749999730102e-01,-7.770921148001550538e-01,2.639185749999730102e-01
-5.258008589000000121e+00,2.612228350000210253e-01,-8.820094997999490261e-01,2.612228350000210253e-01
-4.735562918999960402e+00,2.766218760000029864e-01,-9.451276178002669948e-01,2.766218760000029864e-01
-4.182319166999960203e+00,2.990109250000039798e-01,-8.634501908001079862e-01,2.990109250000039798e-01
-3.584297316999950134e+00,3.247184529999719849e-01,-7.941556558002389465e-01,3.247184529999719849e-01
-2.934860410999999836e+00,3.601508200000130278e-01,-8.359584137999149789e-01,3.601508200000130278e-01
-2.214558770999980108e+00,3.413883530000150213e-01,-8.558100998000099935e-01,3.413883530000150213e-01
-1.531782064999950066e+00,3.333875449999820217e-01,-8.148719118000830042e-01,3.333875449999820217e-01
-8.650069749999830249e-01,3.610123600000130217e-01,-7.919031867999709595e-01,3.610123600000130217e-01
-1.429822549999560100e-01,3.933062219999710063e-01,-8.068289628000120395e-01,3.933062219999710063e-01
6.436301889999850312e-01,4.113504320000200276e-01,-7.951255967998920315e-01,4.113504320000200276e-01
1.466331053000029971e+00,4.019923379999960078e-01,-7.663941957999329535e-01,4.019923379999960078e-01
2.270315729000019989e+00,4.078474230000119771e-01,-7.607245347999199714e-01,4.078474230000119771e-01
3.086010575000039946e+00,4.238059469999769791e-01,-8.022871468000970507e-01,4.238059469999769791e-01
3.933622468999990129e+00,4.415631690000039744e-01,-8.239452477998270297e-01,4.415631690000039744e-01
4.816748806999999744e+00,4.489349800000009827e-01,-8.185281297999149608e-01,4.489349800000009827e-01
5.714618767000009925e+00,4.430291229999919755e-01,-8.081990508000560514e-01,4.430291229999919755e-01
6.600677012999989657e+00,4.626979080000139799e-01,-8.015137837999189996e-01,4.626979080000139799e-01
7.526072829000019837e+00,4.975432390000010252e-01,-7.996258837998769797e-01,4.975432390000010252e-01
8.521159307000019112e+00,5.344419829999910165e-01,-8.078598207998769487e-01,5.344419829999910165e-01
9.590043272999999147e+00,5.553398190000220502e-01,-8.279737508000269974e-01,5.553398190000220502e-01
1.070072291099999973e+01,5.514482999999870128e-01,-8.257575638002090379e-01,5.514482999999870128e-01
1.180361951100000084e+01,5.554544809999779620e-01,-8.100196658002120076e-01,5.554544809999779620e-01
1.291452847300000073e+01,5.798973870000300179e-01,-8.118181187997489667e-01,5.798973870000300179e-01
1.407432324700000059e+01,6.074956319999900156e-01,-8.277717318001119873e-01,6.074956319999900156e-01
1.528931451100000061e+01,6.325982749999929933e-01,-8.105112497998450127e-01,6.325982749999929933e-01
1.655451106099999947e+01,6.338359940000199977e-01,-7.603322518002070263e-01,6.338359940000199977e-01
1.782218304899999950e+01,6.279559509999920186e-01,-7.359762067999899848e-01,6.279559509999920186e-01
1.907809495100000063e+01,6.347297059999870150e-01,-7.512627717999860177e-01,6.347297059999870150e-01
