x,Weights,y,Weights
-5.644762130999949612e+00,2.654270450000060233e-01,-8.789268628002560035e-01,2.654270450000060233e-01
-5.113908040999939786e+00,2.782940620000040055e-01,-1.001609145800020029e+00,2.782940620000040055e-01
-4.557319916999939657e+00,2.932666169999870176e-01,-1.048712810800229933e+00,2.932666169999870176e-01
-3.970786682999960071e+00,2.952875139999650012e-01,-9.360771628000179589e-01,2.952875139999650012e-01
-3.380211655000029847e+00,3.263293440000030188e-01,-8.591593967998959469e-01,3.263293440000030188e-01
-2.727552967000019812e+00,3.456071560000320009e-01,-9.047634618000299778e-01,3.456071560000320009e-01
-2.036338654999959807e+00,3.538419499999890250e-01,-9.063566558001809881e-01,3.538419499999890250e-01
-1.328654754999980092e+00,3.575339549999960176e-01,-8.981578427998609948e-01,3.575339549999960176e-01
-6.135868449999910546e-01,3.829364930000199729e-01,-9.315772667999620005e-01,3.829364930000199729e-01
1.522861410000490023e-01,4.137761079999959790e-01,-9.601247578000600136e-01,4.137761079999959790e-01
9.798383570000419596e-01,4.205763639999550163e-01,-9.461867447999450231e-01,4.205763639999550163e-01
1.820991084999949994e+00,4.231679280000270049e-01,-9.424051207998329627e-01,4.231679280000270049e-01
2.667326941000009999e+00,4.338902209999940252e-01,-9.592448047998799465e-01,4.338902209999940252e-01
3.535107382999989944e+00,4.486506559999939858e-01,-9.657393587999080209e-01,4.486506559999939858e-01
4.432408694999979915e+00,4.418874770000260077e-01,-9.454477677998629481e-01,4.418874770000260077e-01
5.316183649000030265e+00,4.647934139999799763e-01,-9.338599628000849862e-01,4.647934139999799763e-01
6.245770476999989995e+00,5.022073810000110550e-01,-9.176640517999029578e-01,5.022073810000110550e-01
7.250185239000019877e+00,5.400739810000070307e-01,-8.963042157999440152e-01,5.400739810000070307e-01
8.330333201000030385e+00,5.504993339999929569e-01,-9.207336048002050521e-01,5.504993339999929569e-01
9.431331869000020518e+00,5.561398099999980138e-01,-9.770367407998610254e-01,5.561398099999980138e-01
1.054361148899999989e+01,5.746826520000070104e-01,-9.677532597999629616e-01,5.746826520000070104e-01
1.169297679299999970e+01,5.950158250000030513e-01,-9.413671048001790442e-01,5.950158250000030513e-01
1.288300844299999959e+01,6.031878490000049942e-01,-9.606131718001620357e-01,6.031878490000049942e-01
1.408938414100000003e+01,6.316289549999970498e-01,-9.678870398001889752e-01,6.316289549999970498e-01
1.535264205100000012e+01,6.446182819999970448e-01,-9.188380477998809859e-01,6.446182819999970448e-01
1.664187861499999954e+01,6.544562869999770438e-01,-8.862288648000169466e-01,6.544562869999770438e-01
1.795079118900000026e+01,6.808005340000069516e-01,-8.824706517999629796e-01,6.808005340000069516e-01
1.931239225699999906e+01,6.853067899999990553e-01,-8.717403557999430230e-01,6.853067899999990553e-01
2.068300583699999962e+01,6.893429130000100491e-01,-8.785176357999939789e-01,6.893429130000100491e-01
2.206169166300000128e+01,7.102258230000050299e-01,-9.038754988002609680e-01,7.102258230000050299e-01
2.348214330900000135e+01,7.451296160000090429e-01,-9.239254437999310232e-01,7.451296160000090429e-01
2.497240254100000101e+01,7.723435369999810396e-01,-9.210547238002390058e-01,7.723435369999810396e-01
2.651708961499999972e+01,7.884454230000149666e-01,-9.241337058001589666e-01,7.884454230000149666e-01
2.809398046100000101e+01,7.966469449999880048e-01,-9.474133427999900103e-01,7.966469449999880048e-01
2.968727435099999923e+01,8.301628440000129450e-01,-9.597509008000599806e-01,8.301628440000129450e-01
3.134760003899999958e+01,8.395593469999710345e-01,-9.531946708002290158e-01,8.395593469999710345e-01
3.302671873300000271e+01,8.625644860000389880e-01,-9.424792117998209706e-01,8.625644860000389880e-01
3.475184770500010245e+01,8.787646859999750371e-01,-9.130897438002419930e-01,8.787646859999750371e-01
3.650937707700000345e+01,8.821862940000000375e-01,-8.898068038000129798e-01,8.821862940000000375e-01
3.827374966499999687e+01,8.971478659999969629e-01,-8.811256378000960066e-01,8.971478659999969629e-01
4.006804539699999879e+01,8.994178069999989589e-01,-8.877849248000300175e-01,8.994178069999989589e-01
4.186688101099999670e+01,9.299386739999989659e-01,-8.862357768001060121e-01,9.299386739999989659e-01
4.372675835900000152e+01,9.353896570000229671e-01,-9.012234648002109827e-01,9.353896570000229671e-01
4.559753767299999794e+01,9.429485879999720543e-01,-8.966287328001100176e-01,9.429485879999720543e-01
4.748343484899999822e+01,9.550721260000010204e-01,-9.112139587999480428e-01,9.550721260000010204e-01
4.939357910100000026e+01,9.827832360000029466e-01,-9.294406887999000499e-01,9.827832360000029466e-01
5.135914557299999927e+01,9.798312060000210488e-01,-9.534966177998569492e-01,9.798312060000210488e-01
5.331880798499999941e+01,9.886724119999890092e-01,-9.618601258001999721e-01,9.886724119999890092e-01
5.529615280899999874e+01,9.928093119999910066e-01,-9.641528917999550030e-01,9.928093119999910066e-01
5.728177143300000296e+01,1.002805404000020051e+00,-9.359246278000340480e-01,1.002805404000020051e+00
5.928738224100010257e+01,9.987118179999719958e-01,-9.245381428000879476e-01,9.987118179999719958e-01
6.128480587699999660e+01,1.004304630000020016e+00,-9.276453287998269737e-01,1.004304630000020016e+00
6.329341513699999666e+01,1.004974588999989926e+00,-9.161407667999129645e-01,1.004974588999989926e+00
6.530336431499999605e+01,9.994404400000079791e-01,-9.105623578002739471e-01,9.994404400000079791e-01
6.730224519499999758e+01,9.966172000000029785e-01,-9.216453528002830353e-01,9.966172000000029785e-01
6.929547959500000331e+01,9.957766910000029892e-01,-9.390887738001370000e-01,9.957766910000029892e-01
7.128703297699999553e+01,9.918400820000029539e-01,-9.446299458002439531e-01,9.918400820000029539e-01
7.327071314100000166e+01,9.980577629999840550e-01,-9.526203177998979754e-01,9.980577629999840550e-01
7.526682866699999863e+01,9.975864089999859630e-01,-9.678960058002420430e-01,9.975864089999859630e-01
7.726200148499999898e+01,1.000625067000020074e+00,-9.842058927999349782e-01,1.000625067000020074e+00
7.926325161900000182e+01,9.956324200000069569e-01,-9.841534827999399715e-01,9.956324200000069569e-01
8.125451645900000130e+01,1.001065368999979999e+00,-9.846463667999789671e-01,1.001065368999979999e+00
8.325664719700000660e+01,1.003889829999990102e+00,-9.824802458000480021e-01,1.003889829999990102e+00
8.526442685700000368e+01,1.003305590000010072e+00,-9.739925067998459474e-01,1.003305590000010072e+00
8.727103803699999673e+01,1.001508889999999985e+00,-9.625807747999030051e-01,1.001508889999999985e+00
8.927405581700000425e+01,1.006586367999990017e+00,-9.584032548000319673e-01,1.006586367999990017e+00
9.128722855300000560e+01,9.960468870000269703e-01,-9.566543767998889614e-01,9.960468870000269703e-01
9.327932232700000270e+01,1.001879932000000029e+00,-9.541198538001649521e-01,1.001879932000000029e+00
9.528308219100000542e+01,9.857793779999890482e-01,-9.629387578002309711e-01,9.857793779999890482e-01
9.725464094699999862e+01,9.970306679999789701e-01,-9.515993427999089871e-01,9.970306679999789701e-01
9.924870228300000008e+01,9.873914900000220207e-01,-9.659836048000439712e-01,9.873914900000220207e-01
1.012234852630000006e+02,9.982279799999820291e-01,-9.584843048000379895e-01,9.982279799999820291e-01
1.032199412230000064e+02,9.950617530000299693e-01,-9.797255047998310040e-01,9.950617530000299693e-01
1.052100647289999955e+02,1.002849695999969981e+00,-9.953149628001649596e-01,1.002849695999969981e+00
1.072157641210000065e+02,9.996262490000229484e-01,-1.003017972800019919e+00,9.996262490000229484e-01
1.092150166189999965e+02,9.950880319999909629e-01,-1.003065448800070092e+00,9.950880319999909629e-01
1.112051926830000070e+02,9.977284809999960036e-01,-1.019582714800149947e+00,9.977284809999960036e-01
1.132006496449999986e+02,1.005131010999990027e+00,-1.005785227800090054e+00,1.005131010999990027e+00
1.152109116670000049e+02,9.934066810000169445e-01,-9.881447077998189998e-01,9.934066810000169445e-01
1.171977250289999972e+02,1.003561525999979942e+00,-9.808468918000700087e-01,1.003561525999979942e+00
1.192048480809999944e+02,9.982733129999989963e-01,-9.784028318001389835e-01,9.982733129999989963e-01
1.212013947070000057e+02,9.928492540000060096e-01,-9.485950747999539745e-01,9.928492540000060096e-01
1.231870932150000044e+02,9.921798499999919807e-01,-9.744038158000879468e-01,9.921798499999919807e-01
1.251714529150000033e+02,1.001067256000020000e+00,-9.943040437999000059e-01,1.001067256000020000e+00
1.271735874270000011e+02,9.989001800000070208e-01,-9.921978987999859889e-01,9.989001800000070208e-01
1.291713877869999862e+02,1.002577723999980019e+00,-9.843507098002249878e-01,1.002577723999980019e+00
1.311765432349999969e+02,9.985266750000080238e-01,-1.000072966799880003e+00,9.985266750000080238e-01
1.331735965850000127e+02,9.996544149999949669e-01,-1.014236839800020107e+00,9.996544149999949669e-01
1.351729054150000024e+02,9.946054360000150529e-01,-1.015272099800260008e+00,9.946054360000150529e-01
1.371621162870000035e+02,1.000010218999979994e+00,-1.014877085800069967e+00,1.000010218999979994e+00
1.391621367250000105e+02,1.006657404000010025e+00,-1.010835282800230051e+00,1.006657404000010025e+00
1.411754515330000004e+02,9.957040109999869548e-01,-9.940327178001669983e-01,9.957040109999869548e-01
1.431668595550000020e+02,9.938187960000139931e-01,-9.794895547998689889e-01,9.938187960000139931e-01
1.451544971470000007e+02,9.965740179999900139e-01,-1.004175345800260022e+00,9.965740179999900139e-01
1.471476451830000087e+02,9.973010860000219857e-01,-1.002564551799880022e+00,9.973010860000219857e-01
1.491422473549999950e+02,9.991843929999929541e-01,-1.008880174800230067e+00,9.991843929999929541e-01
1.511406161410000095e+02,1.003847071000010027e+00,-1.010991969800220103e+00,1.003847071000010027e+00
1.531483102830000007e+02,9.953761509999879964e-01,-1.018549229800040035e+00,9.953761509999879964e-01
1.551390625850000049e+02,9.980995229999930496e-01,-1.010063857800050036e+00,9.980995229999930496e-01
1.571352616309999917e+02,9.959320030000210489e-01,-1.009262794799890006e+00,9.959320030000210489e-01
1.591271256370000060e+02,1.012604666999989966e+00,-1.002706575799859889e+00,1.012604666999989966e+00
1.611523349709999877e+02,1.011407021999999989e+00,-1.001257965799910110e+00,1.011407021999999989e+00
1.631751490149999881e+02,1.008782276000010025e+00,-9.929418337998749955e-01,1.008782276000010025e+00
1.651927135669999984e+02,1.000409537999999987e+00,-9.979429518002119748e-01,1.000409537999999987e+00
1.671935326429999975e+02,9.881319300000089845e-01,-1.007888884800020035e+00,9.881319300000089845e-01
1.691697965029999864e+02,9.967036059999969666e-01,-9.912444108000220133e-01,9.967036059999969666e-01
1.711632037150000087e+02,1.005888686999999893e+00,-9.766260578001609849e-01,1.005888686999999893e+00
1.731749810889999992e+02,1.009594840999989973e+00,-9.679773547999559469e-01,1.009594840999989973e+00
1.751941707709999889e+02,1.001424836000009977e+00,-9.838999938002640500e-01,1.001424836000009977e+00
1.771970204430000138e+02,1.005088917999980014e+00,-9.767732338002299564e-01,1.005088917999980014e+00
1.792071982790000106e+02,9.914677080000160458e-01,-9.751988808000360276e-01,9.914677080000160458e-01
1.811901336949999859e+02,1.000124436999999977e+00,-9.701504928002580019e-01,1.000124436999999977e+00
1.831903825690000076e+02,9.954192430000009528e-01,-9.701092178002850286e-01,9.954192430000009528e-01
1.851812210550000088e+02,1.001037202999979892e+00,-9.455894308001969728e-01,1.001037202999979892e+00
1.871832954610000002e+02,9.987700370000139882e-01,-9.424355258000790547e-01,9.987700370000139882e-01
1.891808355349999999e+02,1.009281795999980025e+00,-9.475782558002090461e-01,1.009281795999980025e+00
1.911993991269999924e+02,1.005304114000000082e+00,-9.525329588001060221e-01,1.005304114000000082e+00
1.932100073549999877e+02,9.954461670000109841e-01,-9.409496788001949774e-01,9.954461670000109841e-01
1.952008996890000105e+02,9.949057960000260437e-01,-9.524639698001919896e-01,9.949057960000260437e-01
1.971907112810000058e+02,9.959886679999669923e-01,-9.450445487999560301e-01,9.959886679999669923e-01
1.991826886169999966e+02,1.007242310000010077e+00,-9.404744817998680340e-01,1.007242310000010077e+00
2.011971732369999870e+02,9.990407879999879670e-01,-9.266170777999890307e-01,9.990407879999879670e-01
2.031952548129999911e+02,1.003078153000019901e+00,-9.237017527998719890e-01,1.003078153000019901e+00
2.052014111189999994e+02,9.904407239999809542e-01,-9.043207168001290430e-01,9.904407239999809542e-01
2.071822925669999904e+02,9.980263780000200313e-01,-8.983844308000930035e-01,9.980263780000200313e-01
2.091783453230000021e+02,1.000937334999989936e+00,-9.125700228002530112e-01,1.000937334999989936e+00
2.111802199930000086e+02,1.002251216999989980e+00,-9.234608528002470340e-01,1.002251216999989980e+00
2.131847224269999970e+02,1.000968963000010037e+00,-9.101981347999129612e-01,1.000968963000010037e+00
2.151866603530000077e+02,9.970172059999949932e-01,-8.871010148002650419e-01,9.970172059999949932e-01
2.171806947649999984e+02,1.003207720000020009e+00,-8.834682377999170111e-01,1.003207720000020009e+00
2.191871102050000104e+02,1.003135018999979922e+00,-8.861647448001119809e-01,1.003135018999979922e+00
2.211933802430000071e+02,1.003877013000010088e+00,-9.038620188001690314e-01,1.003877013000010088e+00
2.232011342689999935e+02,1.003007449999979928e+00,-9.124635108002220329e-01,1.003007449999979928e+00
2.252071491689999903e+02,1.006829730000019962e+00,-9.081467457999109483e-01,1.006829730000019962e+00
2.272208086290000040e+02,9.986966699999869634e-01,-8.973767248001539576e-01,9.986966699999869634e-01
2.292182019690000061e+02,9.963585999999939880e-01,-9.174990538001569496e-01,9.963585999999939880e-01
2.312109191689999932e+02,9.940494730000040136e-01,-9.258901308000130337e-01,9.940494730000040136e-01
2.331990181150000012e+02,9.977136660000099910e-01,-9.235624357999090428e-01,9.977136660000099910e-01
2.351944454469999926e+02,9.995969729999809594e-01,-9.267906758000780121e-01,9.995969729999809594e-01
2.371936393930000122e+02,1.000952927000009929e+00,-9.258150877999189454e-01,1.000952927000009929e+00
2.391955452470000125e+02,1.000680954999989991e+00,-9.197048868001049815e-01,1.000680954999989991e+00
2.411969071569999983e+02,9.987694820000140306e-01,-9.216139328000849673e-01,9.987694820000140306e-01
2.431944461209999986e+02,9.998128349999859665e-01,-9.267390228002060359e-01,9.998128349999859665e-01
2.451940717909999989e+02,1.003505971000010044e+00,-9.157756757998070096e-01,1.003505971000010044e+00
2.472010837329999902e+02,1.002791366000000073e+00,-9.113807437999530414e-01,1.002791366000000073e+00
