X_mm,Weights,Y_normalised,Weights
5.609816619499999746e+01,9.778187759999890094e-01,-8.436274648000220422e-01,9.778187759999890094e-01
5.805380374700000345e+01,9.877734620000100385e-01,-8.341313697998770094e-01,9.877734620000100385e-01
6.002935067100000310e+01,9.983686089999820323e-01,-8.224792867999890511e-01,9.983686089999820323e-01
6.202608788900000292e+01,9.917776450000059807e-01,-8.135672488000410540e-01,9.917776450000059807e-01
6.400964317899999401e+01,9.968152710000099948e-01,-8.193880128001750363e-01,9.968152710000099948e-01
6.600327372099999934e+01,1.002064631000000094e+00,-8.086890438002569681e-01,1.002064631000000094e+00
6.800740298300000575e+01,1.004802131000009924e+00,-8.064371487998870380e-01,1.004802131000009924e+00
7.001700724500000206e+01,1.009738889999989953e+00,-8.299077698002860215e-01,1.009738889999989953e+00
7.203648502500000461e+01,1.000826113999979894e+00,-8.508716408002210407e-01,1.000826113999979894e+00
7.403813725300000215e+01,9.945073440000129494e-01,-8.578571987998769854e-01,9.945073440000129494e-01
7.602715194099999962e+01,9.930939480000090525e-01,-8.715633678002630003e-01,9.930939480000090525e-01
7.801333983700000374e+01,9.965586479999829495e-01,-8.883933017999080528e-01,9.965586479999829495e-01
8.000645713299999784e+01,9.928798830000009623e-01,-9.037905947998869927e-01,9.928798830000009623e-01
8.199221689899999888e+01,9.938487590000160132e-01,-8.955796337998549461e-01,9.938487590000160132e-01
8.397991441700000337e+01,9.974843419999790406e-01,-8.862245548000939888e-01,9.974843419999790406e-01
8.597488310100000319e+01,1.006057017000010045e+00,-8.814235148000190145e-01,1.006057017000010045e+00
8.798699713499999575e+01,1.004190633999999971e+00,-8.786803478001270484e-01,1.004190633999999971e+00
8.999537840300000369e+01,1.000255134999989970e+00,-8.631823137998250184e-01,1.000255134999989970e+00
9.199588867299999606e+01,1.009725760999989896e+00,-8.501687597999419976e-01,1.009725760999989896e+00
9.401534019499999317e+01,1.004305941000009916e+00,-8.531261757998439554e-01,1.004305941000009916e+00
9.602395207700000412e+01,1.005105488000010094e+00,-8.767490518002319932e-01,1.005105488000010094e+00
9.803416305300000033e+01,9.979898559999970109e-01,-8.932905218001110370e-01,9.979898559999970109e-01
1.000301427649999937e+02,1.004647949999990075e+00,-8.886335788000110369e-01,1.004647949999990075e+00
1.020394386650000058e+02,9.960878489999840379e-01,-8.891517688003319764e-01,9.960878489999840379e-01
1.040316143630000028e+02,9.921091680000200252e-01,-9.056009007998679916e-01,9.921091680000200252e-01
1.060158326990000006e+02,9.978132009999779450e-01,-9.054802978002389757e-01,9.978132009999779450e-01
1.080114591009999998e+02,9.933475740000260457e-01,-8.946532187998169627e-01,9.933475740000260457e-01
1.099981542489999953e+02,1.005742306999980018e+00,-8.852916348001259594e-01,1.005742306999980018e+00
1.120096388630000064e+02,1.000354115000009925e+00,-8.715276118002179828e-01,1.000354115000009925e+00
1.140103470929999929e+02,1.003675633000010059e+00,-8.444410988001890273e-01,1.003675633000010059e+00
1.160176983589999935e+02,1.004092430999999896e+00,-8.459940388001999656e-01,1.004092430999999896e+00
1.180258832210000008e+02,1.008144478999990046e+00,-8.445936598000119977e-01,1.008144478999990046e+00
1.200421721790000049e+02,1.005576286999990021e+00,-8.447834168002259503e-01,1.005576286999990021e+00
1.220533247529999983e+02,1.005434458000000086e+00,-8.602730477998650205e-01,1.005434458000000086e+00
1.240641936690000051e+02,1.006403445000020103e+00,-8.707920067998879965e-01,1.006403445000020103e+00
1.260770005589999982e+02,9.926106859999850318e-01,-8.801703758001619970e-01,9.926106859999850318e-01
1.280622219310000105e+02,1.005230969000000085e+00,-8.800668618000030419e-01,1.005230969000000085e+00
1.300726838690000022e+02,1.000038718000010096e+00,-8.834702367998940042e-01,1.000038718000010096e+00
1.320727613050000002e+02,9.886699699999750290e-01,-8.804268018002400220e-01,9.886699699999750290e-01
1.340501012450000076e+02,9.876297460000249551e-01,-8.826419517999970488e-01,9.876297460000249551e-01
1.360253607369999997e+02,9.968140499999830206e-01,-8.659592207999939895e-01,9.968140499999830206e-01
1.380189888369999949e+02,9.968562330000170224e-01,-8.552214438000760310e-01,9.968562330000170224e-01
1.400127013030000001e+02,9.875878749999880135e-01,-8.635061297999300223e-01,9.875878749999880135e-01
1.419878770530000054e+02,1.002751514000010058e+00,-8.628966218000759802e-01,1.002751514000010058e+00
1.439933800809999980e+02,9.943355730000009718e-01,-8.496121848001509935e-01,9.943355730000009718e-01
1.459820512269999995e+02,1.002264214000009979e+00,-8.573034498002130022e-01,1.002264214000009979e+00
1.479865796550000141e+02,1.002851694000000071e+00,-8.971287608002289637e-01,1.002851694000000071e+00
1.499922830429999863e+02,1.000313353999999988e+00,-9.048952748000830271e-01,1.000313353999999988e+00
1.519929097510000133e+02,1.002366322999989956e+00,-8.939172648000519583e-01,1.002366322999989956e+00
1.539976423969999928e+02,1.007513372999979895e+00,-8.846832988001549491e-01,1.007513372999979895e+00
1.560126691430000108e+02,1.001210306000019923e+00,-8.978635257998349717e-01,1.001210306000019923e+00
1.580150897549999911e+02,9.963601539999870083e-01,-9.007668608000469757e-01,9.963601539999870083e-01
1.600078100629999938e+02,9.910269620000210500e-01,-9.092073297999260229e-01,9.910269620000210500e-01
1.619898639870000068e+02,9.968866189999799898e-01,-9.062585408000249920e-01,9.968866189999799898e-01
1.639836372249999954e+02,9.943210010000169685e-01,-9.156015708000500020e-01,9.943210010000169685e-01
1.659722792270000014e+02,1.006030293999979897e+00,-9.052405168001199653e-01,1.006030293999979897e+00
1.679843398149999985e+02,9.895135870000050238e-01,-9.015554298000549860e-01,9.895135870000050238e-01
1.699633669890000078e+02,9.991685789999850131e-01,-9.157716127999150357e-01,9.991685789999850131e-01
1.719617041470000061e+02,1.002849030000009911e+00,-9.348773828002090447e-01,1.002849030000009911e+00
1.739674022069999921e+02,1.001407579000000103e+00,-9.425592248000500550e-01,1.001407579000000103e+00
1.759702173649999963e+02,9.976282800000290107e-01,-9.523805757999069810e-01,9.976282800000290107e-01
1.779654739249999977e+02,1.007599223999990024e+00,-9.526172397998490249e-01,1.007599223999990024e+00
1.799806723730000044e+02,1.005672380999979909e+00,-9.337180527999180413e-01,1.005672380999979909e+00
1.819920171349999976e+02,9.960866280000000295e-01,-9.350429967998370451e-01,9.960866280000000295e-01
1.839841903909999985e+02,1.002292734000010066e+00,-9.514533207999990028e-01,1.002292734000010066e+00
1.859887758589999862e+02,9.972591249999850360e-01,-9.571918977999299694e-01,9.972591249999850360e-01
1.879832941090000133e+02,9.960003540000029743e-01,-9.444921137999809924e-01,9.960003540000029743e-01
1.899752948169999911e+02,9.946204730000259842e-01,-9.578826377999689612e-01,9.946204730000259842e-01
1.919645357629999864e+02,1.005116640000000006e+00,-9.404689527999610110e-01,1.005116640000000006e+00
1.939747690430000091e+02,9.903112469999659773e-01,-9.398682717999240488e-01,9.903112469999659773e-01
1.959553915369999970e+02,1.004573584000010067e+00,-9.469430727998540132e-01,1.004573584000010067e+00
1.979645387049999954e+02,1.000539126000020040e+00,-9.624091097999779576e-01,1.000539126000020040e+00
1.999656169570000088e+02,1.004402701000000064e+00,-9.593474837998310356e-01,1.004402701000000064e+00
2.019744223589999876e+02,1.000680843999999903e+00,-9.688268408000909604e-01,1.000680843999999903e+00
2.039757840469999906e+02,1.001537721999979924e+00,-9.707323588000920100e-01,1.001537721999979924e+00
2.059788594910000086e+02,9.983710509999920157e-01,-9.675637907999999898e-01,9.983710509999920157e-01
2.079756015929999933e+02,9.985994870000070023e-01,-9.587293687999930425e-01,9.985994870000070023e-01
2.099728005670000073e+02,1.000811541999989895e+00,-9.578960027998849602e-01,1.000811541999989895e+00
2.119744236509999951e+02,1.008839384999999922e+00,-9.468292417998900312e-01,1.008839384999999922e+00
2.139921024209999985e+02,9.947186550000000071e-01,-9.538306238001720283e-01,9.947186550000000071e-01
2.159815397309999980e+02,9.934063480000220325e-01,-9.574043857999190443e-01,9.934063480000220325e-01
2.179683524270000134e+02,9.948341149999889721e-01,-9.500959858001469804e-01,9.948341149999889721e-01
2.199580206569999916e+02,9.984836039999860358e-01,-9.226239817999160042e-01,9.984836039999860358e-01
2.219549878649999926e+02,1.006399005000010005e+00,-9.177371677998850119e-01,1.006399005000010005e+00
2.239677858750000041e+02,9.928364580000279549e-01,-9.269744168001350371e-01,9.928364580000279549e-01
2.259534587910000027e+02,9.955471449999889755e-01,-9.347872868002009561e-01,9.955471449999889755e-01
2.279445530810000093e+02,1.000268485999979973e+00,-9.322921228001059823e-01,1.000268485999979973e+00
2.299450900530000013e+02,1.008540912000019940e+00,-9.372920798002160048e-01,1.008540912000019940e+00
2.319621718770000030e+02,1.006344892999980090e+00,-9.513778448001629640e-01,1.006344892999980090e+00
2.339748616630000129e+02,9.979871920000249474e-01,-9.587100857999639736e-01,9.979871920000249474e-01
2.359708360470000059e+02,9.961766969999810151e-01,-9.539684707999069868e-01,9.961766969999810151e-01
2.379631894409999973e+02,1.010195005999990014e+00,-9.384334447998410322e-01,1.010195005999990014e+00
2.399835794530000044e+02,1.011334876000010041e+00,-9.402896298000199549e-01,1.011334876000010041e+00
2.420062492049999889e+02,1.004361850000009992e+00,-9.469919047998589523e-01,1.004361850000009992e+00
2.440149729050000076e+02,9.992278180000080390e-01,-9.374911347999269617e-01,9.992278180000080390e-01
2.460134285409999961e+02,9.984402899999910153e-01,-9.235790988002460233e-01,9.984402899999910153e-01
2.480103091210000059e+02,9.967725120000210381e-01,-9.347196438002359775e-01,9.967725120000210381e-01
2.500038541449999911e+02,9.997831150000140443e-01,-9.400656737999499857e-01,9.997831150000140443e-01
2.520034203749999904e+02,9.944213129999609491e-01,-9.280651508002509820e-01,9.944213129999609491e-01
2.539922630009999978e+02,1.009195522000009948e+00,-9.036734738001539480e-01,1.009195522000009948e+00
2.560106540450000239e+02,9.995823799999640213e-01,-9.056083767999330014e-01,9.995823799999640213e-01
2.580098188050000090e+02,1.010507607000050045e+00,-9.216655718000199560e-01,1.010507607000050045e+00
2.600308340189999967e+02,1.000867318999979938e+00,-9.344755808002109809e-01,1.000867318999979938e+00
2.620325686570000130e+02,1.002750070999979926e+00,-9.253667478002399749e-01,1.002750070999979926e+00
2.640380687989999728e+02,1.007356528000000084e+00,-9.120364467999020341e-01,1.007356528000000084e+00
2.660527818549999779e+02,1.004475846000020045e+00,-9.021795707998879754e-01,1.004475846000020045e+00
2.680617335470000171e+02,1.000239542999989961e+00,-8.966722727998329701e-01,1.000239542999989961e+00
2.700622126330000015e+02,9.898712780000099576e-01,-9.006597498001840396e-01,9.898712780000099576e-01
2.720419551890000207e+02,1.007598537000039984e+00,-9.098588458000449464e-01,1.007598537000039984e+00
2.740571522629999777e+02,1.002179181999959923e+00,-9.260235927998790029e-01,1.002179181999959923e+00
2.760615106270000183e+02,1.003948826000029992e+00,-9.277828097999080148e-01,1.003948826000029992e+00
2.780694082790000152e+02,9.981449459999679474e-01,-9.213553108000379632e-01,9.981449459999679474e-01
2.800656981710000082e+02,1.000154712000010049e+00,-9.045939207998120457e-01,1.000154712000010049e+00
2.820660075949999737e+02,9.996969310000169973e-01,-9.056074618000590215e-01,9.996969310000169973e-01
2.840654014570000072e+02,1.003405880999989952e+00,-9.256757688000329942e-01,1.003405880999989952e+00
2.860722132189999911e+02,1.004135522999969998e+00,-9.353185157999059918e-01,1.004135522999969998e+00
2.880804842649999955e+02,1.006501204000020078e+00,-9.178837218000239773e-01,1.006501204000020078e+00
2.900934866729999726e+02,9.979704899999719547e-01,-9.131503238002669498e-01,9.979704899999719547e-01
2.920894276529999729e+02,9.976861659999940457e-01,-9.253744597999680188e-01,9.976861659999940457e-01
2.940847999850000178e+02,1.000124881000030053e+00,-9.276360837999390041e-01,1.000124881000030053e+00
2.960850497470000278e+02,9.963586000000079768e-01,-9.276089207999690389e-01,9.963586000000079768e-01
2.980777669469999864e+02,1.003618523999989964e+00,-9.359999977998539888e-01,1.003618523999989964e+00
3.000850039950000223e+02,9.959763159999970306e-01,-9.355526737998619558e-01,9.959763159999970306e-01
3.020769566270000155e+02,1.003234332000010109e+00,-9.130008478002199501e-01,1.003234332000010109e+00
3.040834252910000259e+02,9.963727279999829989e-01,-9.166357468001250508e-01,9.963727279999829989e-01
3.060761707469999919e+02,1.000552365999989979e+00,-9.430650307999709492e-01,1.000552365999989979e+00
3.080772754789999794e+02,9.936504870000250067e-01,-9.580133877998949776e-01,9.936504870000250067e-01
3.100645764529999724e+02,9.984709189999989576e-01,-9.417085408001070190e-01,9.984709189999989576e-01
3.120615182910000271e+02,9.949322969999909727e-01,-9.188293838000159974e-01,9.949322969999909727e-01
3.140513828850000095e+02,1.000038495999969967e+00,-9.123448267999949568e-01,1.000038495999969967e+00
3.160514598770000134e+02,1.001678996000040067e+00,-9.092943357998709564e-01,1.001678996000040067e+00
3.180548178689999759e+02,9.955597189999989549e-01,-9.110787997998389676e-01,9.955597189999989549e-01
3.200459373069999742e+02,1.006786194000029999e+00,-9.265724508002219917e-01,1.006786194000029999e+00
3.220595096949999743e+02,1.000954592000000032e+00,-9.318227328000719956e-01,1.000954592000000032e+00
3.240614188789999730e+02,1.005874315999929935e+00,-9.257654517998620269e-01,1.005874315999929935e+00
3.260731675110000083e+02,9.915686650000169466e-01,-9.341565877998619927e-01,9.915686650000169466e-01
3.280563048409999851e+02,1.000270039999999971e+00,-9.501838468002009597e-01,1.000270039999999971e+00
3.300568449209999926e+02,1.001296136000040082e+00,-9.552331957999630196e-01,1.001296136000040082e+00
3.320594371930000079e+02,9.982717380000000196e-01,-9.611422188002619604e-01,9.982717380000000196e-01
3.340559806690000073e+02,1.007199328999969890e+00,-9.663701717999519936e-01,1.007199328999969890e+00
3.360703793270000119e+02,9.921089460000019900e-01,-9.685507108001729648e-01,9.921089460000019900e-01
3.380545972190000157e+02,9.965442980000319695e-01,-9.684230517999590226e-01,9.965442980000319695e-01
3.400476858150000226e+02,9.885000859999589773e-01,-9.657750817998479453e-01,9.885000859999589773e-01
3.420246859869999980e+02,9.977007589999969950e-01,-9.620353038002350532e-01,9.977007589999969950e-01
3.440200875049999922e+02,1.005916076000010095e+00,-9.472641447999310405e-01,1.005916076000010095e+00
3.460319196570000031e+02,9.984985090000010333e-01,-9.395785297998600072e-01,9.984985090000010333e-01
3.480289166750000049e+02,9.979150460000030254e-01,-9.527546187999289540e-01,9.979150460000030254e-01
3.500247467670000105e+02,1.000597789000009952e+00,-9.630314108001130080e-01,1.000597789000009952e+00
3.520259423449999758e+02,1.007485540000000013e+00,-9.620194407999630437e-01,1.007485540000000013e+00
3.540409134249999852e+02,1.000694971999990024e+00,-9.742224677998480020e-01,1.000694971999990024e+00
3.560423033690000238e+02,9.977874770000030313e-01,-9.941661927999230208e-01,9.977874770000030313e-01
3.580378783229999726e+02,1.001524371000019897e+00,-9.824289458002229969e-01,1.001524371000019897e+00
3.600409270650000053e+02,1.000381149999979957e+00,-9.612468668000819783e-01,1.000381149999979957e+00
3.620416893650000247e+02,1.008181556000040002e+00,-9.701979598000890492e-01,1.008181556000040002e+00
3.640580524769999897e+02,9.972881789999520352e-01,-9.892478918000620070e-01,9.972881789999520352e-01
3.660526288350000073e+02,9.972601239999789868e-01,-9.775641158000210051e-01,9.972601239999789868e-01
3.680471490830000221e+02,1.002663332000000018e+00,-9.648960838001130469e-01,1.002663332000000018e+00
3.700524757470000168e+02,9.953618910000440190e-01,-9.836169727999499734e-01,9.953618910000440190e-01
3.720431995289999918e+02,9.950488459999750068e-01,-9.921749678002239614e-01,9.950488459999750068e-01
3.740332972209999980e+02,9.994281989999930227e-01,-9.897650268001140228e-01,9.994281989999930227e-01
3.760321536189999847e+02,1.001936152999999941e+00,-9.828697908000659789e-01,1.001936152999999941e+00
3.780360259249999899e+02,9.971868680000000040e-01,-9.936607348000729978e-01,9.971868680000000040e-01
3.800303996609999899e+02,1.003492842000009988e+00,-9.959758298000449539e-01,1.003492842000009988e+00
3.820373853450000183e+02,1.005145693999990097e+00,-9.735744428000999706e-01,1.005145693999990097e+00
3.840476767330000030e+02,9.973701030000089451e-01,-9.739897697999140291e-01,9.973701030000089451e-01
3.860424169390000202e+02,1.002535763000000024e+00,-1.000273303800270019e+00,1.002535763000000024e+00
3.880474884650000149e+02,1.004134190999989906e+00,-9.969801538001660246e-01,1.004134190999989906e+00
3.900557568469999978e+02,9.963747470000330342e-01,-9.795030237998499922e-01,9.963747470000330342e-01
3.920485063410000066e+02,1.007868621999959968e+00,-9.709107097999090108e-01,1.007868621999959968e+00
3.940642435849999856e+02,1.002421989000030100e+00,-9.789962337999900122e-01,1.002421989000030100e+00
3.960690875629999823e+02,9.973173440000100420e-01,-9.717166677999099500e-01,9.973173440000100420e-01
3.980637222510000015e+02,1.000881446999950075e+00,-9.610524277999840104e-01,1.000881446999950075e+00
4.000654851450000251e+02,1.004874720999989979e+00,-9.699818018000310182e-01,1.004874720999989979e+00
4.020752345870000113e+02,9.953202630000249629e-01,-9.784481278000499715e-01,9.953202630000249629e-01
4.040658751130000041e+02,9.993985899999979772e-01,-9.680012998001640279e-01,9.993985899999979772e-01
4.060646722930000010e+02,1.004703393999990091e+00,-9.600724157998570263e-01,1.004703393999990091e+00
4.080740790809999794e+02,9.958035250000140115e-01,-9.625379498000939948e-01,9.958035250000140115e-01
4.100656861310000068e+02,9.997843360000050472e-01,-9.690245698000129471e-01,9.997843360000050472e-01
4.120652548030000162e+02,1.009411605999960049e+00,-9.570628547998579760e-01,1.009411605999960049e+00
4.140840780149999887e+02,1.001993262000040019e+00,-9.490170547998100226e-01,1.001993262000040019e+00
4.160880645390000154e+02,1.003762017999970002e+00,-9.618082628002180279e-01,1.003762017999970002e+00
4.180955885750000220e+02,1.001809805000049902e+00,-9.663845307998709666e-01,1.001809805000049902e+00
4.200992081850000091e+02,9.976868319999709911e-01,-9.552002437999930207e-01,9.976868319999709911e-01
4.220945818490000079e+02,1.002162924000000066e+00,-9.574830358000100405e-01,1.002162924000000066e+00
4.240989076970000156e+02,9.965734630000040450e-01,-9.762221158002259980e-01,9.965734630000040450e-01
4.260920546230000241e+02,9.966178869999570145e-01,-9.745936817998880342e-01,9.966178869999570145e-01
4.280852903969999943e+02,9.943621850000570195e-01,-9.569731687998910274e-01,9.943621850000570195e-01
4.300740147669999942e+02,9.945611229999830050e-01,-9.656028258001470022e-01,9.945611229999830050e-01
4.320631370130000164e+02,9.970158739999990249e-01,-9.812034188000779977e-01,9.970158739999990249e-01
4.340571687610000140e+02,9.979009179999990264e-01,-9.775283058001490444e-01,9.979009179999990264e-01
4.360529705970000123e+02,1.000466647000000098e+00,-9.697668907999740240e-01,1.000466647000000098e+00
4.380539038910000045e+02,9.957461940000199574e-01,-9.817130878001310013e-01,9.957461940000199574e-01
4.400453962789999878e+02,9.958748939999959582e-01,-9.861923878001449539e-01,9.958748939999959582e-01
4.420371460669999806e+02,9.957327320000219917e-01,-9.776359048000810015e-01,9.957327320000219917e-01
4.440286115310000241e+02,1.003847070999970059e+00,-9.640981658000670196e-01,1.003847070999970059e+00
4.460363056730000153e+02,9.976289459999919673e-01,-9.716554257998379907e-01,9.976289459999919673e-01
4.480315635649999990e+02,1.003505305000029990e+00,-9.719132577998830236e-01,1.003505305000029990e+00
4.500385741750000079e+02,9.966876809999689613e-01,-9.674971578000960415e-01,9.966876809999689613e-01
4.520319495370000027e+02,9.933929759999959863e-01,-9.698692518000480156e-01,9.933929759999959863e-01
4.540187354889999938e+02,1.004317980999990034e+00,-9.796324428000390272e-01,1.004317980999990034e+00
4.560273714510000218e+02,9.960463320000200182e-01,-9.861413918001740164e-01,9.960463320000200182e-01
4.580194641150000052e+02,9.918099180000300441e-01,-9.835892288000419592e-01,9.918099180000300441e-01
4.600030839510000078e+02,9.923661029999949479e-01,-9.905283127998809611e-01,9.923661029999949479e-01
4.619878161569999975e+02,9.966877919999890256e-01,-9.994071338002189497e-01,9.966877919999890256e-01
4.639811917409999751e+02,9.952177309999969967e-01,-1.001782755800260105e+00,9.952177309999969967e-01
4.659716272030000255e+02,1.002478320999979911e+00,-1.005295990799990102e+00,1.002478320999979911e+00
4.679765838449999933e+02,1.003833720000020024e+00,-9.999919927998920377e-01,1.003833720000020024e+00
4.699842512850000276e+02,1.002349620999980040e+00,-9.895357418001820005e-01,1.002349620999980040e+00
4.719889505269999859e+02,1.001436522000010099e+00,-9.972675267999879800e-01,1.001436522000010099e+00
4.739918235709999976e+02,1.000567624999999961e+00,-1.008101357799940034e+00,1.000567624999999961e+00
4.759929588210000020e+02,1.000838931000000098e+00,-1.006038099800039998e+00,1.000838931000000098e+00
4.779946366830000102e+02,1.003136038999969948e+00,-9.959344267998629929e-01,1.003136038999969948e+00
4.800009087610000051e+02,1.001537167000039918e+00,-9.785783508000920339e-01,1.001537167000039918e+00
4.820039830950000237e+02,9.958595240000249760e-01,-9.753921427999330263e-01,9.958595240000249760e-01
4.839957021430000168e+02,9.984565479999789606e-01,-9.838437468002330100e-01,9.984565479999789606e-01
4.859926152389999743e+02,9.996251389999879500e-01,-9.780044287999769548e-01,9.996251389999879500e-01
4.879918655170000079e+02,1.000737175999999895e+00,-9.780166248000340401e-01,1.000737175999999895e+00
4.899933398690000104e+02,1.008882366000050101e+00,-9.818977107998989595e-01,1.008882366000050101e+00
4.920111046009999995e+02,9.999542199999209569e-01,-9.728611498001670244e-01,9.999542199999209569e-01
4.940110130410000124e+02,9.988841440000439942e-01,-9.668543627999499623e-01,9.988841440000439942e-01
4.960087813289999872e+02,1.000268485999949997e+00,-9.759940927999649629e-01,1.000268485999949997e+00
4.980093183010000075e+02,9.994406619999840480e-01,-9.809940498000739861e-01,9.994406619999840480e-01
5.000081996249999747e+02,1.002094018000089903e+00,-9.920841008000139682e-01,1.002094018000089903e+00
5.020123876609999911e+02,1.004377552999959899e+00,-9.908587977999450125e-01,1.004377552999959899e+00
5.040211427670000148e+02,1.004974478000010052e+00,-9.643605248000990393e-01,1.004974478000010052e+00
5.060310917229999745e+02,1.000652455999980095e+00,-9.587785878000549822e-01,1.000652455999980095e+00
5.080323966349999978e+02,1.003761685000029935e+00,-9.596892658003070009e-01,1.003761685000029935e+00
5.100399200049999990e+02,9.992692240000170534e-01,-9.642549497999649555e-01,9.992692240000170534e-01
5.120384584529999756e+02,1.005003198999989911e+00,-9.693406808000869512e-01,1.005003198999989911e+00
5.140484648509999488e+02,1.000282745999979905e+00,-9.647641678002969456e-01,1.000282745999979905e+00
5.160490303430000267e+02,9.953187089999460113e-01,-9.527207578000800314e-01,9.953187089999460113e-01
5.180396677610000324e+02,9.926532230000479906e-01,-9.422245378001999905e-01,9.926532230000479906e-01
5.200249742070000138e+02,9.957469709999600127e-01,-9.260689687998819863e-01,9.957469709999600127e-01
5.220164681490000476e+02,9.962012900000449811e-01,-9.305729647998080001e-01,9.962012900000449811e-01
