x,Weights,y,Weights
3.631008196100000163e+01,8.823556229999950373e-01,-8.693357468000040278e-01,8.823556229999950373e-01
3.807479320699999903e+01,8.953063190000140059e-01,-8.665918687999579761e-01,8.953063190000140059e-01
3.986540584500009743e+01,8.966923259999930451e-01,-8.613782328001780009e-01,8.966923259999930451e-01
4.165879049699999825e+01,9.111264339999789463e-01,-8.520777438000100013e-01,9.111264339999789463e-01
4.348104336499999789e+01,9.236084399999919814e-01,-8.571833947999609737e-01,9.236084399999919814e-01
4.532826024500000273e+01,9.459883560000149627e-01,-8.609381587999109797e-01,9.459883560000149627e-01
4.722023695699999735e+01,9.601096410000099501e-01,-8.591963678001089955e-01,9.601096410000099501e-01
4.914045623900000237e+01,9.748250760000050086e-01,-8.608998368000020385e-01,9.748250760000050086e-01
5.109010639099999906e+01,9.648262089999769531e-01,-8.868767018001340041e-01,9.648262089999769531e-01
5.301975880900000249e+01,9.787466900000230119e-01,-8.959235877998710240e-01,9.787466900000230119e-01
5.497725218899999788e+01,9.875724150000060320e-01,-8.662997198002240218e-01,9.875724150000060320e-01
5.695239701900010232e+01,9.908352699999699587e-01,-8.476096688002600077e-01,9.908352699999699587e-01
5.893406755899999894e+01,9.864150660000170490e-01,-8.555094147998260068e-01,9.864150660000170490e-01
6.090689769099999751e+01,9.910823159999929688e-01,-8.489143288000490228e-01,9.910823159999929688e-01
6.288906232299999743e+01,1.001350248000020038e+00,-8.128242537998739969e-01,1.001350248000020038e+00
6.489176281899999310e+01,1.013545244999989992e+00,-8.206382848001679831e-01,1.013545244999989992e+00
6.691885330899999929e+01,1.021249689000020000e+00,-8.521393468001290383e-01,1.021249689000020000e+00
6.896135268700010101e+01,1.001156082999969943e+00,-8.728223608002280143e-01,1.001156082999969943e+00
7.096366485299999738e+01,9.990869670000249725e-01,-8.738171598000690210e-01,9.990869670000249725e-01
7.296183878700010439e+01,1.006760358999980065e+00,-8.900513058001140454e-01,1.006760358999980065e+00
7.497535950500000013e+01,1.005203802000010027e+00,-8.943878917998520084e-01,1.005203802000010027e+00
7.698576710899999398e+01,1.010152489999980085e+00,-8.968352347999940521e-01,1.010152489999980085e+00
7.900607208899999989e+01,9.995540130000080126e-01,-8.796583728000090252e-01,9.995540130000080126e-01
8.100518011500000171e+01,9.987819660000030186e-01,-8.596356258000239503e-01,9.987819660000030186e-01
8.300274404699999309e+01,9.988380760000129532e-01,-8.476609007999510448e-01,9.988380760000129532e-01
8.500042019900000412e+01,1.000750769999970036e+00,-8.376546878001820406e-01,1.000750769999970036e+00
8.700192173899999659e+01,9.993391500000190497e-01,-8.244712387998449632e-01,9.993391500000190497e-01
8.900060003900000538e+01,1.004617008999989958e+00,-8.144680028000830241e-01,1.004617008999989958e+00
9.100983405700000617e+01,1.006359263999990095e+00,-8.139102088001100022e-01,1.006359263999990095e+00
9.302255258499999968e+01,1.005574400000009971e+00,-8.042026108001320006e-01,1.005574400000009971e+00
9.503370138500000053e+01,1.000855167999989970e+00,-8.196322658002369588e-01,1.000855167999989970e+00
9.703541172100000267e+01,1.001082272000020090e+00,-8.276338318000849847e-01,1.001082272000020090e+00
9.903757626499999844e+01,9.961616599999909560e-01,-8.435941178001939988e-01,9.961616599999909560e-01
1.010298995849999955e+02,1.003178887999990110e+00,-8.450777627999740416e-01,1.003178887999990110e+00
1.030362573609999970e+02,1.004874388000019936e+00,-8.467653177999640013e-01,1.004874388000019936e+00
1.050460061370000062e+02,9.974992469999860445e-01,-8.552210598000440367e-01,9.974992469999860445e-01
1.070410046310000070e+02,9.881593190000049765e-01,-8.684829228000130463e-01,9.881593190000049765e-01
1.090173232690000020e+02,9.964309679999989733e-01,-8.528015368001999885e-01,9.964309679999989733e-01
1.110101852049999991e+02,1.003319606999999891e+00,-8.461812628001440517e-01,1.003319606999999891e+00
1.130168244190000024e+02,1.006929354999990034e+00,-8.528042098002399651e-01,1.006929354999990034e+00
1.150306831289999963e+02,1.003066113000010029e+00,-8.630674998002519915e-01,1.003066113000010029e+00
1.170368153550000017e+02,1.004705835999990082e+00,-8.608003907999089988e-01,1.004705835999990082e+00
1.190462270270000005e+02,9.980298190000239655e-01,-8.633435408000309508e-01,9.980298190000239655e-01
1.210422866650000060e+02,1.016357020999989924e+00,-8.776385008002309807e-01,1.016357020999989924e+00
1.230750007070000009e+02,1.000011884000000073e+00,-8.848256018002299550e-01,1.000011884000000073e+00
1.250750244750000064e+02,9.976280579999889930e-01,-8.808367187999690540e-01,9.976280579999889930e-01
1.270702805909999995e+02,9.872739420000159472e-01,-8.810663268000099579e-01,9.872739420000159472e-01
1.290448284750000028e+02,9.941036959999820510e-01,-8.694606588001080327e-01,9.941036959999820510e-01
1.310330358669999953e+02,9.987388740000110454e-01,-8.690414997998909818e-01,9.987388740000110454e-01
1.330305136149999896e+02,1.005386724999989934e+00,-8.731011897998539606e-01,1.005386724999989934e+00
1.350412870650000059e+02,9.997537280000019511e-01,-8.644212858000630550e-01,9.997537280000019511e-01
1.370407945210000094e+02,9.904970560000090352e-01,-8.513941708001769859e-01,9.904970560000090352e-01
1.390217886329999999e+02,9.896992850000000397e-01,-8.474334528000899702e-01,9.896992850000000397e-01
1.410011872030000006e+02,1.005873760999989930e+00,-8.506105888000660142e-01,1.005873760999989930e+00
1.430129347250000080e+02,1.000411646999989967e+00,-8.589840848001699669e-01,1.000411646999989967e+00
1.450137580189999937e+02,1.007201327000029956e+00,-8.689970497999299770e-01,1.007201327000029956e+00
1.470281606730000021e+02,1.004035765999989893e+00,-8.712410928001760313e-01,1.004035765999989893e+00
1.490362322050000046e+02,1.003577208000000054e+00,-8.678545618000159667e-01,1.003577208000000054e+00
1.510433866209999962e+02,9.921809600000129903e-01,-8.834981008001250302e-01,9.921809600000129903e-01
1.530277485409999940e+02,1.004090987999999962e+00,-9.034336087999009779e-01,1.004090987999999962e+00
1.550359305169999971e+02,9.987572409999929679e-01,-9.019873658001530403e-01,9.987572409999929679e-01
1.570334449990000110e+02,1.003846516000000078e+00,-8.891342247998750281e-01,1.003846516000000078e+00
1.590411380310000027e+02,9.957166959999880218e-01,-8.966738448001480011e-01,9.957166959999880218e-01
1.610325714230000074e+02,1.002278827999999899e+00,-9.001230247999389977e-01,1.002278827999999899e+00
1.630371290790000103e+02,9.842515419999959825e-01,-8.878304508002089479e-01,9.842515419999959825e-01
1.650056321630000014e+02,9.997684110000050195e-01,-8.756072168001199918e-01,9.997684110000050195e-01
1.670051689850000116e+02,1.006058904000000087e+00,-8.806359488002609703e-01,1.006058904000000087e+00
1.690172867930000109e+02,1.000881224999990105e+00,-8.779527577999030052e-01,1.000881224999990105e+00
1.710190492430000120e+02,9.980293750000159836e-01,-8.868750757999349643e-01,9.980293750000159836e-01
1.730151079929999867e+02,1.007128293000010055e+00,-9.011559238001040084e-01,1.007128293000010055e+00
1.750293645790000028e+02,9.943352399999979552e-01,-9.183901498001320052e-01,9.943352399999979552e-01
1.770180350589999989e+02,1.002264678999990055e+00,-9.260708308002559841e-01,1.002264678999990055e+00
1.790225644170000123e+02,9.964886319999950448e-01,-9.308251517999219793e-01,9.964886319999950448e-01
1.810155416810000020e+02,9.999826080000100426e-01,-9.262227817998790469e-01,9.999826080000100426e-01
1.830155068969999945e+02,9.942203560000140161e-01,-9.212108348002630009e-01,9.942203560000140161e-01
1.850039476089999937e+02,1.002849584999959909e+00,-9.248698197999940529e-01,1.002849584999959909e+00
1.870096467790000077e+02,1.004704171000029955e+00,-9.325693017998449852e-01,1.004704171000029955e+00
1.890190551210000081e+02,1.002906250000010102e+00,-9.350595317999930156e-01,1.002906250000010102e+00
1.910248676209999985e+02,9.953046709999709973e-01,-9.447451658002710140e-01,9.953046709999709973e-01
1.930154769629999976e+02,9.918827300000150338e-01,-9.512993688001639692e-01,9.918827300000150338e-01
1.949992424229999983e+02,9.918534539999800392e-01,-9.432412138002059798e-01,9.918534539999800392e-01
1.969829493309999862e+02,9.983279590000360137e-01,-9.341599947999840170e-01,9.983279590000360137e-01
1.989796052490000022e+02,1.004760502999989980e+00,-9.413599878000700194e-01,1.004760502999989980e+00
2.009891262550000022e+02,1.003704908999990097e+00,-9.458257858002530050e-01,1.003704908999990097e+00
2.029965360729999873e+02,1.007726903999990098e+00,-9.484017897999590385e-01,1.007726903999990098e+00
2.050119898810000052e+02,9.955185350000309574e-01,-9.515201697998919572e-01,9.955185350000309574e-01
2.070030269510000096e+02,1.003306366999979993e+00,-9.480231098000330148e-01,1.003306366999979993e+00
2.090096396849999962e+02,1.004061711999999940e+00,-9.366360738001160424e-01,1.004061711999999940e+00
2.110177631089999863e+02,9.978002730000099518e-01,-9.341667668001609748e-01,9.978002730000099518e-01
2.130133636550000062e+02,9.964610209999880119e-01,-9.404253908000439477e-01,9.964610209999880119e-01
2.150062856970000098e+02,1.002309214000010051e+00,-9.348528768002209999e-01,1.002309214000010051e+00
2.170109041249999962e+02,1.000053400999989961e+00,-9.236186467998099836e-01,1.000053400999989961e+00
2.190110109270000009e+02,9.978863250000240548e-01,-9.386310588001830491e-01,9.978863250000240548e-01
2.210067835769999931e+02,1.001338784000000093e+00,-9.479024268002830267e-01,1.001338784000000093e+00
2.230094611449999888e+02,9.853358569999950411e-01,-9.377629228000610162e-01,9.853358569999950411e-01
2.249801328590000082e+02,9.991560049999750337e-01,-9.284349068001349625e-01,9.991560049999750337e-01
2.269784448689999863e+02,9.975446700000250022e-01,-9.295518617999509736e-01,9.975446700000250022e-01
2.289735342090000074e+02,1.006786082999979959e+00,-9.268533978002440055e-01,1.006786082999979959e+00
2.309871063749999962e+02,1.004376088999999972e+00,-9.321001518001710284e-01,1.004376088999999972e+00
2.329958585530000050e+02,1.006957410000010045e+00,-9.406411168001800327e-01,1.006957410000010045e+00
2.350097733730000016e+02,1.005929759999999895e+00,-9.518886627998880412e-01,1.005929759999999895e+00
2.370216328930000032e+02,9.973440670000139896e-01,-9.622271427999179449e-01,9.973440670000139896e-01
2.390163210270000036e+02,9.927939419999769477e-01,-9.525048228002219730e-01,9.927939419999769477e-01
2.410019089109999868e+02,9.955042960000209940e-01,-9.412846458000669880e-01,9.955042960000209940e-01
2.429929175030000010e+02,1.001336674999959930e+00,-9.197458508001550292e-01,1.001336674999959930e+00
2.449955908530000102e+02,9.975148390000330156e-01,-9.095393147999289996e-01,9.975148390000330156e-01
2.469906205309999905e+02,1.003063004999990016e+00,-9.058001468001180001e-01,1.003063004999990016e+00
2.489967465409999932e+02,9.955180909999939987e-01,-9.034342538001850498e-01,9.955180909999939987e-01
2.509877827230000094e+02,9.929497879999760190e-01,-8.999230817998410403e-01,9.929497879999760190e-01
2.529736822989999894e+02,9.929221770000250524e-01,-9.117082557998510417e-01,9.929221770000250524e-01
2.549595266530000117e+02,1.002065407999989999e+00,-9.225232858000820269e-01,1.002065407999989999e+00
2.569636574689999975e+02,1.000454406000020002e+00,-9.202960868001359707e-01,1.000454406000020002e+00
2.589645662809999749e+02,9.966031829999619784e-01,-9.142640527998650013e-01,9.966031829999619784e-01
2.609577726470000130e+02,9.997685220000389617e-01,-9.136727948001639454e-01,9.997685220000389617e-01
2.629573096909999776e+02,9.986562630000149765e-01,-9.187050547998869554e-01,9.986562630000149765e-01
2.649546222170000078e+02,9.998252979999899814e-01,-9.198613688001270328e-01,9.998252979999899814e-01
2.669542728129999887e+02,1.001707939000000103e+00,-9.268833088001999787e-01,1.001707939000000103e+00
2.689576886909999871e+02,1.003277423999979989e+00,-9.296802527999260546e-01,1.003277423999979989e+00
2.709642435389999946e+02,9.872304060000089976e-01,-9.172807368002510175e-01,9.872304060000089976e-01
2.729387043510000126e+02,9.888985169999670033e-01,-9.216953718000130413e-01,9.888985169999670033e-01
2.749165013850000037e+02,9.968732680000299551e-01,-9.319151058000439969e-01,9.968732680000299551e-01
2.769102479210000070e+02,1.001037980000039962e+00,-9.232446248000769629e-01,1.001037980000039962e+00
2.789123238810000203e+02,9.990255289999649957e-01,-9.201154157999550387e-01,9.990255289999649957e-01
2.809103749390000075e+02,9.939078660000010279e-01,-9.342117058000669605e-01,9.939078660000010279e-01
2.828981906710000089e+02,1.001395782000030099e+00,-9.269203947998220228e-01,1.001395782000030099e+00
2.849009822350000150e+02,9.976134650000010318e-01,-9.187776268000219515e-01,9.976134650000010318e-01
2.868962091650000161e+02,1.004703060999990072e+00,-9.360400177999399496e-01,1.004703060999990072e+00
2.889056152869999892e+02,1.006516018999970008e+00,-9.384949678001249795e-01,1.006516018999970008e+00
2.909186473249999949e+02,9.995113650000180261e-01,-9.167358427999939829e-01,9.995113650000180261e-01
2.929176700549999737e+02,1.002434341000000062e+00,-9.127616228000760001e-01,1.002434341000000062e+00
2.949225387370000249e+02,9.992973900000089449e-01,-9.234638158001190478e-01,9.992973900000089449e-01
2.969211335169999870e+02,1.008640224999989954e+00,-9.295373307999740264e-01,1.008640224999989954e+00
2.989384139669999740e+02,9.996390449999810190e-01,-9.295607208002250044e-01,9.996390449999810190e-01
3.009376920569999925e+02,9.939356990000189906e-01,-9.476040677998299744e-01,9.939356990000189906e-01
3.029255634549999741e+02,9.990859890000080012e-01,-9.412899568002900397e-01,9.990859890000080012e-01
3.049237354329999903e+02,9.994270889999939955e-01,-9.224072488000839565e-01,9.994270889999939955e-01
3.069225896109999780e+02,1.009067266000049923e+00,-9.154767328000159576e-01,1.009067266000049923e+00
3.089407241430000113e+02,1.003877012999939922e+00,-9.304615308001300544e-01,1.003877012999939922e+00
3.109484781689999977e+02,1.006116124000020040e+00,-9.390630228002120328e-01,1.006116124000020040e+00
3.129607104169999729e+02,1.000067661000000108e+00,-9.383836238001780350e-01,1.000067661000000108e+00
3.149608457389999785e+02,9.901558449999749989e-01,-9.363526687998270370e-01,9.901558449999749989e-01
3.169411574289999862e+02,1.003905755000009892e+00,-9.204362308000779702e-01,1.003905755000009892e+00
3.189489689389999967e+02,9.904975000000040275e-01,-8.949580447999779809e-01,9.904975000000040275e-01
3.209299639390000038e+02,1.002962471000020006e+00,-8.910114387999219510e-01,1.002962471000020006e+00
3.229358888809999826e+02,1.004619117999989930e+00,-9.026691128000829956e-01,1.004619117999989930e+00
3.249451271170000268e+02,1.006372947999949918e+00,-9.021783508001699481e-01,1.006372947999949918e+00
3.269578730129999826e+02,1.000353539000059966e+00,-9.104948478001799739e-01,1.000353539000059966e+00
3.289585800909999875e+02,9.940783050000160381e-01,-9.184757968000669681e-01,9.940783050000160381e-01
3.309467367010000203e+02,9.937366499999880087e-01,-9.171570538001110329e-01,9.937366499999880087e-01
3.329342100009999967e+02,9.975148389999900500e-01,-9.038684788000069803e-01,9.975148389999900500e-01
3.349292396789999771e+02,1.003704798000029985e+00,-9.001293108001390264e-01,1.003704798000029985e+00
3.369366492749999793e+02,1.004260316999989966e+00,-9.027017867998670120e-01,1.004260316999989966e+00
3.389451699090000147e+02,9.939922529999589695e-01,-9.071928318000459512e-01,9.939922529999589695e-01
3.409331544149999900e+02,1.004332685000040026e+00,-9.028613447999870312e-01,1.004332685000040026e+00
3.429418197850000070e+02,9.990683989999810111e-01,-8.923410388002249727e-01,9.990683989999810111e-01
3.449399565830000256e+02,9.980858389999980318e-01,-8.903958577998879464e-01,9.980858389999980318e-01
3.469361282610000217e+02,1.002080777999990069e+00,-8.715706998000879446e-01,1.002080777999990069e+00
3.489402898170000071e+02,9.950618640000069570e-01,-8.523354137999490376e-01,9.950618640000069570e-01
3.509304135450000217e+02,9.986990010000059703e-01,-8.679283997998370470e-01,9.986990010000059703e-01
3.529278115469999761e+02,9.982160719999909615e-01,-8.881248167998020415e-01,9.982160719999909615e-01
3.549242436910000151e+02,9.924111930000090176e-01,-8.913983698000149669e-01,9.924111930000090176e-01
3.569090660769999772e+02,1.002435672999979932e+00,-8.843062798002280234e-01,1.002435672999979932e+00
3.589139374229999930e+02,9.992983890000179947e-01,-8.950508088002490092e-01,9.992983890000179947e-01
3.609125342010000281e+02,1.006615422000010085e+00,-9.011560758001450067e-01,1.006615422000010085e+00
3.629257650449999915e+02,1.005032474999979941e+00,-9.004232058001090389e-01,1.005032474999979941e+00
3.649358299950000060e+02,1.002178959999979968e+00,-8.968697568000719711e-01,1.002178959999979968e+00
3.669401879150000241e+02,1.004817057000030101e+00,-8.986219178000279806e-01,1.004817057000030101e+00
3.689498220290000177e+02,9.961314960000039465e-01,-9.050703398000909949e-01,9.961314960000039465e-01
3.709420850210000253e+02,9.993984789999790230e-01,-9.055026968001700372e-01,9.993984789999790230e-01
3.729408819789999825e+02,1.000709897999999987e+00,-8.975702847999400547e-01,1.000709897999999987e+00
3.749423017749999758e+02,1.002621038000029996e+00,-9.004918108001329635e-01,1.002621038000029996e+00
3.769475438509999776e+02,9.979012510000020431e-01,-9.001867088001630490e-01,9.979012510000020431e-01
3.789433463529999813e+02,9.991544510000099910e-01,-8.924358777998689929e-01,9.991544510000099910e-01
3.809416552550000006e+02,1.001621886999970013e+00,-8.935034408001459871e-01,1.001621886999970013e+00
3.829448990289999983e+02,1.001508889999999985e+00,-8.932876408002240476e-01,1.001508889999999985e+00
3.849479168089999916e+02,1.003477028000020033e+00,-8.891101207998990397e-01,1.003477028000020033e+00
3.869548708649999753e+02,1.002007854999960035e+00,-8.837027088002290531e-01,1.002007854999960035e+00
3.889588865750000082e+02,1.000096271000050052e+00,-8.794611337999069800e-01,1.000096271000050052e+00
3.909590791169999875e+02,1.002149795000010002e+00,-8.784320748001730461e-01,1.002149795000010002e+00
3.929633787070000039e+02,1.003277978999989939e+00,-8.791646997999580382e-01,1.003277978999989939e+00
3.949699346649999825e+02,1.000396187000009984e+00,-8.667828237998379537e-01,1.000396187000009984e+00
3.969707270389999962e+02,1.005587327999960090e+00,-8.587152458000559818e-01,1.005587327999960090e+00
3.989819016949999764e+02,1.005060530000009944e+00,-8.570591977998559541e-01,1.005060530000009944e+00
4.009920227549999936e+02,1.004147541999999893e+00,-8.544900047999699488e-01,1.004147541999999893e+00
4.030003178389999903e+02,9.985141010000400108e-01,-8.550263858001589945e-01,9.985141010000400108e-01
4.049973460410000143e+02,1.000267930999970023e+00,-8.512014437998800531e-01,1.000267930999970023e+00
4.069978819030000068e+02,9.921106110000149636e-01,-8.561837608000359978e-01,9.921106110000149636e-01
4.089821031249999805e+02,1.004176817999989924e+00,-8.561090217998530427e-01,1.004176817999989924e+00
4.109904567610000186e+02,1.002793364000039933e+00,-8.576684667997940270e-01,1.002793364000039933e+00
4.129960434889999874e+02,9.960312949999380328e-01,-8.633959088001570414e-01,9.960312949999380328e-01
4.149881060789999765e+02,9.954052050000260499e-01,-8.778624167998709815e-01,9.954052050000260499e-01
4.169789164890000279e+02,1.001025628000010048e+00,-8.703930528001250222e-01,1.001025628000010048e+00
4.189809677449999867e+02,1.004759726000000075e+00,-8.492820847999380529e-01,1.004759726000000075e+00
4.209904871969999931e+02,1.002762866999999947e+00,-8.537231868000390023e-01,1.002762866999999947e+00
4.229960129309999957e+02,1.005059419999980053e+00,-8.583887568001959956e-01,1.005059419999980053e+00
4.250061317710000139e+02,9.917965670000230549e-01,-8.557842837998920205e-01,9.917965670000230549e-01
4.269897249050000028e+02,9.983837359999939709e-01,-8.447098568001929486e-01,9.983837359999939709e-01
4.289864923769999905e+02,1.002093574000010090e+00,-8.538677778001899643e-01,1.002093574000010090e+00
4.309906795250000187e+02,1.005259800999970032e+00,-8.526283628000329573e-01,1.005259800999970032e+00
4.330011991270000067e+02,1.001238360999989974e+00,-8.570406898002149720e-01,1.001238360999989974e+00
4.350036758489999897e+02,1.003377937000009990e+00,-8.609282808001239573e-01,1.003377937000009990e+00
4.370104317230000106e+02,1.001665401999989991e+00,-8.695902998001660000e-01,1.001665401999989991e+00
4.390137625269999830e+02,9.999972910000000104e-01,-8.884392987999949476e-01,9.999972910000000104e-01
4.410137571089999824e+02,1.004034656000019954e+00,-9.014831987999509799e-01,1.004034656000019954e+00
4.430218264210000143e+02,1.002621592999989986e+00,-8.980613878002260408e-01,1.002621592999989986e+00
4.450270696069999872e+02,1.003761685000029935e+00,-8.977739257998109679e-01,1.003761685000029935e+00
4.470345929769999884e+02,1.005787375999970035e+00,-9.023396097999809573e-01,1.005787375999970035e+00
4.490461677289999898e+02,9.971019259999990281e-01,-9.076897777998740313e-01,9.971019259999990281e-01
4.510403715809999881e+02,9.936069510000320459e-01,-9.070274088001609725e-01,9.936069510000320459e-01
4.530275854829999957e+02,9.948485759999530220e-01,-9.067428647999800084e-01,9.948485759999530220e-01
4.550172826350000150e+02,9.966314600000030222e-01,-8.973196518002739541e-01,9.966314600000030222e-01
4.570105455550000215e+02,1.005146471000049946e+00,-8.977197057998299590e-01,1.005146471000049946e+00
4.590208384969999997e+02,1.003519987999970109e+00,-8.981597288000670032e-01,1.003519987999970109e+00
4.610278784729999870e+02,9.969162280000319898e-01,-9.117994758001940481e-01,9.969162280000319898e-01
4.630217109289999939e+02,9.990994509999779893e-01,-9.221761538000240455e-01,9.990994509999779893e-01
4.650199098310000068e+02,1.002763754999989931e+00,-9.213104847997900526e-01,1.002763754999989931e+00
4.670254373409999857e+02,9.967721790000330095e-01,-9.260042787999509528e-01,9.967721790000330095e-01
4.690189816989999940e+02,1.000082808999960049e+00,-9.313397248001249462e-01,1.000082808999960049e+00
4.710191473169999767e+02,9.985855810000709987e-01,-9.122936267999079973e-01,9.985855810000709987e-01
4.730163184790000059e+02,1.004702949999940031e+00,-8.934291098001949649e-01,1.004702949999940031e+00
4.750257243789999961e+02,1.006485279000000066e+00,-8.958805317999459783e-01,1.006485279000000066e+00
4.770386949370000025e+02,9.971306469999769995e-01,-9.081375807998599559e-01,9.971306469999769995e-01
4.790329562310000142e+02,9.938798109999990027e-01,-9.084806357999469784e-01,9.938798109999990027e-01
4.810207158530000129e+02,9.981292429999939486e-01,-9.002050687999489931e-01,9.981292429999939486e-01
4.830169743390000008e+02,9.994403290000379858e-01,-9.004411817999770085e-01,9.994403290000379858e-01
4.850158549970000195e+02,9.995693619999880264e-01,-9.115206487999789609e-01,9.995693619999880264e-01
4.870149937209999962e+02,9.945204939999999771e-01,-9.095749168000110130e-01,9.945204939999999771e-01
4.890040347089999955e+02,9.883884210000529746e-01,-9.062024388001650443e-01,9.883884210000529746e-01
4.909808115509999880e+02,1.000353427999949973e+00,-8.985432768001829773e-01,1.000353427999949973e+00
4.929815184070000100e+02,1.003847736999970097e+00,-9.065206978000329707e-01,1.003847736999970097e+00
4.949892138810000120e+02,1.000710231000029982e+00,-9.140991257999080410e-01,1.000710231000029982e+00
4.969906343430000106e+02,1.005746524999979963e+00,-9.170312358000389796e-01,1.005746524999979963e+00
4.990021273930000234e+02,9.983282919999969529e-01,-9.034012768001959959e-01,9.983282919999969529e-01
5.009987839770000164e+02,9.935923579999720312e-01,-9.106118537998210138e-01,9.935923579999720312e-01
5.029859686930000180e+02,1.007500355000080061e+00,-9.273600927999150478e-01,1.007500355000080061e+00
5.050009694029999991e+02,1.005003975999980037e+00,-9.225373928000519808e-01,1.005003975999980037e+00
5.070109773550000227e+02,1.002820197999990004e+00,-9.179855758001740362e-01,1.002820197999990004e+00
5.090166177510000125e+02,1.004917812999990057e+00,-9.246584657998370149e-01,1.004917812999990057e+00
5.110264533769999957e+02,9.994268669999829546e-01,-9.170903768002740541e-01,9.994268669999829546e-01
5.130253071109999610e+02,9.936196360000619787e-01,-9.101528048002479609e-01,9.936196360000619787e-01
5.150125463829999717e+02,1.004561342999920059e+00,-9.278606038000699607e-01,1.004561342999920059e+00
5.170216690690000405e+02,1.002677259000049892e+00,-9.253484098002220382e-01,1.002677259000049892e+00
5.190270235870000306e+02,1.002835123999940015e+00,-9.270153478001359471e-01,1.002835123999940015e+00
5.210326938350000319e+02,1.007713331000049894e+00,-9.166660387999739923e-01,1.007713331000049894e+00
5.230481204970000135e+02,1.006199955999989903e+00,-9.017638517998419756e-01,1.006199955999989903e+00
5.250605204089999916e+02,9.937772789999710366e-01,-9.040266368000969832e-01,9.937772789999710366e-01
