width_LLS_A,Weights,error_LLS_A
6.041632627250420384e+00,9.976208628768240549e-01,-3.083673727495792605e-01
6.078033385548529566e+00,1.003260735549649896e+00,-2.719666144514700790e-01
6.071380514443100118e+00,1.003886539876269968e+00,-2.786194855568995266e-01
6.125577268072119885e+00,1.004877689276870045e+00,-2.244227319278797594e-01
6.006274112915740204e+00,1.004161807854500044e+00,-3.437258870842594405e-01
5.986253110974420366e+00,1.002190044281229930e+00,-3.637468890255792786e-01
6.012589363728629621e+00,1.007360492290380050e+00,-3.374106362713700236e-01
5.957566160070560279e+00,1.002407273789079900e+00,-3.924338399294393653e-01
5.968648048269730388e+00,9.921095749998239954e-01,-3.813519517302692563e-01
6.036293315488089561e+00,9.939519367628050217e-01,-3.137066845119100833e-01
6.125716038839350119e+00,9.952748043699299885e-01,-2.242839611606495254e-01
6.161715821078029620e+00,9.876091039515469960e-01,-1.882841789219700246e-01
6.288143979744419632e+00,9.982102048039980247e-01,-6.185602025558001316e-02
6.123797544725650077e+00,9.983156144166109858e-01,-2.262024552743495676e-01
6.192955630929120048e+00,1.000834431834269900e+00,-1.570443690708795970e-01
6.150167537788280292e+00,1.004218453970330049e+00,-1.998324622117193528e-01
6.094368874337529718e+00,1.004568173309829948e+00,-2.556311256624699269e-01
6.110355279592559974e+00,1.007011356736789986e+00,-2.396447204074396709e-01
6.239198792817590267e+00,9.929193998834779933e-01,-1.108012071824093780e-01
6.306733114345090208e+00,9.984347514914729826e-01,-4.326688565490943716e-02
6.362768129966180020e+00,9.994255976497899985e-01,1.276812996618037488e-02
6.312778252808450397e+00,1.007156413890669899e+00,-3.722174719154924816e-02
6.260586603535250205e+00,1.010726689361669983e+00,-8.941339646474943947e-02
6.205866203171630069e+00,1.008725972937329907e+00,-1.441337968283695758e-01
6.154932706666840225e+00,9.936100765296550508e-01,-1.950672933331594194e-01
6.241674730359689782e+00,9.889497313099979703e-01,-1.083252696403098625e-01
6.269086767370760427e+00,9.958005412130119804e-01,-8.091323262923921789e-02
6.275432930657680153e+00,9.986778498340079802e-01,-7.456706934231949191e-02
6.295579513857459730e+00,9.979046404658330482e-01,-5.442048614253991445e-02
6.255696474902130433e+00,1.003715172801979971e+00,-9.430352509786921189e-02
6.211711558066090433e+00,1.002652830503659942e+00,-1.382884419339092119e-01
6.186542332927830401e+00,9.978810338583490314e-01,-1.634576670721692437e-01
6.203084583067799862e+00,1.000840576047500097e+00,-1.469154169321997827e-01
6.159047880403790032e+00,1.005639697476929939e+00,-1.909521195962096130e-01
6.141485693195299689e+00,1.005701060789740087e+00,-2.085143068046999559e-01
6.146288780298630350e+00,1.004237277741379941e+00,-2.037112197013692949e-01
6.084180992216060346e+00,1.007169190171129936e+00,-2.658190077839392984e-01
6.049127492611980017e+00,9.977286214761239558e-01,-3.008725073880196277e-01
6.020021426093159711e+00,9.929309079870729526e-01,-3.299785739068399337e-01
6.123632699069159635e+00,9.987158195323989629e-01,-2.263673009308400097e-01
6.066661032504209849e+00,9.950094959071570377e-01,-2.833389674957897952e-01
6.038596761332930107e+00,9.985569337003109558e-01,-3.114032386670695374e-01
6.049777147779470177e+00,1.002898038791929958e+00,-3.002228522205294681e-01
6.022061564111510279e+00,9.946507472312049458e-01,-3.279384358884893658e-01
6.114076400656530019e+00,9.953266202933279683e-01,-2.359235993434696255e-01
6.125938908253350412e+00,1.001429486457539930e+00,-2.240610917466492324e-01
6.089454816052939812e+00,1.004230844214790030e+00,-2.605451839470598330e-01
6.043140671750800053e+00,9.998107101525729457e-01,-3.068593282491995922e-01
6.037851701294489892e+00,9.945444212093219605e-01,-3.121482987055097524e-01
5.998921983023420168e+00,9.939937783790110393e-01,-3.510780169765794767e-01
6.075451317541330276e+00,9.936699128594059793e-01,-2.745486824586693686e-01
6.081208639912439651e+00,1.001312506908270006e+00,-2.687913600875599940e-01
6.156124932325590215e+00,9.975246060919550350e-01,-1.938750676744094292e-01
6.034444300317829857e+00,9.948431012069910429e-01,-3.155556996821697879e-01
6.042887751962830123e+00,9.971632847926700238e-01,-3.071122480371695218e-01
6.010254193336430184e+00,9.992514556701379558e-01,-3.397458066635694607e-01
5.988889549786939881e+00,1.000446086714189997e+00,-3.611104502130597638e-01
6.008622061096150269e+00,1.005433299180700013e+00,-3.413779389038493761e-01
5.985803635430899661e+00,9.948186001250619581e-01,-3.641963645690999840e-01
6.029875309881980172e+00,9.912496673563899741e-01,-3.201246901180194726e-01
5.981919577202189586e+00,9.931152228949480243e-01,-3.680804227978100585e-01
6.024300293519769589e+00,1.000687513740510015e+00,-3.256997064802300557e-01
5.963506385379449881e+00,1.002508113075190055e+00,-3.864936146205497636e-01
6.013209533461879808e+00,1.000380661170529928e+00,-3.367904665381198370e-01
6.003675465187219729e+00,9.947355102433379503e-01,-3.463245348127799161e-01
6.030452262030440380e+00,9.966244885571440282e-01,-3.195477379695592646e-01
6.066216047786110011e+00,1.002490926259310022e+00,-2.837839522138896342e-01
6.007802510487260328e+00,1.003827146962189998e+00,-3.421974895127393168e-01
6.015311437261139815e+00,9.981470556357250334e-01,-3.346885627388598294e-01
5.974864905673600290e+00,1.005758859497750013e+00,-3.751350943263993543e-01
6.106100872597900242e+00,9.998057862094950066e-01,-2.438991274020994027e-01
6.043740980262479745e+00,1.003084401071989928e+00,-3.062590197375198997e-01
6.026996275524370006e+00,9.976454721266599934e-01,-3.230037244756296388e-01
6.077621203705509956e+00,1.002435754660010003e+00,-2.723787962944896890e-01
6.060761397495049607e+00,1.000907242032160083e+00,-2.892386025049500375e-01
5.945082812658600169e+00,9.989364981685420197e-01,-4.049171873413994760e-01
5.964100654071890162e+00,9.948365533506660086e-01,-3.858993459281094829e-01
5.980392065205050400e+00,9.958236420938429978e-01,-3.696079347949492444e-01
5.974453938978689926e+00,9.942063489760150086e-01,-3.755460610213097183e-01
5.985145449131420214e+00,1.005320864363459910e+00,-3.648545508685794303e-01
5.934836024235149665e+00,9.963255652516129768e-01,-4.151639757648499796e-01
5.965306776775969766e+00,9.957500701015979949e-01,-3.846932232240298788e-01
6.002694332166679914e+00,9.983846231439980068e-01,-3.473056678333197311e-01
6.051187439761149811e+00,1.010441368387710037e+00,-2.988125602388498336e-01
5.923637048441349862e+00,1.002741694405739903e+00,-4.263629515586497831e-01
5.901969447141479641e+00,9.988570603267019621e-01,-4.480305528585200037e-01
5.898417177724549987e+00,9.967750853684009815e-01,-4.515828222754496579e-01
5.977084150755699987e+00,1.001098782344540083e+00,-3.729158492442996575e-01
6.082132628192679746e+00,1.001898446530369968e+00,-2.678673718073198984e-01
5.980824961207019896e+00,1.000792204549509901e+00,-3.691750387929797483e-01
5.988080859181549975e+00,9.985616471623579571e-01,-3.619191408184496694e-01
5.961980836863619793e+00,1.005700212297979901e+00,-3.880191631363798521e-01
6.053141429685600095e+00,9.924788190942569477e-01,-2.968585703143995502e-01
6.056854353424379944e+00,9.978205193373059778e-01,-2.931456465756197005e-01
6.068821586018970038e+00,1.002881709686110012e+00,-2.811784139810296068e-01
6.000205927327000310e+00,9.996596938406570043e-01,-3.497940726729993344e-01
6.013052148454059775e+00,1.000733552721930097e+00,-3.369478515459398693e-01
5.974530149961959857e+00,9.969933319830970309e-01,-3.754698500380397874e-01
6.041737369222260234e+00,1.001522690438950036e+00,-3.082626307777394103e-01
6.011889977950110264e+00,9.986691780823170328e-01,-3.381100220498893805e-01
6.107821961241049813e+00,1.001123765522939912e+00,-2.421780387589498318e-01
6.052057438959930202e+00,9.944908657751250214e-01,-2.979425610400694424e-01
6.090850039242630132e+00,1.000848421667209998e+00,-2.591499607573695130e-01
6.185990207577479971e+00,9.933438015661349985e-01,-1.640097924225196735e-01
6.145372460880429877e+00,1.001421703268569940e+00,-2.046275391195697679e-01
6.171026283071739726e+00,9.976764941179120383e-01,-1.789737169282599183e-01
6.203845703821049717e+00,1.002368171854379986e+00,-1.461542961789499273e-01
6.201979760318880430e+00,9.959881984824979773e-01,-1.480202396811192145e-01
6.171570241867139650e+00,1.000838048542920022e+00,-1.784297581328599946e-01
6.163840742305049858e+00,1.002433101833569928e+00,-1.861592576949497868e-01
6.205195562214400162e+00,1.002228062169159939e+00,-1.448044377855994824e-01
6.260070109915489844e+00,1.002894599274879894e+00,-8.992989008450980037e-02
6.268311709653180408e+00,1.001739854936859908e+00,-8.168829034681923673e-02
6.164191271708089559e+00,9.957833928615139607e-01,-1.858087282919100858e-01
6.171764588446619904e+00,9.937917903834380118e-01,-1.782354115533797412e-01
6.121141634322929903e+00,9.971168153957260527e-01,-2.288583656770697417e-01
6.125666794094740020e+00,1.002981261204090035e+00,-2.243332059052596250e-01
6.113890386271550348e+00,1.000626801041180070e+00,-2.361096137284492968e-01
6.112068473164369742e+00,9.969992637709680361e-01,-2.379315268356299029e-01
6.019306995854090125e+00,9.966865288864490413e-01,-3.306930041459095193e-01
