x,Weights,y,Weights
-6.009601110999979845e+00,2.671414880000029801e-01,-8.115112167999140036e-01,2.671414880000029801e-01
-5.475318134999969999e+00,2.632039010000070123e-01,-8.889813938000939997e-01,2.632039010000070123e-01
-4.948910332999959749e+00,2.871901889999869950e-01,-9.337839167998820411e-01,2.871901889999869950e-01
-4.374529954999980319e+00,3.151984189999810226e-01,-8.539010867998799714e-01,3.151984189999810226e-01
-3.744133117000020050e+00,3.287142799999909770e-01,-8.078058388001350121e-01,3.287142799999909770e-01
-3.086704557000039983e+00,3.457773730000279766e-01,-8.492266927998459725e-01,3.457773730000279766e-01
-2.395149810999980033e+00,3.345726159999889981e-01,-8.567853987998429455e-01,3.345726159999889981e-01
-1.726004579000010031e+00,3.371816379999910129e-01,-8.226953808002119839e-01,3.371816379999910129e-01
-1.051641303000020011e+00,3.577898909999969734e-01,-8.273707177998800288e-01,3.577898909999969734e-01
-3.360615210000280073e-01,4.101228240000109881e-01,-8.697578137999929515e-01,4.101228240000109881e-01
4.841841269999930253e-01,4.103804460000070042e-01,-8.681997608000809885e-01,4.103804460000070042e-01
1.304945019000010031e+00,4.165363350000190201e-01,-8.405771977998309774e-01,4.165363350000190201e-01
2.138017689000049959e+00,4.326908899999790115e-01,-8.531766128002119531e-01,4.326908899999790115e-01
3.003399469000000099e+00,4.462821790000069955e-01,-8.878358268000570153e-01,4.462821790000069955e-01
3.895963827000020085e+00,4.455974260000090115e-01,-8.898397417999599490e-01,4.455974260000090115e-01
4.787158679000030226e+00,4.518459579999909992e-01,-8.678581287999520555e-01,4.518459579999909992e-01
5.690850595000020107e+00,5.027337349999919658e-01,-8.191491858000859994e-01,5.027337349999919658e-01
6.696318064999999820e+00,5.374921050000039946e-01,-7.986883827998949581e-01,5.374921050000039946e-01
7.771302275000009807e+00,5.496466950000009621e-01,-8.203935507999919885e-01,5.496466950000009621e-01
8.870595665000010399e+00,5.627730680000160302e-01,-8.468197347999080193e-01,5.627730680000160302e-01
9.996141801000039351e+00,5.799009389999879582e-01,-8.418294428001049656e-01,5.799009389999879582e-01
1.115594367899999995e+01,5.858309449999929974e-01,-8.578959518000029982e-01,5.858309449999929974e-01
1.232760556899999926e+01,6.067120999999999764e-01,-9.062645268002430532e-01,6.067120999999999764e-01
1.354102976899999966e+01,6.277791750000220050e-01,-9.141836338000079998e-01,6.277791750000220050e-01
1.479658811900000082e+01,6.317259159999849549e-01,-8.706212818002539988e-01,6.317259159999849549e-01
1.606003995100000026e+01,6.541564819999909908e-01,-8.425209288001269670e-01,6.541564819999909908e-01
1.736835291499999911e+01,6.829102790000139978e-01,-8.458047628000999740e-01,6.829102790000139978e-01
1.873417347299999847e+01,7.056753859999800316e-01,-8.388081908000230014e-01,7.056753859999800316e-01
2.014552424500000072e+01,7.148734850000210139e-01,-8.222645927998539772e-01,7.148734850000210139e-01
2.157527121500000078e+01,7.190254009999850204e-01,-8.296935718002770299e-01,7.190254009999850204e-01
2.301332201700000013e+01,7.356871560000060040e-01,-8.246679518000520348e-01,7.356871560000060040e-01
2.448469632899999837e+01,7.597324980000159655e-01,-8.068140457998249637e-01,7.597324980000159655e-01
2.600416132499999833e+01,7.786591779999959551e-01,-8.242691138001130291e-01,7.786591779999959551e-01
2.756147968100000156e+01,8.141451020000060046e-01,-8.556138027999790063e-01,8.141451020000060046e-01
2.918976988500009995e+01,8.246133459999910320e-01,-8.668947878002479790e-01,8.246133459999910320e-01
3.083899657699999963e+01,8.436380070000060183e-01,-8.589229468000499912e-01,8.436380070000060183e-01
3.252627259100000146e+01,8.645306049999880171e-01,-8.507360158002370554e-01,8.645306049999880171e-01
3.425533380099999903e+01,8.748704820000200444e-01,-8.551382537998789557e-01,8.748704820000200444e-01
3.600507476500010284e+01,8.821584609999959525e-01,-8.533340328002619879e-01,8.821584609999959525e-01
3.776939168700010185e+01,8.912013799999839447e-01,-8.436756668001520465e-01,8.912013799999839447e-01
3.955179444699999891e+01,9.211101739999949523e-01,-8.350056947999749957e-01,9.211101739999949523e-01
4.139401479499999681e+01,9.297116810000080056e-01,-8.389713657999210428e-01,9.297116810000080056e-01
4.325343815699999794e+01,9.398392480000159477e-01,-8.460038618002270194e-01,9.398392480000159477e-01
4.513311665300010134e+01,9.418528089999860242e-01,-8.569305538001690259e-01,9.418528089999860242e-01
4.701682227100000233e+01,9.587094849999929780e-01,-8.506670268002950452e-01,9.587094849999929780e-01
4.893424124100000228e+01,9.725852990000020126e-01,-8.735042437998860043e-01,9.725852990000020126e-01
5.087941183899999942e+01,9.854368139999889475e-01,-9.087408318000600449e-01,9.854368139999889475e-01
5.285028546699999907e+01,9.794897730000150515e-01,-9.204884627998519697e-01,9.794897730000150515e-01
5.480926501300000098e+01,9.879578069999900292e-01,-9.168891948000349457e-01,9.879578069999900292e-01
5.678518062700000257e+01,9.874005120000010072e-01,-9.292408308000119632e-01,9.874005120000010072e-01
5.875998165099999682e+01,1.004031436999990090e+00,-9.396174498000959829e-01,1.004031436999990090e+00
6.076804452500000053e+01,1.005828803000009986e+00,-9.360933267999479446e-01,1.005828803000009986e+00
6.277970213100000052e+01,1.004473403999980086e+00,-9.253561598002310040e-01,1.004473403999980086e+00
6.478864893899999799e+01,1.000452963000010076e+00,-9.197712458001490177e-01,1.000452963000010076e+00
6.678955486499999950e+01,1.007199439999989954e+00,-9.136933477998639974e-01,1.007199439999989954e+00
6.880395374500000116e+01,1.001892617000019969e+00,-9.158774148000360382e-01,1.001892617000019969e+00
7.080773897900000691e+01,9.868189359999850474e-01,-9.426886618001050211e-01,9.868189359999850474e-01
7.278137685100000454e+01,9.993700910000169468e-01,-9.502259598000080132e-01,9.993700910000169468e-01
7.478011703299999624e+01,9.867479209999959755e-01,-9.412987078000579766e-01,9.867479209999959755e-01
7.675361287500000174e+01,9.954019650000059949e-01,-9.288045907999560313e-01,9.954019650000059949e-01
7.874441680500000018e+01,9.982991269999890172e-01,-9.563180168000260384e-01,9.982991269999890172e-01
8.074101505900000575e+01,1.003676520999990052e+00,-9.625090577999060315e-01,1.003676520999990052e+00
8.274836810099999695e+01,1.001408800000010091e+00,-9.640902217998930102e-01,1.001408800000010091e+00
8.475118570099999715e+01,1.009509676999980066e+00,-9.739503808001469531e-01,1.009509676999980066e+00
8.677020505500000525e+01,9.989286790000020400e-01,-9.868884997998750297e-01,9.989286790000020400e-01
8.876806241299999556e+01,1.003722499000009982e+00,-9.800396787998120196e-01,1.003722499000009982e+00
9.077550741100000664e+01,9.959631660000169973e-01,-9.656781558001910071e-01,9.959631660000169973e-01
9.276743374299999800e+01,1.005631064999999991e+00,-9.602049767999010221e-01,1.005631064999999991e+00
9.477869587300000376e+01,1.003178777000000022e+00,-9.776207837999779660e-01,1.003178777000000022e+00
9.678505342699999403e+01,1.008526894999999923e+00,-9.793048107999600127e-01,1.008526894999999923e+00
9.880210721699999965e+01,9.948328729999930120e-01,-9.753558967998400275e-01,9.948328729999930120e-01
1.007917729629999997e+02,9.925221919999880349e-01,-9.829301867999620246e-01,9.925221919999880349e-01
1.027768173470000050e+02,9.973147910000149663e-01,-9.797363128000430299e-01,9.973147910000149663e-01
1.047714469290000068e+02,9.881998370000030230e-01,-9.689909288001099519e-01,9.881998370000030230e-01
1.067478466029999993e+02,9.973574179999860068e-01,-9.722790858000960323e-01,9.973574179999860068e-01
1.087425614389999993e+02,1.008997249999999957e+00,-9.805702767999380232e-01,1.008997249999999957e+00
1.107605559389999996e+02,1.004619118000019906e+00,-9.755554118000869801e-01,1.004619118000019906e+00
1.127697941750000012e+02,1.004818943999989944e+00,-9.750646498001169782e-01,1.004818943999989944e+00
1.147794320630000016e+02,1.005918073999999995e+00,-9.815730478001970516e-01,1.005918073999999995e+00
1.167912682110000020e+02,1.015045823999999985e+00,-9.739509368001789680e-01,1.015045823999999985e+00
1.188213598589999975e+02,1.002465060000010011e+00,-9.702911558002540460e-01,1.002465060000010011e+00
1.208262899789999949e+02,1.001567220000000091e+00,-9.820622768000080161e-01,1.001567220000000091e+00
1.228294244190000057e+02,9.998690559999799943e-01,-9.799238288001109742e-01,9.998690559999799943e-01
1.248291625309999944e+02,9.926365210000089867e-01,-9.709325218000800506e-01,9.926365210000089867e-01
1.268144355729999972e+02,9.913095100000010040e-01,-9.717427038001179573e-01,9.913095100000010040e-01
1.287970545930000128e+02,1.000610162000000081e+00,-9.786999788000230183e-01,1.000610162000000081e+00
1.307982749169999863e+02,9.961182560000030328e-01,-9.605846658000130045e-01,9.961182560000030328e-01
1.327905114289999915e+02,1.003404659999989956e+00,-9.430070398000229837e-01,1.003404659999989956e+00
1.347973207489999936e+02,1.001794324000019998e+00,-9.526109787998390255e-01,1.001794324000019998e+00
1.368009093969999981e+02,1.008584337000000053e+00,-9.584312508002029718e-01,1.008584337000000053e+00
1.388180780710000022e+02,1.005231745999989990e+00,-9.564931847999960102e-01,1.005231745999989990e+00
1.408285415629999875e+02,1.006687678999979907e+00,-9.599212557999410311e-01,1.006687678999979907e+00
1.428419169210000064e+02,1.006159993000010022e+00,-9.441735068000980391e-01,1.006159993000010022e+00
1.448542369070000007e+02,1.001593942999990050e+00,-9.274843888000530168e-01,1.001593942999990050e+00
1.468574247930000070e+02,9.991553390000119661e-01,-9.262878607998740188e-01,9.991553390000119661e-01
1.488557354710000027e+02,1.000980982000019948e+00,-9.273836478000989647e-01,1.000980982000019948e+00
1.508576974350000057e+02,9.974572860000140428e-01,-9.222577028000390476e-01,9.974572860000140428e-01
1.528526120070000047e+02,9.954044279999859635e-01,-9.165041588002229567e-01,9.954044279999859635e-01
1.548434208630000057e+02,9.997106360000029834e-01,-9.090100987999959470e-01,9.997106360000029834e-01
1.568428421350000121e+02,9.919968370000019631e-01,-9.120173988002020504e-01,9.919968370000019631e-01
1.588268358089999879e+02,9.976877200000020540e-01,-9.079562438001009816e-01,9.976877200000020540e-01
1.608222112489999915e+02,9.984871559999679569e-01,-9.102672598000940418e-01,9.984871559999679569e-01
1.628191855610000118e+02,1.003435156999999966e+00,-9.054933418000250533e-01,1.003435156999999966e+00
1.648260558750000087e+02,9.998553510000219857e-01,-9.161591528000200269e-01,9.998553510000219857e-01
1.668257665769999960e+02,1.000853170000000070e+00,-9.242288527998430148e-01,1.000853170000000070e+00
