width_LLS_B,Weights,error_LLS_B
6.203104464701530318e+00,1.001346767032369911e+00,-1.468955352984693263e-01
6.292153844273039809e+00,9.987779673440100314e-01,-5.784615572695983587e-02
6.293146907549510338e+00,9.963794091490160154e-01,-5.685309245048930649e-02
6.278121136136189939e+00,9.941718510416519550e-01,-7.187886386380970549e-02
6.303160635744579743e+00,1.001727668126310089e+00,-4.683936425541990189e-02
6.291190825273069720e+00,1.010023475322409992e+00,-5.880917472692992476e-02
6.343221421328440357e+00,1.007803540993190028e+00,-6.778578671559287727e-03
6.315020269167789913e+00,1.002293817195389902e+00,-3.497973083220973223e-02
6.316167508861679991e+00,1.000874511138380107e+00,-3.383249113831965360e-02
6.316108374624359811e+00,9.978906634118690500e-01,-3.389162537563983335e-02
6.316057710312660056e+00,1.002806306144560011e+00,-3.394228968733958851e-02
6.329265755204150246e+00,1.002599810660369961e+00,-2.073424479584939917e-02
6.341119932630199685e+00,1.003013807435410021e+00,-8.880067369799959920e-03
6.355096380071669770e+00,1.001297306277969978e+00,5.096380071670125744e-03
6.339159723496480048e+00,9.961598363386220401e-01,-1.084027650351959693e-02
6.378180618326830142e+00,9.987870628366709580e-01,2.818061832683049772e-02
6.353145520134099833e+00,1.000995210485490006e+00,3.145520134100188159e-03
6.353188963032660119e+00,1.005439725536779960e+00,3.188963032660474539e-03
6.352132319150790352e+00,1.004258477694200069e+00,2.132319150790706885e-03
6.362049119584040291e+00,1.005321146595399950e+00,1.204911958404064620e-02
6.403271819937059739e+00,1.003477831739800097e+00,5.327181993706009422e-02
6.402203136421089624e+00,1.000927987511210038e+00,5.220313642108997954e-02
6.377173198212510385e+00,1.003976401291170051e+00,2.717319821251074075e-02
6.377351958297429846e+00,1.003631926483000036e+00,2.735195829743020113e-02
6.364407277979619693e+00,1.005051132973020067e+00,1.440727797962004786e-02
6.378245840354540341e+00,1.000872749358650005e+00,2.824584035454069664e-02
6.325398485471089849e+00,9.994602142478480333e-01,-2.460151452890979584e-02
6.298356372896029676e+00,1.001469073265200072e+00,-5.164362710396996903e-02
6.286483913921990130e+00,9.985460175312149689e-01,-6.351608607800951489e-02
6.299295357418950303e+00,9.928501032294799744e-01,-5.070464258104934174e-02
6.309049532219569656e+00,9.954552885793239714e-01,-4.095046778042998881e-02
6.334132695168300131e+00,9.999745009376590499e-01,-1.586730483169951356e-02
6.323182189372690054e+00,1.003414364975649953e+00,-2.681781062730959064e-02
6.282357280511829956e+00,9.962470893984139986e-01,-6.764271948816968916e-02
6.268326730476010411e+00,1.001122318575599968e+00,-8.167326952398923368e-02
6.283147141361560273e+00,1.001028629154429916e+00,-6.685285863843937193e-02
6.332221805969839856e+00,1.001892136929610100e+00,-1.777819403015978850e-02
6.319182304697339880e+00,1.008471745615199922e+00,-3.081769530265976442e-02
6.279154162783389559e+00,1.003394245746050073e+00,-7.084583721661008582e-02
6.281249636815910087e+00,9.982638605250200303e-01,-6.875036318408955793e-02
6.281121078278940395e+00,9.905533608647939525e-01,-6.887892172105924971e-02
6.256425896628200256e+00,9.938487046353590149e-01,-9.357410337179938864e-02
6.295411741895840407e+00,1.004261905551000034e+00,-5.458825810415923740e-02
6.220148631664679684e+00,1.003482424040510024e+00,-1.298513683353199610e-01
6.206394766690239706e+00,9.962270167532130127e-01,-1.436052333097599387e-01
6.206329994449210297e+00,9.917570050130990467e-01,-1.436700055507893481e-01
6.232393119821630023e+00,9.923089484764030521e-01,-1.176068801783696216e-01
6.233360089069139853e+00,9.964040843557390170e-01,-1.166399109308597914e-01
6.283183349226730385e+00,1.001433730778920062e+00,-6.681665077326925939e-02
6.320376650168880062e+00,1.004401796703989991e+00,-2.962334983111958309e-02
6.317066566057380150e+00,1.000655995154499989e+00,-3.293343394261949442e-02
6.307334936405389669e+00,9.952670435317100273e-01,-4.266506359460997544e-02
6.308126821806929740e+00,9.988497979525090553e-01,-4.187317819306990430e-02
6.307294982795710325e+00,1.006364429201940025e+00,-4.270501720428931947e-02
6.307231167477530320e+00,1.001850283069330105e+00,-4.276883252246932443e-02
6.281215248660090289e+00,1.004382284666250014e+00,-6.878475133990935575e-02
6.257348080457090234e+00,9.975067695806739687e-01,-9.265191954290941112e-02
6.259358593338459897e+00,9.985013576157409920e-01,-9.064140666153974735e-02
6.258317106059739565e+00,9.925647809705959723e-01,-9.168289394026007955e-02
6.257473771419260089e+00,9.947965309718710403e-01,-9.252622858073955570e-02
6.271485071336769579e+00,9.978452331941689568e-01,-7.851492866323006581e-02
6.271368670394050326e+00,9.953501862656589649e-01,-7.863132960594931831e-02
6.219428430330229851e+00,9.969856599051799551e-01,-1.305715696697697936e-01
6.219193034469990167e+00,9.998609253080049664e-01,-1.308069655300094780e-01
6.232360146846460225e+00,9.968892598400169724e-01,-1.176398531535394198e-01
6.257268813148430198e+00,9.938084382914930126e-01,-9.273118685156944707e-02
6.245092553357400433e+00,1.004712828016649961e+00,-1.049074466425992114e-01
6.258224428701799624e+00,1.002367973104510090e+00,-9.177557129820002046e-02
6.246288177790069618e+00,1.001098873537189959e+00,-1.037118222099300269e-01
6.219350207216179705e+00,1.001745823771670096e+00,-1.306497927838199402e-01
6.232260665280300316e+00,9.954731391556670417e-01,-1.177393347196993290e-01
6.232200574435969642e+00,1.003101884283940093e+00,-1.177994255640300025e-01
6.257563823086430332e+00,1.000045182250790088e+00,-9.243617691356931232e-02
6.259207777346910362e+00,1.008431543613659942e+00,-9.079222265308928286e-02
6.308182622594250333e+00,9.955425206020710460e-01,-4.181737740574931195e-02
6.522502970486099727e+00,9.915245156922369851e-01,1.725029704861000823e-01
6.320182275852490150e+00,9.956663421303519890e-01,-2.981772414750949451e-02
6.229439541403380076e+00,1.002425320822569965e+00,-1.205604585966195685e-01
6.205252694290540383e+00,1.005700560247509978e+00,-1.447473057094592619e-01
6.206209551731229901e+00,1.004521530943450092e+00,-1.437904482687697438e-01
6.231141548705180000e+00,1.003095585569500070e+00,-1.188584512948196448e-01
6.205072521735740310e+00,9.936052594319919606e-01,-1.449274782642593351e-01
6.192491259582039831e+00,9.990648055818649453e-01,-1.575087404179598138e-01
6.153203149579900000e+00,1.001359208483840080e+00,-1.967968504200996449e-01
6.154203116570010401e+00,1.002087351407880078e+00,-1.957968834299892436e-01
6.126377396145289644e+00,9.991179983943340170e-01,-2.236226038547100003e-01
6.100325319194049634e+00,1.006329129447210091e+00,-2.496746808059500111e-01
6.127059490489710214e+00,9.978376107872359846e-01,-2.229405095102894308e-01
6.165171611561190090e+00,9.962664165942699546e-01,-1.848283884388095544e-01
6.179492293060979691e+00,1.002293707394199984e+00,-1.705077069390199540e-01
6.192430298356209839e+00,1.001660043327859961e+00,-1.575697016437898057e-01
6.205135453799539569e+00,1.001529289631750030e+00,-1.448645462004600759e-01
6.206234929488250174e+00,1.001121985706509898e+00,-1.437650705117494709e-01
6.181291208153839811e+00,9.941767587992850208e-01,-1.687087918461598335e-01
6.177341985028840021e+00,1.001645408131170090e+00,-1.726580149711596235e-01
6.214104279781600404e+00,1.000544564254119972e+00,-1.358957202183992408e-01
6.239381539864350401e+00,9.982486133300420006e-01,-1.106184601356492436e-01
6.225087469264989792e+00,9.966691828940259512e-01,-1.249125307350098524e-01
6.224217219859860428e+00,1.000743724053470007e+00,-1.257827801401392165e-01
6.236177114226309826e+00,1.002977066927839944e+00,-1.138228857736898192e-01
6.264250314283430043e+00,1.000240870755519929e+00,-8.574968571656960137e-02
6.238098187749209877e+00,9.964230006349820146e-01,-1.119018122507897672e-01
6.240278920048369926e+00,1.001686486393450037e+00,-1.097210799516297186e-01
6.225109958868199733e+00,9.984201934539990164e-01,-1.248900411317999115e-01
6.277296392556269922e+00,9.950249202000439608e-01,-7.270360744372972306e-02
6.276306238545090288e+00,9.958258423086250311e-01,-7.369376145490935670e-02
6.264207611502030204e+00,9.923907985432089962e-01,-8.579238849796944066e-02
6.251269071156669632e+00,1.000054004427920029e+00,-9.873092884333001251e-02
6.200555539627069734e+00,9.987550653894089470e-01,-1.494444603729299104e-01
6.188110616335169567e+00,9.983201540247640393e-01,-1.618893836648300777e-01
6.200235156830750327e+00,9.946414464389210508e-01,-1.497648431692493176e-01
6.239233686920210076e+00,9.948592549318240330e-01,-1.107663130797895690e-01
6.253268985098910271e+00,1.003650875853209889e+00,-9.673101490108937384e-02
6.300422922312439944e+00,1.008846042485350036e+00,-4.957707768755970079e-02
6.251391925003580319e+00,1.002529240579840053e+00,-9.860807499641932594e-02
6.186491736032629696e+00,9.972029802160109480e-01,-1.635082639673699489e-01
6.185186254269149586e+00,9.975239649430029942e-01,-1.648137457308500586e-01
6.160227999027309664e+00,9.983042557849609588e-01,-1.897720009726899804e-01
6.183352246152569620e+00,1.000153164728879940e+00,-1.666477538474300246e-01
6.209155900764610436e+00,1.001563370529670038e+00,-1.408440992353892085e-01
6.247092523726539781e+00,1.001325302225650082e+00,-1.029074762734598636e-01
6.261062609493699860e+00,9.984005383567370329e-01,-8.893739050629978493e-02
6.235077064479639830e+00,9.980874048148750122e-01,-1.149229355203598146e-01
6.209226199777229560e+00,9.957117646609749961e-01,-1.407738002227700846e-01
6.221270368662660033e+00,1.000537077920119922e+00,-1.287296313373396117e-01
6.207234891640560193e+00,1.000212572448500037e+00,-1.427651083594394521e-01
6.257092375856379896e+00,1.002738351491859969e+00,-9.290762414361974919e-02
6.270140668278499696e+00,1.002742612413330070e+00,-7.985933172149994874e-02
6.267250194463279911e+00,1.000794516952639990e+00,-8.274980553671973382e-02
6.243328038794690116e+00,1.000217240840280075e+00,-1.066719612053095290e-01
6.231208710996609668e+00,1.002412035164429893e+00,-1.187912890033899771e-01
6.180626505460430131e+00,1.005141756803840103e+00,-1.693734945395695135e-01
6.179341874342280327e+00,1.001801602023870030e+00,-1.706581256577193173e-01
6.166194693650210112e+00,1.000607829589049924e+00,-1.838053063497895323e-01
6.202149063026459963e+00,1.000044189149009943e+00,-1.478509369735396817e-01
6.214162936389739933e+00,9.967582179513240215e-01,-1.358370636102597118e-01
6.240162257505810217e+00,1.000404382961350036e+00,-1.098377424941894276e-01
6.263358364328199812e+00,1.002290975466080036e+00,-8.664163567179983261e-02
6.317585377341569775e+00,1.006155138491710010e+00,-3.241462265842987023e-02
6.291305508398079560e+00,1.002837716544539903e+00,-5.869449160192008463e-02
6.303266851403329873e+00,1.003322868737289930e+00,-4.673314859666977128e-02
6.278147258546900034e+00,1.001087790944519940e+00,-7.185274145309961114e-02
6.292400575297159904e+00,1.003975642646139921e+00,-5.759942470283974103e-02
6.290574298106649920e+00,1.000547437472230072e+00,-5.942570189334972497e-02
6.290325587757759962e+00,9.968127689226690125e-01,-5.967441224223968277e-02
6.366352566422939674e+00,1.000542922991130013e+00,1.635256642294002916e-02
6.327303770169409702e+00,1.002704800060409962e+00,-2.269622983058994237e-02
6.289378506657079981e+00,1.001710826629740092e+00,-6.062149334291966341e-02
6.288325691310840071e+00,9.991757736259320177e-01,-6.167430868915957376e-02
6.275296487019559777e+00,1.001334982769749971e+00,-7.470351298043986787e-02
6.301108632613789950e+00,9.997325643759840119e-01,-4.889136738620969425e-02
6.301314942137079989e+00,1.006612860868449921e+00,-4.868505786291965620e-02
6.312377127517019737e+00,1.002724364406990087e+00,-3.762287248297990772e-02
6.313457452141419957e+00,1.003947493310419992e+00,-3.654254785857968812e-02
