x,y,z
-7.861587015699990388e+01,3.996109145031999788e+02,2.335471368820000038e+01
-7.861586993499990683e+01,3.996109109751999995e+02,2.335371369419999965e+01
-7.861587015699990388e+01,3.996109145031999788e+02,2.335471368820000038e+01
-7.861487156099990159e+01,3.996109679741999798e+02,2.335371371520000139e+01
-7.861587015699990388e+01,3.996109145031999788e+02,2.335471368820000038e+01
-7.861393040699999801e+01,3.996120268692000082e+02,2.335471019519999913e+01
-7.861492855900000620e+01,3.996119663421999917e+02,2.335371018020000022e+01
-7.861492878100000326e+01,3.996119698702000278e+02,2.335471017420000095e+01
-7.861398762700000020e+01,3.996130287651999993e+02,2.335570665419999870e+01
-7.861398762700000020e+01,3.996130287651999993e+02,2.335570665419999870e+01
-7.861492878100000326e+01,3.996119698702000278e+02,2.335471017420000095e+01
-7.861492855900000620e+01,3.996119663421999917e+02,2.335371018020000022e+01
-7.861487178299999812e+01,3.996109715022000159e+02,2.335471370919999856e+01
-7.861587015699990388e+01,3.996109145031999788e+02,2.335471368820000038e+01
-7.861681153300000346e+01,3.996098591361999866e+02,2.335471720219999980e+01
-7.861581293699990169e+01,3.996099126071999876e+02,2.335371722920000082e+01
-7.861586993499990683e+01,3.996109109751999995e+02,2.335371369419999965e+01
-7.861393040699999801e+01,3.996120268692000082e+02,2.335471019519999913e+01
-7.861398740500000315e+01,3.996130252372000200e+02,2.335470666020000152e+01
-7.861398718300000610e+01,3.996130217091999839e+02,2.335370666620000080e+01
-7.861398718300000610e+01,3.996130217091999839e+02,2.335370666620000080e+01
-7.861298880900000086e+01,3.996130787082000211e+02,2.335370668719999898e+01
-7.861398740500000315e+01,3.996130252372000200e+02,2.335470666020000152e+01
-7.861487178299999812e+01,3.996109715022000159e+02,2.335471370919999856e+01
-7.861681131100000641e+01,3.996098556082000073e+02,2.335371720819999908e+01
-7.861581293699990169e+01,3.996099126071999876e+02,2.335371722920000082e+01
-7.861481456299999593e+01,3.996099696062000248e+02,2.335371725019999900e+01
-7.861586993499990683e+01,3.996109109751999995e+02,2.335371369419999965e+01
-7.861487178299999812e+01,3.996109715022000159e+02,2.335471370919999856e+01
-7.861492878100000326e+01,3.996119698702000278e+02,2.335471017420000095e+01
-7.861492878100000326e+01,3.996119698702000278e+02,2.335471017420000095e+01
-7.861492855900000620e+01,3.996119663421999917e+02,2.335371018020000022e+01
-7.861293181099999572e+01,3.996120803402000092e+02,2.335371022220000015e+01
-7.861393040699999801e+01,3.996120268692000082e+02,2.335471019519999913e+01
-7.861393018500000096e+01,3.996120233411999720e+02,2.335371020119999841e+01
-7.861393018500000096e+01,3.996120233411999720e+02,2.335371020119999841e+01
-7.861487156099990159e+01,3.996109679741999798e+02,2.335371371520000139e+01
-7.861387318699999582e+01,3.996110249732000170e+02,2.335371373619999957e+01
-7.861487178299999812e+01,3.996109715022000159e+02,2.335471370919999856e+01
-7.861587037899990094e+01,3.996109180312000149e+02,2.335571368220000110e+01
-7.861587060099989799e+01,3.996109215591999941e+02,2.335671367619999828e+01
-7.861587037899990094e+01,3.996109180312000149e+02,2.335571368220000110e+01
-7.861487178299999812e+01,3.996109715022000159e+02,2.335471370919999856e+01
-7.861293181099999572e+01,3.996120803402000092e+02,2.335371022220000015e+01
-7.861193299299999637e+01,3.996121302831999742e+02,2.335171025520000043e+01
-7.861198999100000151e+01,3.996131286511999861e+02,2.335170672019999927e+01
-7.861199021299999856e+01,3.996131321792000222e+02,2.335270671419999999e+01
-7.861298836500000675e+01,3.996130716522000057e+02,2.335170669920000108e+01
-7.861393018500000096e+01,3.996120233411999720e+02,2.335371020119999841e+01
-7.861587015699990388e+01,3.996109145031999788e+02,2.335471368820000038e+01
-7.861775335299999767e+01,3.996088108252000097e+02,2.335672070420000068e+01
-7.861775335299999767e+01,3.996088108252000097e+02,2.335672070420000068e+01
-7.861675497900000664e+01,3.996088678241999901e+02,2.335672072519999887e+01
-7.861481478499999298e+01,3.996099731342000041e+02,2.335471724419999973e+01
-7.861293181099999572e+01,3.996120803402000092e+02,2.335371022220000015e+01
-7.861293136700000161e+01,3.996120732841999939e+02,2.335171023419999869e+01
-7.861099161699989679e+01,3.996131856502000232e+02,2.335170674120000101e+01
-7.861099139499989974e+01,3.996131821221999871e+02,2.335070674720000028e+01
-7.861198999100000151e+01,3.996131286511999861e+02,2.335170672019999927e+01
-7.861298858700000380e+01,3.996130751801999850e+02,2.335270669319999826e+01
-7.861293225500000403e+01,3.996120873962000246e+02,2.335571021020000160e+01
-7.861487222699990696e+01,3.996109785581999745e+02,2.335671369720000001e+01
