x,y,z
-7.860373002899990524e+01,4.496628455261999875e+02,2.322912959720000003e+01
-7.860373025099990230e+01,4.496628490542000236e+02,2.323012959120000076e+01
-7.860472884700000407e+01,4.496627955832000225e+02,2.323112956419999975e+01
-7.860378769299990154e+01,4.496638544781999940e+02,2.323212604420000105e+01
-7.860384469099990667e+01,4.496648528462000058e+02,2.323212250919999988e+01
-7.860384491299990373e+01,4.496648563741999851e+02,2.323312250320000061e+01
-7.860384469099990667e+01,4.496648528462000058e+02,2.323212250919999988e+01
-7.860378747099990449e+01,4.496638509502000147e+02,2.323112605020000032e+01
-7.860378724899989322e+01,4.496638474221999786e+02,2.323012605619999960e+01
-7.860378724899989322e+01,4.496638474221999786e+02,2.323012605619999960e+01
-7.860472840299999575e+01,4.496627885272000071e+02,2.322912957619999830e+01
-7.860373002899990524e+01,4.496628455261999875e+02,2.322912959720000003e+01
-7.860273187699999653e+01,4.496629060532000040e+02,2.323012961219999895e+01
-7.860278909699999872e+01,4.496639079491999951e+02,2.323112607119999851e+01
-7.860284631700000091e+01,4.496649098451999862e+02,2.323212253020000162e+01
-7.860284631700000091e+01,4.496649098451999862e+02,2.323212253020000162e+01
-7.860284631700000091e+01,4.496649098451999862e+02,2.323212253020000162e+01
-7.860384491299990373e+01,4.496648563741999851e+02,2.323312250320000061e+01
-7.860378769299990154e+01,4.496638544781999940e+02,2.323212604420000105e+01
-7.860378747099990449e+01,4.496638509502000147e+02,2.323112605020000032e+01
-7.860472840299999575e+01,4.496627885272000071e+02,2.322912957619999830e+01
-7.860373002899990524e+01,4.496628455261999875e+02,2.322912959720000003e+01
-7.860373002899990524e+01,4.496628455261999875e+02,2.322912959720000003e+01
-7.860472840299999575e+01,4.496627885272000071e+02,2.322912957619999830e+01
-7.860278887499990219e+01,4.496639044212000158e+02,2.323012607720000133e+01
-7.860378747099990449e+01,4.496638509502000147e+02,2.323112605020000032e+01
-7.860378747099990449e+01,4.496638509502000147e+02,2.323112605020000032e+01
-7.860384446899989541e+01,4.496648493182000266e+02,2.323112251519999916e+01
-7.860384446899989541e+01,4.496648493182000266e+02,2.323112251519999916e+01
-7.860378747099990449e+01,4.496638509502000147e+02,2.323112605020000032e+01
-7.860578399700000318e+01,4.496637334242000179e+02,2.323012601419999967e+01
-7.860472840299999575e+01,4.496627885272000071e+02,2.322912957619999830e+01
-7.860472818099999870e+01,4.496627849992000279e+02,2.322812958220000112e+01
-7.860472818099999870e+01,4.496627849992000279e+02,2.322812958220000112e+01
-7.860472818099999870e+01,4.496627849992000279e+02,2.322812958220000112e+01
-7.860373025099990230e+01,4.496628490542000236e+02,2.323012959120000076e+01
-7.860478584499999499e+01,4.496637939511999775e+02,2.323112602919999858e+01
-7.860478584499999499e+01,4.496637939511999775e+02,2.323112602919999858e+01
-7.860478606700000626e+01,4.496637974792000136e+02,2.323212602319999931e+01
-7.860578399700000318e+01,4.496637334242000179e+02,2.323012601419999967e+01
-7.860478540100000089e+01,4.496637868952000190e+02,2.322912604120000069e+01
-7.860472795900000165e+01,4.496627814711999918e+02,2.322712958820000040e+01
-7.860572655500000394e+01,4.496627280001999907e+02,2.322812956119999939e+01
-7.860572611099999563e+01,4.496627209441999753e+02,2.322612957320000149e+01
-7.860672492899999497e+01,4.496626710012000103e+02,2.322812954020000120e+01
-7.860472818099999870e+01,4.496627849992000279e+02,2.322812958220000112e+01
-7.860572655500000394e+01,4.496627280001999907e+02,2.322812956119999939e+01
-7.860472840299999575e+01,4.496627885272000071e+02,2.322912957619999830e+01
-7.860578399700000318e+01,4.496637334242000179e+02,2.323012601419999967e+01
-7.860678259300000548e+01,4.496636799532000168e+02,2.323112598719999866e+01
-7.860678237099999421e+01,4.496636764251999807e+02,2.323012599320000149e+01
-7.860572655500000394e+01,4.496627280001999907e+02,2.322812956119999939e+01
