time,width_CAM,center_CAM,error_CAM,width_LLS_A,center_LLS_A,width error_LLS_A,x,y,z,error_LT,z error,width_LLS_B,center_LLS_B,width error_LLS_B
7.999000000003434,6.1492116,0.25488960000000005,12.499211599999999,6.00664667472876,-1.6885,-0.34335332527123974,136.722793098,211.5419851632,0.0280046251999962,-0.9580148368000039,4.028004625199996,6.25108710545614,0.49150000000000005,-0.09891289454385976
8.014999999999418,6.1173504,0.22302840000000002,12.4673504,5.96697073426841,-1.709,-0.38302926573158924,142.75555494,211.5778574022,0.0152200141999862,-0.92214259779999,4.015220014199986,6.31819000980502,0.5479999999999998,-0.03180999019497932
8.031999999999243,6.1014198,0.2469243000000001,12.4514198,5.96353306545417,-1.7215000000000003,-0.3864669345458296,144.754067574,211.5907710702,0.0096190012000148,-0.9092289298000082,4.009619001200015,6.30704566338314,0.5294999999999999,-0.042954336616859656
8.048000000002503,6.0854892,0.22302840000000002,12.4354892,5.9872121790092,-1.7449999999999999,-0.36278782099079976,146.76216181200002,211.5762075942,0.0101171002000143,-0.9237924057999862,4.010117100200015,6.35810765872992,0.5429999999999999,0.008107658729920253
8.063999999998487,6.1014198,0.21506309999999984,12.4514198,5.98505432375195,-1.7925,-0.3649456762480501,150.779580248,211.5781728232,0.0030038242000342,-0.9218271768000079,4.003003824200034,6.38318047684695,0.4914999999999998,0.033180476846950135
8.080000000001746,6.1014198,0.2309937000000002,12.4514198,6.01199307879344,-1.771,-0.33800692120655995,154.777912474,211.5811011992,0.00988299520000568,-0.9188988008000081,4.009882995200005,6.31614637259144,0.40900000000000003,-0.03385362740855946
8.097000000001572,6.1651422,0.2628549,12.5151422,6.00286049320385,-1.7650000000000001,-0.34713950679614936,156.78497986000002,211.5845224592,0.0143174402000242,-0.9154775407999978,4.014317440200024,6.29209734508296,0.397,-0.05790265491704005
8.112999999997555,6.1173504,0.28675079999999986,12.4673504,5.96206705596355,-1.759,-0.38793294403645007,160.75843554800002,211.5670280932,0.0292631822000349,-0.9329719067999918,4.029263182200035,6.26403863334191,0.33299999999999996,-0.08596136665808984
8.129000000000815,6.0854892,0.3026814,12.4354892,6.00276404822129,-1.7400000000000002,-0.3472359517787096,162.758232434,211.5749928082,0.0196798891999863,-0.925007191800006,4.0196798891999865,6.25014111840685,0.30100000000000016,-0.09985888159314982
8.145000000004075,6.1014198,0.2787854999999999,12.4514198,6.04904246090382,-1.6975,-0.3009575390961796,166.752199768,211.5666541412,0.026597840200016,-0.9333458588000099,4.026597840200016,6.33900386496175,0.3085,-0.010996135038249477
8.1620000000039,6.1173504,0.3026814,12.4673504,5.98276028049906,-1.7145000000000001,-0.36723971950093937,170.756644934,211.6028752852,0.00236071020003892,-0.8971247147999861,4.002360710200039,6.34238630170065,0.32000000000000006,-0.007613698299349991
8.177999999999884,6.1173504,0.23895900000000014,12.4673504,5.97942188377299,-1.702,-0.3705781162270094,174.785418392,211.5813967522,-0.0196674257999867,-0.9186032478000072,3.9803325742000135,6.32927499797568,0.3005,-0.020725002024319927
8.194000000003143,6.133281,0.2469243000000001,12.483281,6.02522436930922,-1.7015,-0.3247756306907794,176.781905314,211.5771601112,-0.0272083947999681,-0.9228398888000129,3.972791605200032,6.28835693961467,0.2689999999999999,-0.06164306038532974
8.209999999999127,6.1014198,0.2469243000000001,12.4514198,5.97523949150281,-1.6875,-0.37476050849718945,180.751117252,211.5813741722,-0.0363403417999584,-0.9186258278000139,3.9636596582000414,6.28714704774749,0.25649999999999995,-0.06285295225251009
8.226999999998952,6.1014198,0.2787854999999999,12.4514198,6.05373152250546,-1.665,-0.29626847749453944,184.766622238,211.5993056822,-0.0295102827999872,-0.9006943178000029,3.970489717200013,6.28706688369068,0.24449999999999994,-0.06293311630931964
8.243000000002212,6.0695586,0.2628549,12.419558599999998,5.98373888075764,-1.6835,-0.3662611192423597,186.75506117400002,211.5956749212,-0.0190550627999958,-0.9043250788000137,3.9809449372000043,6.32316732342265,0.26249999999999996,-0.026832676577349446
8.258999999998196,6.1651422,0.2628549,12.5151422,5.99013371958868,-1.6904999999999997,-0.3598662804113193,188.73622583600002,211.5966475912,-0.00561768279996189,-0.9033524088000036,3.994382317200038,6.3491260028448,0.3265,-0.0008739971551996462
8.275000000001455,6.1651422,0.27878550000000013,12.5151422,6.08280492591276,-1.642,-0.2671950740872395,194.73497682,211.5966397782,0.0147169421999855,-0.9033602217999999,4.0147169421999855,6.32418216056432,0.2629999999999999,-0.025817839435680057
8.29200000000128,6.1492116,0.27082019999999996,12.499211599999999,6.08952428452982,-1.6624999999999999,-0.26047571547017956,196.73713829800002,211.6158139862,0.021094731200015,-0.8841860137999902,4.021094731200015,6.31232445300461,0.2310000000000001,-0.03767554699538955
8.307999999997264,6.1173504,0.27082019999999996,12.4673504,6.11033516160216,-1.6385,-0.23966483839783947,198.725780078,211.6261785682,0.020500548200039,-0.8738214317999962,4.020500548200039,6.32121388658856,0.20050000000000012,-0.02878611341143955
8.324000000000524,6.0217668,0.3345425999999998,12.3717668,6.01631913005654,-1.7085,-0.3336808699434597,202.733866678,211.5986064722,0.0254894842000007,-0.9013935277999963,4.0254894842,6.33125658933517,0.0665,-0.018743410664829874
8.340000000003783,6.053628,0.3345426,12.403628,6.08970639745099,-1.67,-0.2602936025490097,206.74823277200002,211.6014026002,0.0193726041999961,-0.8985973997999963,4.019372604199996,6.29313355968233,0.08550000000000013,-0.05686644031766974
8.357000000003609,6.1173504,0.3026814,12.4673504,6.04198872057602,-1.6715,-0.30801127942397954,210.746450336,211.6063382962,0.0292446872000106,-0.8936617038000065,4.029244687200011,6.31643348734078,0.008999999999999897,-0.033566512659219505
8.372999999999593,6.053628,0.27082019999999996,12.403628,6.06847841512046,-1.6575,-0.28152158487954004,214.719109384,211.6027999142,0.0381409751999919,-0.8972000857999944,4.038140975199992,6.30614660470243,0.028999999999999915,-0.043853395297569264
8.389000000002852,6.133281,0.23099369999999997,12.483281,6.04332969579615,-1.6455000000000002,-0.3066703042038492,216.71508066,211.6075909212,0.0425681192000108,-0.8924090788000001,4.042568119200011,6.2551278963743,0.01649999999999996,-0.09487210362569964
8.404999999998836,6.1492116,0.25488960000000005,12.499211599999999,5.94444081771558,-1.7205,-0.4055591822844198,218.705030286,211.5950424312,0.0560551571999882,-0.9049575688000004,4.056055157199988,6.28244769178383,0.015000000000000124,-0.06755230821616998
8.421999999998661,6.1492116,0.3186119999999999,12.499211599999999,6.11680100175082,-1.634,-0.23319899824918,222.698056466,211.5856448692,0.0619766282000392,-0.9143551308000042,4.061976628200039,6.34643143821786,0.04700000000000015,-0.00356856178213949
8.43800000000192,6.1970034,0.29471610000000004,12.5470034,6.10875859706658,-1.715,-0.24124140293341956,226.67268352000002,211.5651806462,0.0679330502000357,-0.9348193538000089,4.067933050200036,6.32123065549739,0.034499999999999975,-0.02876934450261004
8.453999999997905,6.212934,0.35047319999999993,12.562933999999998,6.06437888181565,-1.746,-0.2856211181843493,228.68246281400002,211.5737365192,0.0643499312000159,-0.926263480800003,4.064349931200016,6.33430343447486,0.04100000000000015,-0.01569656552513976
8.470000000001164,6.1970034,0.3902996999999999,12.5470034,6.13333748931905,-1.7154999999999998,-0.21666251068094944,232.68861081600002,211.5801195192,0.0722186592000217,-0.9198804808000034,4.072218659200022,6.25616184253573,0.05400000000000005,-0.09383815746426993
8.48700000000099,6.212934,0.3982650000000001,12.562933999999998,6.08961859578927,-1.7280000000000002,-0.26038140421072953,236.68386311,211.6019064172,0.0800306172000255,-0.8980935827999872,4.080030617200025,6.28229615666119,0.016000000000000014,-0.0677038433388093
8.50300000000425,6.2607258,0.42216089999999995,12.6107258,6.07081811509813,-1.7344999999999997,-0.27918188490186946,238.693781104,211.5904837952,0.0895180992000407,-0.9095162048000134,4.089518099200041,6.30718265154895,0.02849999999999997,-0.042817348451049675
8.519000000000233,6.1970034,0.3902996999999999,12.5470034,6.04167893092741,-1.734,-0.3083210690725897,240.690120404,211.5712816672,0.101030020200007,-0.9287183328000026,4.101030020200007,6.26915440869022,0.034499999999999975,-0.08084559130977986
8.535000000003492,6.2766564,0.4141956,12.6266564,6.00630612916205,-1.775,-0.34369387083794933,246.68662057,211.5580711532,0.106410627200026,-0.9419288468000104,4.106410627200026,6.22014179902677,0.04699999999999993,-0.12985820097322964
