width_LLS_B,Weights,error_LLS_B
6.320174760241999756e+00,9.963980485277029731e-01,-2.982523975799988847e-02
6.306422519939490101e+00,1.002775000984019949e+00,-4.357748006050954359e-02
6.309324607277710051e+00,9.991029547750529538e-01,-4.067539272228959391e-02
6.312345047603150405e+00,1.000525080417669965e+00,-3.765495239684923945e-02
6.298458541579839753e+00,1.009049909447200077e+00,-5.154145842015989132e-02
6.338624850864739813e+00,1.005623916431199971e+00,-1.137514913525983218e-02
6.340323020162299983e+00,1.004330678934050036e+00,-9.676979837699661857e-03
6.340408819626699888e+00,1.009005234045490029e+00,-9.591180373299756923e-03
6.340530261736789797e+00,1.002429630543679950e+00,-9.469738263209848128e-03
6.352283368994180002e+00,9.956586906774950174e-01,2.283368994180356992e-03
6.341197126726149769e+00,1.000495103882500070e+00,-8.802873273849876057e-03
6.364465806334419717e+00,1.005555149803950110e+00,1.446580633442007269e-02
6.388320593082349674e+00,1.003134625971769944e+00,3.832059308235002959e-02
6.427299043921950172e+00,9.932197374573920046e-01,7.729904392195052765e-02
6.375635262466009756e+00,9.929642122800620418e-01,2.563526246601011138e-02
6.400172575798250385e+00,9.986064104340010017e-01,5.017257579825074032e-02
6.375301483067289610e+00,9.890190005046649580e-01,2.530148306728996488e-02
6.347283592214860271e+00,1.004222091232580105e+00,-2.716407785139374198e-03
6.346353677506479940e+00,1.005350690112420065e+00,-3.646322493519704722e-03
6.334197344573340160e+00,1.002125557239470055e+00,-1.580265542665948431e-02
6.321182247016770006e+00,9.913423740989929511e-01,-2.881775298322963863e-02
6.322174704957149949e+00,9.891933852441340269e-01,-2.782529504284969590e-02
6.347408368775400156e+00,9.947612989004019912e-01,-2.591631224599488803e-03
6.334247548051780363e+00,9.990655806081140122e-01,-1.575245194821928152e-02
6.361321953808030116e+00,1.001879352848269900e+00,1.132195380803047158e-02
6.361385147906079673e+00,1.009679890479880049e+00,1.138514790608002869e-02
6.334293725428270072e+00,1.002227433667910006e+00,-1.570627457172957264e-02
6.348173989424050312e+00,9.930349344164509651e-01,-1.826010575949332804e-03
6.348332773256299966e+00,9.955778025795950503e-01,-1.667226743699679048e-03
6.348332773256299966e+00,9.965629187626670049e-01,-1.667226743699679048e-03
6.323531687277290203e+00,9.940826860565320500e-01,-2.646831272270944169e-02
6.323247978689430226e+00,1.002556731755289920e+00,-2.675202131056941823e-02
6.310388260638170266e+00,1.008940560603700076e+00,-3.961173936182937894e-02
6.310304588528199865e+00,1.000319419470139914e+00,-3.969541147179977969e-02
6.311091585454930097e+00,9.947528949746770044e-01,-3.890841454506954733e-02
6.311355638846539939e+00,9.957603606026630416e-01,-3.864436115345970535e-02
6.324222086549459831e+00,9.984090660967980257e-01,-2.577791345053981331e-02
6.324108237530410292e+00,9.987916016040020439e-01,-2.589176246958935224e-02
6.326247861094279834e+00,9.995173037470019839e-01,-2.375213890571981068e-02
6.325256832730190126e+00,1.001766198397209928e+00,-2.474316726980951842e-02
6.324167296964869678e+00,9.963570514974640080e-01,-2.583270303512996691e-02
6.327239050328349990e+00,9.970412422396699448e-01,-2.276094967164965510e-02
6.378429273731899940e+00,1.001112424601930062e+00,2.842927373190029527e-02
