TapeCenterLine,Weights
3.743691000000000102e-01,1.001895241934390057e+00
3.823344000000000187e-01,9.919940331819689927e-01
4.141955999999999971e-01,9.980608881562520462e-01
3.743691000000000102e-01,1.005779046034680047e+00
3.504731999999999847e-01,1.001653466490660005e+00
3.823344000000000187e-01,1.004012401955389988e+00
4.301262000000000141e-01,9.955890278977289620e-01
4.221609000000000056e-01,9.946867622358109839e-01
4.540220999999999840e-01,9.986462874216549546e-01
4.619873999999999925e-01,9.981266583578020102e-01
4.460567999999999755e-01,1.002663382002120018e+00
4.301262000000000141e-01,1.003606281957190038e+00
4.301262000000000141e-01,1.004296599759169961e+00
4.619873999999999925e-01,1.004968424301790009e+00
4.540220999999999840e-01,1.001841065687649968e+00
4.699527000000000010e-01,1.003227589449189994e+00
4.141955999999999971e-01,9.994572079723279545e-01
4.141955999999999971e-01,1.006971817362259936e+00
4.380915000000000226e-01,9.975408273956439809e-01
4.540220999999999840e-01,9.994411669208990157e-01
4.301262000000000141e-01,1.002891116427419904e+00
3.504731999999999847e-01,9.971993914360699485e-01
3.504731999999999847e-01,1.000194204601769998e+00
4.221609000000000056e-01,9.966365087408830536e-01
3.982649999999999801e-01,9.972251208884750362e-01
3.982649999999999801e-01,9.990391780915449660e-01
3.345426000000000233e-01,9.949464762078870095e-01
3.106466999999999978e-01,9.995329466664030216e-01
3.504731999999999847e-01,1.003369008650309979e+00
3.186120000000000063e-01,9.965231540185920389e-01
3.664038000000000017e-01,9.943691634187260542e-01
2.947160999999999809e-01,9.931535111958169626e-01
3.265773000000000148e-01,9.998422015988349676e-01
2.708202000000000109e-01,1.002366474840699961e+00
2.787855000000000194e-01,9.992475087694400182e-01
2.708202000000000109e-01,9.975560779114429621e-01
2.787855000000000194e-01,9.959177228538600435e-01
3.106466999999999978e-01,1.000988412873790034e+00
2.628549000000000024e-01,9.949466637454800200e-01
2.548895999999999940e-01,9.974217725497910303e-01
2.548895999999999940e-01,1.002002873980160080e+00
2.230283999999999878e-01,1.002995404674249968e+00
2.469243000000000132e-01,1.003823039566619890e+00
2.947160999999999809e-01,9.982922963875120459e-01
2.867507999999999724e-01,9.946508916299400260e-01
2.628549000000000024e-01,1.003589569085030053e+00
2.309936999999999963e-01,9.986242742141769879e-01
1.991324999999999901e-01,1.001373538166479893e+00
2.469243000000000132e-01,1.002937684730480061e+00
2.548895999999999940e-01,9.996474660670030543e-01
2.389590000000000047e-01,1.003762201173290070e+00
2.548895999999999940e-01,9.902688813075439800e-01
1.752365999999999924e-01,9.984328413777210365e-01
1.911672000000000093e-01,1.001485884298880080e+00
2.309936999999999963e-01,1.000100407768260036e+00
2.867507999999999724e-01,9.964491841166439601e-01
3.026813999999999893e-01,1.002249540503630021e+00
2.628549000000000024e-01,9.948833021504519536e-01
2.070977999999999986e-01,1.003737164389530090e+00
2.787855000000000194e-01,9.946926518391849825e-01
2.708202000000000109e-01,9.960280571998340049e-01
2.708202000000000109e-01,9.967225425046299936e-01
2.628549000000000024e-01,1.002907015409800096e+00
2.548895999999999940e-01,9.965651227702879700e-01
2.389590000000000047e-01,1.006420212306629924e+00
2.230283999999999878e-01,9.977191671463709888e-01
2.230283999999999878e-01,9.907370306108980174e-01
2.309936999999999963e-01,1.000665634193169895e+00
2.708202000000000109e-01,1.001123546438329903e+00
2.628549000000000024e-01,9.985986876752289687e-01
1.911672000000000093e-01,1.004605105838729973e+00
2.309936999999999963e-01,1.002129893710550057e+00
2.628549000000000024e-01,1.002669857471619963e+00
2.469243000000000132e-01,1.008220964510599948e+00
2.230283999999999878e-01,9.960277637864219935e-01
1.593060000000000032e-01,9.887392980461630065e-01
1.194795000000000024e-01,1.001658439023840108e+00
1.513406999999999947e-01,9.679116731931119988e-01
1.593060000000000032e-01,9.141973129497660278e-01
1.911672000000000093e-01,8.746839425907819709e-01
1.752365999999999924e-01,8.027444985925259457e-01
1.991324999999999901e-01,7.174840690835260215e-01
1.991324999999999901e-01,6.429969882190870178e-01
1.593060000000000032e-01,5.854680148756179481e-01
1.911672000000000093e-01,4.902322192487050256e-01
2.309936999999999963e-01,3.964717776258950277e-01
1.194795000000000024e-01,2.562252457212019774e-01
1.433753999999999862e-01,1.393142019064640136e-01
1.672713000000000116e-01,9.134554641263059604e-02
2.309936999999999963e-01,8.185058694736489782e-02
2.309936999999999963e-01,3.406704462972540148e-02
2.309936999999999963e-01,0.000000000000000000e+00
2.548895999999999940e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
1.991324999999999901e-01,0.000000000000000000e+00
1.832019000000000009e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.389590000000000047e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.230283999999999878e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.309936999999999963e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
1.991324999999999901e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
1.832019000000000009e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
2.150631000000000070e-01,0.000000000000000000e+00
1.991324999999999901e-01,0.000000000000000000e+00
1.832019000000000009e-01,0.000000000000000000e+00
1.991324999999999901e-01,0.000000000000000000e+00
1.991324999999999901e-01,0.000000000000000000e+00
1.832019000000000009e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
1.991324999999999901e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
1.832019000000000009e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
2.070977999999999986e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
1.752365999999999924e-01,0.000000000000000000e+00
1.832019000000000009e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
1.832019000000000009e-01,0.000000000000000000e+00
1.911672000000000093e-01,0.000000000000000000e+00
1.752365999999999924e-01,0.000000000000000000e+00
1.274447999999999970e-01,0.000000000000000000e+00
9.558360000000000467e-02,4.211026837436449705e-02
1.035488999999999993e-01,6.484900746225689960e-02
1.672713000000000116e-01,8.069274343769569646e-02
1.991324999999999901e-01,1.159645538770349982e-01
1.513406999999999947e-01,1.540472266255260014e-01
1.274447999999999970e-01,1.879659173565199903e-01
1.593060000000000032e-01,2.123268253265309935e-01
2.070977999999999986e-01,2.584806768178349867e-01
1.911672000000000093e-01,3.077647098029550055e-01
1.274447999999999970e-01,3.532847432345839755e-01
1.433753999999999862e-01,3.925888340875610116e-01
1.354101000000000055e-01,4.321190294710059998e-01
1.354101000000000055e-01,4.729555710513779765e-01
1.274447999999999970e-01,5.191756826472549990e-01
2.389590000000000047e-01,5.948061689579049460e-01
2.787855000000000194e-01,6.679677677180739792e-01
2.309936999999999963e-01,6.993135103695770072e-01
1.832019000000000009e-01,7.132670517493060469e-01
1.752365999999999924e-01,7.503665692435670387e-01
2.389590000000000047e-01,7.926384414452110061e-01
