x,Weights,y,Weights,error_LT
4.119737438100000304e+01,8.793222930000049731e-01,-7.288909068001320213e-01,8.793222930000049731e-01,-7.288909068001320213e-01
4.295601896699999855e+01,8.976503830000089890e-01,-7.426786698001710540e-01,8.976503830000089890e-01,-7.426786698001710540e-01
4.475131973300010202e+01,9.115554729999749695e-01,-7.493867978001279573e-01,9.115554729999749695e-01,-7.493867978001279573e-01
4.657443067900000244e+01,9.195415770000250344e-01,-7.695173607999099552e-01,9.195415770000250344e-01,-7.695173607999099552e-01
4.841351383300010269e+01,9.296539059999949783e-01,-7.887077158001719601e-01,9.296539059999949783e-01,-7.887077158001719601e-01
5.027282164500000050e+01,9.399083970000039479e-01,-7.937187798000310268e-01,9.399083970000039479e-01,-7.937187798000310268e-01
5.215263843900009988e+01,9.408047939999879539e-01,-7.895318088000640167e-01,9.408047939999879539e-01,-7.895318088000640167e-01
5.403424802699999674e+01,9.645670539999959825e-01,-7.992085427997609459e-01,9.645670539999959825e-01,-7.992085427997609459e-01
5.596338213500000336e+01,9.766496300000150343e-01,-7.991854447999460209e-01,9.766496300000150343e-01,-7.991854447999460209e-01
5.791668139499999768e+01,9.883997739999760279e-01,-7.838201957999330061e-01,9.883997739999760279e-01,-7.838201957999330061e-01
5.989348094300000014e+01,9.898692799999969649e-01,-7.941110407999759646e-01,9.898692799999969649e-01,-7.941110407999759646e-01
6.187321950300000140e+01,9.816427210000000514e-01,-8.032466327998689648e-01,9.816427210000000514e-01,-8.032466327998689648e-01
6.383650494500000150e+01,1.003948382000009909e+00,-7.873502017998249558e-01,1.003948382000009909e+00,-7.873502017998249558e-01
6.584440170899999600e+01,1.003433824999989898e+00,-7.809085907999819831e-01,1.003433824999989898e+00,-7.809085907999819831e-01
6.785126935899999978e+01,9.969441720000059570e-01,-7.915320658000269960e-01,9.969441720000059570e-01,-7.915320658000269960e-01
6.984515770299999815e+01,9.967604930000250052e-01,-8.028894718000290087e-01,9.967604930000250052e-01,-8.028894718000290087e-01
7.183867868900000531e+01,9.987689269999789898e-01,-7.902643268000699717e-01,9.987689269999789898e-01,-7.902643268000699717e-01
7.383621654300000614e+01,9.818089210000100486e-01,-7.953717767998109700e-01,9.818089210000100486e-01,-7.953717767998109700e-01
7.579983438499999693e+01,9.934191440000009754e-01,-8.203989517999730197e-01,9.934191440000009754e-01,-8.203989517999730197e-01
7.778667267299999821e+01,9.900992910000000480e-01,-8.310864228002400322e-01,9.900992910000000480e-01,-8.310864228002400322e-01
7.976687125499999809e+01,9.949462029999980306e-01,-8.131873608000429465e-01,9.949462029999980306e-01,-8.131873608000429465e-01
8.175676366099999370e+01,9.993111849999819496e-01,-8.247339547999670284e-01,9.993111849999819496e-01,-8.247339547999670284e-01
8.375538603100000046e+01,9.993551650000109809e-01,-8.488350927999019913e-01,9.993551650000109809e-01,-8.488350927999019913e-01
8.575409636099999489e+01,9.976015570000029697e-01,-8.569300398002039909e-01,9.976015570000029697e-01,-8.569300398002039909e-01
8.774929947500000083e+01,1.009269000000009964e+00,-8.562247838000870415e-01,1.009269000000009964e+00,-8.562247838000870415e-01
8.976783747499999322e+01,1.011549294999990023e+00,-8.431836157999440529e-01,1.011549294999990023e+00,-8.431836157999440529e-01
9.179093606499999680e+01,1.005574087999999922e+00,-8.398522678000399644e-01,1.005574087999999922e+00,-8.398522678000399644e-01
9.380208424100000286e+01,1.003163427999999913e+00,-8.201862367998270509e-01,1.003163427999999913e+00,-8.201862367998270509e-01
9.580841109700000402e+01,9.941618039999869927e-01,-8.037932488002179632e-01,9.941618039999869927e-01,-8.037932488002179632e-01
9.779673470500000576e+01,1.001649831000019919e+00,-8.054061057999889472e-01,1.001649831000019919e+00,-8.054061057999889472e-01
9.980003436699999497e+01,1.003447530000000087e+00,-8.061710338002400222e-01,1.003447530000000087e+00,-8.061710338002400222e-01
1.018069294270000000e+02,9.969592090000030105e-01,-7.997335017999489537e-01,9.969592090000030105e-01,-7.997335017999489537e-01
1.038008478450000069e+02,9.933084780000029923e-01,-7.940722368001620346e-01,9.933084780000029923e-01,-7.940722368001620346e-01
1.057874648009999987e+02,9.980708919999800033e-01,-8.008720758000440476e-01,9.980708919999800033e-01,-8.008720758000440476e-01
1.077836065850000011e+02,9.932089430000200503e-01,-8.341542187999949620e-01,9.932089430000200503e-01,-8.341542187999949620e-01
1.097700244709999993e+02,1.003378936000000055e+00,-8.550093767999560335e-01,1.003378936000000055e+00,-8.550093767999560335e-01
1.117767823429999936e+02,1.003978102000000039e+00,-8.637031478000379847e-01,1.003978102000000039e+00,-8.637031478000379847e-01
1.137847385470000035e+02,1.004845889000020032e+00,-8.582987127999790467e-01,1.004845889000020032e+00,-8.582987127999790467e-01
1.157944303249999933e+02,1.002092463999979977e+00,-8.657560868002750487e-01,1.002092463999979977e+00,-8.657560868002750487e-01
1.177986152529999941e+02,9.934502170000030219e-01,-8.644813918000979758e-01,9.934502170000030219e-01,-8.644813918000979758e-01
1.197855156870000002e+02,1.001277456999990045e+00,-8.411632728002590431e-01,1.001277456999990045e+00,-8.411632728002590431e-01
1.217880706010000011e+02,1.005014905999989994e+00,-8.288894408000829772e-01,1.005014905999989994e+00,-8.288894408000829772e-01
1.237981004130000002e+02,9.995520150000269943e-01,-8.071884167999310300e-01,9.995520150000269943e-01,-8.071884167999310300e-01
1.257972044429999983e+02,9.959459300000049753e-01,-7.871021657999790477e-01,9.959459300000049753e-01,-7.871021657999790477e-01
1.277890963029999938e+02,1.007498579000009942e+00,-7.634919958001089579e-01,1.007498579000009942e+00,-7.634919958001089579e-01
1.298040934610000079e+02,9.900826789999680466e-01,-7.586128478002930331e-01,9.900826789999680466e-01,-7.586128478002930331e-01
1.317842588190000015e+02,9.904282400000139486e-01,-7.927681668001580473e-01,9.904282400000139486e-01,-7.927681668001580473e-01
1.337651152990000014e+02,1.001699139000000072e+00,-8.039316958000309876e-01,1.001699139000000072e+00,-8.039316958000309876e-01
1.357685135769999931e+02,1.002053922999990077e+00,-7.888597768001659460e-01,1.002053922999990077e+00,-7.888597768001659460e-01
1.377726214230000039e+02,1.000155024000010107e+00,-8.037641448000839572e-01,1.000155024000010107e+00,-8.037641448000839572e-01
1.397729314709999926e+02,9.996299119999749738e-01,-8.398733718001379911e-01,9.996299119999749738e-01,-8.398733718001379911e-01
1.417721912949999989e+02,9.938237010000250393e-01,-8.400372718002130368e-01,9.938237010000250393e-01,-8.400372718002130368e-01
1.437598386969999922e+02,9.974999129999989611e-01,-8.297931928002529878e-01,9.974999129999989611e-01,-8.297931928002529878e-01
1.457548385229999894e+02,1.009223022000010017e+00,-8.430762238002099673e-01,1.009223022000010017e+00,-8.430762238002099673e-01
1.477732845669999904e+02,9.920934859999730460e-01,-8.459777428001300503e-01,9.920934859999730460e-01,-8.459777428001300503e-01
1.497574715389999938e+02,9.999095949999770028e-01,-8.277695407999200450e-01,9.999095949999770028e-01,-8.277695407999200450e-01
1.517572907290000046e+02,9.943754460000490125e-01,-8.026626747998759637e-01,9.943754460000490125e-01,-8.026626747998759637e-01
1.537460416209999892e+02,9.982825359999769610e-01,-7.942172127999359565e-01,9.982825359999769610e-01,-7.942172127999359565e-01
1.557426066929999990e+02,1.004704171000029955e+00,-8.173775328000369989e-01,1.004704171000029955e+00,-8.173775328000369989e-01
1.577520150349999994e+02,1.009254517999979894e+00,-8.198677628002429829e-01,1.009254517999979894e+00,-8.198677628002429829e-01
1.597705240710000112e+02,9.980013200000139584e-01,-8.238629057998989591e-01,9.980013200000139584e-01,-8.238629057998989591e-01
1.617665267110000116e+02,9.965895889999809576e-01,-8.371594977999170517e-01,9.965895889999809576e-01,-8.371594977999170517e-01
1.637597058890000028e+02,9.914261700000109867e-01,-8.536327748000189786e-01,9.914261700000109867e-01,-8.536327748000189786e-01
1.657425582289999966e+02,9.942205779999819804e-01,-8.646681938002419576e-01,9.942205779999819804e-01,-8.646681938002419576e-01
1.677309993849999898e+02,9.947915780000330388e-01,-8.683342347999879474e-01,9.947915780000330388e-01,-8.683342347999879474e-01
1.697205825409999989e+02,1.007582521999990099e+00,-8.569142857998029994e-01,1.007582521999990099e+00,-8.569142857998029994e-01
1.717357475850000128e+02,9.961869399999869756e-01,-8.549808498001429946e-01,9.961869399999869756e-01,-8.549808498001429946e-01
1.737281214649999868e+02,9.945474389999869880e-01,-8.573605508000810005e-01,9.945474389999869880e-01,-8.573605508000810005e-01
1.757172163429999898e+02,9.942632260000150435e-01,-8.549370488000249679e-01,9.942632260000150435e-01,-8.549370488000249679e-01
1.777057427949999919e+02,1.000640214999990008e+00,-8.425545628001029907e-01,1.000640214999990008e+00,-8.425545628001029907e-01
1.797070232250000004e+02,1.014303052999989907e+00,-8.254870097998150413e-01,1.014303052999989907e+00,-8.254870097998150413e-01
1.817356293310000126e+02,1.005875537000020081e+00,-8.308983147999809971e-01,1.005875537000020081e+00,-8.308983147999809971e-01
1.837473804050000012e+02,1.000640860000020060e+00,-8.393282587999809641e-01,1.000640860000020060e+00,-8.393282587999809641e-01
1.857486621250000098e+02,9.916990299999780545e-01,-8.573669758001190022e-01,9.916990299999780545e-01,-8.573669758001190022e-01
1.877320601849999946e+02,1.006230675000000074e+00,-8.604113718000120370e-01,1.006230675000000074e+00,-8.604113718000120370e-01
1.897445215349999899e+02,9.973005309999789514e-01,-8.637430847999779671e-01,9.973005309999789514e-01,-8.637430847999779671e-01
1.917391225970000050e+02,9.974002880000230054e-01,-8.700410677998889897e-01,9.974002880000230054e-01,-8.700410677998889897e-01
1.937339231729999938e+02,9.965020039999930024e-01,-8.622907878000769522e-01,9.965020039999930024e-01,-8.622907878000769522e-01
1.957269271810000077e+02,9.916075390000149703e-01,-8.406168268002149890e-01,9.916075390000149703e-01,-8.406168268002149890e-01
1.977101422590000084e+02,1.004315094999999936e+00,-8.404756067999979985e-01,1.004315094999999936e+00,-8.404756067999979985e-01
1.997187724489999994e+02,1.005986779000000109e+00,-8.468928278001039978e-01,1.005986779000000109e+00,-8.468928278001039978e-01
2.017307460069999934e+02,1.008569431999990051e+00,-8.241429418002329532e-01,1.008569431999990051e+00,-8.241429418002329532e-01
2.037478848709999966e+02,1.002451043000009978e+00,-8.041419728000389622e-01,1.002451043000009978e+00,-8.041419728000389622e-01
2.057527869570000121e+02,1.005262021000010053e+00,-7.978784148001519805e-01,1.005262021000010053e+00,-7.978784148001519805e-01
2.077633109989999980e+02,1.005120302999999993e+00,-8.023613017998629804e-01,1.005120302999999993e+00,-8.023613017998629804e-01
2.097735516049999944e+02,1.005105487999979896e+00,-8.018770447999370443e-01,1.005105487999979896e+00,-8.018770447999370443e-01
2.117837625809999906e+02,1.010397052000000073e+00,-8.184185148002139920e-01,1.010397052000000073e+00,-8.184185148002139920e-01
2.138045566849999943e+02,1.009283239000029919e+00,-8.273444198000560190e-01,1.009283239000029919e+00,-8.273444198000560190e-01
2.158231231629999911e+02,9.947066359999749974e-01,-8.323449867999099805e-01,9.947066359999749974e-01,-8.323449867999099805e-01
2.178125364349999984e+02,1.008967419000019961e+00,-8.179475738000969720e-01,1.008967419000019961e+00,-8.179475738000969720e-01
2.198304712730000006e+02,1.000695103999990065e+00,-8.118920048000289880e-01,1.000695103999990065e+00,-8.118920048000289880e-01
2.218318614810000042e+02,9.956870870000069651e-01,-7.967541558001589586e-01,9.956870870000069651e-01,-7.967541558001589586e-01
2.238232356549999906e+02,9.974149919999889535e-01,-7.991696878002020332e-01,9.974149919999889535e-01,-7.991696878002020332e-01
2.258180656389999967e+02,1.004830651000010011e+00,-7.743901528000950441e-01,1.004830651000010011e+00,-7.743901528000950441e-01
2.278277269410000088e+02,1.000623290999999915e+00,-7.637740397998979969e-01,1.000623290999999915e+00,-7.637740397998979969e-01
2.298289735230000019e+02,1.000765897000009952e+00,-7.636651817999789982e-01,1.000765897000009952e+00,-7.636651817999789982e-01
2.318305053169999894e+02,9.925688359999900179e-01,-7.685516918000989683e-01,9.925688359999900179e-01,-7.685516918000989683e-01
2.338156429889999970e+02,9.989699740000049788e-01,-7.494362988001059822e-01,9.989699740000049788e-01,-7.494362988001059822e-01
2.358135829370000067e+02,9.932934409999919501e-01,-7.615817167998669701e-01,9.932934409999919501e-01,-7.615817167998669701e-01
2.378001698189999900e+02,1.008511858000020078e+00,-7.854002268000499498e-01,1.008511858000020078e+00,-7.854002268000499498e-01
2.398171935350000012e+02,9.966470519999860445e-01,-7.984699838002029537e-01,9.966470519999860445e-01,-7.984699838002029537e-01
2.418104876390000015e+02,1.002621371000020023e+00,-7.818690067999229942e-01,1.002621371000020023e+00,-7.818690067999229942e-01
2.438157303810000087e+02,9.953336139999889864e-01,-7.815744888000040191e-01,9.953336139999889864e-01,-7.815744888000040191e-01
2.458063976089999869e+02,9.989131979999830158e-01,-7.891411718000540532e-01,9.989131979999830158e-01,-7.891411718000540532e-01
2.478042240050000089e+02,9.992989440000310530e-01,-7.992969097998640082e-01,9.992989440000310530e-01,-7.992969097998640082e-01
2.498028218929999866e+02,1.000268818999970000e+00,-8.054198168002240088e-01,1.000268818999970000e+00,-8.054198168002240088e-01
2.518033595310000123e+02,9.940513600000140393e-01,-8.104303577999300012e-01,9.940513600000140393e-01,-8.104303577999300012e-01
2.537914622510000129e+02,1.005775579000000031e+00,-8.081626388002409733e-01,1.005775579000000031e+00,-8.081626388002409733e-01
2.558030134089999876e+02,9.963036000000049519e-01,-7.955486878000780360e-01,9.963036000000049519e-01,-7.955486878000780360e-01
2.577956206090000251e+02,1.007598425999989944e+00,-8.020065328000209881e-01,1.007598425999989944e+00,-8.020065328000209881e-01
2.598108174609999992e+02,9.986273200000259642e-01,-8.181677517998759974e-01,9.986273200000259642e-01,-8.181677517998759974e-01
2.618080721009999934e+02,1.001694144000000009e+00,-8.183115857999040399e-01,1.001694144000000009e+00,-8.183115857999040399e-01
2.638114603889999898e+02,9.996251389999599724e-01,-8.030809068000620554e-01,9.996251389999599724e-01,-8.030809068000620554e-01
2.658107106670000235e+02,9.986109510000179545e-01,-8.030931028001190297e-01,9.986109510000179545e-01,-8.030931028001190297e-01
2.678079325690000019e+02,9.959154119999880095e-01,-8.202132717999579548e-01,9.959154119999880095e-01,-8.202132717999579548e-01
2.697997633929999779e+02,9.968445470000230069e-01,-8.306263318002039542e-01,9.968445470000230069e-01,-8.306263318002039542e-01
2.717934524870000246e+02,9.984278269999720123e-01,-8.209504268000390459e-01,9.984278269999720123e-01,-8.209504268000390459e-01
2.737903081410000254e+02,1.001936374999990109e+00,-8.141056847999830204e-01,1.001936374999990109e+00,-8.141056847999830204e-01
2.757941808909999963e+02,1.005159600000069986e+00,-8.249036848000059763e-01,1.005159600000069986e+00,-8.249036848000059763e-01
2.778045000910000226e+02,9.969455039999389756e-01,-8.433501628002200157e-01,9.969455039999389756e-01,-8.433501628002200157e-01
2.797983910990000140e+02,9.917248650000090038e-01,-8.547499048003149857e-01,9.917248650000090038e-01,-8.547499048003149857e-01
2.817818408289999752e+02,9.949047970000040042e-01,-8.587079967999220464e-01,9.949047970000040042e-01,-8.587079967999220464e-01
2.837716504229999828e+02,9.983708290000099517e-01,-8.512568238001559928e-01,9.983708290000099517e-01,-8.512568238001559928e-01
2.857683920810000018e+02,1.008111873000020031e+00,-8.424153458002480166e-01,1.008111873000020031e+00,-8.424153458002480166e-01
2.877846158269999819e+02,1.000607587999980064e+00,-8.414761988001939752e-01,1.000607587999980064e+00,-8.414761988001939752e-01
2.897858310029999984e+02,9.961594399999850191e-01,-8.583648438001320047e-01,9.961594399999850191e-01,-8.583648438001320047e-01
2.917781498830000260e+02,9.948325400000329610e-01,-8.597779287998720266e-01,9.948325400000329610e-01,-8.597779287998720266e-01
2.937678149629999780e+02,9.917801979999869566e-01,-8.673416347999709508e-01,9.917801979999869566e-01,-8.673416347999709508e-01
2.957513753590000078e+02,1.006556870000030024e+00,-8.732435428000829836e-01,1.006556870000030024e+00,-8.732435428000829836e-01
2.977644890990000022e+02,9.997837809999909897e-01,-8.704645448001999686e-01,9.997837809999909897e-01,-8.704645448001999686e-01
2.997640566609999837e+02,1.003091947999990019e+00,-8.584851898000349646e-01,1.003091947999990019e+00,-8.584851898000349646e-01
3.017702405570000224e+02,9.946350449999949994e-01,-8.571317767999180326e-01,9.946350449999949994e-01,-8.571317767999180326e-01
3.037595106470000133e+02,9.993556090000199621e-01,-8.577704107999579719e-01,9.993556090000199621e-01,-8.577704107999579719e-01
3.057582218649999959e+02,9.997119679999569852e-01,-8.658794698001770485e-01,9.997119679999569852e-01,-8.658794698001770485e-01
3.077576458010000238e+02,1.007941767000029909e+00,-8.689291057999639634e-01,1.007941767000029909e+00,-8.689291057999639634e-01
3.097735293349999779e+02,9.994824220000000370e-01,-8.620279748001280495e-01,9.994824220000000370e-01,-8.620279748001280495e-01
3.117724941789999775e+02,9.933779600000319787e-01,-8.570412748000539871e-01,9.933779600000319787e-01,-8.570412748000539871e-01
3.137592500989999849e+02,9.961454229999729959e-01,-8.487380348000219676e-01,9.961454229999729959e-01,-8.487380348000219676e-01
3.157515409449999879e+02,9.961577750000000231e-01,-8.321164407998370427e-01,9.961577750000000231e-01,-8.321164407998370427e-01
3.177438564949999886e+02,9.972991989999969720e-01,-8.334766058000580013e-01,9.972991989999969720e-01,-8.334766058000580013e-01
3.197384548929999823e+02,9.972300709999899482e-01,-8.397322527999899755e-01,9.972300709999899482e-01,-8.397322527999899755e-01
3.217329150350000191e+02,1.000782710000009956e+00,-8.260164607998490283e-01,1.000782710000009956e+00,-8.260164607998490283e-01
3.237344804549999822e+02,9.984714529999509924e-01,-8.139407478001889906e-01,9.984714529999509924e-01,-8.139407478001889906e-01
3.257314233609999974e+02,1.004219223000039962e+00,-8.261643327999199649e-01,1.004219223000039962e+00,-8.261643327999199649e-01
3.277398618070000111e+02,1.007229937000009956e+00,-8.467532968001589833e-01,1.007229937000009956e+00,-8.467532968001589833e-01
3.297543216810000217e+02,1.005930758999969976e+00,-8.499992358000549864e-01,1.005930758999969976e+00,-8.499992358000549864e-01
3.317661831990000110e+02,9.939492720000370207e-01,-8.603694678000689544e-01,9.939492720000370207e-01,-8.603694678000689544e-01
3.337540817429999720e+02,9.997997060000050062e-01,-8.720759238000820313e-01,9.997997060000050062e-01,-8.720759238000820313e-01
3.357536811549999811e+02,1.003391419999990042e+00,-8.431061218001330015e-01,1.003391419999990042e+00,-8.431061218001330015e-01
3.377604639950000092e+02,1.002604335999990104e+00,-8.347000777998799803e-01,1.002604335999990104e+00,-8.347000777998799803e-01
3.397656726669999898e+02,1.008582228000020065e+00,-8.513607268002369999e-01,1.008582228000020065e+00,-8.513607268002369999e-01
3.417828371229999789e+02,1.007543114000009954e+00,-8.493556287999699528e-01,1.007543114000009954e+00,-8.493556287999699528e-01
3.437979233510000086e+02,9.999381839999730293e-01,-8.284879298000760173e-01,9.999381839999730293e-01,-8.284879298000760173e-01
3.457977997190000110e+02,9.952757279999669970e-01,-8.394680618001190142e-01,9.952757279999669970e-01,-8.394680618001190142e-01
3.477883511750000025e+02,1.003250146000030041e+00,-8.450097848002540157e-01,1.003250146000030041e+00,-8.450097848002540157e-01
3.497948514670000009e+02,9.979296390000339523e-01,-8.316507087998840086e-01,9.979296390000339523e-01,-8.316507087998840086e-01
3.517907107450000126e+02,1.009695818999970074e+00,-8.248947177998500191e-01,1.009695818999970074e+00,-8.248947177998500191e-01
3.538101023830000145e+02,1.005259689999999928e+00,-8.268079018000089597e-01,1.005259689999999928e+00,-8.268079018000089597e-01
3.558206217630000197e+02,9.997686330000019606e-01,-8.312167008001549728e-01,9.997686330000019606e-01,-8.312167008001549728e-01
3.578201590290000240e+02,1.007341046999979950e+00,-8.362524887998570300e-01,1.007341046999979950e+00,-8.362524887998570300e-01
3.598348411229999897e+02,9.980421920000139835e-01,-8.434001718001129522e-01,9.980421920000139835e-01,-8.434001718001129522e-01
3.618309255070000177e+02,1.003390753999980012e+00,-8.405917887999979632e-01,1.003390753999980012e+00,-8.405917887999979632e-01
3.638377070149999781e+02,9.965603340000369625e-01,-8.321645767998120391e-01,9.965603340000369625e-01,-8.321645767998120391e-01
3.658308276829999954e+02,1.000295875000009937e+00,-8.125296877998949840e-01,1.000295875000009937e+00,-8.125296877998949840e-01
3.678314194330000078e+02,9.995829349999779678e-01,-8.184927328001659896e-01,9.995829349999779678e-01,-8.184927328001659896e-01
3.698305853030000208e+02,1.002736365999989943e+00,-8.345675677998659614e-01,1.002736365999989943e+00,-8.345675677998659614e-01
3.718360580350000077e+02,1.008755663999979957e+00,-8.382982738002620060e-01,1.008755663999979957e+00,-8.382982738002620060e-01
3.738535693630000196e+02,9.903261520000230522e-01,-8.423609997998939836e-01,9.903261520000230522e-01,-8.423609997998939836e-01
3.758342216670000084e+02,9.888161280000250519e-01,-8.674987037998680428e-01,9.888161280000250519e-01,-8.674987037998680428e-01
3.778118539230000010e+02,9.927109979999499956e-01,-8.748221178001930332e-01,9.927109979999499956e-01,-8.748221178001930332e-01
3.797972759190000147e+02,1.001680106000010007e+00,-8.606879807999230358e-01,1.001680106000010007e+00,-8.606879807999230358e-01
3.818006361309999761e+02,1.004460808999990018e+00,-8.625077247999120011e-01,1.004460808999990018e+00,-8.625077247999120011e-01
3.838095577490000210e+02,1.002678369000020053e+00,-8.740190978001010080e-01,1.002678369000020053e+00,-8.740190978001010080e-01
3.858149144870000100e+02,1.001038867999989979e+00,-8.757213158000920483e-01,1.001038867999989979e+00,-8.757213158000920483e-01
3.878169922229999997e+02,9.934501959999979537e-01,-8.726203307999189640e-01,9.934501959999979537e-01,-8.726203307999189640e-01
3.898038926149999952e+02,9.976989620000149550e-01,-8.843873137999479495e-01,9.976989620000149550e-01,-8.843873137999479495e-01
3.917992905390000260e+02,9.950636610000169746e-01,-9.046448087999580112e-01,9.950636610000169746e-01,-9.046448087999580112e-01
3.937894178610000040e+02,1.006330209999960035e+00,-8.852091408000429817e-01,1.006330209999960035e+00,-8.852091408000429817e-01
3.958020782809999787e+02,1.004160116000039960e+00,-8.744855347998170547e-01,1.004160116000039960e+00,-8.744855347998170547e-01
3.978103985129999955e+02,9.996391560000009724e-01,-8.930107308001420385e-01,9.996391560000009724e-01,-8.930107308001420385e-01
3.998096768249999968e+02,9.973736759999950463e-01,-9.110576058001239597e-01,9.973736759999950463e-01,-9.110576058001239597e-01
4.018044241769999871e+02,9.937211689999689845e-01,-9.023689338002329752e-01,9.937211689999689845e-01,-9.023689338002329752e-01
