time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,2.077999999999999847e+00,1.002399999999999913e+01,7.945999999999999730e+00,0.000000000000000000e+00,2.616994689841999957e+02,-2.035649418000060051e-01
9.999999999999786837e-03,2.077999999999999847e+00,1.000067375884411902e+01,7.922673758844119618e+00,5.025792899999999008e-01,2.616860940271999993e+02,-2.034059508000060079e-01
2.000000000000046185e-02,2.079277886108716888e+00,9.974375848855505211e+00,7.895097962746787879e+00,1.004218313999999168e+00,2.616716460632000008e+02,-2.082434158000009972e-01
3.000000000000024869e-02,2.136250120745160963e+00,9.991289511814262170e+00,7.855039391069100319e+00,1.529305554000004008e+00,2.616675478591999990e+02,-2.141121857999719880e-01
4.000000000000003553e-02,2.166999999999999815e+00,9.995684920334092283e+00,7.828684920334092467e+00,2.032654781999994498e+00,2.616582304291999890e+02,-2.119673257999629967e-01
4.999999999999982236e-02,2.173551216983740098e+00,9.971976361392119514e+00,7.798425144408379417e+00,2.538940580000002001e+00,2.616501070602000141e+02,-2.028259798000059955e-01
6.000000000000049738e-02,2.211487703832947016e+00,9.971337591924662291e+00,7.759849888091714831e+00,3.049135730000003264e+00,2.616612306221999802e+02,-1.957516818000009928e-01
7.000000000000028422e-02,2.266697467386066034e+00,1.000357223281501895e+01,7.736874765428952472e+00,3.547494684000000120e+00,2.616866886032000252e+02,-1.927306158000139935e-01
8.000000000000007105e-02,2.310779621708795695e+00,1.002958804149957395e+01,7.718808419790778252e+00,4.044855929999997102e+00,2.617120790011999816e+02,-1.927095528000140057e-01
8.999999999999985789e-02,2.313370531394486118e+00,1.001550445930132938e+01,7.702133927906843702e+00,4.550004876000002696e+00,2.617238736002000223e+02,-1.976388228000099945e-01
1.000000000000005329e-01,2.306000000000000050e+00,9.995321314954447089e+00,7.689321314954447928e+00,5.052412283999998976e+00,2.617135078591999786e+02,-1.934904607999899939e-01
1.100000000000003197e-01,2.318848435681777786e+00,9.970123689463679995e+00,7.651275253781902208e+00,5.552054560000001970e+00,2.616989458972000193e+02,-1.983279677999859880e-01
1.200000000000001066e-01,2.330999999999999961e+00,9.951034385840600294e+00,7.620034385840599889e+00,6.056747479999998518e+00,2.616836423382000021e+02,-2.111617867999620035e-01
1.299999999999998934e-01,2.330999999999999961e+00,9.937762267251132542e+00,7.606762267251133025e+00,6.540644430000000398e+00,2.616641643361999741e+02,-2.189854718000019962e-01
1.400000000000005684e-01,2.339509613060181348e+00,9.918627750905429252e+00,7.579118137845248349e+00,7.033241312000001244e+00,2.616501982212000144e+02,-2.248266547999719922e-01
1.500000000000003553e-01,2.344327408261024814e+00,9.901928899132299122e+00,7.557601490871275196e+00,7.524869449999997073e+00,2.616532008341999926e+02,-2.317279267999790004e-01
1.600000000000001421e-01,2.387713841465002318e+00,9.906879374047578679e+00,7.519165532582576361e+00,8.008566483999999264e+00,2.616547667272000126e+02,-2.336258617999870113e-01
