center_CAM,Weights
-3.982650000000000079e-02,9.985553717826729514e-01
-4.779180000000000234e-02,9.947881469203190274e-01
-4.779180000000000234e-02,1.001561888928170108e+00
4.779180000000000234e-02,1.000672606336280079e+00
1.593059999999999962e-02,9.951030499605949542e-01
7.965299999999999811e-03,1.005563839917920088e+00
-7.965299999999999811e-03,1.001911983409810025e+00
1.035488999999999993e-01,1.000077907144329981e+00
1.035488999999999993e-01,1.002574956106150106e+00
1.433753999999999862e-01,1.005541737467330110e+00
1.274447999999999970e-01,9.942152705184840178e-01
1.354101000000000055e-01,1.002847934858609902e+00
7.965300000000000158e-02,9.951065868438599971e-01
7.965300000000000158e-02,9.976850284613979492e-01
7.168769999999999309e-02,9.907921551999420151e-01
1.035488999999999993e-01,9.963338567042120397e-01
1.513406999999999947e-01,9.927795200914599771e-01
1.035488999999999993e-01,1.004492421788240053e+00
1.115141999999999939e-01,1.000039516700480080e+00
1.354101000000000055e-01,9.959067160090530058e-01
7.965300000000000158e-02,9.985390972637230300e-01
1.194795000000000024e-01,9.970257011822789561e-01
1.274447999999999970e-01,9.951822563250189990e-01
1.274447999999999970e-01,1.000388543273079911e+00
1.194795000000000024e-01,9.984727957798460451e-01
1.194795000000000024e-01,1.001692203567470019e+00
1.115141999999999939e-01,1.003155811296710054e+00
8.761829999999999619e-02,9.968846024993800459e-01
9.558360000000000467e-02,9.995086791346210475e-01
9.558360000000000467e-02,1.000765598709169923e+00
1.672713000000000116e-01,9.990020477352650197e-01
1.274447999999999970e-01,1.000006626175820035e+00
1.433753999999999862e-01,9.975903559080580019e-01
1.593060000000000032e-01,9.955759826444540161e-01
1.433753999999999862e-01,1.004575799674980008e+00
6.372239999999999849e-02,1.009362044897700095e+00
9.558360000000000467e-02,1.004359275678889940e+00
1.035488999999999993e-01,9.969953909753139776e-01
1.035488999999999993e-01,9.973466730279909598e-01
9.558360000000000467e-02,1.003388376428089979e+00
1.115141999999999939e-01,1.000212459452550107e+00
1.035488999999999993e-01,9.979397265242649917e-01
1.035488999999999993e-01,1.001189770974050042e+00
1.593060000000000032e-01,9.980517287145039829e-01
1.274447999999999970e-01,9.927239490508520392e-01
1.354101000000000055e-01,9.968239529895609463e-01
1.354101000000000055e-01,1.000226107139629894e+00
2.070977999999999986e-01,1.000020990460599890e+00
1.752365999999999924e-01,9.987356662424560216e-01
1.911672000000000093e-01,9.993034844189120358e-01
1.593060000000000032e-01,9.916242352230140167e-01
1.752365999999999924e-01,9.988337404839250366e-01
1.991324999999999901e-01,9.999772374912020423e-01
2.150631000000000070e-01,9.964181951437030005e-01
2.070977999999999986e-01,1.001718560531059898e+00
1.832019000000000009e-01,1.003005625125299893e+00
1.911672000000000093e-01,1.000283055813180111e+00
1.832019000000000009e-01,9.999155404444870499e-01
1.832019000000000009e-01,1.003723572203450098e+00
1.433753999999999862e-01,9.970182355786799677e-01
2.230283999999999878e-01,9.989029310990310551e-01
2.150631000000000070e-01,1.000036763465979917e+00
2.708202000000000109e-01,9.962447094537959513e-01
3.265773000000000148e-01,9.963114206829839503e-01
3.026813999999999893e-01,1.000425006623290036e+00
2.548895999999999940e-01,1.003896406426930010e+00
3.026813999999999893e-01,1.003177221471019953e+00
3.186120000000000063e-01,1.002758571106040053e+00
3.265773000000000148e-01,9.922792852615139880e-01
3.265773000000000148e-01,9.963969836059439755e-01
3.186120000000000063e-01,1.006350312496260058e+00
3.265773000000000148e-01,1.000288561949560062e+00
3.823344000000000187e-01,9.975154527984280151e-01
3.265773000000000148e-01,9.985618916114029631e-01
3.265773000000000148e-01,1.000807427165580021e+00
3.186120000000000063e-01,1.002547326719450016e+00
3.664038000000000017e-01,1.003956359034710033e+00
3.982649999999999801e-01,1.006359119606460073e+00
3.664038000000000017e-01,1.004526423595639928e+00
3.743691000000000102e-01,1.000455926578690091e+00
3.504731999999999847e-01,1.002337594337809890e+00
3.664038000000000017e-01,1.006944617687129950e+00
3.425078999999999763e-01,1.004314595852970005e+00
3.106466999999999978e-01,1.001659402404019961e+00
2.548895999999999940e-01,1.000790600661209950e+00
2.628549000000000024e-01,1.002292018424870035e+00
2.548895999999999940e-01,1.000927892772039973e+00
3.106466999999999978e-01,9.992754857927920176e-01
3.026813999999999893e-01,9.983353048961739473e-01
3.265773000000000148e-01,1.000250641306819954e+00
3.265773000000000148e-01,1.000970217213269953e+00
3.425078999999999763e-01,9.987991298084699654e-01
3.265773000000000148e-01,1.001445396052190073e+00
3.425078999999999763e-01,9.990301129112340028e-01
3.186120000000000063e-01,9.979852119223250329e-01
2.867507999999999724e-01,1.001818930925369999e+00
3.265773000000000148e-01,1.001112612115429901e+00
3.026813999999999893e-01,9.943603082155439976e-01
3.186120000000000063e-01,1.005407477730539956e+00
3.743691000000000102e-01,1.002876079045460056e+00
3.902997000000000272e-01,9.997590162148699555e-01
3.664038000000000017e-01,9.924981509164509941e-01
3.425078999999999763e-01,1.004452629459470003e+00
3.902997000000000272e-01,9.984993157198179814e-01
3.504731999999999847e-01,9.965673547996569681e-01
4.141955999999999971e-01,9.972688834877619923e-01
3.902997000000000272e-01,9.978570874402979962e-01
4.699527000000000010e-01,1.002431905592569894e+00
3.982649999999999801e-01,9.948835789419590014e-01
3.902997000000000272e-01,1.000444680461590075e+00
3.345426000000000233e-01,9.951089795849840103e-01
3.823344000000000187e-01,1.000798092964600094e+00
4.540220999999999840e-01,1.000475276741030095e+00
4.380915000000000226e-01,1.001674643894580052e+00
4.221609000000000056e-01,9.990862005335919838e-01
3.823344000000000187e-01,1.001219193977489930e+00
5.177445000000000519e-01,9.967333347692179935e-01
4.858833000000000180e-01,1.004775192724850053e+00
4.938486000000000264e-01,1.001743703833789967e+00
4.141955999999999971e-01,9.927421735411969816e-01
4.141955999999999971e-01,1.007693136910319920e+00
3.823344000000000187e-01,1.005587088875480095e+00
4.938486000000000264e-01,9.936015051136659615e-01
4.858833000000000180e-01,1.001310687053039938e+00
4.460567999999999755e-01,1.006402896521569890e+00
4.301262000000000141e-01,9.989938155752059457e-01
4.619873999999999925e-01,9.942635857185799786e-01
4.858833000000000180e-01,9.985582288642299575e-01
4.540220999999999840e-01,1.001080985538340018e+00
4.221609000000000056e-01,1.001680575616239910e+00
3.823344000000000187e-01,1.003844373361509890e+00
4.301262000000000141e-01,9.955229474868489969e-01
4.540220999999999840e-01,9.921990492956049845e-01
4.858833000000000180e-01,9.923807166067100116e-01
4.858833000000000180e-01,1.003894144304880109e+00
4.619873999999999925e-01,1.007475055083459914e+00
4.460567999999999755e-01,1.010347645156590035e+00
4.540220999999999840e-01,1.000600866778879938e+00
4.779180000000000095e-01,1.001730250317919957e+00
4.301262000000000141e-01,9.993534719629919572e-01
4.380915000000000226e-01,9.938799855728589483e-01
4.858833000000000180e-01,9.989418102891729490e-01
4.938486000000000264e-01,1.002799151790080057e+00
4.858833000000000180e-01,9.975523035930029536e-01
4.858833000000000180e-01,1.003427028217690031e+00
4.699527000000000010e-01,1.005898352549859931e+00
5.018139000000000349e-01,9.974557784763400381e-01
5.177445000000000519e-01,9.955742016221560409e-01
5.257098000000000049e-01,9.949268038472319775e-01
5.018139000000000349e-01,9.984692284188729783e-01
4.938486000000000264e-01,1.002441877157929984e+00
4.699527000000000010e-01,1.005170996330760014e+00
4.858833000000000180e-01,9.978409719834320235e-01
5.336750999999999578e-01,1.012548553913229954e+00
5.416404000000000218e-01,1.001807608678489947e+00
5.097791999999999879e-01,9.964512862937550119e-01
4.779180000000000095e-01,9.967425668638030256e-01
5.097791999999999879e-01,1.005047010834410059e+00
4.938486000000000264e-01,1.001748242327360039e+00
5.575710000000000388e-01,1.005834191481840056e+00
5.496056999999999748e-01,1.000835482631120099e+00
5.973975000000000257e-01,1.000812826334070094e+00
5.814669000000000088e-01,9.994695002234159631e-01
6.053627999999999787e-01,9.991448943524959825e-01
5.973975000000000257e-01,9.991549493236400181e-01
5.496056999999999748e-01,1.002058157992619991e+00
5.814669000000000088e-01,9.975700803136949846e-01
5.018139000000000349e-01,9.952641850296439774e-01
5.336750999999999578e-01,1.000018353701269902e+00
4.699527000000000010e-01,9.990784765477349616e-01
5.575710000000000388e-01,9.982563447113880217e-01
5.496056999999999748e-01,9.967426277091380182e-01
5.336750999999999578e-01,9.964632979731949947e-01
5.097791999999999879e-01,9.964247739273209836e-01
4.460567999999999755e-01,1.001248951344170024e+00
4.938486000000000264e-01,9.987828703680270426e-01
4.062302999999999886e-01,9.981222671842310268e-01
4.619873999999999925e-01,1.004385397991730100e+00
4.779180000000000095e-01,1.006413156111890084e+00
5.097791999999999879e-01,9.955476278077449726e-01
5.575710000000000388e-01,9.945176974483700416e-01
5.416404000000000218e-01,1.001054143679890096e+00
5.177445000000000519e-01,1.003902468871900044e+00
4.301262000000000141e-01,1.005652324444370027e+00
4.380915000000000226e-01,9.981559791493800349e-01
5.018139000000000349e-01,1.001867195944470046e+00
5.177445000000000519e-01,1.001212316665309965e+00
5.814669000000000088e-01,9.984142854979819459e-01
5.097791999999999879e-01,1.002271917835829917e+00
5.336750999999999578e-01,9.993994836981310304e-01
4.938486000000000264e-01,1.000190071705139960e+00
4.938486000000000264e-01,9.978387985591780085e-01
5.894321999999999617e-01,1.003098132409409926e+00
5.973975000000000257e-01,1.009230127132390020e+00
5.336750999999999578e-01,9.896192329534380105e-01
5.575710000000000388e-01,1.002202057781000022e+00
5.655362999999999918e-01,9.972123507021809496e-01
5.814669000000000088e-01,9.995528062847109929e-01
5.416404000000000218e-01,9.970417463632089694e-01
4.779180000000000095e-01,1.001157849186349980e+00
4.858833000000000180e-01,1.002582684231200005e+00
4.221609000000000056e-01,9.978099552761019453e-01
5.018139000000000349e-01,9.940009392013560152e-01
4.779180000000000095e-01,9.986975718071440244e-01
4.619873999999999925e-01,1.006799946347249897e+00
4.062302999999999886e-01,9.978992595216910066e-01
3.982649999999999801e-01,9.958700063338280506e-01
3.982649999999999801e-01,9.970535213958030551e-01
4.380915000000000226e-01,1.008392173675539905e+00
4.460567999999999755e-01,9.983554785652160035e-01
4.858833000000000180e-01,9.989116599833059995e-01
4.699527000000000010e-01,9.982943024903360163e-01
4.221609000000000056e-01,9.966723578169219833e-01
4.301262000000000141e-01,1.004895771273220051e+00
4.540220999999999840e-01,1.002355992518259908e+00
4.460567999999999755e-01,9.924029439631899541e-01
4.301262000000000141e-01,1.002621439242390000e+00
4.380915000000000226e-01,9.997247142296820099e-01
3.982649999999999801e-01,9.949978656575449998e-01
4.460567999999999755e-01,1.006443132513749950e+00
3.902997000000000272e-01,9.951580668926199857e-01
3.504731999999999847e-01,1.005170650420250000e+00
4.221609000000000056e-01,1.002757224858829899e+00
4.141955999999999971e-01,9.975891938238220513e-01
4.062302999999999886e-01,9.995602133424810187e-01
4.460567999999999755e-01,1.013239415689120015e+00
4.380915000000000226e-01,1.000679395671590033e+00
3.823344000000000187e-01,9.967062184944109893e-01
3.823344000000000187e-01,9.998664138741290008e-01
4.301262000000000141e-01,9.954109562506350262e-01
4.540220999999999840e-01,1.001464206499780074e+00
4.619873999999999925e-01,1.002574533495870002e+00
4.221609000000000056e-01,9.912761280813040532e-01
4.460567999999999755e-01,9.634496951304839518e-01
4.062302999999999886e-01,9.227289458104539488e-01
4.062302999999999886e-01,8.548229704437599885e-01
4.141955999999999971e-01,7.951987012562740098e-01
4.062302999999999886e-01,7.171842158120229627e-01
4.619873999999999925e-01,6.466950310090500142e-01
5.416404000000000218e-01,5.738411637189559933e-01
4.619873999999999925e-01,4.969086544455240118e-01
3.584384999999999932e-01,3.716532679442730025e-01
4.062302999999999886e-01,2.243595110460800124e-01
4.221609000000000056e-01,1.309704441201569869e-01
4.938486000000000264e-01,1.201412433873250002e-01
4.699527000000000010e-01,6.809962960771780149e-02
4.858833000000000180e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.938486000000000264e-01,0.000000000000000000e+00
4.858833000000000180e-01,0.000000000000000000e+00
4.460567999999999755e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.540220999999999840e-01,0.000000000000000000e+00
4.460567999999999755e-01,0.000000000000000000e+00
4.301262000000000141e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
5.097791999999999879e-01,0.000000000000000000e+00
5.018139000000000349e-01,0.000000000000000000e+00
5.097791999999999879e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.858833000000000180e-01,0.000000000000000000e+00
4.858833000000000180e-01,0.000000000000000000e+00
4.938486000000000264e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.858833000000000180e-01,0.000000000000000000e+00
4.858833000000000180e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.619873999999999925e-01,0.000000000000000000e+00
4.699527000000000010e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.858833000000000180e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.779180000000000095e-01,0.000000000000000000e+00
4.540220999999999840e-01,0.000000000000000000e+00
4.380915000000000226e-01,0.000000000000000000e+00
4.460567999999999755e-01,0.000000000000000000e+00
4.062302999999999886e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.504731999999999847e-01,4.762761167528210132e-02
3.743691000000000102e-01,6.737583176668759943e-02
3.743691000000000102e-01,7.958345344486469908e-02
3.265773000000000148e-01,1.136028421204000050e-01
2.947160999999999809e-01,1.518994866360409979e-01
3.584384999999999932e-01,1.864517378845919893e-01
3.743691000000000102e-01,2.167959365172469899e-01
3.504731999999999847e-01,2.712258264816819753e-01
3.265773000000000148e-01,3.144954608361260062e-01
3.345426000000000233e-01,3.501968452109440189e-01
1.991324999999999901e-01,3.942450979460230265e-01
2.230283999999999878e-01,4.478759353839980029e-01
3.026813999999999893e-01,5.025400638220529625e-01
3.345426000000000233e-01,5.938933034488700358e-01
3.504731999999999847e-01,6.568968084207249536e-01
3.186120000000000063e-01,6.736345101934819724e-01
3.265773000000000148e-01,6.914125643017080547e-01
2.150631000000000070e-01,7.643905854047079451e-01
