time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.571000000000000174e+00,9.435000000000000497e+00,5.863999999999999879e+00,8.531495900000460320e-02,1.741876924912000106e+02,-1.806259898000049935e-01
1.000000000000000021e-02,3.582222222222222197e+00,9.430555555555555358e+00,5.848333333333333606e+00,5.869802829999739568e-01,1.741903231741999889e+02,-1.715236127999910098e-01
2.000000000000000042e-02,3.559750000000000192e+00,9.410999999999999588e+00,5.851250000000000284e+00,1.094864953000050045e+00,1.741892847391999908e+02,-1.674069397999710107e-01
2.999999999999999889e-02,3.558555555555555472e+00,9.416333333333332334e+00,5.857777777777777750e+00,1.600608361000070090e+00,1.741731174271999976e+02,-1.582373348000130076e-01
4.000000000000000083e-02,3.572444444444444311e+00,9.430222222222221617e+00,5.857777777777777750e+00,2.112172129000060128e+00,1.741602695731999972e+02,-1.540781787999949970e-01
5.000000000000000278e-02,3.622249999999999748e+00,9.472749999999999559e+00,5.850499999999999368e+00,2.617889945000050123e+00,1.741620981321999864e+02,-1.539721287999950006e-01
5.999999999999999778e-02,3.634111111111110848e+00,9.484999999999999432e+00,5.850888888888889028e+00,3.099620749000020048e+00,1.741805616421999900e+02,-1.609301497999990060e-01
7.000000000000000666e-02,3.621999999999999886e+00,9.460000000000000853e+00,5.838000000000000078e+00,3.591107967000020107e+00,1.742035780301999921e+02,-1.709020827999920000e-01
8.000000000000000167e-02,3.617875000000000174e+00,9.477874999999999162e+00,5.860000000000000320e+00,4.085616121000000156e+00,1.742087660162000020e+02,-1.728103918000009898e-01
8.999999999999999667e-02,3.596000000000000085e+00,9.456333333333333258e+00,5.860333333333333172e+00,4.587025821000019654e+00,1.741983326922000117e+02,-1.716620327999670015e-01
1.000000000000000056e-01,3.595555555555555838e+00,9.450777777777778610e+00,5.855222222222222328e+00,5.096853127000030348e+00,1.741983607591999998e+02,-1.805487747999809933e-01
1.100000000000000006e-01,3.587500000000000355e+00,9.444250000000000256e+00,5.856749999999999901e+00,5.610300313000029959e+00,1.741876130551999893e+02,-1.793966288000050091e-01
1.199999999999999956e-01,3.603222222222222104e+00,9.473777777777776521e+00,5.870555555555555749e+00,6.113989531000029842e+00,1.741723371692000057e+02,-1.682306127999809997e-01
1.300000000000000044e-01,3.632111111111111068e+00,9.473111111111110816e+00,5.841000000000000192e+00,6.619877009000010304e+00,1.741711917922000055e+02,-1.621139938000110137e-01
1.400000000000000133e-01,3.648000000000000131e+00,9.486000000000000654e+00,5.838000000000000078e+00,7.102661409000029735e+00,1.741887421572000108e+02,-1.610685067999760023e-01
1.499999999999999944e-01,3.625499999999999723e+00,9.467000000000000526e+00,5.841499999999999915e+00,7.589439527000010344e+00,1.742065169901999866e+02,-1.610229297999760112e-01
1.600000000000000033e-01,3.596999999999999975e+00,9.442999999999999616e+00,5.846000000000000085e+00,8.088395163000049237e+00,1.742039777802000060e+02,-1.539029287999710005e-01
1.700000000000000122e-01,3.596999999999999975e+00,9.439999999999999503e+00,5.842999999999999972e+00,8.600129259000020454e+00,1.741881454061999932e+02,-1.467331857999669975e-01
1.799999999999999933e-01,3.596999999999999975e+00,9.445999999999999730e+00,5.849000000000000199e+00,9.116175023000030464e+00,1.741845184672000073e+02,-1.566056558000140098e-01
1.900000000000000022e-01,3.587666666666666782e+00,9.436666666666665648e+00,5.849000000000000199e+00,9.624175687000020574e+00,1.741814515442000015e+02,-1.614818588000100086e-01
2.000000000000000111e-01,3.583000000000000185e+00,9.458000000000000185e+00,5.875000000000000000e+00,1.011331946500000001e+01,1.741753331282000090e+02,-1.583514387999669926e-01
2.099999999999999922e-01,3.625222222222222346e+00,9.486444444444444457e+00,5.861222222222222555e+00,1.060942649100000068e+01,1.741876060481999957e+02,-1.652844207999719928e-01
2.200000000000000011e-01,3.661666666666666625e+00,9.508666666666666600e+00,5.847000000000000419e+00,1.110707539100000041e+01,1.742079622701999995e+02,-1.772456107999730024e-01
2.300000000000000100e-01,3.666875000000000107e+00,9.514250000000000540e+00,5.847375000000000433e+00,1.160086993900010022e+01,1.742081049452000059e+02,-1.781362718000049916e-01
2.399999999999999911e-01,3.652777777777777679e+00,9.494666666666665478e+00,5.841888888888888687e+00,1.209551790300010055e+01,1.741932967962000021e+02,-1.719739497999759892e-01
2.500000000000000000e-01,3.646999999999999797e+00,9.491333333333333400e+00,5.844333333333333158e+00,1.259027941899999981e+01,1.741764989671999899e+02,-1.638045697999959971e-01
2.600000000000000089e-01,3.658374999999999932e+00,9.486250000000000071e+00,5.827875000000000583e+00,1.308746740900000027e+01,1.741698346471999912e+02,-1.616704407999859927e-01
2.700000000000000178e-01,3.621999999999999886e+00,9.461000000000000298e+00,5.839000000000000412e+00,1.357826594700000022e+01,1.741698204372000021e+02,-1.585611888000000025e-01
2.800000000000000266e-01,3.609874999999999723e+00,9.435125000000001094e+00,5.825250000000000483e+00,1.406618158300000054e+01,1.741676667181999960e+02,-1.474449777999760069e-01
2.899999999999999800e-01,3.609333333333333282e+00,9.435666666666666202e+00,5.826333333333333364e+00,1.456046130100000013e+01,1.741768552322000119e+02,-1.473674387999759916e-01
2.999999999999999889e-01,3.609999999999999876e+00,9.445666666666665989e+00,5.835666666666666558e+00,1.507699201299999991e+01,1.741822776601999863e+02,-1.552717148000150038e-01
3.099999999999999978e-01,3.616111111111111054e+00,9.458999999999999631e+00,5.842888888888889021e+00,1.558695779700000017e+01,1.741623307602000068e+02,-1.500878617999610032e-01
3.200000000000000067e-01,3.596333333333333382e+00,9.442333333333332135e+00,5.846000000000000085e+00,1.610185934100000082e+01,1.741436531111999955e+02,-1.489074147999860098e-01
3.300000000000000155e-01,3.594500000000000028e+00,9.433125000000000426e+00,5.838624999999999510e+00,1.662438162899999838e+01,1.741493963652000048e+02,-1.628115287999959970e-01
3.400000000000000244e-01,3.608000000000000096e+00,9.431888888888888545e+00,5.823888888888888893e+00,1.713258424900000065e+01,1.741603388972000062e+02,-1.747371587999959897e-01
3.499999999999999778e-01,3.608249999999999957e+00,9.430749999999999744e+00,5.822499999999999787e+00,1.762669474899999855e+01,1.741724942911999960e+02,-1.826701767999769910e-01
3.599999999999999867e-01,3.614333333333333176e+00,9.430444444444443519e+00,5.816111111111110787e+00,1.812074647500000069e+01,1.741856762772000025e+02,-1.826067777999779984e-01
3.699999999999999956e-01,3.634888888888888836e+00,9.444888888888888445e+00,5.809999999999999609e+00,1.860327236499999870e+01,1.741902084991999970e+02,-1.765153868000060022e-01
3.800000000000000044e-01,3.671333333333333560e+00,9.481333333333333613e+00,5.809999999999999609e+00,1.910051646499999833e+01,1.741825599231999888e+02,-1.703777467999769979e-01
3.900000000000000133e-01,3.684874999999999901e+00,9.496624999999999872e+00,5.811749999999999972e+00,1.959616213700000031e+01,1.741678193571999884e+02,-1.612154217999620109e-01
4.000000000000000222e-01,3.672000000000000153e+00,9.509000000000000341e+00,5.836999999999999744e+00,2.009557331299999916e+01,1.741573002592000137e+02,-1.520671528000049899e-01
4.099999999999999756e-01,3.648555555555555330e+00,9.488111111111111384e+00,5.839555555555555166e+00,2.059413307100000168e+01,1.741617002332000084e+02,-1.589718128000099928e-01
4.199999999999999845e-01,3.660750000000000171e+00,9.497249999999999304e+00,5.836500000000000021e+00,2.108270886700010038e+01,1.741655337452000083e+02,-1.648766887999809916e-01
4.299999999999999933e-01,3.660000000000000142e+00,9.491333333333333400e+00,5.831333333333333258e+00,2.156729072299999928e+01,1.741691463171999885e+02,-1.687816608000010099e-01
4.400000000000000022e-01,3.652777777777777679e+00,9.481888888888889255e+00,5.829111111111110688e+00,2.206722180499999908e+01,1.741846176411999920e+02,-1.827251218000109922e-01
4.500000000000000111e-01,3.637249999999999872e+00,9.481749999999999901e+00,5.844500000000000028e+00,2.257471015300000161e+01,1.741905254462000130e+02,-1.906331217999920058e-01
4.600000000000000200e-01,3.657111111111111423e+00,9.502444444444444471e+00,5.845333333333333492e+00,2.308276825900000162e+01,1.741864530992000084e+02,-1.975057777999970066e-01
