x,y,z
-7.871142588300000398e+01,1.745238029802000028e+02,2.410981709220000013e+01
-7.871048450700000387e+01,1.745248583471999950e+02,2.410981357820000071e+01
-7.871148288099999490e+01,1.745248013481999863e+02,2.410981355719999897e+01
-7.871048517299999503e+01,1.745248689311999897e+02,2.411281356019999933e+01
-7.871148310300000617e+01,1.745248048761999939e+02,2.411081355119999969e+01
-7.870948635499989621e+01,1.745249188742000115e+02,2.411081359319999962e+01
-7.870954313099990429e+01,1.745259137141999872e+02,2.410981006420000128e+01
-7.870954290899989303e+01,1.745259101862000080e+02,2.410881007020000055e+01
-7.871048428500000682e+01,1.745248548191999873e+02,2.410881358419999998e+01
-7.870942846899990286e+01,1.745239063941999973e+02,2.410681715220000143e+01
-7.871042728700000168e+01,1.745238564512000039e+02,2.410881711920000114e+01
-7.870948591099990210e+01,1.745249118181999961e+02,2.410881360520000172e+01
-7.870848775899999339e+01,1.745249723452000126e+02,2.410981362020000063e+01
-7.871048517299999503e+01,1.745248689311999897e+02,2.411281356019999933e+01
-7.871048472900000093e+01,1.745248618752000027e+02,2.411081357220000143e+01
-7.871048472900000093e+01,1.745248618752000027e+02,2.411081357220000143e+01
-7.870948613299989916e+01,1.745249153462000038e+02,2.410981359919999889e+01
-7.870948613299989916e+01,1.745249153462000038e+02,2.410981359919999889e+01
-7.870848775899999339e+01,1.745249723452000126e+02,2.410981362020000063e+01
-7.870854453499990200e+01,1.745259671851999883e+02,2.410881009119999874e+01
-7.870948591099990210e+01,1.745249118181999961e+02,2.410881360520000172e+01
-7.870948613299989916e+01,1.745249153462000038e+02,2.410981359919999889e+01
-7.870848775899999339e+01,1.745249723452000126e+02,2.410981362020000063e+01
-7.870854475699999853e+01,1.745259707131999960e+02,2.410981008519999946e+01
-7.870854497899999558e+01,1.745259742412000037e+02,2.411081007920000019e+01
-7.870854497899999558e+01,1.745259742412000037e+02,2.411081007920000019e+01
-7.870848798100000465e+01,1.745249758731999918e+02,2.411081361420000135e+01
-7.870848798100000465e+01,1.745249758731999918e+02,2.411081361420000135e+01
-7.870948591099990210e+01,1.745249118181999961e+02,2.410881360520000172e+01
-7.870848753699999634e+01,1.745249688172000049e+02,2.410881362619999990e+01
-7.870748938500000236e+01,1.745250293441999929e+02,2.410981364119999881e+01
-7.870748938500000236e+01,1.745250293441999929e+02,2.410981364119999881e+01
-7.870848798100000465e+01,1.745249758731999918e+02,2.411081361420000135e+01
-7.870754660500000455e+01,1.745260312402000125e+02,2.411081010019999837e+01
-7.870754660500000455e+01,1.745260312402000125e+02,2.411081010019999837e+01
-7.870854497899999558e+01,1.745259742412000037e+02,2.411081007920000019e+01
-7.870654823099999930e+01,1.745260882391999928e+02,2.411081012120000011e+01
-7.870654800900000225e+01,1.745260847112000135e+02,2.410981012719999939e+01
-7.870748960699999941e+01,1.745250328722000006e+02,2.411081363519999954e+01
-7.870748938500000236e+01,1.745250293441999929e+02,2.410981364119999881e+01
-7.870748916300000531e+01,1.745250258162000137e+02,2.410881364720000164e+01
-7.870748938500000236e+01,1.745250293441999929e+02,2.410981364119999881e+01
-7.870654800900000225e+01,1.745260847112000135e+02,2.410981012719999939e+01
-7.870654800900000225e+01,1.745260847112000135e+02,2.410981012719999939e+01
-7.870654800900000225e+01,1.745260847112000135e+02,2.410981012719999939e+01
-7.870754660500000455e+01,1.745260312402000125e+02,2.411081010019999837e+01
-7.870654845299999636e+01,1.745260917672000005e+02,2.411181011520000084e+01
-7.870654823099999930e+01,1.745260882391999928e+02,2.411081012120000011e+01
-7.870654800900000225e+01,1.745260847112000135e+02,2.410981012719999939e+01
-7.870748938500000236e+01,1.745250293441999929e+02,2.410981364119999881e+01
-7.870748960699999941e+01,1.745250328722000006e+02,2.411081363519999954e+01
-7.870649123299999417e+01,1.745250898712000094e+02,2.411081365620000128e+01
-7.870649123299999417e+01,1.745250898712000094e+02,2.411081365620000128e+01
-7.870754660500000455e+01,1.745260312402000125e+02,2.411081010019999837e+01
