width_LLS_A,Weights,error_LLS_A
6.125885799005610366e+00,9.965496040488930340e-01,-2.241142009943892788e-01
6.071424354051269567e+00,9.953153453269399931e-01,-2.785756459487300774e-01
6.059117413050909562e+00,9.959968234753340255e-01,-2.908825869490900828e-01
6.052310960294930098e+00,9.957431298476580039e-01,-2.976890397050695469e-01
6.045161711739740262e+00,9.938439733386700281e-01,-3.048382882602593824e-01
6.035370010969850263e+00,1.003719771429999907e+00,-3.146299890301493818e-01
6.126059631325650123e+00,1.008362655280000020e+00,-2.239403686743495214e-01
6.114306646894159591e+00,1.010823097025010053e+00,-2.356933531058400533e-01
6.156642020667040249e+00,1.006401854810679897e+00,-1.933579793329593954e-01
6.112201585663029846e+00,1.004802987213730070e+00,-2.377984143369697989e-01
6.153841725574189958e+00,1.002145798011990108e+00,-1.961582744258096866e-01
6.170760796043969876e+00,9.969562468741189898e-01,-1.792392039560297690e-01
6.215475930370240043e+00,9.966197402307900299e-01,-1.345240696297596017e-01
6.233313614601270203e+00,9.991089678962830067e-01,-1.166863853987294419e-01
6.221515532442749574e+00,1.006566480526660090e+00,-1.284844675572500705e-01
6.260930141080669920e+00,9.987105104278499734e-01,-8.906985891932972521e-02
6.239119670483420421e+00,1.001763394498500048e+00,-1.108803295165792235e-01
6.176120214082770232e+00,1.001810101302450073e+00,-1.738797859172294125e-01
6.174151278000420184e+00,9.950830541582530442e-01,-1.758487219995794604e-01
6.202010005649800206e+00,9.910820245092339942e-01,-1.479899943501994386e-01
6.174716166264319739e+00,1.002882959638589977e+00,-1.752838337356799059e-01
6.136060034161049614e+00,1.005047554832640078e+00,-2.139399658389500303e-01
6.139734827893559732e+00,1.000920571722129893e+00,-2.102651721064399126e-01
6.123305449561890157e+00,9.983850143711849867e-01,-2.266945504381094878e-01
6.192778521235459799e+00,9.997049873590859725e-01,-1.572214787645398459e-01
6.174683576445730182e+00,9.998591795726109455e-01,-1.753164235542694627e-01
6.138084896391640122e+00,9.940444194208040152e-01,-2.119151036083595230e-01
6.161983155693749659e+00,1.002099787412860099e+00,-1.880168443062499861e-01
6.210921672963380047e+00,1.002144273402659991e+00,-1.390783270366195978e-01
6.209608126104230408e+00,9.975183271648649930e-01,-1.403918738957692369e-01
6.234387442584109706e+00,9.965588239868079512e-01,-1.156125574158899383e-01
6.208209876462460031e+00,9.949168729408880418e-01,-1.417901235375396141e-01
6.133747404766009659e+00,1.004882407675470102e+00,-2.162525952339899860e-01
6.252061572471480311e+00,9.915234400478559751e-01,-9.793842752851933398e-02
6.242330711842599911e+00,9.951031657366540273e-01,-1.076692881573997340e-01
6.133230455261109881e+00,9.961256334651550359e-01,-2.167695447388897634e-01
6.134023308373530270e+00,9.968544853370759906e-01,-2.159766916264693748e-01
6.053162425418450177e+00,9.976069266975410299e-01,-2.968375745815494682e-01
6.080392675786380430e+00,9.996809310788530301e-01,-2.696073242136192150e-01
6.137946610180730289e+00,1.005084150432010048e+00,-2.120533898192693556e-01
6.095690452660210035e+00,1.001402965471680062e+00,-2.543095473397896100e-01
6.148533807356700187e+00,9.974771521826729659e-01,-2.014661926432994576e-01
6.084797369413919910e+00,9.971853807829269556e-01,-2.652026305860797351e-01
5.989407675048480151e+00,9.924876556141869477e-01,-3.605923249515194939e-01
5.964340907679789971e+00,9.972479008042569593e-01,-3.856590923202096732e-01
5.991249215720929833e+00,1.003217767753229905e+00,-3.587507842790698120e-01
5.929823037338300296e+00,9.992542647439760506e-01,-4.201769626616993492e-01
5.987244103780819948e+00,9.982828885314549705e-01,-3.627558962191796965e-01
5.925964857881369952e+00,1.001358625782210021e+00,-4.240351421186296932e-01
5.878671347183179741e+00,9.994423719077769608e-01,-4.713286528168199041e-01
5.957173047484199735e+00,1.002434337056449909e+00,-3.928269525157999098e-01
5.915497897636240232e+00,9.998123344430790427e-01,-4.345021023637594126e-01
5.966579814550970084e+00,1.002664651667019902e+00,-3.834201854490295602e-01
6.063119230734700160e+00,9.961915921363460047e-01,-2.868807692652994845e-01
5.999575944109060366e+00,1.005423092431769971e+00,-3.504240558909392789e-01
5.974126894718460257e+00,1.002807667510789980e+00,-3.758731052815393880e-01
5.945448072185070210e+00,9.996773741954280146e-01,-4.045519278149294351e-01
5.938619638113830312e+00,9.924473156448250233e-01,-4.113803618861693323e-01
5.989067211730599638e+00,1.002834212162009964e+00,-3.609327882694000067e-01
5.910558503724609558e+00,1.004352285035849945e+00,-4.394414962753900866e-01
6.090742870949900301e+00,1.004844120412099917e+00,-2.592571290500993442e-01
6.065620607458059865e+00,1.008107530619420045e+00,-2.843793925419397794e-01
