width_LLS_A,Weights,error_LLS_A
6.063117361115880399e+00,9.944172067221149769e-01,-2.868826388841192454e-01
5.982761932674650396e+00,9.923813107397400080e-01,-3.672380673253492489e-01
6.019457608793580050e+00,9.914532620524340034e-01,-3.305423912064195946e-01
5.908637014235829987e+00,9.940369622427800422e-01,-4.413629857641696574e-01
5.867193347228750078e+00,9.991956217434709853e-01,-4.828066527712495670e-01
5.967386315176280043e+00,1.000437402907659923e+00,-3.826136848237196020e-01
6.026308703823199941e+00,9.994959566399950202e-01,-3.236912961767997032e-01
6.093932017226689979e+00,9.998357205646589696e-01,-2.560679827733096658e-01
6.092809563703210252e+00,1.001085623585389994e+00,-2.571904362967893931e-01
6.149212241913249777e+00,1.004540668451419982e+00,-2.007877580867498679e-01
6.106724907588199969e+00,1.005278229488240083e+00,-2.432750924117996760e-01
6.130783731682839743e+00,1.004173751224280098e+00,-2.192162683171599014e-01
6.152623196163029995e+00,1.001015739568130059e+00,-1.973768038369696498e-01
6.177339589704460288e+00,9.948640929752089468e-01,-1.726604102955393572e-01
6.171143399494289916e+00,9.923628155081389846e-01,-1.788566005057097286e-01
6.169780613365969835e+00,9.945706101152289591e-01,-1.802193866340298101e-01
6.167615903719699588e+00,9.889602170439499851e-01,-1.823840962803000565e-01
6.132809763785499690e+00,9.971622926529769559e-01,-2.171902362144999543e-01
6.151011634991980337e+00,9.987286533429570179e-01,-1.989883650080193078e-01
6.085902726249750039e+00,9.972673252542060274e-01,-2.640972737502496059e-01
6.091003983264320354e+00,9.945086897986810115e-01,-2.589960167356792908e-01
6.181487189240010061e+00,9.997663530151430500e-01,-1.685128107599895841e-01
6.143939768467499896e+00,1.006004789898000018e+00,-2.060602315324997491e-01
6.131978229330250052e+00,1.000373071774860012e+00,-2.180217706697495927e-01
6.106824042890080406e+00,1.002164075365989948e+00,-2.431759571099192385e-01
6.139770816656030306e+00,1.003968646511010032e+00,-2.102291833439693391e-01
6.163247651974700148e+00,1.003889304608200028e+00,-1.867523480252994972e-01
6.267386415283840329e+00,1.002521977449180035e+00,-8.261358471615931620e-02
6.229872482391580313e+00,1.002658163142529979e+00,-1.201275176084193319e-01
6.217966763692319709e+00,1.004563967660810020e+00,-1.320332363076799354e-01
6.142430659398810278e+00,1.001485521739599927e+00,-2.075693406011893671e-01
6.181600951850589887e+00,9.912656819205319936e-01,-1.683990481494097580e-01
6.200137148851220026e+00,9.923913953925179721e-01,-1.498628511487796189e-01
6.234828132975120063e+00,9.975321943624130272e-01,-1.151718670248795817e-01
6.247425946999539903e+00,9.988102401405160036e-01,-1.025740530004597417e-01
6.122594612892349630e+00,9.994741322293370089e-01,-2.274053871076500144e-01
6.191282573845009907e+00,1.005803913983329911e+00,-1.587174261549897381e-01
6.213657718361310422e+00,1.006000296969330021e+00,-1.363422816386892222e-01
6.132726540808359772e+00,9.959344591369340138e-01,-2.172734591916398728e-01
6.163262821567870198e+00,9.959285035847199596e-01,-1.867371784321294470e-01
6.102112511815869667e+00,9.965545225757349579e-01,-2.478874881841299782e-01
6.091859842997820351e+00,1.002462561837609956e+00,-2.581401570021792935e-01
6.057951439239469771e+00,1.004977517170400070e+00,-2.920485607605298739e-01
6.018594431803990119e+00,1.003360763332370009e+00,-3.314055681960095256e-01
5.985156816009619796e+00,1.003135053807679977e+00,-3.648431839903798490e-01
6.006077652862820138e+00,9.982398105397970456e-01,-3.439223471371795071e-01
6.027321976274969906e+00,9.896289003439120435e-01,-3.226780237250297390e-01
5.979349655872529645e+00,9.966593997136420358e-01,-3.706503441274699995e-01
5.972348511254049974e+00,9.991310575109979553e-01,-3.776514887459496705e-01
6.016442185287139921e+00,1.004310755581329984e+00,-3.335578147128597237e-01
6.037703733712669774e+00,9.959545682256519816e-01,-3.122962662873298711e-01
6.027214043345249905e+00,1.004738296628469918e+00,-3.227859566547497394e-01
6.047854396975539615e+00,9.974145759652269794e-01,-3.021456030244600299e-01
6.046598168993050137e+00,9.966744313532359678e-01,-3.034018310069495072e-01
6.086081075010669750e+00,9.994381985657010414e-01,-2.639189249893298950e-01
6.044727400984320376e+00,9.930817372337370497e-01,-3.052725990156792690e-01
6.004710250516120063e+00,1.005132096457900026e+00,-3.452897494838795822e-01
6.022694049027560226e+00,9.995545893743410515e-01,-3.273059509724394189e-01
5.950583356839140414e+00,1.008317869445330084e+00,-3.994166431608592305e-01
6.020950022894109743e+00,1.000425546875530092e+00,-3.290499771058899015e-01
6.035623024019960425e+00,9.989914774922670215e-01,-3.143769759800392194e-01
6.158627806086549583e+00,1.000617378837830085e+00,-1.913721939134500616e-01
6.126375035773530264e+00,1.010441676255789956e+00,-2.236249642264693804e-01
6.077522043740019697e+00,1.004702694811739905e+00,-2.724779562599799476e-01
5.999020024754430302e+00,1.000180068500329922e+00,-3.509799752455693422e-01
5.987106184056590230e+00,9.995760674023399517e-01,-3.628938159434094146e-01
5.955504450520350268e+00,9.917481450629900275e-01,-3.944955494796493767e-01
5.929897408859289953e+00,9.976098756309409454e-01,-4.201025911407096913e-01
5.942031932678549566e+00,1.002993417127669984e+00,-4.079680673214500786e-01
5.917531651967710360e+00,1.003874606896139943e+00,-4.324683480322892848e-01
5.964113297268269775e+00,9.984247735471919460e-01,-3.858867027317298692e-01
5.911080020431540127e+00,9.972131554431710176e-01,-4.389199795684595173e-01
6.052828546208890437e+00,9.989286057073499814e-01,-2.971714537911092080e-01
6.033816588741769849e+00,1.002966532604800065e+00,-3.161834112582297962e-01
5.996489138065309810e+00,1.003274972927199915e+00,-3.535108619346898351e-01
6.028295809395910254e+00,1.005002993268730105e+00,-3.217041906040893906e-01
5.950978989346619841e+00,9.977171338572029535e-01,-3.990210106533798040e-01
