center_CAM,Weights
-1.752365999999999924e-01,1.001246856394500062e+00
-1.513406999999999947e-01,1.003080379159229985e+00
-1.274447999999999970e-01,9.939945752818110103e-01
-1.194795000000000024e-01,9.998332368415500104e-01
-1.513406999999999947e-01,1.005527863580540027e+00
-1.035488999999999993e-01,9.996675199762790065e-01
-1.115141999999999939e-01,9.935234905492099644e-01
-7.965300000000000158e-02,1.002693100248980063e+00
-7.168769999999999309e-02,1.001456297589480071e+00
-3.186119999999999924e-02,1.002604798618770054e+00
-2.389590000000000117e-02,1.005588094212310102e+00
-7.168769999999999309e-02,1.006974593086340075e+00
-1.194795000000000024e-01,1.000368953217779966e+00
-7.168769999999999309e-02,1.000071891415490022e+00
-7.965300000000000158e-02,1.010597726274260033e+00
-7.965300000000000158e-02,1.003566267958480029e+00
-9.558360000000000467e-02,9.925853781369780027e-01
-4.779180000000000234e-02,1.002906029162279999e+00
0.000000000000000000e+00,1.013306049437229905e+00
-2.389590000000000117e-02,9.938766979263740087e-01
-3.186119999999999924e-02,9.904813430307020106e-01
-2.389590000000000117e-02,1.002803612287660018e+00
3.186119999999999924e-02,1.006200008577680105e+00
3.186119999999999924e-02,9.930142996220749918e-01
5.575709999999999694e-02,9.964313678508259775e-01
1.035488999999999993e-01,1.000433142288480015e+00
9.558360000000000467e-02,9.994813148318050233e-01
1.115141999999999939e-01,1.005806378567879911e+00
1.115141999999999939e-01,1.001633233741360041e+00
1.752365999999999924e-01,1.001119328824350063e+00
2.150631000000000070e-01,9.970556366431460038e-01
2.469243000000000132e-01,9.992024535755119619e-01
2.708202000000000109e-01,1.000153566275540085e+00
3.265773000000000148e-01,9.979406821509889669e-01
3.504731999999999847e-01,9.957876229331850126e-01
3.743691000000000102e-01,9.960446131707819672e-01
3.504731999999999847e-01,9.971773475366150219e-01
4.141955999999999971e-01,9.966894295316369723e-01
4.380915000000000226e-01,9.994652463715080204e-01
3.823344000000000187e-01,1.000269708549710090e+00
4.619873999999999925e-01,9.995188280819430338e-01
3.902997000000000272e-01,9.968674822807169766e-01
4.301262000000000141e-01,1.004157562359569988e+00
3.743691000000000102e-01,9.990589637918929622e-01
3.902997000000000272e-01,9.935690358085930152e-01
3.902997000000000272e-01,1.001717307001110058e+00
3.504731999999999847e-01,1.001528776576759983e+00
4.221609000000000056e-01,1.002929919645519918e+00
4.141955999999999971e-01,1.003770665728380029e+00
4.540220999999999840e-01,9.992087788772030521e-01
4.380915000000000226e-01,1.002191037555210107e+00
4.699527000000000010e-01,9.965533974747410317e-01
4.779180000000000095e-01,1.006019123641560098e+00
4.619873999999999925e-01,9.996842422953640117e-01
4.460567999999999755e-01,1.002092742423069893e+00
4.062302999999999886e-01,9.976402257659620076e-01
3.902997000000000272e-01,1.007237478623449922e+00
4.141955999999999971e-01,9.995618196483899709e-01
3.664038000000000017e-01,1.002784550601089952e+00
4.301262000000000141e-01,1.002345513985579917e+00
3.902997000000000272e-01,1.007243852541590101e+00
3.982649999999999801e-01,9.975353170929619484e-01
3.743691000000000102e-01,9.920940559636930445e-01
4.221609000000000056e-01,9.940054289018439571e-01
4.062302999999999886e-01,1.001841819948039891e+00
4.062302999999999886e-01,9.959394638706610126e-01
3.982649999999999801e-01,9.971561520928320377e-01
3.902997000000000272e-01,9.990250485611049669e-01
4.779180000000000095e-01,1.000527933759060017e+00
5.018139000000000349e-01,9.983936112088800385e-01
4.779180000000000095e-01,9.956367493204529850e-01
4.699527000000000010e-01,1.000480534060409932e+00
4.938486000000000264e-01,9.897168151454890372e-01
4.699527000000000010e-01,9.963283675211249690e-01
4.699527000000000010e-01,1.003582782304379917e+00
4.779180000000000095e-01,9.938895150055500061e-01
4.460567999999999755e-01,9.992903384804110445e-01
4.141955999999999971e-01,1.004815966751950063e+00
4.540220999999999840e-01,9.993791979687910443e-01
4.540220999999999840e-01,9.968237938546440358e-01
4.699527000000000010e-01,9.980760606943229751e-01
4.460567999999999755e-01,1.005755924875600060e+00
5.177445000000000519e-01,9.979801754920929469e-01
4.779180000000000095e-01,9.952370165163989535e-01
4.699527000000000010e-01,9.974710210974060409e-01
4.380915000000000226e-01,1.005399292052759908e+00
4.540220999999999840e-01,1.000471550344429916e+00
4.221609000000000056e-01,9.947636092640630423e-01
4.301262000000000141e-01,9.999555051346979972e-01
4.141955999999999971e-01,1.009637590262369988e+00
4.301262000000000141e-01,9.980001824720700077e-01
4.540220999999999840e-01,9.951390512287699996e-01
4.380915000000000226e-01,1.005327044802200032e+00
4.460567999999999755e-01,1.003859534908090101e+00
3.823344000000000187e-01,9.979911572561309674e-01
3.584384999999999932e-01,9.986650860080910075e-01
3.425078999999999763e-01,1.009337604527619892e+00
3.425078999999999763e-01,1.007737289738789954e+00
3.106466999999999978e-01,9.959693459449839859e-01
3.345426000000000233e-01,1.001790374842220110e+00
3.902997000000000272e-01,1.006633693954150033e+00
3.664038000000000017e-01,9.992418449980570161e-01
3.902997000000000272e-01,1.003370574828160056e+00
3.743691000000000102e-01,1.002649227271809940e+00
4.141955999999999971e-01,9.989696583386680206e-01
3.504731999999999847e-01,1.005366998904420051e+00
4.141955999999999971e-01,9.981803221383059865e-01
3.902997000000000272e-01,1.008140635256919992e+00
4.619873999999999925e-01,9.955683070605479967e-01
4.141955999999999971e-01,9.941002706358660346e-01
4.460567999999999755e-01,9.973063174528039587e-01
4.699527000000000010e-01,1.000983686542469941e+00
4.858833000000000180e-01,9.960002292115359701e-01
5.018139000000000349e-01,1.001202130005230062e+00
5.018139000000000349e-01,1.002625463946489992e+00
5.336750999999999578e-01,1.000824399299190093e+00
5.336750999999999578e-01,9.994080390708069972e-01
5.416404000000000218e-01,9.952880581092500289e-01
5.018139000000000349e-01,1.000254279300879956e+00
5.257098000000000049e-01,9.905934506569400444e-01
4.938486000000000264e-01,9.990146539850469631e-01
5.177445000000000519e-01,1.002371200211259916e+00
5.177445000000000519e-01,1.001812100624569934e+00
5.496056999999999748e-01,9.904480202690010282e-01
4.699527000000000010e-01,1.003996463018030028e+00
5.416404000000000218e-01,9.975358588569680496e-01
4.938486000000000264e-01,9.902988256331149985e-01
5.496056999999999748e-01,9.948710527965070050e-01
5.177445000000000519e-01,1.008101370476589986e+00
5.336750999999999578e-01,9.996076476603830141e-01
4.938486000000000264e-01,1.005118331822840050e+00
5.416404000000000218e-01,1.002099777181199913e+00
5.177445000000000519e-01,1.002060249172950002e+00
5.735015999999999448e-01,9.943050637700520111e-01
5.496056999999999748e-01,9.972233949641919892e-01
5.655362999999999918e-01,9.993107708718119708e-01
5.257098000000000049e-01,1.000294467056350056e+00
5.336750999999999578e-01,9.959214208278750480e-01
5.097791999999999879e-01,1.002250257867949967e+00
5.177445000000000519e-01,1.004356448374049915e+00
5.018139000000000349e-01,1.003144514001139909e+00
5.018139000000000349e-01,9.931675341414839542e-01
5.257098000000000049e-01,9.948689062603910394e-01
4.938486000000000264e-01,1.001121821830200043e+00
5.735015999999999448e-01,9.991934286570920420e-01
5.416404000000000218e-01,1.001864831268229894e+00
5.177445000000000519e-01,9.980386668353480317e-01
4.779180000000000095e-01,9.999107188130720303e-01
4.699527000000000010e-01,1.002519312009360064e+00
5.097791999999999879e-01,9.999354714566249802e-01
5.336750999999999578e-01,9.919368744532339743e-01
5.177445000000000519e-01,9.968250876380120307e-01
5.097791999999999879e-01,9.980777064244219510e-01
5.814669000000000088e-01,1.006206460794180080e+00
5.496056999999999748e-01,1.000739471075029918e+00
5.496056999999999748e-01,1.003340274110980035e+00
4.858833000000000180e-01,9.961349778132310151e-01
5.416404000000000218e-01,9.998445179452020160e-01
5.177445000000000519e-01,1.003370316236080084e+00
5.496056999999999748e-01,9.933302504275339784e-01
5.496056999999999748e-01,1.000480948867370046e+00
4.858833000000000180e-01,9.975606991298510140e-01
5.097791999999999879e-01,1.003254941036560099e+00
4.380915000000000226e-01,1.000204798103980108e+00
5.097791999999999879e-01,9.978003138193389798e-01
4.619873999999999925e-01,1.004492810057610042e+00
4.699527000000000010e-01,1.001943633963729985e+00
4.699527000000000010e-01,9.941866138714869905e-01
3.823344000000000187e-01,9.984932028726389852e-01
4.062302999999999886e-01,1.006145226423410088e+00
3.902997000000000272e-01,1.003329733978769900e+00
3.982649999999999801e-01,9.972014722747739590e-01
3.664038000000000017e-01,1.007597254801130049e+00
3.425078999999999763e-01,9.997914230782319889e-01
3.345426000000000233e-01,1.004303628151909988e+00
2.947160999999999809e-01,1.004760935022430024e+00
2.947160999999999809e-01,1.001731777209720065e+00
2.628549000000000024e-01,1.007054256032299921e+00
2.548895999999999940e-01,9.996378033174310174e-01
2.708202000000000109e-01,1.001659937137419965e+00
2.309936999999999963e-01,1.006095294831750087e+00
2.787855000000000194e-01,9.953640556886670376e-01
2.150631000000000070e-01,9.939983568594999985e-01
2.230283999999999878e-01,1.005440231047669997e+00
1.991324999999999901e-01,1.002363891267090024e+00
1.672713000000000116e-01,9.852600784750890073e-01
2.070977999999999986e-01,1.005134068737639996e+00
1.911672000000000093e-01,1.007057063257360108e+00
1.991324999999999901e-01,9.937655876534460253e-01
2.070977999999999986e-01,1.001689867485860086e+00
1.832019000000000009e-01,9.875939494514359707e-01
2.070977999999999986e-01,9.964884899976780286e-01
1.911672000000000093e-01,9.939170233098659768e-01
2.070977999999999986e-01,9.932505227582529850e-01
2.150631000000000070e-01,1.002887891908440077e+00
2.150631000000000070e-01,1.005962336513110067e+00
2.230283999999999878e-01,1.001565616082829902e+00
2.787855000000000194e-01,9.988596410557629701e-01
2.548895999999999940e-01,9.989414419453970240e-01
2.548895999999999940e-01,9.928408753106210405e-01
2.628549000000000024e-01,9.997095230670469679e-01
2.867507999999999724e-01,9.979088834854079604e-01
2.867507999999999724e-01,1.002503858256049929e+00
3.026813999999999893e-01,1.001323315442419926e+00
2.947160999999999809e-01,1.011159323867319992e+00
2.947160999999999809e-01,1.006123829460030095e+00
3.026813999999999893e-01,9.929787356939460130e-01
2.867507999999999724e-01,1.001818567053929909e+00
2.947160999999999809e-01,1.006521370194199960e+00
2.947160999999999809e-01,1.000315935150499991e+00
2.548895999999999940e-01,9.975829797033209934e-01
3.265773000000000148e-01,1.003281999704159988e+00
3.425078999999999763e-01,9.994532748550669643e-01
3.504731999999999847e-01,9.614410235934860438e-01
4.301262000000000141e-01,9.109598630503199512e-01
4.221609000000000056e-01,8.640918676259039533e-01
3.186120000000000063e-01,8.135794967128929800e-01
3.106466999999999978e-01,7.266485006058059914e-01
3.265773000000000148e-01,6.622917073966400059e-01
3.823344000000000187e-01,5.918796354225870360e-01
3.902997000000000272e-01,5.018122933102570071e-01
3.902997000000000272e-01,3.895209713168589771e-01
3.664038000000000017e-01,2.338314731221179943e-01
4.062302999999999886e-01,1.436930926386149887e-01
3.982649999999999801e-01,1.209345000078110022e-01
3.584384999999999932e-01,6.277494363995719806e-02
3.504731999999999847e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.345426000000000233e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.982649999999999801e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.743691000000000102e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.584384999999999932e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.664038000000000017e-01,0.000000000000000000e+00
3.902997000000000272e-01,0.000000000000000000e+00
3.823344000000000187e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
2.947160999999999809e-01,0.000000000000000000e+00
3.106466999999999978e-01,0.000000000000000000e+00
3.265773000000000148e-01,0.000000000000000000e+00
3.425078999999999763e-01,0.000000000000000000e+00
3.026813999999999893e-01,0.000000000000000000e+00
3.186120000000000063e-01,0.000000000000000000e+00
3.743691000000000102e-01,5.705450198745459778e-02
3.425078999999999763e-01,6.873904548596060371e-02
3.504731999999999847e-01,8.365229459291780023e-02
3.345426000000000233e-01,1.204880186754500038e-01
2.469243000000000132e-01,1.489405090908310081e-01
3.345426000000000233e-01,1.709609538764199910e-01
3.504731999999999847e-01,2.048397941345229956e-01
3.106466999999999978e-01,2.591168951575750223e-01
3.425078999999999763e-01,3.024010878800040270e-01
2.548895999999999940e-01,3.431773085766209874e-01
3.186120000000000063e-01,3.981283658830099825e-01
2.787855000000000194e-01,4.738511599077079861e-01
3.265773000000000148e-01,5.311372257956790133e-01
3.425078999999999763e-01,5.613301008651749857e-01
