width_LLS_B,Weights,error_LLS_B
6.185262645999760167e+00,9.964771304409999475e-01,-1.647373540002394776e-01
6.186430715687359694e+00,1.004952313316539891e+00,-1.635692843126399509e-01
6.212417242909560322e+00,1.004288324372609953e+00,-1.375827570904393227e-01
6.223177484211739774e+00,9.965158291638019916e-01,-1.268225157882598708e-01
6.262025870275530259e+00,1.000032824398519926e+00,-8.797412972446938539e-02
6.275277364387969570e+00,9.969893365377670014e-01,-7.472263561203007498e-02
6.300198409574099934e+00,9.991294074086729537e-01,-4.980159042589971108e-02
6.300133411285830043e+00,1.004899216425590103e+00,-4.986658871416960181e-02
6.311222544008409763e+00,9.984526405504069446e-01,-3.877745599158988199e-02
6.326146141214260332e+00,1.005764284485340054e+00,-2.385385878573931251e-02
6.351238147007239654e+00,1.002882324704819972e+00,1.238147007240009145e-03
6.325333983277089622e+00,9.969428042661320211e-01,-2.466601672291002245e-02
6.298160763270500340e+00,9.993337449531239924e-01,-5.183923672949930506e-02
6.272140623423550387e+00,1.000380096872869995e+00,-7.785937657644925736e-02
6.258380381536420067e+00,1.002902628300810006e+00,-9.161961846357957739e-02
6.270287074767789903e+00,9.978097045013559763e-01,-7.971292523220974147e-02
6.271097671062060286e+00,9.920349252096879455e-01,-7.890232893793935887e-02
6.307120579154959827e+00,9.995493882918500272e-01,-4.287942084503981732e-02
6.333397982126180104e+00,9.974229902728729558e-01,-1.660201787381954119e-02
6.308102725859810356e+00,1.002043109831650014e+00,-4.189727414018928897e-02
6.258358650636759890e+00,9.992361077066409525e-01,-9.164134936323975467e-02
6.271250034881400204e+00,1.001307191825600018e+00,-7.874996511859944093e-02
6.245224895870440385e+00,9.992739725839859810e-01,-1.047751041295592600e-01
6.257062649518539743e+00,9.972472767435039964e-01,-9.293735048145990163e-02
6.297120770637960163e+00,1.002509799697069992e+00,-5.287922936203948154e-02
6.283240724339630212e+00,9.995862185288140189e-01,-6.675927566036943261e-02
6.270147446432179805e+00,1.001198068144010023e+00,-7.985255356781983949e-02
6.310482073502780231e+00,9.966210670774899860e-01,-3.951792649721941331e-02
6.295534052008609827e+00,9.973996247266030402e-01,-5.446594799138981813e-02
6.282357280511829956e+00,1.003143636739419975e+00,-6.764271948816968916e-02
6.257121542690380345e+00,9.964709269693879934e-01,-9.287845730961930002e-02
6.256327357164109593e+00,9.991711001813290416e-01,-9.367264283589005203e-02
6.271379593040119715e+00,9.989243792499910013e-01,-7.862040695987992933e-02
6.245392301529180124e+00,1.000289266973799940e+00,-1.046076984708195212e-01
6.232162465789859773e+00,9.994071984375390016e-01,-1.178375342101398715e-01
6.231382029694540137e+00,9.989428963228029756e-01,-1.186179703054595080e-01
6.245260122685039939e+00,9.934212543576790289e-01,-1.047398773149597062e-01
6.258414176131200435e+00,1.002033805885129913e+00,-9.158582386879920989e-02
6.296285889316020068e+00,1.005473558585459948e+00,-5.371411068397957678e-02
6.295345979372379830e+00,9.994876525508099574e-01,-5.465402062761981483e-02
6.244148060384220322e+00,9.993520789964619455e-01,-1.058519396157793224e-01
6.244564996859270245e+00,9.960848235815960017e-01,-1.054350031407293997e-01
6.208252572181639728e+00,1.004802496168589965e+00,-1.417474278183599168e-01
6.168291821890400151e+00,1.001923848400589900e+00,-1.817081781095994941e-01
6.194262264386289907e+00,1.003874283185590022e+00,-1.557377356137097379e-01
6.217329410607099760e+00,1.008544670727189896e+00,-1.326705893928998847e-01
6.269296770771020100e+00,1.007206971075869983e+00,-8.070322922897954498e-02
6.243242266643189708e+00,9.941174064530059473e-01,-1.067577333568099363e-01
