time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,3.790000000000000036e+00,9.830999999999999517e+00,6.041000000000000369e+00,0.000000000000000000e+00,2.212100000000000080e+02,0.000000000000000000e+00,3.487000000000000099e+00,1.007199999999999918e+01,6.584999999999999964e+00,0.000000000000000000e+00,2.274279999999999973e+02
8.999999999999999320e-03,3.789000000000000146e+00,9.832000000000000739e+00,6.043000000000000149e+00,4.942339373970345163e-04,2.212110000000000127e+02,8.999999999999999320e-03,3.498000000000000220e+00,1.010999999999999943e+01,6.612000000000000099e+00,4.966065220989901484e-04,2.273899999999999864e+02
1.799999999999999864e-02,3.775999999999999801e+00,9.807000000000000384e+00,6.030999999999999694e+00,9.884678747940690326e-04,2.212239999999999895e+02,1.700000000000000122e-02,3.499000000000000110e+00,1.012299999999999933e+01,6.623999999999999666e+00,9.380345417425370314e-04,2.273770000000000095e+02
2.699999999999999969e-02,3.790000000000000036e+00,9.804000000000000270e+00,6.014000000000000234e+00,1.482701812191103549e-03,2.212100000000000080e+02,2.599999999999999881e-02,3.472999999999999865e+00,1.010100000000000087e+01,6.628000000000000114e+00,1.434641063841527071e-03,2.273990000000000009e+02
3.500000000000000333e-02,3.762999999999999901e+00,9.778999999999999915e+00,6.016000000000000014e+00,1.922020867655134567e-03,2.212369999999999948e+02,3.500000000000000333e-02,3.448999999999999844e+00,1.007499999999999929e+01,6.626000000000000334e+00,1.931247585940517545e-03,2.274250000000000114e+02
4.399999999999999745e-02,3.750000000000000000e+00,9.766999999999999460e+00,6.017000000000000348e+00,2.416254805052168650e-03,2.212500000000000000e+02,4.299999999999999656e-02,3.423000000000000043e+00,1.004899999999999949e+01,6.626000000000000334e+00,2.372675605584064103e-03,2.274509999999999934e+02
5.199999999999999761e-02,3.762999999999999901e+00,9.768000000000000682e+00,6.004999999999999893e+00,2.855573860516199668e-03,2.212369999999999948e+02,5.199999999999999761e-02,3.436999999999999833e+00,1.005899999999999928e+01,6.621999999999999886e+00,2.869282127683054143e-03,2.274410000000000025e+02
6.099999999999999867e-02,3.762999999999999901e+00,9.778999999999999915e+00,6.016000000000000014e+00,3.349807797913233968e-03,2.212369999999999948e+02,6.099999999999999867e-02,3.422000000000000153e+00,1.005799999999999983e+01,6.636000000000000121e+00,3.365888649782044616e-03,2.274420000000000073e+02
7.000000000000000666e-02,3.802000000000000046e+00,9.804999999999999716e+00,6.003000000000000114e+00,3.844041735310269135e-03,2.211980000000000075e+02,6.900000000000000577e-02,3.422000000000000153e+00,1.005700000000000038e+01,6.634999999999999787e+00,3.807316669425591608e-03,2.274430000000000121e+02
7.900000000000000078e-02,3.801000000000000156e+00,9.816000000000000725e+00,6.014999999999999680e+00,4.338275672707303000e-03,2.211990000000000123e+02,7.799999999999999989e-02,3.435000000000000053e+00,1.004400000000000048e+01,6.608999999999999986e+00,4.303923191524581214e-03,2.274559999999999889e+02
8.699999999999999400e-02,3.775999999999999801e+00,9.789999999999999147e+00,6.014000000000000234e+00,4.777594728171333585e-03,2.212239999999999895e+02,8.699999999999999400e-02,3.447999999999999954e+00,1.006900000000000084e+01,6.621000000000000441e+00,4.800529713623571254e-03,2.274310000000000116e+02
9.600000000000000200e-02,3.775999999999999801e+00,9.789999999999999147e+00,6.014000000000000234e+00,5.271828665568368752e-03,2.212239999999999895e+02,9.600000000000000200e-02,3.472999999999999865e+00,1.008099999999999952e+01,6.607999999999999652e+00,5.297136235722562161e-03,2.274190000000000111e+02
