time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.040000000000000036e+00,9.914999999999999147e+00,6.875000000000000000e+00,3.091050030000639937e-01,1.866717864761999977e+02,-1.906208438000130123e-01
1.000000000000023093e-02,3.002018009004502108e+00,9.902981990995497696e+00,6.900963981990995144e+00,8.072083330000010548e-01,1.866841804501999889e+02,-1.955537958000090060e-01
2.000000000000001776e-02,3.002473236618309116e+00,9.901068034017008301e+00,6.898594797398699185e+00,1.308646997000030066e+00,1.866907834371999968e+02,-1.924655227999660101e-01
2.999999999999980460e-02,2.992146795620032051e+00,9.880981657495413018e+00,6.888834861875382742e+00,1.803178967000010013e+00,1.866780037762000006e+02,-1.773103247999809895e-01
4.000000000000003553e-02,3.009776443777444577e+00,9.897593296648324213e+00,6.887816852870879636e+00,2.313887542999999880e+00,1.866801349701999868e+02,-1.722041997999849972e-01
4.999999999999982236e-02,3.037284392196098359e+00,9.924284392196097926e+00,6.886999999999999567e+00,2.819693541000030113e+00,1.866979661921999991e+02,-1.801546407999669863e-01
6.000000000000005329e-02,3.023376132510699588e+00,9.906082541270635033e+00,6.882706408759935002e+00,3.325070701000039985e+00,1.867057637912000132e+02,-1.860697647999950133e-01
6.999999999999984013e-02,3.009820576955144045e+00,9.883124006447667753e+00,6.873303429492524153e+00,3.831844998999999863e+00,1.867066333411999892e+02,-1.909601287999909969e-01
8.000000000000007105e-02,3.001587918959479406e+00,9.874000000000000554e+00,6.872412081040520704e+00,4.341955741000020019e+00,1.867016942642000004e+02,-1.928292377999999974e-01
8.999999999999985789e-02,3.013385359346339332e+00,9.886385359346339996e+00,6.873000000000000220e+00,4.840087105000040246e+00,1.866960535592000099e+02,-1.996985688000049997e-01
1.000000000000000888e-01,3.032674503918626030e+00,9.893352342838085178e+00,6.860677838919460036e+00,5.345035870999989669e+00,1.866938104792000104e+02,-2.055783637999769875e-01
1.099999999999998757e-01,3.039531432382858167e+00,9.888531432382857034e+00,6.849000000000000199e+00,5.840453773000030324e+00,1.866830598571999928e+02,-1.974301727999950018e-01
1.200000000000001066e-01,3.040000000000000036e+00,9.895799337168584842e+00,6.855799337168584806e+00,6.341406601000030285e+00,1.866806275891999860e+02,-1.923101177999989864e-01
1.299999999999998934e-01,3.056964037574342541e+00,9.908821299538658423e+00,6.851857261964315882e+00,6.835402216999989733e+00,1.866947938312000019e+02,-1.962502297999630108e-01
1.400000000000001243e-01,3.100525095881274673e+00,9.932503974209327069e+00,6.831978878328052396e+00,7.318869483000010057e+00,1.867003814201999887e+02,-1.901623527999889984e-01
1.499999999999999112e-01,3.116000000000000103e+00,9.948235117558779095e+00,6.832235117558779436e+00,7.812776028999990352e+00,1.866985591112000122e+02,-1.820459978000089907e-01
1.600000000000001421e-01,3.105031904841309309e+00,9.920470513034294058e+00,6.815438608192985193e+00,8.319661437000030801e+00,1.866974777892000077e+02,-1.739293697999700072e-01
1.699999999999999289e-01,3.090397511255627894e+00,9.912091733366684920e+00,6.821694222111055694e+00,8.821328759000000019e+00,1.867000767202000020e+02,-1.738269387999709925e-01
