width_LLS_A,Weights,error_LLS_A
5.977471407709599838e+00,9.977584200435399842e-01,-3.725285922903998070e-01
6.001288011957809587e+00,1.002743261271320074e+00,-3.487119880421900575e-01
5.878507691950289882e+00,1.007135545496329998e+00,-4.714923080497097629e-01
6.012130074320089612e+00,1.004839130325180019e+00,-3.378699256799100326e-01
6.029571071249099745e+00,9.989543549525340405e-01,-3.204289287508998996e-01
5.918140559231580333e+00,9.979337253621279880e-01,-4.318594407684193115e-01
6.106443461308979970e+00,9.946753004308279689e-01,-2.435565386910196750e-01
6.123608468056469967e+00,9.897230793586609954e-01,-2.263915319435296780e-01
6.106531705846959923e+00,9.999685117713420501e-01,-2.434682941530397216e-01
6.067675366475119958e+00,9.964249928213290142e-01,-2.823246335248796868e-01
6.103706708090499866e+00,9.991617487913230233e-01,-2.462932919094997786e-01
6.096319590008190126e+00,9.976119238344589579e-01,-2.536804099918095190e-01
6.108734075713280198e+00,9.946287167976469723e-01,-2.412659242867194465e-01
6.148519344422290089e+00,9.952839518038479882e-01,-2.014806555777095554e-01
6.081990561334579937e+00,9.999047584580379455e-01,-2.680094386654197081e-01
6.110755412194579961e+00,1.003132982862330103e+00,-2.392445878054196839e-01
6.106782657375590340e+00,1.000631604589969914e+00,-2.432173426244093051e-01
6.066240383790209911e+00,1.000246737770009942e+00,-2.837596162097897334e-01
6.035427771356640214e+00,9.949022911641359768e-01,-3.145722286433594306e-01
6.075283406410780351e+00,9.957821995151959760e-01,-2.747165935892192934e-01
6.114251382222749776e+00,9.959919271041339783e-01,-2.357486177772498692e-01
6.134110842711930189e+00,9.981536393290689757e-01,-2.158891572880694554e-01
6.185142839946689897e+00,1.002825320922140051e+00,-1.648571600533097481e-01
6.170157408147360023e+00,1.006273867206950001e+00,-1.798425918526396217e-01
6.168993652523630189e+00,1.003651755511979937e+00,-1.810063474763694558e-01
6.250397317489950311e+00,9.929820481519969766e-01,-9.960268251004933404e-02
6.211469726201119812e+00,9.996324658790030071e-01,-1.385302737988798327e-01
6.278910706900060035e+00,1.000368617170799945e+00,-7.108929309993960999e-02
6.242426488610510305e+00,1.003159735087459925e+00,-1.075735113894893402e-01
6.114247328212679911e+00,1.000076555488530028e+00,-2.357526717873197342e-01
6.194911383368959967e+00,9.975230666440250138e-01,-1.550886166310396774e-01
6.154364241483870401e+00,9.967037896115730211e-01,-1.956357585161292434e-01
6.217924158668550305e+00,9.966440857719810476e-01,-1.320758413314493396e-01
6.098052690269730292e+00,9.997355468961249825e-01,-2.519473097302693532e-01
6.188359767759740393e+00,1.004708140518240089e+00,-1.616402322402592517e-01
6.223870825386540240e+00,1.001596798545199896e+00,-1.261291746134594050e-01
6.176534141189820026e+00,9.989693107466169897e-01,-1.734658588101796184e-01
6.165260505113650424e+00,9.928259796142779869e-01,-1.847394948863492203e-01
6.130836925204709686e+00,1.002815939364259945e+00,-2.191630747952899583e-01
6.089443673154960379e+00,1.003190104208139921e+00,-2.605563268450392655e-01
6.077333149940420398e+00,1.004007809846950039e+00,-2.726668500595792466e-01
6.115665910466569599e+00,1.003905177318010100e+00,-2.343340895334300455e-01
6.101697345610199719e+00,9.988854284178569909e-01,-2.483026543897999261e-01
6.084734599830220247e+00,1.001638773411499983e+00,-2.652654001697793973e-01
6.025813746317970399e+00,1.004591302531560038e+00,-3.241862536820292462e-01
6.014086237100359611e+00,1.008202365024660097e+00,-3.359137628996400338e-01
6.038395507979950061e+00,1.006457854396269891e+00,-3.116044920200495838e-01
6.001893146882840036e+00,9.981127880973380551e-01,-3.481068531171596092e-01
5.990885185664890145e+00,9.980878863506790211e-01,-3.591148143351095001e-01
5.919498567920119747e+00,1.000165012871480075e+00,-4.305014320798798977e-01
5.965149661931659963e+00,1.006218922066500099e+00,-3.848503380683396813e-01
6.054698251924019559e+00,1.002909524376329964e+00,-2.953017480759800861e-01
6.001152767174329661e+00,1.004826060402119969e+00,-3.488472328256699839e-01
6.002919441789820176e+00,9.935338301292050422e-01,-3.470805582101794684e-01
6.013595520864440047e+00,9.929733111418590497e-01,-3.364044791355595976e-01
5.883616535542749659e+00,9.978756688790310081e-01,-4.663834644572499855e-01
6.035600467876769848e+00,1.001533707833210052e+00,-3.143995321232297968e-01
6.019759376930860384e+00,1.001372459852869934e+00,-3.302406230691392608e-01
6.130187928513690210e+00,1.002657656878759962e+00,-2.198120714863094349e-01
6.145202648657820177e+00,1.000630855403690012e+00,-2.047973513421794678e-01
6.012192190960229610e+00,9.988923736071869675e-01,-3.378078090397700350e-01
6.024599748671249699e+00,9.961020076776340160e-01,-3.254002513287499454e-01
6.008556267773279558e+00,1.000376065027070105e+00,-3.414437322267200869e-01
6.035085714651949651e+00,9.976783389619600095e-01,-3.149142853480499937e-01
5.994758820063119664e+00,9.996031425184099817e-01,-3.552411799368799805e-01
