time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,1.963999999999999968e+00,9.369999999999999218e+00,7.405999999999999694e+00,0.000000000000000000e+00,2.980360000000000014e+02,0.000000000000000000e+00,3.361000000000000210e+00,8.239000000000000767e+00,4.878000000000000114e+00,0.000000000000000000e+00,3.042610000000000241e+02
8.999999999999999320e-03,1.975999999999999979e+00,9.381999999999999673e+00,7.405999999999999694e+00,4.953219592735277552e-04,2.980240000000000009e+02,8.999999999999999320e-03,3.359999999999999876e+00,8.250999999999999446e+00,4.891000000000000014e+00,5.010577886649592505e-04,3.042490000000000236e+02
1.799999999999999864e-02,2.000999999999999890e+00,9.407000000000000028e+00,7.405999999999999694e+00,9.906439185470555103e-04,2.979990000000000236e+02,1.700000000000000122e-02,3.334000000000000075e+00,8.250999999999999446e+00,4.916999999999999815e+00,9.464424897004788733e-04,3.042490000000000236e+02
2.599999999999999881e-02,2.052000000000000046e+00,9.444000000000000838e+00,7.392000000000000348e+00,1.430930104567969046e-03,2.979479999999999791e+02,2.599999999999999881e-02,3.307999999999999829e+00,8.265000000000000568e+00,4.956999999999999851e+00,1.447500278365438124e-03,3.042350000000000136e+02
3.500000000000000333e-02,2.077999999999999847e+00,9.458000000000000185e+00,7.379999999999999893e+00,1.926252063841497018e-03,2.979220000000000255e+02,3.500000000000000333e-02,3.295999999999999819e+00,8.288999999999999702e+00,4.993000000000000327e+00,1.948558067030397700e-03,3.042110000000000127e+02
4.399999999999999745e-02,2.116999999999999993e+00,9.493999999999999773e+00,7.376999999999999780e+00,2.421574023115024340e-03,2.978829999999999814e+02,4.399999999999999745e-02,3.270999999999999908e+00,8.289999999999999147e+00,5.019000000000000128e+00,2.449615855695356625e-03,3.042099999999999795e+02
5.199999999999999761e-02,2.180000000000000160e+00,9.534000000000000696e+00,7.354000000000000092e+00,2.861860209135938093e-03,2.978199999999999932e+02,5.199999999999999761e-02,3.258000000000000007e+00,8.301999999999999602e+00,5.043999999999999595e+00,2.895000556730876248e-03,3.041979999999999791e+02
6.099999999999999867e-02,2.193000000000000060e+00,9.534000000000000696e+00,7.341000000000000192e+00,3.357182168409465848e-03,2.978070000000000164e+02,6.099999999999999867e-02,3.297000000000000153e+00,8.317000000000000171e+00,5.019999999999999574e+00,3.396058345395835606e-03,3.041829999999999927e+02
7.000000000000000666e-02,2.218999999999999861e+00,9.532000000000000028e+00,7.312999999999999723e+00,3.852504127682994037e-03,2.977810000000000059e+02,7.000000000000000666e-02,3.309000000000000163e+00,8.391999999999999460e+00,5.083000000000000185e+00,3.897116134060795399e-03,3.041080000000000041e+02
7.900000000000000078e-02,2.230999999999999872e+00,9.523999999999999133e+00,7.293000000000000149e+00,4.347826086956521792e-03,2.977690000000000055e+02,7.799999999999999989e-02,3.359999999999999876e+00,8.467999999999999972e+00,5.107999999999999652e+00,4.342500835096314155e-03,3.040319999999999823e+02
8.699999999999999400e-02,2.229999999999999982e+00,9.509000000000000341e+00,7.278999999999999915e+00,4.788112272977434677e-03,2.977699999999999818e+02,8.699999999999999400e-02,3.387000000000000011e+00,8.503999999999999559e+00,5.116999999999999993e+00,4.843558623761273080e-03,3.039959999999999809e+02
9.600000000000000200e-02,2.244000000000000217e+00,9.496999999999999886e+00,7.253000000000000114e+00,5.283434232250963300e-03,2.977559999999999718e+02,9.500000000000000111e-02,3.387000000000000011e+00,8.544000000000000483e+00,5.157000000000000028e+00,5.288943324796792703e-03,3.039560000000000173e+02
1.049999999999999961e-01,2.244000000000000217e+00,9.470000000000000639e+00,7.225999999999999979e+00,5.778756191524490188e-03,2.977559999999999718e+02,1.029999999999999943e-01,3.411000000000000032e+00,8.567999999999999616e+00,5.157000000000000028e+00,5.734328025832312326e-03,3.039320000000000164e+02
1.140000000000000041e-01,2.269000000000000128e+00,9.483000000000000540e+00,7.214000000000000412e+00,6.274078150798018810e-03,2.977309999999999945e+02,1.120000000000000023e-01,3.386000000000000121e+00,8.567000000000000171e+00,5.181000000000000050e+00,6.235385814497272118e-03,3.039329999999999927e+02
1.219999999999999973e-01,2.318999999999999950e+00,9.506999999999999673e+00,7.187999999999999723e+00,6.714364336818931696e-03,2.976809999999999832e+02,1.209999999999999964e-01,3.371999999999999886e+00,8.590999999999999304e+00,5.219000000000000306e+00,6.736443603162231043e-03,3.039089999999999918e+02
1.300000000000000044e-01,2.345000000000000195e+00,9.496999999999999886e+00,7.152000000000000135e+00,7.154650522839845449e-03,2.976549999999999727e+02,1.300000000000000044e-01,3.346000000000000085e+00,8.577999999999999403e+00,5.232000000000000206e+00,7.237501391827190836e-03,3.039220000000000255e+02
1.400000000000000133e-01,2.382000000000000117e+00,9.548999999999999488e+00,7.166999999999999815e+00,7.705008255365988074e-03,2.976179999999999950e+02,1.380000000000000115e-01,3.346000000000000085e+00,8.589000000000000412e+00,5.243000000000000327e+00,7.682886092862710459e-03,3.039110000000000014e+02
1.479999999999999927e-01,2.407999999999999918e+00,9.548000000000000043e+00,7.139999999999999680e+00,8.145294441386900092e-03,2.975919999999999845e+02,1.469999999999999918e-01,3.358999999999999986e+00,8.615000000000000213e+00,5.256000000000000227e+00,8.183943881527669384e-03,3.038849999999999909e+02
1.559999999999999998e-01,2.434000000000000163e+00,9.548999999999999488e+00,7.115000000000000213e+00,8.585580627407813845e-03,2.975659999999999741e+02,1.559999999999999998e-01,3.346000000000000085e+00,8.638999999999999346e+00,5.293000000000000149e+00,8.685001670192628309e-03,3.038609999999999900e+02
1.660000000000000087e-01,2.459999999999999964e+00,9.560000000000000497e+00,7.099999999999999645e+00,9.135938359933957337e-03,2.975400000000000205e+02,1.650000000000000078e-01,3.346999999999999975e+00,8.653000000000000469e+00,5.306000000000000050e+00,9.186059458857588969e-03,3.038469999999999800e+02
1.739999999999999880e-01,2.472999999999999865e+00,9.537000000000000810e+00,7.064000000000000057e+00,9.576224545954869355e-03,2.975269999999999868e+02,1.729999999999999871e-01,3.321000000000000174e+00,8.628999999999999559e+00,5.307999999999999829e+00,9.631444159893106857e-03,3.038709999999999809e+02
1.829999999999999960e-01,2.498000000000000220e+00,9.561999999999999389e+00,7.064000000000000057e+00,1.007154650522839798e-02,2.975020000000000095e+02,1.819999999999999951e-01,3.321000000000000174e+00,8.654999999999999361e+00,5.333999999999999631e+00,1.013250194855806578e-02,3.038450000000000273e+02
1.920000000000000040e-01,2.523000000000000131e+00,9.561999999999999389e+00,7.038999999999999702e+00,1.056686846450192660e-02,2.974769999999999754e+02,1.910000000000000031e-01,3.346999999999999975e+00,8.692999999999999616e+00,5.346000000000000085e+00,1.063355973722302644e-02,3.038070000000000164e+02
2.000000000000000111e-01,2.560999999999999943e+00,9.599999999999999645e+00,7.038999999999999702e+00,1.100715465052284035e-02,2.974390000000000214e+02,1.990000000000000102e-01,3.334999999999999964e+00,8.714999999999999858e+00,5.379999999999999893e+00,1.107894443825854607e-02,3.037850000000000250e+02
2.089999999999999913e-01,2.612000000000000099e+00,9.627000000000000668e+00,7.014999999999999680e+00,1.150247660979636724e-02,2.973879999999999768e+02,2.079999999999999905e-01,3.346999999999999975e+00,8.743000000000000327e+00,5.395999999999999908e+00,1.158000222692350499e-02,3.037570000000000050e+02
2.169999999999999984e-01,2.637000000000000011e+00,9.612000000000000099e+00,6.974999999999999645e+00,1.194276279581728099e-02,2.973629999999999995e+02,2.169999999999999984e-01,3.399000000000000021e+00,8.804999999999999716e+00,5.405999999999999694e+00,1.208106001558846392e-02,3.036949999999999932e+02
