x,y,z
-7.877013011100000028e+01,1.370070593291999899e+02,2.434416669819999868e+01
-7.877112848500000553e+01,1.370070023302000095e+02,2.434416667720000049e+01
-7.877013011100000028e+01,1.370070593291999899e+02,2.434416669819999868e+01
-7.877012988900000323e+01,1.370070558012000106e+02,2.434316670420000150e+01
-7.877013011100000028e+01,1.370070593291999899e+02,2.434416669819999868e+01
-7.877112848500000553e+01,1.370070023302000095e+02,2.434416667720000049e+01
-7.877107148700000039e+01,1.370060039621999977e+02,2.434417021220000166e+01
-7.877112870700000258e+01,1.370070058581999888e+02,2.434516667120000122e+01
-7.877013011100000028e+01,1.370070593291999899e+02,2.434416669819999868e+01
-7.877112870700000258e+01,1.370070058581999888e+02,2.434516667120000122e+01
-7.877112848500000553e+01,1.370070023302000095e+02,2.434416667720000049e+01
-7.877012988900000323e+01,1.370070558012000106e+02,2.434316670420000150e+01
-7.877112848500000553e+01,1.370070023302000095e+02,2.434416667720000049e+01
-7.877212663699999950e+01,1.370069418031999930e+02,2.434316666220000158e+01
-7.877212663699999950e+01,1.370069418031999930e+02,2.434316666220000158e+01
-7.877212685899999656e+01,1.370069453312000007e+02,2.434416665619999876e+01
-7.877212685899999656e+01,1.370069453312000007e+02,2.434416665619999876e+01
-7.877112826299999426e+01,1.370069988022000018e+02,2.434316668319999977e+01
-7.877112848500000553e+01,1.370070023302000095e+02,2.434416667720000049e+01
-7.877112870700000258e+01,1.370070058581999888e+02,2.434516667120000122e+01
-7.877206963899999437e+01,1.370059434352000096e+02,2.434317019719999919e+01
-7.877206986100000563e+01,1.370059469631999889e+02,2.434417019119999992e+01
-7.877207008300000268e+01,1.370059504911999966e+02,2.434517018520000065e+01
-7.877206986100000563e+01,1.370059469631999889e+02,2.434417019119999992e+01
-7.877206986100000563e+01,1.370059469631999889e+02,2.434417019119999992e+01
-7.877206986100000563e+01,1.370059469631999889e+02,2.434417019119999992e+01
-7.877306823499999666e+01,1.370058899642000085e+02,2.434417017020000173e+01
-7.877312545499989938e+01,1.370068918601999997e+02,2.434516662920000130e+01
-7.877212663699999950e+01,1.370069418031999930e+02,2.434316666220000158e+01
-7.877212663699999950e+01,1.370069418031999930e+02,2.434316666220000158e+01
-7.877206986100000563e+01,1.370059469631999889e+02,2.434417019119999992e+01
-7.877306823499999666e+01,1.370058899642000085e+02,2.434417017020000173e+01
-7.877306823499999666e+01,1.370058899642000085e+02,2.434417017020000173e+01
-7.877306801299999961e+01,1.370058864362000008e+02,2.434317017620000101e+01
-7.877306801299999961e+01,1.370058864362000008e+02,2.434317017620000101e+01
-7.877306801299999961e+01,1.370058864362000008e+02,2.434317017620000101e+01
-7.877306823499999666e+01,1.370058899642000085e+02,2.434417017020000173e+01
-7.877212685899999656e+01,1.370069453312000007e+02,2.434416665619999876e+01
-7.877306801299999961e+01,1.370058864362000008e+02,2.434317017620000101e+01
-7.877306845699999371e+01,1.370058934921999878e+02,2.434517016419999891e+01
-7.877312545499989938e+01,1.370068918601999997e+02,2.434516662920000130e+01
