width_LLS_B,Weights,error_LLS_B
6.249008001275080382e+00,9.996777167037890210e-01,-1.009919987249192630e-01
6.249008001275080382e+00,9.958277097798590161e-01,-1.009919987249192630e-01
6.299015558005869764e+00,9.990389755609949685e-01,-5.098444199412988098e-02
6.338000078889240108e+00,9.995885293980020236e-01,-1.199992111075953716e-02
6.349609830532900290e+00,9.973115573973380110e-01,-3.901694670993549607e-04
6.346247079967810123e+00,9.999711819205270302e-01,-3.752920032189521748e-03
6.361478208718470029e+00,9.951852154093360214e-01,1.147820871847038404e-02
6.373362770155170054e+00,9.922699294649279800e-01,2.336277015517040923e-02
6.384095942261519774e+00,9.989514608782800176e-01,3.409594226152012908e-02
6.346322714769550011e+00,9.991121291192049947e-01,-3.677285230449633957e-03
6.400124998779319618e+00,1.002412357104780050e+00,5.012499877931997361e-02
6.386203645359270098e+00,9.986970013313389849e-01,3.620364535927045324e-02
6.375501941023940411e+00,9.990771484009970393e-01,2.550194102394076623e-02
6.400203199899199724e+00,9.967961747093320168e-01,5.020319989920007941e-02
6.413603745165429970e+00,1.001354501379819961e+00,6.360374516543032541e-02
6.400499980470280015e+00,1.001204439851500094e+00,5.049998047028037007e-02
6.411382144280589834e+00,9.942080300570079743e-01,6.138214428059018957e-02
6.399236360691800130e+00,9.967118943283960197e-01,4.923636069180048480e-02
6.360173661151089952e+00,9.974649964859190199e-01,1.017366115109030744e-02
6.348152487141439870e+00,1.000501754957600076e+00,-1.847512858559774429e-03
6.349255861910119592e+00,1.002322023036009924e+00,-7.441380898800531440e-04
6.372254938402890367e+00,9.966714775022570416e-01,2.225493840289072267e-02
6.333265587356970094e+00,9.964285095813479876e-01,-1.673441264302955034e-02
6.361196506947419671e+00,1.012524504627990041e+00,1.119650694742002628e-02
6.310345156962489988e+00,1.010455201608869924e+00,-3.965484303750965722e-02
6.321222191949909863e+00,1.002436298778530022e+00,-2.877780805008978149e-02
6.345265085085100232e+00,9.923685232672050383e-01,-4.734914914899412963e-03
6.357159271246869636e+00,9.954224261605320034e-01,7.159271246869991501e-03
6.344443316793049625e+00,1.006430279637859915e+00,-5.556683206950019382e-03
6.320189949677150310e+00,1.008423806950000001e+00,-2.981005032284933520e-02
6.321323991063899861e+00,1.002667814750469955e+00,-2.867600893609978385e-02
6.320433213000510086e+00,9.964471683356710408e-01,-2.956678699948955824e-02
6.358283101592760111e+00,9.960725107127389455e-01,8.283101592760466758e-03
6.381552867445350330e+00,9.962307321251999692e-01,3.155286744535068522e-02
6.383362201849429596e+00,1.000731286734390046e+00,3.336220184942995104e-02
6.395500371354850166e+00,9.991183266148799813e-01,4.550037135485052175e-02
6.382320894470909778e+00,1.007979768091989969e+00,3.232089447091013312e-02
6.320275389569670388e+00,9.991593270366729840e-01,-2.972461043032925687e-02
6.357302336683379629e+00,9.949524120049579867e-01,7.302336683379984095e-03
6.319334300383229852e+00,9.983444303919759566e-01,-3.066569961676979261e-02
6.383648643213380325e+00,1.003100268005929996e+00,3.364864321338068009e-02
6.372321398046399743e+00,1.002273640734349991e+00,2.232139804640009828e-02
6.358430623982619601e+00,9.919277650391219447e-01,8.430623982619955825e-03
6.332174429056739662e+00,9.994563371103050153e-01,-1.782557094325998293e-02
6.293214838220610119e+00,1.001971272541859914e+00,-5.678516177938952580e-02
6.292249200405209741e+00,1.000640440268069975e+00,-5.775079959478990332e-02
6.291378386331570205e+00,9.993617600022719483e-01,-5.862161366842943977e-02
6.263316852914280197e+00,1.003158695292329927e+00,-8.668314708571944749e-02
6.278154187338819803e+00,1.003854777913139928e+00,-7.184581266117984200e-02
6.278183495247650292e+00,1.004023157205329975e+00,-7.181650475234935271e-02
6.355466465964560108e+00,1.002264372319999985e+00,5.466465964560462965e-03
6.342238484951510102e+00,9.966928660743259449e-01,-7.761515048489542323e-03
6.342189290773339927e+00,9.946072853143720360e-01,-7.810709226659717785e-03
6.305276044710489636e+00,9.985570736514970402e-01,-4.472395528951000898e-02
6.290198725000670343e+00,1.000605169997470067e+00,-5.980127499932930135e-02
6.317275520348940354e+00,1.000415578831830077e+00,-3.272447965105929057e-02
6.304304878414430213e+00,9.992228536569349728e-01,-4.569512158556943149e-02
6.341333140594329620e+00,1.002511163266140093e+00,-8.666859405670024330e-03
6.482481392183090385e+00,1.002654663030660087e+00,1.324813921830907404e-01
6.329303674180909667e+00,9.978573361578659817e-01,-2.069632581908997793e-02
6.279249716327580444e+00,1.000971028168440080e+00,-7.075028367241920080e-02
6.203110348849199873e+00,1.000725628402900025e+00,-1.468896511507997715e-01
6.188202000581430440e+00,1.002151372041059973e+00,-1.617979994185692050e-01
6.262473393157049983e+00,1.002325707069340099e+00,-8.752660684294966131e-02
6.286521852344110428e+00,9.983524213474670450e-01,-6.347814765588921659e-02
6.286249438258080247e+00,1.007167192443439996e+00,-6.375056174191939817e-02
6.249462136856259953e+00,9.979143764547250273e-01,-1.005378631437396919e-01
6.211299541963819948e+00,9.974109792378520467e-01,-1.387004580361796968e-01
6.212261504476449758e+00,1.002140884596409931e+00,-1.377384955235498865e-01
6.226360493900109816e+00,9.981924688341390350e-01,-1.236395060998898288e-01
6.224382459328800188e+00,9.974285016941299986e-01,-1.256175406711994569e-01
6.223135062008539720e+00,1.001237123875909907e+00,-1.268649379914599251e-01
6.260391361568379942e+00,1.004335492764190096e+00,-8.960863843161970266e-02
6.285249477944369723e+00,1.004811283006149969e+00,-6.475052205562992214e-02
6.271103331950450332e+00,9.922759038284379995e-01,-7.889666804954931223e-02
6.284249517643299754e+00,9.967292278790660376e-01,-6.575048235669989083e-02
6.297315142185600401e+00,1.004464825621689927e+00,-5.268485781439924409e-02
6.309206130726749961e+00,1.007602957151860101e+00,-4.079386927324968326e-02
6.321275346004160411e+00,1.000685016681500006e+00,-2.872465399583923329e-02
6.293231681735539595e+00,1.000076916167639940e+00,-5.676831826446004925e-02
6.268337020294939776e+00,9.952333705926470486e-01,-8.166297970505986825e-02
6.317153235437619863e+00,9.998966137175320235e-01,-3.284676456237978215e-02
6.266191586601859598e+00,9.981420218880510120e-01,-8.380841339814004698e-02
6.267224106412659701e+00,9.998208632571610188e-01,-8.277589358733994374e-02
6.254317308867530123e+00,9.950226496733359793e-01,-9.568269113246952173e-02
6.316334459162209924e+00,1.001327355693439891e+00,-3.366554083778972029e-02
6.318398926943440408e+00,1.005121614063499980e+00,-3.160107305655923682e-02
6.292458978809479575e+00,1.006982346645719950e+00,-5.754102119052006969e-02
6.278472186766459906e+00,9.945922126202969560e-01,-7.152781323353973875e-02
6.264523685005910281e+00,9.945672771245229749e-01,-8.547631499408936406e-02
6.264510834853750154e+00,9.984697205593090485e-01,-8.548916514624949059e-02
6.251369849880900276e+00,9.993748908122890295e-01,-9.863015011909936902e-02
6.199441668408529615e+00,1.000246882542559890e+00,-1.505583315914700293e-01
6.186352075334870193e+00,9.981592837856230194e-01,-1.636479246651294517e-01
6.226177398693359955e+00,9.983084636665909839e-01,-1.238226013066396902e-01
6.248348581825440284e+00,9.991726909951920144e-01,-1.016514181745593604e-01
6.275306287345659761e+00,9.959941457851200219e-01,-7.469371265433988327e-02
6.247098046293169560e+00,1.003387279888749983e+00,-1.029019537068300849e-01
6.247169358997719968e+00,1.008354487010149958e+00,-1.028306410022796769e-01
6.222339511791360245e+00,1.009255907868999991e+00,-1.276604882086393999e-01
6.247662762985849660e+00,1.002379332119440081e+00,-1.023372370141499843e-01
6.248380990304609917e+00,1.001256691679689892e+00,-1.016190096953897282e-01
6.210309493092919908e+00,9.943689541564809664e-01,-1.396905069070797367e-01
6.199170670339699818e+00,9.943065464422029542e-01,-1.508293296602998268e-01
6.251287947295340430e+00,9.995282844509649767e-01,-9.871205270465921444e-02
6.237370680022150005e+00,9.967139930026840400e-01,-1.126293199778496401e-01
6.236072161224559984e+00,9.962401512807790294e-01,-1.139278387754396604e-01
6.250297672911269586e+00,9.981783393072549693e-01,-9.970232708873005834e-02
6.237359858145110181e+00,9.944153887714739515e-01,-1.126401418548894640e-01
6.273460368887329608e+00,9.999452854829550263e-01,-7.653963111267003683e-02
6.273223892066980056e+00,9.981613218785410080e-01,-7.677610793301958836e-02
6.299533712902880112e+00,1.002537488140720079e+00,-5.046628709711953320e-02
6.275109082717209574e+00,1.000708233251830004e+00,-7.489091728279007043e-02
6.264306825180259608e+00,9.987516299103379458e-01,-8.569317481974003670e-02
6.249450055804910420e+00,9.926589343426519552e-01,-1.005499441950892248e-01
6.263140825496419595e+00,9.998072258806219859e-01,-8.685917450358004999e-02
6.314366159797829781e+00,1.003126286566299985e+00,-3.563384020216986414e-02
6.351181386167460197e+00,9.988798534359349945e-01,1.181386167460551917e-03
6.375220309918709916e+00,9.943124763439159519e-01,2.522030991871027084e-02
6.376417881538190002e+00,1.000064444104000083e+00,2.641788153819035756e-02
6.352466686256610373e+00,1.001318121095809976e+00,2.466686256610728378e-03
6.351292939236859780e+00,1.003393386665599962e+00,1.292939236860135566e-03
6.313266428719770396e+00,1.002952384826669929e+00,-3.673357128022924911e-02
6.325256832730190126e+00,1.000334584931789950e+00,-2.474316726980951842e-02
6.311231020965720084e+00,1.000091079771149971e+00,-3.876897903427956038e-02
6.286305751393260088e+00,1.001322681176950002e+00,-6.369424860673955635e-02
6.262473393157049983e+00,1.005256895141630080e+00,-8.752660684294966131e-02
6.248233350315910428e+00,1.000637774640110056e+00,-1.017666496840892165e-01
6.222329145906700276e+00,9.988034081644679985e-01,-1.276708540932993685e-01
6.274306336161790121e+00,1.000659867017569926e+00,-7.569366383820952393e-02
6.287367732207179927e+00,1.003566281280920069e+00,-6.263226779281971801e-02
6.262207677808199868e+00,9.986492567502820439e-01,-8.779232219179977648e-02
6.247474529760009609e+00,9.950787703370860271e-01,-1.025254702399900353e-01
6.246525194057889863e+00,9.960675194210439898e-01,-1.034748059421097821e-01
6.195280946010440104e+00,1.000514193507000105e+00,-1.547190539895595407e-01
6.208329888142220199e+00,9.994459956509299525e-01,-1.416701118577794460e-01
6.285336108753449835e+00,1.002358187850679982e+00,-6.466389124654980947e-02
6.284602214937709874e+00,1.006444122859440071e+00,-6.539778506228977051e-02
6.259115352827429923e+00,1.000224303566549899e+00,-9.088464717256972136e-02
6.232360146846460225e+00,1.001219004489990017e+00,-1.176398531535394198e-01
6.207067745723420238e+00,9.979466117113360291e-01,-1.429322542765794068e-01
6.220350150915940013e+00,1.001420907906640068e+00,-1.296498490840596318e-01
6.218319145878569820e+00,1.000933886970319930e+00,-1.316808541214298245e-01
6.206361655591780213e+00,1.004939080309350086e+00,-1.436383444082194316e-01
6.204453319995240079e+00,1.001843127462650029e+00,-1.455466800047595655e-01
6.241438696326349955e+00,9.974416388026620117e-01,-1.085613036736496895e-01
6.278277231852699813e+00,1.003213616165139932e+00,-7.172276814729983130e-02
6.251449911820460059e+00,1.008170574930510099e+00,-9.855008817953958555e-02
6.304434312450250211e+00,1.005796991809349894e+00,-4.556568754974943403e-02
6.292335734844409778e+00,9.989214061974299730e-01,-5.766426515558986665e-02
6.265379956554910201e+00,9.938444739346089518e-01,-8.462004344508944342e-02
6.266306727251709674e+00,1.002061250108259971e+00,-8.369327274828997076e-02
6.266232680007980171e+00,1.004897725214269899e+00,-8.376731999201947332e-02
6.201271240640910065e+00,1.001367756794339980e+00,-1.487287593590895796e-01
6.251307463243190199e+00,1.000118186741189907e+00,-9.869253675680944582e-02
6.239538845139120049e+00,1.002108356006629952e+00,-1.104611548608795957e-01
6.226177398693359955e+00,1.006246429013849975e+00,-1.238226013066396902e-01
6.239308054584260077e+00,1.003496583109700024e+00,-1.106919454157395677e-01
6.276602982505740336e+00,1.001359380982290048e+00,-7.339701749425930899e-02
6.278223713758530167e+00,9.979586105192189693e-01,-7.177628624146947800e-02
6.264604137533350325e+00,1.001031822846270014e+00,-8.539586246664931934e-02
6.263232791458420046e+00,9.969822738650589988e-01,-8.676720854157959906e-02
6.288335948404790265e+00,9.962019480131849569e-01,-6.166405159520937929e-02
6.339166901099860141e+00,9.944737916826550395e-01,-1.083309890013950394e-02
6.402404860675400045e+00,9.970584184634849745e-01,5.240486067540039983e-02
6.376341584325610157e+00,1.008298393921339908e+00,2.634158432561051200e-02
6.362212508239569964e+00,1.004582214725300071e+00,1.221250823957031884e-02
6.300366973438929818e+00,1.001973201906489974e+00,-4.963302656106982624e-02
6.236392867675990104e+00,9.960271550209990332e-01,-1.136071323240095410e-01
6.248242072775349598e+00,1.004776520660850103e+00,-1.017579272246500466e-01
6.274232383327859708e+00,1.002075104516340076e+00,-7.576761667213993690e-02
6.321304058499319645e+00,9.961129102836510096e-01,-2.869594150068000005e-02
6.371395608498970020e+00,9.998827746694429752e-01,2.139560849897037542e-02
6.373429610500140008e+00,9.987371395178209488e-01,2.342961050014036317e-02
6.425485662578360291e+00,1.001165758537589934e+00,7.548566257836064608e-02
6.447521461771179574e+00,9.948756500317920137e-01,9.752146177117992920e-02
6.425252835492160308e+00,9.933156795348789814e-01,7.525283549216066348e-02
6.373273099436429945e+00,9.993295100127760344e-01,2.327309943643030010e-02
6.410371362097519565e+00,9.976600801947439479e-01,6.037136209751992055e-02
6.386245532392250013e+00,9.993920327616140353e-01,3.624553239225036805e-02
6.359418998619290164e+00,1.006916081677700081e+00,9.418998619290519514e-03
6.347443107267680240e+00,1.001866687887319918e+00,-2.556892732319404615e-03
6.296495612640420347e+00,9.943154136759549955e-01,-5.350438735957929737e-02
6.297285843917199699e+00,1.001690747750020094e+00,-5.271415608279994558e-02
6.335265503512860441e+00,1.002843784053180087e+00,-1.473449648713920368e-02
6.333247587138849610e+00,9.985376910598680045e-01,-1.675241286115003447e-02
6.423318846204040256e+00,1.005066280138420032e+00,7.331884620404061081e-02
6.382195860360289963e+00,1.008422407019980094e+00,3.219586036029031817e-02
6.407280936559599738e+00,1.004865242929489977e+00,5.728093655960009301e-02
6.395340569508399575e+00,9.992500391893830436e-01,4.534056950839993050e-02
6.458317118259209622e+00,9.993270854238679446e-01,1.083171182592099768e-01
6.369138481772870009e+00,9.985930877914750425e-01,1.913848177287036378e-02
6.370292065517880076e+00,9.907089948266819546e-01,2.029206551788043100e-02
6.306345375889270244e+00,1.000080294476030085e+00,-4.365462411072940085e-02
6.307457887295010224e+00,1.008456754115699905e+00,-4.254211270498942099e-02
6.358651193452899975e+00,1.004023102083569929e+00,8.651193452900329817e-03
6.330444297203790427e+00,1.001127179028499903e+00,-1.955570279620921781e-02
6.332256548814179986e+00,1.005625400661579905e+00,-1.774345118581965863e-02
6.280496875248010369e+00,1.005897301134520028e+00,-6.950312475198927586e-02
6.320655108451970428e+00,1.000482339766270101e+00,-2.934489154802921718e-02
6.318355244840230256e+00,9.926228227781840330e-01,-3.164475515976938880e-02
6.294214804087959969e+00,9.947809484533199909e-01,-5.578519591203967565e-02
6.279168495907719638e+00,1.002765478584209946e+00,-7.083150409228000655e-02
6.279496954374610418e+00,9.990825037249470020e-01,-7.050304562538922681e-02
6.215383013137650181e+00,9.938247146354629580e-01,-1.346169868623494636e-01
6.254199868888109748e+00,9.961987406240599974e-01,-9.580013111188989683e-02
6.280368142075749560e+00,1.002182723639120088e+00,-6.963185792425008458e-02
6.289315543046000379e+00,1.004875992580170019e+00,-6.068445695399926620e-02
6.254380624810099931e+00,9.995035440590710474e-01,-9.561937518989971352e-02
6.279472111571159587e+00,9.993775751221439796e-01,-7.052788842884005760e-02
6.253380685677149664e+00,9.941216990671799536e-01,-9.661931432284998067e-02
6.229242811128809620e+00,9.912268634654840538e-01,-1.207571888711900243e-01
6.241208376588620155e+00,9.968744671893770004e-01,-1.087916234113794900e-01
6.216405472618400374e+00,1.001075088398160062e+00,-1.335945273815992707e-01
6.228298724370890049e+00,9.998651171949179961e-01,-1.217012756291095954e-01
6.189262476256759626e+00,1.000510514960559982e+00,-1.607375237432400183e-01
6.229192724583180407e+00,1.009328706756579930e+00,-1.208072754168192375e-01
6.214309293879730411e+00,1.004080833716769927e+00,-1.356907061202692333e-01
6.202290222167939682e+00,1.002113756861489957e+00,-1.477097778320599630e-01
6.202465638760119582e+00,9.951424716883230381e-01,-1.475343612398800630e-01
6.227308648204299857e+00,1.001862291165309893e+00,-1.226913517956997879e-01
6.252134435534800083e+00,1.003813540141899940e+00,-9.786556446519956154e-02
6.253550831327750359e+00,9.951433213759970364e-01,-9.644916867224928581e-02
6.251426237267780017e+00,9.919091926475930299e-01,-9.857376273221962748e-02
6.241278875358799993e+00,1.002590786706130110e+00,-1.087211246411996513e-01
6.203170560286089597e+00,1.001081494190849908e+00,-1.468294397139100482e-01
6.227155450123279756e+00,1.000553993182349943e+00,-1.228445498767198885e-01
6.263297055066129992e+00,1.000796574440899978e+00,-8.670294493386965229e-02
6.275127488744749904e+00,9.975129268398179594e-01,-7.487251125524974071e-02
6.263168926350299870e+00,9.992279061494110382e-01,-8.683107364969977482e-02
6.262259416536499756e+00,9.985518372244019947e-01,-8.774058346349988824e-02
6.277154211902080228e+00,1.000577606919559992e+00,-7.284578809791941723e-02
6.250327671410519592e+00,9.972867641729720178e-01,-9.967232858948005259e-02
6.251307463243190199e+00,9.993616749266269750e-01,-9.869253675680944582e-02
6.212502313882869664e+00,1.001705793836549896e+00,-1.374976861171299802e-01
6.236162361581039981e+00,1.002447302799940099e+00,-1.138376384189596635e-01
6.288183203438020286e+00,1.012564281189050064e+00,-6.181679656197935913e-02
