time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,2.044999999999999929e+00,1.058200000000000074e+01,8.537000000000000810e+00,0.000000000000000000e+00,4.729549999999999841e+02,0.000000000000000000e+00,3.596999999999999975e+00,8.224999999999999645e+00,4.628000000000000114e+00,0.000000000000000000e+00,4.792749999999999773e+02
8.999999999999999320e-03,2.044999999999999929e+00,1.054299999999999926e+01,8.497999999999999332e+00,4.886258754546934577e-04,4.729549999999999841e+02,8.000000000000000167e-03,3.597999999999999865e+00,8.275000000000000355e+00,4.676999999999999602e+00,4.530524408200249176e-04,4.792250000000000227e+02
1.799999999999999864e-02,2.121999999999999886e+00,1.056900000000000084e+01,8.446999999999999176e+00,9.772517509093869154e-04,4.728779999999999859e+02,1.700000000000000122e-02,3.700000000000000178e+00,8.441000000000000725e+00,4.740999999999999659e+00,9.627364367425529906e-04,4.790590000000000259e+02
2.599999999999999881e-02,2.120999999999999996e+00,1.052800000000000047e+01,8.407000000000000028e+00,1.411585862424670013e-03,4.728790000000000191e+02,2.599999999999999881e-02,3.661000000000000032e+00,8.451000000000000512e+00,4.790000000000000036e+00,1.472420432665080738e-03,4.790489999999999782e+02
3.500000000000000333e-02,2.120999999999999996e+00,1.048900000000000077e+01,8.368000000000000327e+00,1.900211737879363904e-03,4.728790000000000191e+02,3.500000000000000333e-02,3.596999999999999975e+00,8.403000000000000469e+00,4.806000000000000050e+00,1.982104428587609136e-03,4.790969999999999800e+02
4.399999999999999745e-02,2.197999999999999954e+00,1.054100000000000037e+01,8.342999999999999972e+00,2.388837613334057145e-03,4.728020000000000209e+02,4.299999999999999656e-02,3.623000000000000220e+00,8.467000000000000526e+00,4.844000000000000306e+00,2.435156869407633512e-03,4.790330000000000155e+02
5.299999999999999850e-02,2.197000000000000064e+00,1.050300000000000011e+01,8.305999999999999162e+00,2.877463488788750603e-03,4.728029999999999973e+02,5.199999999999999761e-02,3.597999999999999865e+00,8.465999999999999304e+00,4.868000000000000327e+00,2.944840865330161477e-03,4.790339999999999918e+02
6.099999999999999867e-02,2.170999999999999819e+00,1.041399999999999970e+01,8.243000000000000327e+00,3.311797600304033484e-03,4.728290000000000077e+02,5.999999999999999778e-02,3.572000000000000064e+00,8.477000000000000313e+00,4.905000000000000249e+00,3.397893306150186286e-03,4.790230000000000246e+02
7.000000000000000666e-02,2.259999999999999787e+00,1.046599999999999930e+01,8.205999999999999517e+00,3.800423475758727809e-03,4.727400000000000091e+02,6.900000000000000577e-02,3.637000000000000011e+00,8.569000000000000838e+00,4.932000000000000384e+00,3.907577302072714684e-03,4.789309999999999832e+02
7.799999999999999989e-02,2.337000000000000188e+00,1.050300000000000011e+01,8.166000000000000369e+00,4.234757587274010256e-03,4.726630000000000109e+02,7.799999999999999989e-02,3.636000000000000121e+00,8.592000000000000526e+00,4.956000000000000405e+00,4.417261297995242648e-03,4.789080000000000155e+02
8.699999999999999400e-02,2.298999999999999932e+00,1.038799999999999990e+01,8.089000000000000412e+00,4.723383462728703713e-03,4.727010000000000218e+02,8.699999999999999400e-02,3.636000000000000121e+00,8.605999999999999872e+00,4.969999999999999751e+00,4.926945293917770613e-03,4.788940000000000055e+02
9.600000000000000200e-02,2.325000000000000178e+00,1.034099999999999930e+01,8.016000000000000014e+00,5.212009338183397171e-03,4.726750000000000114e+02,9.500000000000000111e-02,3.725999999999999979e+00,8.708000000000000185e+00,4.982000000000000206e+00,5.379997734737795856e-03,4.787919999999999732e+02
1.039999999999999952e-01,2.375999999999999890e+00,1.035399999999999920e+01,7.977999999999999758e+00,5.646343449698680052e-03,4.726240000000000236e+02,1.039999999999999952e-01,3.737999999999999989e+00,8.730999999999999872e+00,4.993000000000000327e+00,5.889681730660322953e-03,4.787690000000000055e+02
1.130000000000000032e-01,2.362000000000000099e+00,1.028800000000000026e+01,7.926000000000000156e+00,6.134969325153374377e-03,4.726379999999999768e+02,1.130000000000000032e-01,3.661000000000000032e+00,8.692999999999999616e+00,5.032000000000000028e+00,6.399365726582851785e-03,4.788070000000000164e+02
1.219999999999999973e-01,2.399999999999999911e+00,1.026399999999999935e+01,7.863999999999999879e+00,6.623595200608066967e-03,4.726000000000000227e+02,1.209999999999999964e-01,3.676000000000000156e+00,8.721000000000000085e+00,5.044999999999999929e+00,6.852418167402876160e-03,4.787789999999999964e+02
1.310000000000000053e-01,2.490000000000000213e+00,1.030199999999999960e+01,7.812000000000000277e+00,7.112221076062761292e-03,4.725099999999999909e+02,1.300000000000000044e-01,3.649999999999999911e+00,8.733999999999999986e+00,5.083999999999999631e+00,7.362102163325404992e-03,4.787660000000000196e+02
1.390000000000000124e-01,2.488999999999999879e+00,1.023799999999999955e+01,7.748999999999999666e+00,7.546555187578045040e-03,4.725110000000000241e+02,1.390000000000000124e-01,3.611000000000000210e+00,8.744999999999999218e+00,5.134000000000000341e+00,7.871786159247932957e-03,4.787549999999999955e+02
1.479999999999999927e-01,2.515000000000000124e+00,1.022600000000000087e+01,7.711000000000000298e+00,8.035181063032737631e-03,4.724850000000000136e+02,1.469999999999999918e-01,3.713000000000000078e+00,8.861000000000000654e+00,5.147999999999999687e+00,8.324838600067956465e-03,4.786390000000000100e+02
1.570000000000000007e-01,2.592000000000000082e+00,1.028899999999999970e+01,7.697000000000000064e+00,8.523806938487431956e-03,4.724080000000000155e+02,1.559999999999999998e-01,3.725999999999999979e+00,8.897999999999999687e+00,5.171999999999999709e+00,8.834522595990485297e-03,4.786019999999999754e+02
1.660000000000000087e-01,2.591000000000000192e+00,1.026200000000000045e+01,7.671000000000000263e+00,9.012432813942124546e-03,4.724089999999999918e+02,1.650000000000000078e-01,3.649000000000000021e+00,8.846999999999999531e+00,5.198000000000000398e+00,9.344206591913014129e-03,4.786530000000000200e+02
1.739999999999999880e-01,2.564999999999999947e+00,1.019800000000000040e+01,7.633000000000000007e+00,9.446766925457407427e-03,4.724350000000000023e+02,1.739999999999999880e-01,3.661999999999999922e+00,8.884999999999999787e+00,5.222999999999999865e+00,9.853890587835541226e-03,4.786150000000000091e+02
1.829999999999999960e-01,2.629999999999999893e+00,1.022400000000000020e+01,7.594000000000000306e+00,9.935392800912101752e-03,4.723700000000000045e+02,1.819999999999999951e-01,3.701000000000000068e+00,8.925000000000000711e+00,5.224000000000000199e+00,1.030694302865556647e-02,4.785749999999999886e+02
