TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-8.404415642850310064e+00,nan,nan,nan,nan,2.847909190910209998e-01,3.042744599999999799e+00,-3.202050600000000191e+00,6.244795200000000435e+00,-7.965300000000000158e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,-7.536205806850300171e+00,nan,nan,nan,nan,2.783923402160269900e-01,3.058675200000000149e+00,-3.249842399999999909e+00,6.308517600000000058e+00,-9.558360000000000467e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000067e-02,nan,-6.668049399147900402e+00,nan,nan,nan,nan,2.719941550997330149e-01,3.202050600000000191e+00,-3.170189399999999935e+00,6.372239999999999682e+00,1.593059999999999962e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.499999999999999833e-02,6.120000000000000000e+02,-6.009601110999979845e+00,1.991884887832000004e+02,-6.818530680000779720e-02,-8.115112167999140036e-01,5.342829760000059736e+01,2.671414880000029801e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000100e-02,nan,-5.799839563147889621e+00,nan,nan,nan,nan,2.655955762247390051e-01,3.090536399999999961e+00,-3.265772999999999815e+00,6.356309399999999776e+00,-8.761829999999999619e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.500000000000000028e-02,6.130000000000000000e+02,-5.475318134999969999e+00,1.991110186061999912e+02,-1.079275979999080003e-02,-8.889813938000939997e-01,5.264078020000140157e+01,2.632039010000070123e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,6.140000000000000000e+02,-4.948910332999959749e+00,1.990662160832000041e+02,6.448289819999719619e-02,-9.337839167998820411e-01,5.743803779999730352e+01,2.871901889999869950e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-4.938856470949329669e+00,nan,nan,nan,nan,2.876804405675679743e-01,3.186119999999999841e+00,-3.170189399999999935e+00,6.356309399999999776e+00,7.965299999999999811e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.499999999999999722e-02,6.150000000000000000e+02,-4.374529954999980319e+00,1.991460989132000066e+02,6.832886720001619951e-02,-8.539010867998799714e-01,6.303968379999619742e+01,3.151984189999810226e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.100000000000000255e-02,nan,-3.969497566064219995e+00,nan,nan,nan,nan,3.238824115890400202e-01,3.233911800000000003e+00,-3.058675200000000149e+00,6.292587000000000153e+00,8.761829999999999619e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
