X_mm,Weights,Y_normalised,Weights
3.019945454570000152e+02,1.007927062999979917e+00,-9.267534638000539671e-01,1.007927062999979917e+00
3.040103995829999803e+02,9.993268880000130139e-01,-9.368815878000590347e-01,9.993268880000130139e-01
3.060090533590000064e+02,9.997413549999980553e-01,-9.439852228001659462e-01,9.997413549999980553e-01
3.080085360690000016e+02,9.987711470000140146e-01,-9.480614508000829721e-01,9.987711470000140146e-01
3.100060783629999719e+02,1.006243248999989959e+00,-9.532394608002620062e-01,1.006243248999989959e+00
3.120185648610000158e+02,1.005288632999989940e+00,-9.745599888001950095e-01,1.005288632999989940e+00
3.140291421270000001e+02,1.004334127999980009e+00,-9.799812678000989763e-01,1.004334127999980009e+00
3.160378103830000214e+02,9.998975550000469559e-01,-9.695068257998969985e-01,9.998975550000469559e-01
3.180376054930000009e+02,9.975283009999880157e-01,-9.615138868001340544e-01,9.975283009999880157e-01
3.200326620949999779e+02,1.005361555999999990e+00,-9.757917577998399539e-01,1.005361555999999990e+00
3.220433852069999716e+02,1.004375755999969977e+00,-9.662193257998690221e-01,1.004375755999969977e+00
3.240521367189999751e+02,1.000297207000049982e+00,-9.747497067999120191e-01,1.000297207000049982e+00
3.260527311330000089e+02,1.007086442999959974e+00,-9.807550878002470052e-01,1.007086442999959974e+00
3.280669040189999919e+02,1.002151126999990094e+00,-9.789774348000720439e-01,1.002151126999990094e+00
3.300712062729999730e+02,9.997967990000230509e-01,-9.797523957998639510e-01,9.997967990000230509e-01
3.320707998710000197e+02,9.951894540000130185e-01,-9.857759678002080417e-01,9.951894540000130185e-01
3.340611787789999880e+02,9.927372769999750490e-01,-9.882978908001970320e-01,9.927372769999750490e-01
3.360466533329999947e+02,1.008768258999990008e+00,-9.750915618000990381e-01,1.008768258999990008e+00
3.380641898509999805e+02,1.002064409000009926e+00,-9.620580007999419703e-01,1.002064409000009926e+00
3.400683186690000070e+02,1.001907209999979953e+00,-9.597990498000400494e-01,1.001907209999979953e+00
3.420721330889999763e+02,9.993130930000400092e-01,-9.695775137998059456e-01,9.993130930000400092e-01
3.440707592750000003e+02,9.953198189999450385e-01,-9.586535257998890502e-01,9.953198189999450385e-01
3.460613989130000050e+02,1.001537722000019892e+00,-9.481925857999730090e-01,1.001537722000019892e+00
3.480644743569999946e+02,1.000239321000010007e+00,-9.450240177998520119e-01,1.000239321000010007e+00
3.500649529990000133e+02,9.957066749999800015e-01,-9.490044388002160103e-01,9.957066749999800015e-01
3.520563663489999726e+02,9.972735860000340180e-01,-9.345459477999330522e-01,9.972735860000340180e-01
3.540509135209999840e+02,9.908407089999969886e-01,-9.398949548000810061e-01,9.908407089999969886e-01
3.560325949389999778e+02,1.003678075000010050e+00,-9.479675728001669688e-01,1.003678075000010050e+00
3.580399510889999988e+02,1.003291884999949923e+00,-9.495981288001760223e-01,1.003291884999949923e+00
3.600465348590000190e+02,9.998101500000300401e-01,-9.552474038000300371e-01,9.998101500000300401e-01
3.620461551590000226e+02,1.002236179999979937e+00,-9.792844867999690450e-01,1.002236179999979937e+00
3.640506275189999883e+02,9.962168819999990266e-01,-9.830404397999079613e-01,9.962168819999990266e-01
3.660430612829999859e+02,9.984571030000209957e-01,-9.864643728001000200e-01,9.984571030000209957e-01
3.680399754890000281e+02,9.972444209999760112e-01,-9.806426948002520128e-01,9.972444209999760112e-01
3.700344643309999810e+02,9.967445679999969999e-01,-9.849721658002299485e-01,9.967445679999969999e-01
3.720279534669999748e+02,9.996832470000359683e-01,-9.893374678001409794e-01,9.996832470000359683e-01
3.740273199609999892e+02,1.001480612999960051e+00,-9.913816798001560127e-01,1.001480612999960051e+00
3.760302811870000141e+02,9.971015929999960115e-01,-9.862128478000610210e-01,9.971015929999960115e-01
3.780244843730000071e+02,1.000794396000030062e+00,-9.855398947998710302e-01,1.000794396000030062e+00
3.800260731650000139e+02,9.970437069999890101e-01,-9.914247728002290039e-01,9.970437069999890101e-01
3.820201605789999917e+02,9.974569529999830486e-01,-9.887268598000960029e-01,9.974569529999830486e-01
3.840150744850000137e+02,9.953462090000190221e-01,-9.829627317998299585e-01,9.953462090000190221e-01
3.860057669029999943e+02,9.997826709999909633e-01,-9.734331278000639687e-01,9.997826709999909633e-01
3.880053322449999769e+02,1.004033434999999974e+00,-9.614184927999359642e-01,1.004033434999999974e+00
3.900133991150000270e+02,9.956736040000180310e-01,-9.579578737998419857e-01,9.956736040000180310e-01
3.920047463230000062e+02,9.920529470000190031e-01,-9.774414688000949702e-01,9.920529470000190031e-01
3.939888522169999874e+02,9.970454829999939594e-01,-9.753488257999830546e-01,9.970454829999939594e-01
3.959829431829999749e+02,1.003376271999999902e+00,-9.727073607998589777e-01,1.003376271999999902e+00
3.979896957270000257e+02,1.001708161000010033e+00,-9.813164597998990102e-01,1.001708161000010033e+00
3.999931120489999898e+02,1.007385137999990077e+00,-9.841204598000959924e-01,1.007385137999990077e+00
4.020078823250000255e+02,9.979581380000009938e-01,-9.752654797998450142e-01,9.979581380000009938e-01
4.040037986010000282e+02,1.001193825999989961e+00,-9.695078568000500274e-01,1.001193825999989961e+00
4.060061862530000099e+02,9.964157090000189676e-01,-9.893839988000370234e-01,9.964157090000189676e-01
4.079990176709999901e+02,9.941208420000009482e-01,-9.997753397998390135e-01,9.941208420000009482e-01
4.099872593549999920e+02,9.975298759999869924e-01,-9.824045417998380492e-01,9.975298759999869924e-01
4.119823191070000235e+02,1.003091393000010045e+00,-9.616467028001519646e-01,1.003091393000010045e+00
4.139885018929999774e+02,1.004289481999989908e+00,-9.602756497999680452e-01,1.004289481999989908e+00
4.159970808570000145e+02,1.002962582000010094e+00,-9.657862307998640317e-01,1.002962582000010094e+00
4.180030060209999760e+02,9.939643089999780079e-01,-9.774474328000619661e-01,9.939643089999780079e-01
4.199909346389999882e+02,9.951046230000319959e-01,-9.721352178002580224e-01,9.951046230000319959e-01
4.219811438849999945e+02,1.000197470999979910e+00,-9.716832048000869637e-01,1.000197470999979910e+00
4.239815388270000085e+02,9.969427290000110187e-01,-9.566517468002470048e-01,9.969427290000110187e-01
4.259754242849999741e+02,1.000282745999979905e+00,-9.679632888002349667e-01,1.000282745999979905e+00
4.279759897769999952e+02,1.003091503999969936e+00,-9.559198788000740077e-01,1.003091503999969936e+00
4.299821727849999888e+02,9.961878280000460162e-01,-9.545523537999259789e-01,9.961878280000460162e-01
4.319745484410000245e+02,9.988554230000089573e-01,-9.569602787998969795e-01,9.988554230000089573e-01
4.339722592869999858e+02,1.001367283000009989e+00,-9.650945848002270289e-01,1.001367283000009989e+00
4.359749938530000009e+02,1.004204206999989912e+00,-9.559534488002160435e-01,1.004204206999989912e+00
4.379834022669999740e+02,1.001565998999979890e+00,-9.584759817999499720e-01,1.001565998999979890e+00
4.399865342649999889e+02,1.005645547000000084e+00,-9.562987258000530399e-01,1.005645547000000084e+00
4.419978253589999895e+02,1.003292218000009894e+00,-9.566782217998199833e-01,1.003292218000009894e+00
4.440044097950000150e+02,1.008511525000020059e+00,-9.623380808001510411e-01,1.008511525000020059e+00
4.460214328449999925e+02,9.990702860000060248e-01,-9.753972537998829573e-01,9.990702860000060248e-01
4.480195734170000037e+02,9.990695089999800382e-01,-9.735120487999610051e-01,9.990695089999800382e-01
4.500177124350000213e+02,9.942643360000149588e-01,-9.716021478000409495e-01,9.942643360000149588e-01
4.520062411069999939e+02,9.992681139999890494e-01,-9.592549418001400374e-01,9.992681139999890494e-01
4.540047773350000284e+02,1.003720057000009991e+00,-9.643053927998439523e-01,1.003720057000009991e+00
4.560122174489999907e+02,1.006943170999990089e+00,-9.498662538001949596e-01,1.006943170999990089e+00
4.580261037910000255e+02,1.003376938000029917e+00,-9.430720647999349948e-01,1.003376938000029917e+00
4.600328576669999734e+02,9.966883469999170408e-01,-9.517023317999639964e-01,9.966883469999170408e-01
4.620262343609999789e+02,1.000453962000050101e+00,-9.540955937999630043e-01,1.000453962000050101e+00
4.640271422850000249e+02,9.962449370000000526e-01,-9.480494478001160186e-01,9.962449370000000526e-01
4.660196321590000252e+02,1.001281231000010097e+00,-9.524576368000620130e-01,1.001281231000010097e+00
4.680221946209999828e+02,1.009353497999939897e+00,-9.403037567999209534e-01,1.009353497999939897e+00
4.700409016169999745e+02,1.006329322000059978e+00,-9.302259407999430296e-01,1.006329322000059978e+00
4.720535602609999728e+02,1.003534469999979972e+00,-9.194741108002230101e-01,1.003534469999979972e+00
4.740606292009999834e+02,1.006700363999980086e+00,-9.160775468000680322e-01,1.006700363999980086e+00
4.760740299290000053e+02,1.000295875000029922e+00,-9.183221407998299890e-01,1.000295875000029922e+00
4.780746216790000176e+02,9.965740179999900139e-01,-9.242851858001589482e-01,9.965740179999900139e-01
4.800677697149999972e+02,1.002336270000000029e+00,-9.226743918002280331e-01,1.002336270000000029e+00
4.820724422549999986e+02,1.004975255000029932e+00,-9.123926658000699463e-01,1.004975255000029932e+00
4.840823927650000087e+02,1.004204428999970089e+00,-9.068354247999930173e-01,1.004204428999970089e+00
4.860908016230000044e+02,1.002706756999999893e+00,-9.093650138001689864e-01,1.002706756999999893e+00
4.880962151370000015e+02,1.004134413000000059e+00,-9.120620717999089466e-01,1.004134413000000059e+00
4.901044839630000070e+02,1.003777721000010059e+00,-8.945919978001199979e-01,1.003777721000010059e+00
4.921120394050000186e+02,1.004475069000019927e+00,-8.821707627999729739e-01,1.004475069000019927e+00
4.941209895430000074e+02,9.987983139999410120e-01,-8.766387687998929978e-01,9.987983139999410120e-01
4.961185861710000040e+02,9.968464340000480206e-01,-8.827728108002470542e-01,9.968464340000480206e-01
4.981122790389999864e+02,9.978861029999850363e-01,-8.731568818000430277e-01,9.978861029999850363e-01
5.001080512450000128e+02,9.994974379999920222e-01,-8.824211938001269573e-01,9.994974379999920222e-01
5.021070461209999962e+02,1.004289926000009991e+00,-8.955009248000750377e-01,1.004289926000009991e+00
5.041156259730000215e+02,1.000254690999980101e+00,-9.010256177999449445e-01,1.000254690999980101e+00
5.061161353549999831e+02,9.996549699999950356e-01,-8.879979518000600258e-01,9.996549699999950356e-01
5.081154452949999722e+02,9.963876540000170534e-01,-8.890508517998509941e-01,9.963876540000170534e-01
5.101082206030000066e+02,9.955599409999249527e-01,-8.984579367999000477e-01,9.955599409999249527e-01
5.120993404849999706e+02,9.961313850000690362e-01,-9.139586438002710311e-01,9.961313850000690362e-01
5.140916032549999954e+02,9.984286040000259765e-01,-9.143874727998310137e-01,9.984286040000259765e-01
5.160884604630000467e+02,1.007442136000010091e+00,-9.075674268002560385e-01,1.007442136000010091e+00
5.181033447349999506e+02,1.004374534999900037e+00,-9.007091827999720302e-01,1.004374534999900037e+00
5.201120938049999722e+02,1.002008410000090111e+00,-9.092007558000150258e-01,1.002008410000090111e+00
5.221161106250000330e+02,9.974312290000280079e-01,-9.049768208001299774e-01,9.974312290000280079e-01
5.241109730829999762e+02,1.000808412999959929e+00,-8.983025248001299534e-01,1.000808412999959929e+00
