time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.360415124035878165e+00,8.246018511569463527e+00,4.885603387533585362e+00,2.930140030000250029e-01,2.992374164042000189e+02,-2.347624668000060089e-01
9.999999999999786837e-03,3.342749460565562547e+00,8.250999999999999446e+00,4.908250539434437343e+00,7.964467090000170169e-01,2.992090906231999838e+02,-2.275504928000000038e-01
2.000000000000001776e-02,3.315232680113526342e+00,8.261105479938871454e+00,4.945872799825344224e+00,1.307925625000029957e+00,2.991801871861999871e+02,-2.303347557999859962e-01
2.999999999999980460e-02,3.299319744501753249e+00,8.282360510996493730e+00,4.983040766494739593e+00,1.809679311000029989e+00,2.991637319022000270e+02,-2.381651327999670109e-01
3.999999999999959144e-02,3.277941832859589510e+00,8.289722326685616594e+00,5.011780493826027083e+00,2.310149189000000103e+00,2.991522185151999906e+02,-2.440132177999959906e-01
4.999999999999982236e-02,3.260420989347780019e+00,8.299765240602049232e+00,5.039344251254268769e+00,2.811647293000009817e+00,2.991577843261999874e+02,-2.519213437999779925e-01
5.999999999999960920e-02,3.289817979974427598e+00,8.314237684605549461e+00,5.024419704631121419e+00,3.303305505000050157e+00,2.991778056101999823e+02,-2.618826717999679921e-01
6.999999999999984013e-02,3.306963006800504257e+00,8.379268792503149044e+00,5.072305785702646119e+00,3.811507015000029863e+00,2.991887657821999937e+02,-2.688083317999729882e-01
7.999999999999962697e-02,3.356746397719239994e+00,8.463151494640435146e+00,5.106405096921196041e+00,4.313459104999999738e+00,2.991863764011999933e+02,-2.676882317999970118e-01
8.999999999999985789e-02,3.385796123747765396e+00,8.502394831663686148e+00,5.116598707915922084e+00,4.820515729000029559e+00,2.991822964471999740e+02,-2.605609927999920084e-01
9.999999999999964473e-02,3.389327960598361944e+00,8.546327960598363305e+00,5.157000000000000028e+00,5.331368819000010362e+00,2.991994425202000230e+02,-2.605078417999919793e-01
1.099999999999998757e-01,3.406408344411788747e+00,8.567816333776471893e+00,5.161407989364683147e+00,5.825507394999999811e+00,2.992286483372000134e+02,-2.625009698000019820e-01
1.199999999999996625e-01,3.383824093051424509e+00,8.570730126197558363e+00,5.186906033146133410e+00,6.312342289000019591e+00,2.992454283302000135e+02,-2.614518637999689865e-01
