width_LLS_B,Weights,error_LLS_B
6.218382828356579850e+00,9.976208628768240549e-01,-1.316171716434197947e-01
6.242278830683550161e+00,1.003260735549649896e+00,-1.077211693164494832e-01
6.230035393157890233e+00,1.003886539876269968e+00,-1.199646068421094114e-01
6.217128678095700245e+00,1.004877689276870045e+00,-1.328713219042993998e-01
6.231279322899910156e+00,1.004161807854500044e+00,-1.187206771000894889e-01
6.270472789192210072e+00,1.002190044281229930e+00,-7.952721080778957230e-02
6.308355807974059815e+00,1.007360492290380050e+00,-4.164419202593983016e-02
6.322213852757590402e+00,1.002407273789079900e+00,-2.778614724240924261e-02
6.335293679064929684e+00,9.921095749998239954e-01,-1.470632093506996085e-02
6.322304010406329944e+00,9.939519367628050217e-01,-2.769598959366970092e-02
6.361246497346259687e+00,9.952748043699299885e-01,1.124649734626004260e-02
6.359255459564430168e+00,9.876091039515469960e-01,9.255459564430523756e-03
6.372553648263780346e+00,9.982102048039980247e-01,2.255364826378070120e-02
6.370321498951209804e+00,9.983156144166109858e-01,2.032149895121015959e-02
6.318133031204710370e+00,1.000834431834269900e+00,-3.186696879528927440e-02
6.291389433185649693e+00,1.004218453970330049e+00,-5.861056681434995141e-02
6.291190825273069720e+00,1.004568173309829948e+00,-5.880917472692992476e-02
6.277326262032270066e+00,1.007011356736789986e+00,-7.267373796772957917e-02
6.265296960240590352e+00,9.929193998834779933e-01,-8.470303975940929320e-02
6.240121873809839848e+00,9.984347514914729826e-01,-1.098781261901597972e-01
6.253115463510970251e+00,9.994255976497899985e-01,-9.688453648902939364e-02
6.254233126451239855e+00,1.007156413890669899e+00,-9.576687354875978997e-02
6.255049959832460260e+00,1.010726689361669983e+00,-9.495004016753938458e-02
6.282315894636309572e+00,1.008725972937329907e+00,-6.768410536369007247e-02
6.282459709381350343e+00,9.936100765296550508e-01,-6.754029061864930128e-02
6.294325380849009832e+00,9.889497313099979703e-01,-5.567461915098981251e-02
6.278424404259400404e+00,9.958005412130119804e-01,-7.157559574059924046e-02
6.277401532481410307e+00,9.986778498340079802e-01,-7.259846751858933800e-02
6.277460075540109763e+00,9.979046404658330482e-01,-7.253992445988988180e-02
6.290249279639080093e+00,1.003715172801979971e+00,-5.975072036091955141e-02
6.251127978213210312e+00,1.002652830503659942e+00,-9.887202178678933251e-02
6.250046079830130275e+00,9.978810338583490314e-01,-9.995392016986937023e-02
6.274497350385930261e+00,1.000840576047500097e+00,-7.550264961406938369e-02
6.339080769322950282e+00,1.005639697476929939e+00,-1.091923067704936301e-02
6.341443526516660434e+00,1.005701060789740087e+00,-8.556473483339210873e-03
6.300411415137899596e+00,1.004237277741379941e+00,-4.958858486210004912e-02
6.261369259195629589e+00,1.007169190171129936e+00,-8.863074080437005620e-02
6.234169712158950105e+00,9.977286214761239558e-01,-1.158302878410495396e-01
6.247250995437910071e+00,9.929309079870729526e-01,-1.027490045620895742e-01
6.261232865818040061e+00,9.987158195323989629e-01,-8.876713418195958383e-02
6.249176745780199660e+00,9.950094959071570377e-01,-1.008232542197999848e-01
6.247224823871800226e+00,9.985569337003109558e-01,-1.027751761281994192e-01
6.246381112292140436e+00,1.002898038791929958e+00,-1.036188877078592085e-01
6.233038825484729983e+00,9.946507472312049458e-01,-1.169611745152696614e-01
6.221217324607779986e+00,9.953266202933279683e-01,-1.287826753922196588e-01
6.221200929081139641e+00,1.001429486457539930e+00,-1.287990709188600036e-01
6.235208577104700112e+00,1.004230844214790030e+00,-1.147914228952995330e-01
6.221209046479629912e+00,9.998107101525729457e-01,-1.287909535203697331e-01
6.182099077174349588e+00,9.945444212093219605e-01,-1.679009228256500563e-01
6.218201026020309996e+00,9.939937783790110393e-01,-1.317989739796896487e-01
6.206417646275509625e+00,9.936699128594059793e-01,-1.435823537244900194e-01
6.203149038996239817e+00,1.001312506908270006e+00,-1.468509610037598279e-01
6.166186828178339852e+00,9.975246060919550350e-01,-1.838131718216597932e-01
6.178467447514799815e+00,9.948431012069910429e-01,-1.715325524851998296e-01
6.165585941335989695e+00,9.971632847926700238e-01,-1.844140586640099500e-01
6.192310392737110369e+00,9.992514556701379558e-01,-1.576896072628892753e-01
6.218489205586839930e+00,1.000446086714189997e+00,-1.315107944131597151e-01
6.230404561503210203e+00,1.005433299180700013e+00,-1.195954384967894413e-01
6.256097905244129898e+00,9.948186001250619581e-01,-9.390209475586974719e-02
6.257348080457090234e+00,9.912496673563899741e-01,-9.265191954290941112e-02
6.256337666718449597e+00,9.931152228949480243e-01,-9.366233328155004756e-02
6.257337612755120126e+00,1.000687513740510015e+00,-9.266238724487951828e-02
6.243348860987990356e+00,1.002508113075190055e+00,-1.066511390120092884e-01
6.281199009743279937e+00,1.000380661170529928e+00,-6.880099025671970736e-02
6.256391611783899798e+00,9.947355102433379503e-01,-9.360838821609984706e-02
6.255154754280670026e+00,9.966244885571440282e-01,-9.484524571932961834e-02
6.255327409496639568e+00,1.002490926259310022e+00,-9.467259050336007675e-02
6.256391611783899798e+00,1.003827146962189998e+00,-9.360838821609984706e-02
6.292458978809479575e+00,9.981470556357250334e-01,-5.754102119052006969e-02
6.271287028991739732e+00,1.005758859497750013e+00,-7.871297100825991322e-02
6.193418522916079638e+00,9.998057862094950066e-01,-1.565814770839200065e-01
6.169397134242539771e+00,1.003084401071989928e+00,-1.806028657574598739e-01
6.181467220652390182e+00,9.976454721266599934e-01,-1.685327793476094627e-01
6.220308995540330343e+00,1.002435754660010003e+00,-1.296910044596693012e-01
6.207319711437460086e+00,1.000907242032160083e+00,-1.426802885625395589e-01
6.232318428963660395e+00,9.989364981685420197e-01,-1.176815710363392498e-01
6.258232977446589906e+00,9.948365533506660086e-01,-9.176702255340973835e-02
6.205087751192560397e+00,9.958236420938429978e-01,-1.449122488074392479e-01
6.167374887259570393e+00,9.942063489760150086e-01,-1.826251127404292518e-01
6.195441953565540061e+00,1.005320864363459910e+00,-1.545580464344595839e-01
6.180136001739770180e+00,9.963255652516129768e-01,-1.698639982602294651e-01
6.167374887259570393e+00,9.957500701015979949e-01,-1.826251127404292518e-01
6.166374948054979654e+00,9.983846231439980068e-01,-1.836250519450199903e-01
6.180156632319279808e+00,1.010441368387710037e+00,-1.698433676807198367e-01
6.166042896380139915e+00,1.002741694405739903e+00,-1.839571036198597298e-01
6.166123336424599977e+00,9.988570603267019621e-01,-1.838766635753996681e-01
6.192156328775950236e+00,9.967750853684009815e-01,-1.578436712240494089e-01
6.178272250394930332e+00,1.001098782344540083e+00,-1.717277496050693131e-01
6.191093360627020203e+00,1.001898446530369968e+00,-1.589066393729794413e-01
6.191271678742579887e+00,1.000792204549509901e+00,-1.587283212574197577e-01
6.191067920803329905e+00,9.985616471623579571e-01,-1.589320791966697399e-01
6.179194284047070163e+00,1.005700212297979901e+00,-1.708057159529294822e-01
6.165245331696059594e+00,9.924788190942569477e-01,-1.847546683039400506e-01
6.177244855111379884e+00,9.978205193373059778e-01,-1.727551448886197605e-01
6.202163251640509856e+00,1.002881709686110012e+00,-1.478367483594897891e-01
6.138050912138149684e+00,9.996596938406570043e-01,-2.119490878618499607e-01
6.152136620719669935e+00,1.000733552721930097e+00,-1.978633792803297098e-01
6.152157345192009963e+00,9.969933319830970309e-01,-1.978426548079896818e-01
6.140117588450570096e+00,1.001522690438950036e+00,-2.098824115494295484e-01
6.165018248148180113e+00,9.986691780823170328e-01,-1.849817518518195314e-01
6.152117359088659754e+00,1.001123765522939912e+00,-1.978826409113398910e-01
6.178093557077300346e+00,9.944908657751250214e-01,-1.719064429226992985e-01
