time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,2.741000000000000103e+00,9.757501921519370569e+00,7.016501921519370022e+00,1.073658930000289946e-01,4.117202617542000098e+02,-2.746497127999780186e-01
1.000000000000023093e-02,2.743687891177307492e+00,9.790274369457721448e+00,7.046586478280413957e+00,5.943401530000149702e-01,4.117170526681999831e+02,-2.635299878000110230e-01
2.000000000000001776e-02,2.761586300432480989e+00,9.806586300432480030e+00,7.044999999999999929e+00,1.083341456999999952e+00,4.117309727232000114e+02,-2.564702708000050069e-01
3.000000000000024869e-02,2.785552293320601613e+00,9.836999999999999744e+00,7.051447706679398131e+00,1.586091783000060040e+00,4.117496877642000186e+02,-2.484244057999659971e-01
4.000000000000003553e-02,2.753016160917743260e+00,9.828116320627929170e+00,7.075100159710186354e+00,2.083591728999989900e+00,4.117550996671999997e+02,-2.353327417999910021e-01
5.000000000000026645e-02,2.732979460030716901e+00,9.815979460030716197e+00,7.083000000000000185e+00,2.596468268999999829e+00,4.117543462272000170e+02,-2.312159637999710027e-01
6.000000000000005329e-02,2.741000000000000103e+00,9.834509367523917689e+00,7.093509367523917142e+00,3.115993437000009969e+00,4.117599502361999839e+02,-2.361201947999659878e-01
7.000000000000028422e-02,2.701631175684985120e+00,9.817243106003894937e+00,7.115611930318910261e+00,3.628473433000010129e+00,4.117661465642000280e+02,-2.430280957999710056e-01
8.000000000000007105e-02,2.661819286605251911e+00,9.782819286605251463e+00,7.121000000000000441e+00,4.122039989000000126e+00,4.117702827112000250e+02,-2.439328968000049891e-01
9.000000000000030198e-02,2.678072762656924510e+00,9.791814857677287876e+00,7.113742095020364253e+00,4.611986443000000158e+00,4.117851981572000000e+02,-2.538765917999959987e-01
1.000000000000000888e-01,2.690999999999999837e+00,9.809910738295206656e+00,7.118910738295206819e+00,5.126634847000030248e+00,4.117885027951999746e+02,-2.637738277999859826e-01
1.100000000000003197e-01,2.690241686123606257e+00,9.820583138763938180e+00,7.130341452640331923e+00,5.626901658999999611e+00,4.117629975931999979e+02,-2.575725157999579906e-01
1.200000000000001066e-01,2.701952509426683413e+00,9.816169994613323624e+00,7.114217485186640211e+00,6.119693795000009651e+00,4.117280616712000096e+02,-2.483395747999999903e-01
1.300000000000003375e-01,2.692534084664429450e+00,9.813236013025298021e+00,7.120701928360867683e+00,6.618109039000040106e+00,4.117174467661999984e+02,-2.501912608000089744e-01
