TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-1.133997880058010033e+01,nan,nan,nan,nan,3.577332263701309967e-01,3.648107399999999778e+00,-2.596687800000000212e+00,6.244795200000000435e+00,5.257098000000000049e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,-1.044593715208000084e+01,nan,nan,nan,nan,3.445103299951229880e-01,3.648107399999999778e+00,-2.660410199999999836e+00,6.308517600000000058e+00,4.938486000000000264e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000067e-02,nan,-9.551950521527640348e+00,nan,nan,nan,nan,3.312882473368159997e-01,3.759621600000000008e+00,-2.628549000000000024e+00,6.388170599999999588e+00,5.655362999999999918e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000189e-02,nan,-8.657908873027629681e+00,nan,nan,nan,nan,3.180653509618079910e-01,3.664038000000000128e+00,-2.740063199999999810e+00,6.404101200000000382e+00,4.619873999999999925e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-7.763922242475199909e+00,nan,nan,nan,nan,3.048432683034990043e-01,3.648107399999999778e+00,-2.755993800000000160e+00,6.404101200000000382e+00,4.460567999999999755e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.100000000000000255e-02,nan,-6.869880593975150163e+00,nan,nan,nan,nan,2.916203719284909956e-01,3.648107399999999778e+00,-2.740063199999999810e+00,6.388170599999999588e+00,4.540220999999999840e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.700000000000000289e-02,nan,-5.975893963422709732e+00,nan,nan,nan,nan,2.783982892701820089e-01,3.679968600000000034e+00,-2.660410199999999836e+00,6.340378799999999870e+00,5.097791999999999879e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.019999999999999934e-01,5.390000000000000000e+02,-5.752192396999990187e+00,3.742636381472000267e+02,-1.358032757999969864e-01,-7.363618527998599950e-01,5.501794760000139917e+01,2.750897380000070225e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.120000000000000023e-01,5.400000000000000000e+02,-5.202012920999980139e+00,3.742059930492000035e+02,-1.104773447999610053e-01,-7.940069508002239873e-01,5.339051420000040338e+01,2.669525710000020258e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.140000000000000041e-01,nan,-5.085406671132400191e+00,nan,nan,nan,nan,2.684689456532999841e-01,3.679968600000000034e+00,-2.644479599999999930e+00,6.324448199999999964e+00,5.177445000000000519e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.219999999999999973e-01,5.410000000000000000e+02,-4.668107778999970314e+00,3.741175861372000213e+02,-2.404610780000649914e-02,-8.824138627999219553e-01,5.477911940000289803e+01,2.738955970000149787e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000044e-01,nan,-4.206154062695140361e+00,nan,nan,nan,nan,2.967118687873889771e-01,3.679968600000000034e+00,-2.612618400000000118e+00,6.292587000000000153e+00,5.336750999999999578e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.320000000000000062e-01,5.420000000000000000e+02,-4.120316584999939913e+00,3.741719544992000124e+02,-8.115958799985700453e-03,-8.280455008002149953e-01,6.019029039999440300e+01,3.009514519999719750e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.419999999999999873e-01,5.430000000000000000e+02,-3.518413681000000182e+00,3.742434490701999721e+02,1.176583119999509951e-02,-7.565509297999140070e-01,6.140674620000319806e+01,3.070337310000160191e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.459999999999999909e-01,nan,-3.230844316466369825e+00,nan,nan,nan,nan,3.208469355112870125e-01,3.679968600000000034e+00,-2.596687800000000212e+00,6.276656400000000247e+00,5.416404000000000218e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.519999999999999962e-01,5.440000000000000000e+02,-2.904346218999970031e+00,3.742246640181999737e+02,8.096915920001239442e-02,-7.753359818000260528e-01,6.730601120000039828e+01,3.365300560000020202e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.620000000000000051e-01,5.450000000000000000e+02,-2.231286106999959884e+00,3.741901524122000069e+02,1.322409781999999978e-01,-8.098475877998789763e-01,6.752704019999769969e+01,3.376352009999890047e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.620000000000000051e-01,nan,-2.168349176768430198e+00,nan,nan,nan,nan,3.370291541489640053e-01,3.743691000000000102e+00,-2.580757199999999862e+00,6.324448199999999964e+00,5.814669000000000088e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.719999999999999862e-01,5.460000000000000000e+02,-1.556015704999990090e+00,3.742046659051999882e+02,1.323399932000010049e-01,-7.953340948002389776e-01,6.622654619999849501e+01,3.311327309999920199e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.789999999999999925e-01,nan,-1.080374954720509928e+00,nan,nan,nan,nan,3.473786596423170114e-01,3.711829799999999846e+00,-2.644479599999999930e+00,6.356309399999999776e+00,5.336750999999999578e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.819999999999999951e-01,5.470000000000000000e+02,-8.937502430000020537e-01,3.742013562362000130e+02,1.174988992000129961e-01,-7.986437637999870276e-01,7.075059820000309685e+01,3.537529910000160038e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.920000000000000040e-01,5.480000000000000000e+02,-1.862442609999709897e-01,3.741775744192000275e+02,9.774006420003079898e-02,-8.224255807998019918e-01,7.857610260000029712e+01,3.928805130000009860e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.950000000000000067e-01,nan,8.335235865367610075e-02,nan,nan,nan,nan,4.009845529250369855e-01,3.600315600000000060e+00,-2.708201999999999998e+00,6.308517600000000058e+00,4.460567999999999755e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
