time,Gap_leftedge,Gap_rightedge,Gap_gap,LT_x,LT_y,LT_z
0.000000000000000000e+00,3.597999999999999865e+00,9.288999999999999702e+00,5.690999999999999837e+00,2.231667170000020128e-01,1.991773599052000066e+02,-1.727601988000020128e-01
1.000000000000000021e-02,3.548750000000000071e+00,9.268125000000001279e+00,5.719375000000000320e+00,7.147935229999919926e-01,1.991803836862000026e+02,-1.736615067999789930e-01
2.000000000000000042e-02,3.564899999999999736e+00,9.293599999999999639e+00,5.728699999999999903e+00,1.213180511000049977e+00,1.991878069882000091e+02,-1.725768198000020015e-01
2.999999999999999889e-02,3.554499999999999993e+00,9.282500000000000639e+00,5.727999999999999758e+00,1.705405373000020042e+00,1.991978975122000008e+02,-1.675028878000059951e-01
4.000000000000000083e-02,3.515333333333332977e+00,9.237222222222222001e+00,5.721888888888888580e+00,2.203021091000009868e+00,1.992012844552000104e+02,-1.624041058000119941e-01
5.000000000000000278e-02,3.517999999999999794e+00,9.226333333333334608e+00,5.708333333333333037e+00,2.716556458999999979e+00,1.992065394141999946e+02,-1.693084507999589872e-01
5.999999999999999778e-02,3.556124999999999758e+00,9.259249999999999758e+00,5.703125000000000000e+00,3.233997363000019831e+00,1.991960161782000114e+02,-1.691562147999589871e-01
7.000000000000000666e-02,3.609999999999999876e+00,9.301000000000000156e+00,5.690999999999999837e+00,3.742565787000020183e+00,1.991830008551999924e+02,-1.639971277999640042e-01
8.000000000000000167e-02,3.581875000000000142e+00,9.294499999999999318e+00,5.712625000000000064e+00,4.258868285000040110e+00,1.991924202831999935e+02,-1.709155497999690076e-01
8.999999999999999667e-02,3.555666666666666753e+00,9.262999999999999901e+00,5.707333333333333591e+00,4.761963929000030404e+00,1.992050921962000132e+02,-1.778483847999740020e-01
1.000000000000000056e-01,3.541666666666666963e+00,9.267444444444445040e+00,5.725777777777778077e+00,5.260920675000019919e+00,1.992025353461999941e+02,-1.757283537999639877e-01
1.100000000000000006e-01,3.542499999999999982e+00,9.274874999999999758e+00,5.732375000000000220e+00,5.758052110999999584e+00,1.991968623381999919e+02,-1.755977477999640102e-01
1.199999999999999956e-01,3.527555555555555333e+00,9.255777777777778326e+00,5.728222222222221660e+00,6.257522061000050151e+00,1.991853166482000006e+02,-1.744458957999880100e-01
1.300000000000000044e-01,3.521999999999999797e+00,9.262999999999999901e+00,5.740999999999999659e+00,6.756936123000030214e+00,1.991747516862000111e+02,-1.782975488000070052e-01
1.400000000000000133e-01,3.548000000000000043e+00,9.303000000000000824e+00,5.754999999999999893e+00,7.252469131000009561e+00,1.991619866881999883e+02,-1.751422577999640073e-01
1.499999999999999944e-01,3.570500000000000007e+00,9.317999999999999616e+00,5.747499999999999609e+00,7.736961029000010370e+00,1.991496248212000069e+02,-1.629907867999640103e-01
1.600000000000000033e-01,3.554800000000000182e+00,9.312599999999999767e+00,5.757800000000000473e+00,8.223026872999989578e+00,1.991623331751999899e+02,-1.679275257999600091e-01
1.700000000000000122e-01,3.541500000000000092e+00,9.282999999999999474e+00,5.741499999999999382e+00,8.708637843000040846e+00,1.991830108332000009e+02,-1.778925148000070067e-01
1.799999999999999933e-01,3.535333333333333439e+00,9.275666666666666060e+00,5.740333333333333066e+00,9.198495893000020018e+00,1.991819271441999888e+02,-1.787797247999839967e-01
1.900000000000000022e-01,3.524111111111110972e+00,9.255000000000000782e+00,5.730888888888888921e+00,9.711772085000029975e+00,1.991741745442000138e+02,-1.776381838000060109e-01
2.000000000000000111e-01,3.521999999999999797e+00,9.250000000000000000e+00,5.727999999999999758e+00,1.022022784500000014e+01,1.991631347892000008e+02,-1.784861307999829894e-01
2.099999999999999922e-01,3.536500000000000199e+00,9.278000000000000469e+00,5.741500000000000270e+00,1.073621661099999969e+01,1.991605062181999983e+02,-1.883621357999749890e-01
2.200000000000000011e-01,3.546666666666666856e+00,9.303666666666666529e+00,5.756999999999999673e+00,1.124969564699999935e+01,1.991667489611999997e+02,-1.982699977999649865e-01
2.300000000000000100e-01,3.546399999999999775e+00,9.317400000000001015e+00,5.770999999999999908e+00,1.175569689900009962e+01,1.991636103762000118e+02,-1.911463147999599987e-01
2.399999999999999911e-01,3.547000000000000153e+00,9.304571428571428271e+00,5.757571428571428562e+00,1.225730677900000032e+01,1.991672147312000050e+02,-1.890474308000069936e-01
2.500000000000000000e-01,3.529500000000000082e+00,9.297000000000000597e+00,5.767500000000000071e+00,1.276256905500000016e+01,1.991770231781999883e+02,-1.909696487999600067e-01
2.600000000000000089e-01,3.500124999999999709e+00,9.278999999999999915e+00,5.778875000000000206e+00,1.325459307100000039e+01,1.991730866071999912e+02,-1.838462598000110138e-01
2.700000000000000178e-01,3.471999999999999975e+00,9.263999999999999346e+00,5.791999999999999815e+00,1.375417524100000044e+01,1.991595724052000094e+02,-1.746873857999970137e-01
2.800000000000000266e-01,3.457374999999999865e+00,9.263874999999998749e+00,5.806499999999999773e+00,1.425207705899999944e+01,1.991579498682000064e+02,-1.745708987999979867e-01
2.899999999999999800e-01,3.454333333333333478e+00,9.275000000000000355e+00,5.820666666666666877e+00,1.475157797099999968e+01,1.991634087372000010e+02,-1.804790787999689949e-01
2.999999999999999889e-01,3.482111111111111157e+00,9.315888888888888886e+00,5.833777777777777729e+00,1.525318984899999997e+01,1.991669813402000102e+02,-1.873801407999740043e-01
3.099999999999999978e-01,3.482111111111111157e+00,9.335888888888888459e+00,5.853777777777778191e+00,1.574843897699999928e+01,1.991591905422000082e+02,-1.892424947999830076e-01
3.200000000000000067e-01,3.470250000000000057e+00,9.326750000000000540e+00,5.856500000000000483e+00,1.624268973099999869e+01,1.991513427451999974e+02,-1.911048697999929991e-01
3.300000000000000155e-01,3.470000000000000195e+00,9.322222222222221077e+00,5.852222222222222214e+00,1.675405824499999952e+01,1.991594646981999972e+02,-2.020198377999609940e-01
3.400000000000000244e-01,3.471000000000000085e+00,9.335000000000000853e+00,5.863999999999999879e+00,1.726299828699999850e+01,1.991574848941999960e+02,-1.978996087999989884e-01
3.499999999999999778e-01,3.465222222222222204e+00,9.335777777777778397e+00,5.870555555555555749e+00,1.776617518900010140e+01,1.991511837362000108e+02,-1.897653897999589945e-01
3.599999999999999867e-01,3.445333333333333137e+00,9.336000000000000298e+00,5.890666666666666273e+00,1.826593327899999863e+01,1.991696819162000054e+02,-1.947195098000130131e-01
3.699999999999999956e-01,3.440222222222222292e+00,9.337555555555555387e+00,5.897333333333333094e+00,1.875265506499999901e+01,1.991884445331999984e+02,-1.976774497999989888e-01
3.800000000000000044e-01,3.441124999999999989e+00,9.344500000000000028e+00,5.903374999999999595e+00,1.924644805899999866e+01,1.991886119042000018e+02,-1.915681527999689993e-01
3.900000000000000133e-01,3.467875000000000263e+00,9.392749999999999488e+00,5.924875000000000114e+00,1.975396022299999998e+01,1.991765520621999883e+02,-1.824126458000120132e-01
4.000000000000000222e-01,3.459000000000000075e+00,9.362999999999999545e+00,5.903999999999999915e+00,2.025613963900000059e+01,1.991701797931999920e+02,-1.782784237999920085e-01
4.099999999999999756e-01,3.445124999999999993e+00,9.365000000000000213e+00,5.919875000000000220e+00,2.075986226099999854e+01,1.991718696581999950e+02,-1.851723737999990127e-01
4.199999999999999845e-01,3.441666666666666874e+00,9.381666666666665932e+00,5.940000000000000391e+00,2.126520868100000072e+01,1.991626591701999871e+02,-1.850274597999989890e-01
4.299999999999999933e-01,3.438777777777777711e+00,9.378333333333332078e+00,5.939555555555555699e+00,2.175726050900000175e+01,1.991406914481999877e+02,-1.788404557999689892e-01
4.400000000000000022e-01,3.445374999999999854e+00,9.384375000000000355e+00,5.939000000000000057e+00,2.225898660500000048e+01,1.991422637871999939e+02,-1.867344418000070061e-01
4.500000000000000111e-01,3.444999999999999840e+00,9.383222222222221021e+00,5.938222222222221625e+00,2.274804868100000022e+01,1.991551254981999932e+02,-1.966710877999990059e-01
4.600000000000000200e-01,3.444999999999999840e+00,9.383888888888888502e+00,5.938888888888889106e+00,2.323756363300000061e+01,1.991600496572000054e+02,-1.925795377999789948e-01
4.699999999999999734e-01,3.456999999999999851e+00,9.385999999999999233e+00,5.929000000000000270e+00,2.374656022900009944e+01,1.991570785412000077e+02,-1.864557858000069901e-01
4.799999999999999822e-01,3.457222222222222197e+00,9.411888888888888971e+00,5.954666666666666330e+00,2.426165995499999894e+01,1.991524703231999922e+02,-1.753248677999839911e-01
4.899999999999999911e-01,3.449333333333333584e+00,9.414333333333333442e+00,5.964999999999999858e+00,2.476577778900000126e+01,1.991472315881999862e+02,-1.651941747999929877e-01
5.000000000000000000e-01,3.426666666666666750e+00,9.393666666666666387e+00,5.966999999999999638e+00,2.527160849099999851e+01,1.991470810511999900e+02,-1.600810847999969977e-01
5.100000000000000089e-01,3.419999999999999929e+00,9.386374999999999247e+00,5.966375000000000206e+00,2.576528682300000028e+01,1.991492557422000118e+02,-1.509788757999830089e-01
5.200000000000000178e-01,3.411444444444444279e+00,9.376666666666666927e+00,5.965222222222221760e+00,2.625534527499999982e+01,1.991622062042000039e+02,-1.519155547999579969e-01
5.300000000000000266e-01,3.395666666666666611e+00,9.384666666666666046e+00,5.988999999999999879e+00,2.675199424699999895e+01,1.991825301231999958e+02,-1.568768078000110089e-01
5.400000000000000355e-01,3.407000000000000028e+00,9.397000000000000242e+00,5.990000000000000213e+00,2.724256523700000088e+01,1.991865023292000103e+02,-1.557816837999780046e-01
5.500000000000000444e-01,3.412777777777777910e+00,9.400555555555555998e+00,5.987777777777777644e+00,2.774069637899999918e+01,1.991808651521999991e+02,-1.616510208000070115e-01
5.600000000000000533e-01,3.428333333333333233e+00,9.411666666666667069e+00,5.983333333333333393e+00,2.826079330299999981e+01,1.991764572572000134e+02,-1.745198537999829991e-01
5.699999999999999512e-01,3.413000000000000256e+00,9.403500000000001080e+00,5.990499999999999936e+00,2.877264228299999971e+01,1.991586140352000029e+02,-1.713430167999970000e-01
5.799999999999999600e-01,3.398333333333333428e+00,9.397333333333333982e+00,5.998999999999999666e+00,2.927039980900000060e+01,1.991419730911999864e+02,-1.671735497999780051e-01
5.899999999999999689e-01,3.394000000000000128e+00,9.383000000000000895e+00,5.988999999999999879e+00,2.976912900700000009e+01,1.991434026571999993e+02,-1.670676467999779868e-01
5.999999999999999778e-01,3.367999999999999883e+00,9.381000000000000227e+00,6.012999999999999901e+00,3.025125702100000069e+01,1.991549058152000100e+02,-1.660009708000030060e-01
6.099999999999999867e-01,3.368888888888889266e+00,9.383333333333332860e+00,6.014444444444444038e+00,3.074453725500000090e+01,1.991640549701999987e+02,-1.609234828000070117e-01
6.199999999999999956e-01,3.374499999999999833e+00,9.400249999999999773e+00,6.025750000000000384e+00,3.124366299700000127e+01,1.991585347682000133e+02,-1.497929007999820039e-01
6.300000000000000044e-01,3.398800000000000043e+00,9.429000000000000270e+00,6.030200000000000671e+00,3.174706789100000037e+01,1.991482401382000091e+02,-1.416445418000019940e-01
6.400000000000000133e-01,3.414000000000000146e+00,9.446285714285714619e+00,6.032285714285714029e+00,3.225224442700000083e+01,1.991420071141999983e+02,-1.465102027999959922e-01
6.500000000000000222e-01,3.400555555555555554e+00,9.430111111111111555e+00,6.029555555555555557e+00,3.275770417700000081e+01,1.991308104741999898e+02,-1.433582368000100027e-01
6.600000000000000311e-01,3.363799999999999901e+00,9.413800000000000168e+00,6.049999999999999822e+00,3.324713205700000174e+01,1.991197143301999972e+02,-1.362101658000060000e-01
6.700000000000000400e-01,3.358000000000000096e+00,9.397999999999999687e+00,6.040000000000000036e+00,3.373707828900000294e+01,1.991346333042000083e+02,-1.451538667999640042e-01
6.800000000000000488e-01,3.338222222222221980e+00,9.391000000000000014e+00,6.052777777777778034e+00,3.423361504100000019e+01,1.991569257351999909e+02,-1.581221417999960077e-01
6.899999999999999467e-01,3.318000000000000060e+00,9.362333333333332064e+00,6.044333333333333336e+00,3.473727977699999769e+01,1.991596280802000081e+02,-1.610196507999830107e-01
6.999999999999999556e-01,3.329111111111111132e+00,9.357222222222221220e+00,6.028111111111111420e+00,3.524562131900000139e+01,1.991505885891999981e+02,-1.608746737999829923e-01
7.099999999999999645e-01,3.374875000000000291e+00,9.393749999999998934e+00,6.018875000000000419e+00,3.575068252700000215e+01,1.991463734692000003e+02,-1.597474408000069956e-01
7.199999999999999734e-01,3.413444444444444503e+00,9.426666666666667638e+00,6.013222222222221802e+00,3.625334822300000326e+01,1.991490293992000034e+02,-1.596449888000059936e-01
7.299999999999999822e-01,3.419000000000000039e+00,9.433777777777777374e+00,6.014777777777777779e+00,3.675501465699999670e+01,1.991516424422000000e+02,-1.555425817999870064e-01
7.399999999999999911e-01,3.406000000000000139e+00,9.422000000000000597e+00,6.016000000000000014e+00,3.725356997499999778e+01,1.991561129762000064e+02,-1.424473618000109965e-01
7.500000000000000000e-01,3.393222222222222140e+00,9.421555555555556793e+00,6.028333333333333321e+00,3.775244257699999650e+01,1.991725750612000070e+02,-1.423944628000100021e-01
7.600000000000000089e-01,3.394375000000000142e+00,9.421124999999999972e+00,6.026749999999999829e+00,3.825881766700000242e+01,1.991804367151999884e+02,-1.463095777999739999e-01
7.700000000000000178e-01,3.373333333333333073e+00,9.414666666666667183e+00,6.041333333333333222e+00,3.875315056699999872e+01,1.991536017351999988e+02,-1.371048747999580042e-01
7.800000000000000266e-01,3.330666666666666664e+00,9.391333333333331979e+00,6.060666666666667091e+00,3.925592755299999936e+01,1.991192181632000029e+02,-1.328716937999949999e-01
7.900000000000000355e-01,3.307500000000000107e+00,9.382999999999999119e+00,6.075499999999999901e+00,3.976127663700000170e+01,1.991099653391999880e+02,-1.447267077999959961e-01
8.000000000000000444e-01,3.279999999999999805e+00,9.371000000000000441e+00,6.091000000000000192e+00,4.025929444900000220e+01,1.991063143142000058e+02,-1.536030968000109964e-01
8.100000000000000533e-01,3.282888888888888967e+00,9.376222222222221347e+00,6.093333333333332824e+00,4.074704264300000034e+01,1.991070992511999975e+02,-1.584973948000069910e-01
8.199999999999999512e-01,3.305777777777777704e+00,9.412222222222222712e+00,6.106444444444444564e+00,4.124391982899999931e+01,1.991234261701999912e+02,-1.644445017999779934e-01
8.299999999999999600e-01,3.300124999999999975e+00,9.424500000000000099e+00,6.124374999999999680e+00,4.173768700899999828e+01,1.991415929402000131e+02,-1.663987657999879965e-01
8.399999999999999689e-01,3.291999999999999815e+00,9.445888888888889667e+00,6.153888888888888964e+00,4.224100909100000223e+01,1.991502960772000108e+02,-1.663175027999879985e-01
8.499999999999999778e-01,3.282666666666666622e+00,9.456333333333333258e+00,6.173666666666666636e+00,4.274601196900000133e+01,1.991471004932000142e+02,-1.591938407999829996e-01
8.599999999999999867e-01,3.279749999999999943e+00,9.443749999999999645e+00,6.163999999999999702e+00,4.325500834300009956e+01,1.991441329051999958e+02,-1.520700947999769903e-01
8.699999999999999956e-01,3.291999999999999815e+00,9.457000000000000739e+00,6.165000000000000036e+00,4.376537737299999975e+01,1.991522154991999969e+02,-1.579851138000069877e-01
8.800000000000000044e-01,3.294111111111110990e+00,9.474555555555555841e+00,6.180444444444444407e+00,4.425589314100010085e+01,1.991571578491999901e+02,-1.648934768000110129e-01
8.900000000000000133e-01,3.313666666666666760e+00,9.502000000000000668e+00,6.188333333333333464e+00,4.473371370499999955e+01,1.991563885401999983e+02,-1.657844737999890072e-01
9.000000000000000222e-01,3.324500000000000011e+00,9.519500000000000739e+00,6.195000000000000284e+00,4.521935293100000308e+01,1.991590279911999914e+02,-1.786858357999649982e-01
9.100000000000000311e-01,3.291999999999999815e+00,9.513666666666667382e+00,6.221666666666666679e+00,4.571694146099999756e+01,1.991453503991999980e+02,-1.835269197999609969e-01
9.200000000000000400e-01,3.269666666666666721e+00,9.508444444444442922e+00,6.238777777777777089e+00,4.620628493299999917e+01,1.991181916161999936e+02,-1.853222557999689990e-01
9.300000000000000488e-01,3.243888888888888822e+00,9.507111111111111512e+00,6.263222222222221802e+00,4.672036020699999881e+01,1.990964442242000132e+02,-1.891311947999889942e-01
9.399999999999999467e-01,3.215111111111110809e+00,9.493888888888887934e+00,6.278777777777778013e+00,4.723021332700000130e+01,1.990784728922000113e+02,-1.899543757999649918e-01
9.499999999999999556e-01,3.216000000000000192e+00,9.493222222222222229e+00,6.277222222222222037e+00,4.774283246700009897e+01,1.990646836692000079e+02,-1.857916638000020049e-01
9.599999999999999645e-01,3.220666666666666789e+00,9.490000000000000213e+00,6.269333333333332980e+00,4.825108875499999783e+01,1.990746807531999991e+02,-1.827138487999599992e-01
9.699999999999999734e-01,3.229111111111111043e+00,9.492222222222222783e+00,6.263111111111110851e+00,4.874599615900000060e+01,1.991079617371999859e+02,-1.777211377999650121e-01
9.799999999999999822e-01,3.219875000000000043e+00,9.497500000000000497e+00,6.277624999999999567e+00,4.923862271299999804e+01,1.991461064512000121e+02,-1.767461197999879996e-01
9.899999999999999911e-01,3.203624999999999723e+00,9.502625000000000099e+00,6.298999999999999488e+00,4.974830710100000175e+01,1.991661800452000080e+02,-1.797035767999740075e-01
1.000000000000000000e+00,3.204000000000000181e+00,9.516000000000000014e+00,6.312000000000000277e+00,5.025924344700000290e+01,1.991643212952000113e+02,-1.735833178000019961e-01
1.010000000000000009e+00,3.214999999999999858e+00,9.526777777777777345e+00,6.311777777777777487e+00,5.076852636499999960e+01,1.991563371711999935e+02,-1.734418548000029869e-01
1.020000000000000018e+00,3.205499999999999794e+00,9.507749999999999702e+00,6.302249999999999908e+00,5.128069307300000190e+01,1.991504784441999902e+02,-1.853073268000020035e-01
1.030000000000000027e+00,3.189000000000000057e+00,9.486222222222222555e+00,6.297222222222222499e+00,5.176958167099999741e+01,1.991312889652000138e+02,-1.921309128000089905e-01
1.040000000000000036e+00,3.226500000000000590e+00,9.509000000000000341e+00,6.282499999999999751e+00,5.225864081900000002e+01,1.991091114381999887e+02,-1.969439058000040099e-01
1.050000000000000044e+00,3.250888888888888939e+00,9.557666666666667865e+00,6.306777777777778482e+00,5.274367999100000048e+01,1.991047158981999985e+02,-2.068205617999940016e-01
1.060000000000000053e+00,3.276222222222222591e+00,9.579666666666666330e+00,6.303444444444443739e+00,5.321907585699999998e+01,1.990937848561999886e+02,-2.096762597999800026e-01
1.070000000000000062e+00,3.266000000000000014e+00,9.602000000000000313e+00,6.336000000000000298e+00,5.370074606899999736e+01,1.990782180802000028e+02,-2.085141808000050001e-01
1.080000000000000071e+00,3.278999999999999915e+00,9.605750000000000455e+00,6.326749999999999652e+00,5.421285333699999853e+01,1.990733965292000107e+02,-2.093832537999809895e-01
1.090000000000000080e+00,3.270666666666666611e+00,9.590333333333331822e+00,6.319666666666666544e+00,5.471879692499999948e+01,1.990712668962000009e+02,-1.992631237999900051e-01
1.100000000000000089e+00,3.242444444444444240e+00,9.557222222222222285e+00,6.314777777777777601e+00,5.521783918900000288e+01,1.990847550452000121e+02,-1.931996557999600128e-01
1.110000000000000098e+00,3.219874999999999599e+00,9.528124999999999289e+00,6.308249999999999247e+00,5.572113390300000191e+01,1.991114822771999968e+02,-1.941819957999930124e-01
1.120000000000000107e+00,3.224333333333333051e+00,9.532888888888889412e+00,6.308555555555555472e+00,5.622006261500000335e+01,1.991269601061999879e+02,-1.901255857999749888e-01
1.129999999999999893e+00,3.237666666666666249e+00,9.559333333333333016e+00,6.321666666666667211e+00,5.673048664499999916e+01,1.991340760841999895e+02,-1.870371237999889913e-01
1.139999999999999902e+00,3.240000000000000213e+00,9.554777777777777814e+00,6.314777777777777601e+00,5.723803132500000146e+01,1.991389961051999933e+02,-1.919416067999850095e-01
1.149999999999999911e+00,3.249500000000000277e+00,9.586249999999999716e+00,6.336750000000000327e+00,5.774996937499999916e+01,1.991371414342000037e+02,-2.008212367999989978e-01
1.159999999999999920e+00,3.289555555555555344e+00,9.625999999999999446e+00,6.336444444444444102e+00,5.826259051299999925e+01,1.991233204591999879e+02,-2.056584707999939976e-01
1.169999999999999929e+00,3.296777777777777807e+00,9.647666666666667723e+00,6.350888888888889028e+00,5.877150181300000042e+01,1.991043008162000092e+02,-2.044781497999610120e-01
1.179999999999999938e+00,3.273666666666666725e+00,9.637000000000000455e+00,6.363333333333333286e+00,5.925688030900000314e+01,1.990939574042000118e+02,-2.023336678000079991e-01
1.189999999999999947e+00,3.245555555555555749e+00,9.611111111111110716e+00,6.365555555555554967e+00,5.974434351299999690e+01,1.990997341812000059e+02,-2.072456408000029893e-01
1.199999999999999956e+00,3.266000000000000014e+00,9.627000000000000668e+00,6.360999999999999766e+00,6.023913554699999651e+01,1.990999479671999950e+02,-2.041363047999610048e-01
1.209999999999999964e+00,3.261750000000000593e+00,9.624624999999999986e+00,6.362875000000000725e+00,6.073266936499999957e+01,1.990871077792000108e+02,-1.899811218000080071e-01
1.219999999999999973e+00,3.227600000000000247e+00,9.586300000000001376e+00,6.358699999999999797e+00,6.123279392500000284e+01,1.990816375201999904e+02,-1.808505067999930105e-01
1.229999999999999982e+00,3.196500000000000341e+00,9.546749999999999403e+00,6.350249999999999950e+00,6.173329121300000111e+01,1.990871851402000061e+02,-1.777587198000080138e-01
1.239999999999999991e+00,3.196222222222222076e+00,9.544111111111110546e+00,6.347888888888888914e+00,6.223224729300000035e+01,1.990846388742000102e+02,-1.726387068000130032e-01
1.250000000000000000e+00,3.226000000000000423e+00,9.565666666666666984e+00,6.339666666666667005e+00,6.273596858300000179e+01,1.990863499072000025e+02,-1.735326927999890079e-01
1.260000000000000009e+00,3.228374999999999773e+00,9.553000000000000824e+00,6.324625000000000163e+00,6.324000582499999723e+01,1.991000736592000067e+02,-1.814690357999690085e-01
1.270000000000000018e+00,3.213999999999999968e+00,9.525000000000000355e+00,6.310999999999999943e+00,6.373072310500000270e+01,1.991190325201999940e+02,-1.934268377999689981e-01
1.280000000000000027e+00,3.216777777777778180e+00,9.528000000000000469e+00,6.311222222222221845e+00,6.424097969299999988e+01,1.991290871541999934e+02,-2.063488848000039899e-01
1.290000000000000036e+00,3.242499999999999716e+00,9.554999999999999716e+00,6.312500000000000000e+00,6.474743870499999332e+01,1.991179334011999913e+02,-2.071968737999800025e-01
