time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,3.314999999999999947e+00,9.483000000000000540e+00,6.168000000000000149e+00,0.000000000000000000e+00,1.466850000000000023e+02,0.000000000000000000e+00,3.822000000000000064e+00,9.602000000000000313e+00,5.780000000000000249e+00,0.000000000000000000e+00,1.528979999999999961e+02
8.999999999999999320e-03,3.314999999999999947e+00,9.471999999999999531e+00,6.157000000000000028e+00,4.963600264725347199e-04,1.466850000000000023e+02,8.000000000000000167e-03,3.783999999999999808e+00,9.592000000000000526e+00,5.807999999999999829e+00,4.372540445999125607e-04,1.529079999999999870e+02
1.700000000000000122e-02,3.327999999999999847e+00,9.496000000000000441e+00,6.168000000000000149e+00,9.375689388925656422e-04,1.466719999999999970e+02,1.600000000000000033e-02,3.783999999999999808e+00,9.592999999999999972e+00,5.809000000000000163e+00,8.745080891998251215e-04,1.529070000000000107e+02
2.599999999999999881e-02,3.354000000000000092e+00,9.507999999999999119e+00,6.153999999999999915e+00,1.433928965365100254e-03,1.466459999999999866e+02,2.500000000000000139e-02,3.822999999999999954e+00,9.643000000000000682e+00,5.820000000000000284e+00,1.366418889374726962e-03,1.528569999999999993e+02
3.500000000000000333e-02,3.365000000000000213e+00,9.509999999999999787e+00,6.144999999999999574e+00,1.930288991837635082e-03,1.466349999999999909e+02,3.300000000000000155e-02,3.847999999999999865e+00,9.679999999999999716e+00,5.831999999999999851e+00,1.803672933974639469e-03,1.528199999999999932e+02
4.399999999999999745e-02,3.379000000000000004e+00,9.512999999999999901e+00,6.134000000000000341e+00,2.426649018310169693e-03,1.466210000000000093e+02,4.200000000000000261e-02,3.887000000000000011e+00,9.705999999999999517e+00,5.818999999999999950e+00,2.295583734149540985e-03,1.527940000000000111e+02
5.199999999999999761e-02,3.366000000000000103e+00,9.503000000000000114e+00,6.136999999999999567e+00,2.867857930730200507e-03,1.466339999999999861e+02,5.099999999999999672e-02,3.861000000000000210e+00,9.705999999999999517e+00,5.844999999999999751e+00,2.787494534324442500e-03,1.527940000000000111e+02
6.099999999999999867e-02,3.379999999999999893e+00,9.513999999999999346e+00,6.134000000000000341e+00,3.364217957202735119e-03,1.466200000000000045e+02,5.999999999999999778e-02,3.847999999999999865e+00,9.682000000000000384e+00,5.833999999999999631e+00,3.279405334499344016e-03,1.528180000000000121e+02
7.000000000000000666e-02,3.366000000000000103e+00,9.365000000000000213e+00,5.998999999999999666e+00,3.860577983675270164e-03,1.466339999999999861e+02,6.800000000000000488e-02,3.834999999999999964e+00,9.692999999999999616e+00,5.857999999999999652e+00,3.716659379099256956e-03,1.528069999999999879e+02
7.799999999999999989e-02,3.366999999999999993e+00,9.480000000000000426e+00,6.113000000000000433e+00,4.301786896095300544e-03,1.466330000000000098e+02,7.699999999999999900e-02,3.770999999999999908e+00,9.664999999999999147e+00,5.894000000000000128e+00,4.208570179274158038e-03,1.528350000000000080e+02
8.699999999999999400e-02,3.354999999999999982e+00,9.489000000000000767e+00,6.134000000000000341e+00,4.798146922567835156e-03,1.466450000000000102e+02,8.599999999999999312e-02,3.733000000000000096e+00,9.651999999999999247e+00,5.918999999999999595e+00,4.700480979449059987e-03,1.528480000000000132e+02
9.600000000000000200e-02,3.314999999999999947e+00,9.439000000000000057e+00,6.123999999999999666e+00,5.294506949040370634e-03,1.466850000000000023e+02,9.400000000000000022e-02,3.682999999999999829e+00,9.599999999999999645e+00,5.916999999999999815e+00,5.137735024048972927e-03,1.529000000000000057e+02
