x,y,z
-7.850728833099999804e+01,4.871852229951999789e+02,2.312876938020000139e+01
-7.850634695499989846e+01,4.871862783622000279e+02,2.312876586619999841e+01
-7.850634717699989551e+01,4.871862818902000072e+02,2.312976586019999914e+01
-7.850734532900000318e+01,4.871862213631999907e+02,2.312876584520000023e+01
-7.850728855299999509e+01,4.871852265232000150e+02,2.312976937419999857e+01
-7.850828670500000328e+01,4.871851659961999985e+02,2.312876935919999966e+01
-7.850822948500000109e+01,4.871841641002000074e+02,2.312777290020000009e+01
-7.850822970699999814e+01,4.871841676281999867e+02,2.312877289420000082e+01
-7.850822948500000109e+01,4.871841641002000074e+02,2.312777290020000009e+01
-7.850817248699999595e+01,4.871831657321999955e+02,2.312777643520000126e+01
-7.850822970699999814e+01,4.871841676281999867e+02,2.312877289420000082e+01
-7.850723111099999585e+01,4.871842210991999877e+02,2.312777292119999828e+01
-7.850728833099999804e+01,4.871852229951999789e+02,2.312876938020000139e+01
-7.850728833099999804e+01,4.871852229951999789e+02,2.312876938020000139e+01
-7.850728833099999804e+01,4.871852229951999789e+02,2.312876938020000139e+01
-7.850628973499989627e+01,4.871852764661999800e+02,2.312776940719999885e+01
-7.850534835899999564e+01,4.871863318331999722e+02,2.312776589319999943e+01
-7.850628973499989627e+01,4.871852764661999800e+02,2.312776940719999885e+01
-7.850728788700000393e+01,4.871852159392000203e+02,2.312676939219999994e+01
-7.850822948500000109e+01,4.871841641002000074e+02,2.312777290020000009e+01
-7.850822948500000109e+01,4.871841641002000074e+02,2.312777290020000009e+01
-7.850723111099999585e+01,4.871842210991999877e+02,2.312777292119999828e+01
-7.850723155500000416e+01,4.871842281552000031e+02,2.312977290919999973e+01
-7.850822992899999520e+01,4.871841711562000228e+02,2.312977288820000155e+01
-7.850822992899999520e+01,4.871841711562000228e+02,2.312977288820000155e+01
-7.850922830300000044e+01,4.871841141571999856e+02,2.312977286719999981e+01
-7.850922785900000633e+01,4.871841071012000270e+02,2.312777287919999836e+01
-7.850822948500000109e+01,4.871841641002000074e+02,2.312777290020000009e+01
-7.850723088899999880e+01,4.871842175712000085e+02,2.312677292720000111e+01
-7.850628929099990216e+01,4.871852694102000214e+02,2.312576941920000095e+01
-7.850728788700000393e+01,4.871852159392000203e+02,2.312676939219999994e+01
-7.850628951299989922e+01,4.871852729382000007e+02,2.312676941320000168e+01
-7.850728810900000099e+01,4.871852194671999996e+02,2.312776938620000067e+01
-7.850628973499989627e+01,4.871852764661999800e+02,2.312776940719999885e+01
-7.850728855299999509e+01,4.871852265232000150e+02,2.312976937419999857e+01
-7.850828670500000328e+01,4.871851659961999985e+02,2.312876935919999966e+01
-7.850822970699999814e+01,4.871841676281999867e+02,2.312877289420000082e+01
-7.851022645499999442e+01,4.871840536302000260e+02,2.312877285220000090e+01
-7.850917063900000414e+01,4.871831052051999791e+02,2.312677642019999880e+01
-7.850917063900000414e+01,4.871831052051999791e+02,2.312677642019999880e+01
-7.850717389099999366e+01,4.871832192031999966e+02,2.312677646219999872e+01
