width_LLS_A,Weights,error_LLS_A
6.149424023753420343e+00,9.986446483418619513e-01,-2.005759762465793017e-01
6.078017259209680390e+00,9.942326162978739612e-01,-2.719827407903192551e-01
6.087139102399619972e+00,9.912476784381899497e-01,-2.628608976003796727e-01
6.053422124911779889e+00,9.871151071270980459e-01,-2.965778750882197556e-01
6.039031385516659967e+00,9.947769847988350289e-01,-3.109686144833396781e-01
6.080874889116960169e+00,1.001228445550109925e+00,-2.691251108830394756e-01
5.950281479860570322e+00,1.000726348982500014e+00,-3.997185201394293230e-01
6.115997611665980216e+00,9.949519410911710215e-01,-2.340023883340194288e-01
6.118283584976450307e+00,9.904116226557010405e-01,-2.317164150235493381e-01
6.096849320413619822e+00,9.956798426766569898e-01,-2.531506795863798231e-01
6.086172929349440430e+00,1.007793834569800095e+00,-2.638270706505592145e-01
6.110560014828809727e+00,1.005337481696809920e+00,-2.394399851711899174e-01
6.141920483219100113e+00,1.004082142644109998e+00,-2.080795167808995316e-01
6.149341931265309924e+00,1.000120820298949997e+00,-2.006580687346897207e-01
6.141224667912079660e+00,1.001266464497140074e+00,-2.087753320879199848e-01
6.150311102270159758e+00,9.988568475732310104e-01,-1.996888977298398871e-01
6.195843638370769568e+00,9.937872777195360108e-01,-1.541563616292300765e-01
6.170988943791149595e+00,9.939140880372030473e-01,-1.790110562088500501e-01
6.145286887851690416e+00,1.000967607674799975e+00,-2.047131121483092286e-01
6.164308297909819601e+00,9.962058609804860243e-01,-1.856917020901800441e-01
6.143049948309349695e+00,9.995636740706810297e-01,-2.069500516906499499e-01
6.144310199179409793e+00,9.932402292616819839e-01,-2.056898008205898520e-01
6.155328529904820378e+00,9.971955739433220334e-01,-1.946714700951792665e-01
6.130732950842579854e+00,9.971165864335960194e-01,-2.192670491574197911e-01
6.168987406403219964e+00,1.004660803836270100e+00,-1.810125935967796806e-01
6.230375517305620114e+00,1.005727542724000001e+00,-1.196244826943795303e-01
6.143399419996610433e+00,1.003308194583250046e+00,-2.066005800033892115e-01
6.128924941011280048e+00,1.003107953143449915e+00,-2.210750589887195972e-01
6.176822585572460333e+00,1.005453317990909978e+00,-1.731774144275393112e-01
6.040590897598129949e+00,1.002495228390019921e+00,-3.094091024018696956e-01
6.235467013016959825e+00,1.011743737920000052e+00,-1.145329869830398195e-01
6.230296012184309618e+00,1.001347897663330100e+00,-1.197039878156900272e-01
6.186979698438969777e+00,9.936695286581339603e-01,-1.630203015610298678e-01
6.255226611866319786e+00,9.927068715946719690e-01,-9.477338813367985892e-02
6.195872246475680356e+00,9.956848964932319968e-01,-1.541277535243192887e-01
6.189743372280200440e+00,9.999122845083230349e-01,-1.602566277197992051e-01
6.154663736305470145e+00,1.001216099245660018e+00,-1.953362636945294994e-01
6.154896989191639634e+00,9.951107686953269971e-01,-1.951030108083600112e-01
6.165878302250620280e+00,9.942051417598409824e-01,-1.841216977493793650e-01
6.146532123785440227e+00,9.947951006485320491e-01,-2.034678762145594177e-01
6.143928421070950385e+00,9.959430720057650399e-01,-2.060715789290492594e-01
6.135318823138789845e+00,1.002978811205339937e+00,-2.146811768612097993e-01
6.086824275599849621e+00,1.006523689287339929e+00,-2.631757244001500240e-01
6.078994132497640202e+00,1.003463859274519976e+00,-2.710058675023594432e-01
6.103653626039039715e+00,1.004755695877300070e+00,-2.463463739609599301e-01
6.127325280745029801e+00,9.938936546742990208e-01,-2.226747192549698440e-01
6.207305619343629566e+00,9.993759525421109791e-01,-1.426943806563700790e-01
6.178936986484339755e+00,9.981968553532889477e-01,-1.710630135156598897e-01
6.129856651681070190e+00,9.992785099084080525e-01,-2.201433483189294549e-01
6.082127798595590384e+00,1.003944901975609927e+00,-2.678722014044092603e-01
6.051039974648939612e+00,1.002670071869329993e+00,-2.989600253510600325e-01
6.026094133396959762e+00,9.946412829555619783e-01,-3.239058666030398825e-01
6.080795460697400401e+00,9.952059967803450480e-01,-2.692045393025992439e-01
6.001633087497880048e+00,9.953839463313800540e-01,-3.483669125021195967e-01
6.124227137063529725e+00,9.944948955478140062e-01,-2.257728629364699202e-01
6.077615121313630020e+00,1.002964460416160053e+00,-2.723848786863696247e-01
6.068315509033980426e+00,1.005748858324970074e+00,-2.816844909660192187e-01
6.033158991112400393e+00,9.996151561765790339e-01,-3.168410088875992514e-01
6.002556713953730139e+00,9.953679202819970540e-01,-3.474432860462695061e-01
6.027209016062830216e+00,9.949794695582130366e-01,-3.227909839371694289e-01
6.015598089035560037e+00,9.992366545458299942e-01,-3.344019109644396082e-01
6.105921806188390200e+00,1.002003330395069947e+00,-2.440781938116094452e-01
6.104959997430659868e+00,1.006257253299609911e+00,-2.450400025693397765e-01
6.066720868672610401e+00,1.000754539370330098e+00,-2.832791313273892442e-01
6.081810989426550407e+00,9.993113100821420236e-01,-2.681890105734492380e-01
6.095169526944030025e+00,9.993492060954539680e-01,-2.548304730559696196e-01
6.078247081951079878e+00,1.004109483440180028e+00,-2.717529180489197671e-01
6.039185002665080404e+00,9.976328544233480367e-01,-3.108149973349192408e-01
6.081479446845260206e+00,1.002490556343270001e+00,-2.685205531547394386e-01
6.180204775260039973e+00,1.001994277769159947e+00,-1.697952247399596715e-01
6.129411489484660081e+00,1.001578792019669928e+00,-2.205885105153395642e-01
6.078763386639829847e+00,9.991774959063419725e-01,-2.712366133601697982e-01
6.025349045126279890e+00,1.005848228892330054e+00,-3.246509548737197548e-01
6.042844310434439592e+00,9.980899188373999475e-01,-3.071556895655600528e-01
6.045840618161159696e+00,1.000102561565270110e+00,-3.041593818388399484e-01
6.067192513452620339e+00,1.004493633303469968e+00,-2.828074865473793054e-01
6.063665922266269881e+00,1.013239357199759993e+00,-2.863340777337297638e-01
6.114636655291570300e+00,1.004319791962160036e+00,-2.353633447084293451e-01
6.080081751534479828e+00,9.972143469845270447e-01,-2.699182484655198166e-01
6.094765254157669787e+00,9.967472118875789766e-01,-2.552347458423298576e-01
6.052708674518999743e+00,9.907188021570300096e-01,-2.972913254809999017e-01
6.026031790869960325e+00,1.002291787300559900e+00,-3.239682091300393196e-01
6.171964957200939850e+00,1.001845908445829991e+00,-1.780350427990597950e-01
6.061252867955460033e+00,1.003612224334780034e+00,-2.887471320445396117e-01
6.165634149884289705e+00,1.001513806867740053e+00,-1.843658501157099394e-01
6.127468350263749919e+00,1.007329017503370006e+00,-2.225316497362497259e-01
6.046236156132540174e+00,1.006307952021519903e+00,-3.037638438674594710e-01
