x,Weights,y,Weights
-6.129254060999960174e+00,2.685859569999919927e-01,-7.895516737999630497e-01,2.685859569999919927e-01
-5.592082146999969972e+00,2.571271399999779939e-01,-8.298924957998680130e-01,2.571271399999779939e-01
-5.077827867000020312e+00,2.821935250000239814e-01,-9.074372527998090243e-01,2.821935250000239814e-01
-4.513440816999970018e+00,2.895874979999960019e-01,-8.630578108001150106e-01,2.895874979999960019e-01
-3.934265820999979901e+00,3.209276899999909949e-01,-7.618884267999419535e-01,3.209276899999909949e-01
-3.292410440999990140e+00,3.438336060000209971e-01,-7.761529627998700054e-01,3.438336060000209971e-01
-2.604743228999950144e+00,3.399343069999700151e-01,-8.208944948001429820e-01,3.399343069999700151e-01
-1.924874615000010003e+00,3.289952640000219919e-01,-7.991921027999639993e-01,3.289952640000219919e-01
-1.266884086999970016e+00,3.422163569999769894e-01,-7.977943758000379804e-01,3.422163569999769894e-01
-5.824513730000150380e-01,3.814821350000119904e-01,-8.209433537999190067e-01,3.814821350000119904e-01
1.805128970000089983e-01,4.034773250000059930e-01,-8.336309547999579683e-01,4.034773250000059930e-01
9.874675470000220390e-01,4.025186919999920176e-01,-8.098014817998659964e-01,4.025186919999920176e-01
1.792504931000010071e+00,4.061500360000169785e-01,-8.050308538000759961e-01,4.061500360000169785e-01
2.604805003000040031e+00,4.218654199999929966e-01,-8.397653028001740294e-01,4.218654199999929966e-01
3.448535843000029910e+00,4.397094920000089724e-01,-8.636234397998240331e-01,4.397094920000089724e-01
4.327954827000049853e+00,4.361555209999929961e-01,-8.283586958002050471e-01,4.361555209999929961e-01
5.200265869000030072e+00,4.398202689999909931e-01,-7.914115368000690376e-01,4.398202689999909931e-01
6.079906407000009949e+00,4.849338859999999807e-01,-7.600379527999050477e-01,4.849338859999999807e-01
7.049774179000009688e+00,5.310601160000130161e-01,-7.476157937999799996e-01,5.310601160000130161e-01
8.111894411000040606e+00,5.372069830000030244e-01,-7.720727968000460351e-01,5.372069830000030244e-01
9.186308377000040437e+00,5.360573349999759873e-01,-8.188758588001969763e-01,5.360573349999759873e-01
1.025842304700000085e+01,5.512355670000039787e-01,-8.078471137999370111e-01,5.512355670000039787e-01
1.136089418100000081e+01,5.624829510000139976e-01,-7.671106567998440262e-01,5.624829510000139976e-01
1.248586008300000039e+01,5.788692929999770254e-01,-7.870594988002039827e-01,5.788692929999770254e-01
1.364359866899999929e+01,6.221613260000270484e-01,-8.020899337997779988e-01,6.221613260000270484e-01
1.488792132100000032e+01,6.359920499999960342e-01,-7.371652278001189496e-01,6.359920499999960342e-01
1.615990542100000127e+01,6.419763689999800071e-01,-7.006108038002030192e-01,6.419763689999800071e-01
1.744385815900000125e+01,6.570085330000080548e-01,-7.333556117999929791e-01,6.570085330000080548e-01
1.875787522499999938e+01,6.600789300000059479e-01,-7.663730738001389708e-01,6.600789300000059479e-01
2.007803308500000128e+01,6.686787720000030300e-01,-7.490438168001110064e-01,6.686787720000030300e-01
2.141539062900000090e+01,6.837978759999959744e-01,-7.347284648000139695e-01,6.837978759999959744e-01
2.278298638100000062e+01,7.230370419999939680e-01,-7.237267348000959721e-01,7.230370419999939680e-01
2.422906046499999988e+01,7.400385440000130099e-01,-7.013252357999699704e-01,7.400385440000130099e-01
2.570913755300000147e+01,7.536579569999779515e-01,-7.130904087999849761e-01,7.536579569999779515e-01
2.721645346700000090e+01,7.745824050000129635e-01,-7.633582707999839734e-01,7.745824050000129635e-01
2.876561827700000151e+01,7.831538800000109601e-01,-7.922344078000950196e-01,7.831538800000109601e-01
3.033192603699999879e+01,8.069138089999829955e-01,-7.880445078001799830e-01,8.069138089999829955e-01
3.194575365500000075e+01,8.197045310000009577e-01,-7.740806878001650349e-01,8.197045310000009577e-01
3.358516271700000289e+01,8.344782060000109913e-01,-7.695963248000909918e-01,8.344782060000109913e-01
3.525411912900000289e+01,8.470299159999900018e-01,-7.563357998000129756e-01,8.470299159999900018e-01
3.694817896100000354e+01,8.800188849999980301e-01,-7.266283647999780548e-01,8.800188849999980301e-01
3.870821673100000027e+01,8.954069430000120011e-01,-7.121955708002469798e-01,8.954069430000120011e-01
4.049903061700000251e+01,9.152342589999979960e-01,-7.280469978001630205e-01,9.152342589999979960e-01
4.232949913499999894e+01,9.163347209999910259e-01,-7.367007127999729565e-01,9.163347209999910259e-01
4.416216857700000276e+01,9.174611080000120156e-01,-7.312662548001750418e-01,9.174611080000120156e-01
4.599709079299999814e+01,9.270605449999860248e-01,-7.477459498002190230e-01,9.270605449999860248e-01
4.785121188299999773e+01,9.568981020000040250e-01,-7.671643598001760544e-01,9.568981020000040250e-01
4.976500808699999823e+01,9.604487429999899462e-01,-7.791799417998960253e-01,9.604487429999899462e-01
5.168590557299999944e+01,9.593477260000260465e-01,-7.927720987999580249e-01,9.593477260000260465e-01
5.360460102500000090e+01,9.612163499999899496e-01,-8.204347888000710354e-01,9.612163499999899496e-01
5.552703372500000256e+01,9.715267290000080269e-01,-8.258378037999140053e-01,9.715267290000080269e-01
5.747008718299999686e+01,9.793271349999810305e-01,-8.240042398002740409e-01,9.793271349999810305e-01
5.942874145300000066e+01,9.922654790000220437e-01,-8.322695148001459930e-01,9.922654790000220437e-01
6.141327241100000123e+01,9.913121949999850191e-01,-8.200832728002750427e-01,9.913121949999850191e-01
6.339589680099999924e+01,9.969029879999989907e-01,-7.920401177997860032e-01,9.969029879999989907e-01
6.538970277699999656e+01,1.012406706999980033e+00,-7.844068128000569740e-01,1.012406706999980033e+00
6.741451619100000414e+01,1.014133370000019907e+00,-8.111041207999389879e-01,1.014133370000019907e+00
6.944278293099999644e+01,1.006319058000020084e+00,-8.456526557999950455e-01,1.006319058000020084e+00
7.145542104700000152e+01,1.001642251999979916e+00,-8.520712008000259630e-01,1.001642251999979916e+00
7.345870555099999422e+01,1.004462474000010097e+00,-8.350060737998320493e-01,1.004462474000010097e+00
7.546763049899999487e+01,9.889133110000050131e-01,-8.465703667999949777e-01,9.889133110000050131e-01
7.744545712100000401e+01,9.868606959999940420e-01,-8.748494758000899818e-01,9.868606959999940420e-01
7.941917851300000564e+01,9.894838879999879877e-01,-8.663100227998939973e-01,9.894838879999879877e-01
8.139814628899999605e+01,9.973543100000340500e-01,-8.444039277998169890e-01,9.973543100000340500e-01
8.339285490900010700e+01,9.977966099999729943e-01,-8.525963348000690223e-01,9.977966099999729943e-01
8.538844812899999681e+01,9.991970990000279551e-01,-8.587385348000110552e-01,9.991970990000279551e-01
8.738684232700009602e+01,9.931234669999819964e-01,-8.437575708001650021e-01,9.931234669999819964e-01
8.937308926100000406e+01,1.001438853000020002e+00,-8.265325228001639823e-01,1.001438853000020002e+00
9.137596696700009602e+01,1.014005134999979907e+00,-8.374404418001399897e-01,1.014005134999979907e+00
9.340397723700000654e+01,1.008701440999989929e+00,-8.499537697998680308e-01,1.008701440999989929e+00
9.542138011900000549e+01,1.008944914000029947e+00,-8.521079598000369515e-01,1.008944914000029947e+00
9.743926994700009914e+01,1.001439629999989922e+00,-8.452445348002579628e-01,1.001439629999989922e+00
9.944214920699999993e+01,1.008569188999999922e+00,-8.561771498002600511e-01,1.008569188999999922e+00
1.014592875849999984e+02,1.003420140999979893e+00,-8.712542267999200396e-01,1.003420140999979893e+00
1.034661278669999973e+02,9.944898860000109808e-01,-8.638536067998640045e-01,9.944898860000109808e-01
1.054551076390000048e+02,9.881002120000199618e-01,-8.594157288002860495e-01,9.881002120000199618e-01
1.074313080630000030e+02,9.932334669999820509e-01,-8.416705747999909670e-01,9.932334669999820509e-01
1.094177749969999951e+02,9.995088119999879783e-01,-8.283119907999889620e-01,9.995088119999879783e-01
1.114167926209999990e+02,9.872007970000069577e-01,-8.242566268000930396e-01,9.872007970000069577e-01
1.133911942149999987e+02,1.001666533000020065e+00,-8.276376138000499649e-01,1.001666533000020065e+00
1.153945272809999949e+02,1.002565261000009977e+00,-8.114367908000299501e-01,1.002565261000009977e+00
1.173996578029999966e+02,1.001950946999980108e+00,-8.091737608001490223e-01,1.001950946999980108e+00
