width_LLS_A,Weights,error_LLS_A
6.040927123929470177e+00,1.001904337595920014e+00,-3.090728760705294675e-01
6.047529575363919996e+00,1.000170949403830001e+00,-3.024704246360796489e-01
6.011227523290459729e+00,9.956314411336549819e-01,-3.387724767095399159e-01
6.070237888781879754e+00,9.936333324257350386e-01,-2.797621112181198910e-01
6.082791875757750155e+00,1.002882128679879914e+00,-2.672081242422494896e-01
6.095257801330509650e+00,1.001876356768450105e+00,-2.547421986694899942e-01
6.153869321540439863e+00,9.921171129862770277e-01,-1.961306784595597819e-01
6.137099564715019717e+00,9.987022829127739643e-01,-2.129004352849799275e-01
6.161014867516110272e+00,1.000295534947549969e+00,-1.889851324838893731e-01
6.180994123904549831e+00,1.003855117216760018e+00,-1.690058760954498140e-01
6.179002977859980206e+00,1.006353551841109972e+00,-1.709970221400194390e-01
6.205969167128269959e+00,1.003039280314010018e+00,-1.440308328717296860e-01
6.231116158274679684e+00,9.974105005790659950e-01,-1.188838417253199609e-01
6.195318899993590200e+00,1.002570373435730078e+00,-1.546811000064094443e-01
6.158788862536599851e+00,9.981527425743139670e-01,-1.912111374633997940e-01
6.247995716492689589e+00,9.978119576054980122e-01,-1.020042835073100562e-01
6.250263872809440180e+00,9.963543252556640306e-01,-9.973612719055946485e-02
6.218923515503729682e+00,9.999449630498340458e-01,-1.310764844962699627e-01
6.232300005696879808e+00,1.003128239729339954e+00,-1.176999943031198370e-01
6.082468702075449762e+00,1.001000534640660078e+00,-2.675312979245498823e-01
6.235393515873499659e+00,1.004242580812999996e+00,-1.146064841264999856e-01
6.247558116459149602e+00,1.002194022003729978e+00,-1.024418835408500428e-01
6.304396769379019716e+00,9.992377827183389627e-01,-4.560323062097992874e-02
6.284362225462420071e+00,1.005538441346990108e+00,-6.563777453757957403e-02
6.257220911134290020e+00,1.001075327059189890e+00,-9.277908886570962466e-02
6.193445146893339803e+00,9.943755352504629608e-01,-1.565548531066598414e-01
6.176938842703780352e+00,9.953841183431759720e-01,-1.730611572962192923e-01
6.163698416144639758e+00,1.001055645444890008e+00,-1.863015838553598869e-01
6.142351729622429701e+00,1.005529867624930018e+00,-2.076482703775699434e-01
6.189053934728829809e+00,9.982085365459210102e-01,-1.609460652711698359e-01
6.167314588626919836e+00,9.963820194933340479e-01,-1.826854113730798090e-01
6.153560914507689716e+00,9.945521125050760247e-01,-1.964390854923099283e-01
6.177120520270439563e+00,9.971878088670580453e-01,-1.728794797295600816e-01
6.156281542512839877e+00,9.965328940160069759e-01,-1.937184574871597675e-01
6.149416366484460106e+00,1.006763327480310055e+00,-2.005836335155395389e-01
6.217694986789870093e+00,9.999062309521870029e-01,-1.323050132101295517e-01
6.170608923962539905e+00,9.905056724628920062e-01,-1.793910760374597402e-01
6.183870551333050081e+00,9.913763597233390401e-01,-1.661294486669495640e-01
6.135096214206879672e+00,9.987332852539749783e-01,-2.149037857931199724e-01
6.170802539513149831e+00,1.000850603097499958e+00,-1.791974604868498133e-01
6.185013900385260222e+00,1.000140673748260101e+00,-1.649860996147394232e-01
6.199718592610960144e+00,1.004693601953339899e+00,-1.502814073890395008e-01
6.156746743012599943e+00,1.003829936139339907e+00,-1.932532569873997019e-01
6.125196668200500127e+00,1.000698310730929963e+00,-2.248033317994995173e-01
5.964630870846740152e+00,1.000108827974989900e+00,-3.853691291532594931e-01
5.983573128328309565e+00,1.000678735801840080e+00,-3.664268716716900798e-01
5.946081887912919584e+00,9.990605819647120356e-01,-4.039181120870800612e-01
6.073692424963030412e+00,9.992669783865549826e-01,-2.763075750369692329e-01
6.046203333551120274e+00,1.000526659326359979e+00,-3.037966664488793711e-01
6.042004075774319638e+00,9.984255450986569969e-01,-3.079959242256800067e-01
5.990903774857829767e+00,1.001167260359999922e+00,-3.590962251421698781e-01
6.086461893913200250e+00,9.945001483486709537e-01,-2.635381060867993952e-01
6.048677671537530109e+00,1.002002833742430044e+00,-3.013223284624695353e-01
6.027159725944850166e+00,1.007373611123359991e+00,-3.228402740551494787e-01
6.080085343115920082e+00,1.001140743782690024e+00,-2.699146568840795624e-01
6.020114223093240291e+00,9.959152382533279502e-01,-3.298857769067593537e-01
6.030812476683750312e+00,9.999235629840029782e-01,-3.191875233162493330e-01
6.028116209595180131e+00,1.000619610717589980e+00,-3.218837904048195142e-01
6.011041356646820155e+00,9.998378113827339764e-01,-3.389586433531794896e-01
5.991981127708990051e+00,1.000845756893419924e+00,-3.580188722910095933e-01
6.045257329677980351e+00,9.920607710022499859e-01,-3.047426703220192934e-01
6.031817846987929777e+00,9.976764853707560388e-01,-3.181821530120698682e-01
6.026544598991209867e+00,1.003426178402750057e+00,-3.234554010087897780e-01
6.040262838248869670e+00,1.001895355658340092e+00,-3.097371617511299746e-01
6.071265547063999790e+00,1.003676665140700086e+00,-2.787344529359998546e-01
6.126068695776109685e+00,1.000534392239980086e+00,-2.239313042238899598e-01
6.069050699740060395e+00,9.995038543083180071e-01,-2.809493002599392497e-01
6.137929191485169689e+00,9.972521082625569466e-01,-2.120708085148299560e-01
6.169187240752430412e+00,1.002383565241250052e+00,-1.808127592475692325e-01
6.084625542794340092e+00,1.000928956301919914e+00,-2.653744572056595530e-01
6.103647606491859889e+00,9.996829288958379856e-01,-2.463523935081397553e-01
6.073931850316119707e+00,9.936571861219459789e-01,-2.760681496838799376e-01
6.048971322252699956e+00,9.943813894378269458e-01,-3.010286777472996889e-01
6.014398112953339925e+00,9.996289779063749492e-01,-3.356018870466597193e-01
5.977278095915620426e+00,1.001883145510199968e+00,-3.727219040843792186e-01
5.992725535647550394e+00,9.978496245836729894e-01,-3.572744643524492503e-01
5.996380543788269790e+00,9.937352759223100351e-01,-3.536194562117298545e-01
6.042411046934070384e+00,1.007620582661880038e+00,-3.075889530659292603e-01
6.003569780457869598e+00,9.999788438526679979e-01,-3.464302195421300468e-01
6.027062685615979909e+00,9.991136328727010518e-01,-3.229373143840197358e-01
6.011601328719719639e+00,1.005462449669350056e+00,-3.383986712802800056e-01
5.979974367885559694e+00,9.989487693098939580e-01,-3.700256321144399507e-01
6.086607440976489869e+00,1.005308239100010104e+00,-2.633925590235097758e-01
5.992059655331620327e+00,9.950602479007729650e-01,-3.579403446683793177e-01
6.001849415047930236e+00,1.002068630709149977e+00,-3.481505849520694085e-01
5.999107147411909757e+00,1.006098109767100013e+00,-3.508928525880898874e-01
5.916935982998490218e+00,1.001238669754769939e+00,-4.330640170015094270e-01
6.093727324476000184e+00,1.000369359844279993e+00,-2.562726755239994603e-01
6.028306672592740334e+00,9.984073286114040213e-01,-3.216933274072593107e-01
5.988208328899119692e+00,1.001733525087209919e+00,-3.617916711008799524e-01
6.026585583502820143e+00,1.011576888090520043e+00,-3.234144164971795021e-01
5.979686978013909915e+00,1.003423537250160091e+00,-3.703130219860897299e-01
5.926118922583730075e+00,1.000051891112609947e+00,-4.238810774162695694e-01
5.991714408023430138e+00,1.003710444991690043e+00,-3.582855919765695063e-01
5.969524320173060339e+00,1.005854628942659978e+00,-3.804756798269393059e-01
5.992716231730099707e+00,1.003421678047490051e+00,-3.572837682698999373e-01
5.981277264880369593e+00,1.002485058778260107e+00,-3.687227351196300518e-01
6.005528249420570397e+00,9.951590596682939882e-01,-3.444717505794292478e-01
6.053572019002250393e+00,9.972266541598979739e-01,-2.964279809977492519e-01
6.216783355109749998e+00,1.003698779110199890e+00,-1.332166448902496469e-01
6.163197286605599956e+00,9.955713671498369610e-01,-1.868027133943996887e-01
6.155790420605430135e+00,1.001099664524649935e+00,-1.942095793945695092e-01
6.054854335016210065e+00,1.000423699737819971e+00,-2.951456649837895796e-01
6.262237168216329586e+00,1.001875612487520106e+00,-8.776283178367005888e-02
6.218141226236769903e+00,1.003081921434529900e+00,-1.318587737632297419e-01
6.185087912094680007e+00,1.000784148795520023e+00,-1.649120879053196376e-01
6.198864115188370327e+00,9.981506147110319471e-01,-1.511358848116293174e-01
6.187307199918030243e+00,1.003422708012819964e+00,-1.626928000819694020e-01
6.130842904247690406e+00,1.002884924370140096e+00,-2.191570957523092389e-01
6.123577100124739658e+00,9.977199424641729486e-01,-2.264228998752599864e-01
6.164719372167749789e+00,9.932415260109690447e-01,-1.852806278322498557e-01
6.118768184219820050e+00,9.935843575508089831e-01,-2.312318157801795948e-01
6.044040726714899670e+00,1.001178588825339943e+00,-3.059592732850999752e-01
6.099685901030789559e+00,1.002778557295890050e+00,-2.503140989692100860e-01
6.059637704344759790e+00,9.997691032938550437e-01,-2.903622956552398549e-01
6.130667611137869955e+00,9.958861530156759567e-01,-2.193323888621296902e-01
6.094606359604830104e+00,1.004196832866550038e+00,-2.553936403951695411e-01
6.085906535784499916e+00,9.998452758998720435e-01,-2.640934642154997292e-01
6.105048803567560078e+00,9.991363184216449644e-01,-2.449511964324395663e-01
6.180962906533899570e+00,9.915972295644339685e-01,-1.690370934661000746e-01
6.113272545439690120e+00,9.976059248480010355e-01,-2.367274545603095248e-01
6.105560983510300410e+00,9.965377846165289766e-01,-2.444390164896992346e-01
6.066826038686070177e+00,9.939434955841279784e-01,-2.831739613139294676e-01
5.964691571299860051e+00,9.960544384112729466e-01,-3.853084287001395936e-01
6.090171420402429980e+00,9.975066209569930509e-01,-2.598285795975696644e-01
6.090968230601009559e+00,9.978001061389000226e-01,-2.590317693989900860e-01
6.032975631958439777e+00,1.000864812719999941e+00,-3.170243680415598675e-01
6.002818735198069966e+00,1.001539683257349989e+00,-3.471812648019296788e-01
5.964552247288730236e+00,1.002173847501780068e+00,-3.854477527112694091e-01
5.907951395976599684e+00,1.000294318608740074e+00,-4.420486040233999603e-01
6.032479771415229841e+00,9.992590564220249494e-01,-3.175202285847698036e-01
5.917503365652390102e+00,9.997671897487899750e-01,-4.324966343476095432e-01
5.954179952290970412e+00,9.924809201260219593e-01,-3.958200477090292324e-01
5.975475734383469906e+00,9.989038848629340217e-01,-3.745242656165297390e-01
6.030436600393300317e+00,1.000425559513810070e+00,-3.195633996066993276e-01
6.073951775294609945e+00,1.003697855537480033e+00,-2.760482247053896998e-01
6.141150092050599696e+00,9.946968038298630299e-01,-2.088499079493999488e-01
6.053867313301969588e+00,1.003067053191680102e+00,-2.961326866980300565e-01
6.098942874266019665e+00,1.005238405926550005e+00,-2.510571257339799800e-01
5.981904094335799726e+00,1.002677040457069957e+00,-3.680959056641999183e-01
6.226292555153560393e+00,1.003144297985520073e+00,-1.237074448464392518e-01
6.197954873558010114e+00,1.001674197377820041e+00,-1.520451264419895310e-01
6.219665756660250011e+00,9.996535174226010012e-01,-1.303342433397496336e-01
6.143206382099640095e+00,1.003305131798690075e+00,-2.067936179003595498e-01
6.091915617530229810e+00,1.005888105659999976e+00,-2.580843824697698352e-01
6.127560572120669846e+00,1.004785307569989961e+00,-2.224394278793297985e-01
6.142532507988620161e+00,9.969283545850640138e-01,-2.074674920113794840e-01
6.210242017294610228e+00,9.981893641978539788e-01,-1.397579827053894164e-01
6.183582330453639919e+00,1.000275097321349893e+00,-1.664176695463597255e-01
6.157741869650010358e+00,1.002377009131319996e+00,-1.922581303499892869e-01
6.212917318427710001e+00,1.000256296822509938e+00,-1.370826815722896441e-01
6.158054375108999778e+00,9.953983756084959778e-01,-1.919456248909998664e-01
6.193330205841050429e+00,9.984049416333200533e-01,-1.566697941589492160e-01
6.145951240474230026e+00,9.961737694971709578e-01,-2.040487595257696185e-01
6.166816179701980261e+00,1.002689597094680085e+00,-1.831838202980193842e-01
6.093988447585550361e+00,1.003531276166389929e+00,-2.560115524144492838e-01
6.126038019015630276e+00,9.991592626577749936e-01,-2.239619809843693687e-01
6.027767006912860381e+00,9.918136795146019757e-01,-3.222329930871392634e-01
6.075240941469079559e+00,9.974322679550620130e-01,-2.747590585309200861e-01
6.102290297838750099e+00,1.001598890481800064e+00,-2.477097021612495453e-01
5.991875791080570224e+00,9.970696076261219565e-01,-3.581242089194294209e-01
