time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,2.016000000000000014e+00,1.005300000000000082e+01,8.037000000000000810e+00,0.000000000000000000e+00,3.854839999999999804e+02,0.000000000000000000e+00,4.653999999999999915e+00,7.900999999999999801e+00,3.246999999999999886e+00,0.000000000000000000e+00,3.920989999999999895e+02
8.999999999999999320e-03,1.991000000000000103e+00,1.002800000000000047e+01,8.037000000000000810e+00,4.941253980454595384e-04,3.855090000000000146e+02,8.000000000000000167e-03,4.615999999999999659e+00,7.926000000000000156e+00,3.310000000000000053e+00,4.394638540980004581e-04,3.920740000000000123e+02
1.700000000000000122e-02,2.028000000000000025e+00,1.005199999999999960e+01,8.023999999999999133e+00,9.333479740858681255e-04,3.854719999999999800e+02,1.700000000000000122e-02,4.615999999999999659e+00,7.990999999999999659e+00,3.375000000000000000e+00,9.338606899582510210e-04,3.920090000000000146e+02
2.599999999999999881e-02,2.040000000000000036e+00,1.005100000000000016e+01,8.010999999999999233e+00,1.427473372131327555e-03,3.854599999999999795e+02,2.500000000000000139e-02,4.604000000000000092e+00,8.041999999999999815e+00,3.438000000000000167e+00,1.373324544056251425e-03,3.919580000000000268e+02
3.500000000000000333e-02,2.040999999999999925e+00,1.001399999999999935e+01,7.972999999999999865e+00,1.921598770176787202e-03,3.854590000000000032e+02,3.400000000000000244e-02,4.589999999999999858e+00,8.067000000000000171e+00,3.476999999999999869e+00,1.867721379916502042e-03,3.919329999999999927e+02
4.399999999999999745e-02,2.067000000000000171e+00,1.000200000000000067e+01,7.934999999999999609e+00,2.415724168222246632e-03,3.854329999999999927e+02,4.299999999999999656e-02,4.616999999999999993e+00,8.143000000000000682e+00,3.525999999999999801e+00,2.362118215776752225e-03,3.918569999999999709e+02
5.199999999999999761e-02,2.141999999999999904e+00,1.003999999999999915e+01,7.897999999999999687e+00,2.854946744262655111e-03,3.853580000000000041e+02,5.199999999999999761e-02,4.616999999999999993e+00,8.205000000000000071e+00,3.588000000000000078e+00,2.856515051637002842e-03,3.917950000000000159e+02
6.099999999999999867e-02,2.180000000000000160e+00,1.003999999999999915e+01,7.860000000000000320e+00,3.349072142308114758e-03,3.853199999999999932e+02,5.999999999999999778e-02,4.605000000000000426e+00,8.255000000000000782e+00,3.649999999999999911e+00,3.295978905735003246e-03,3.917450000000000045e+02
6.900000000000000577e-02,2.205999999999999961e+00,1.004100000000000037e+01,7.834999999999999964e+00,3.788294718348523670e-03,3.852939999999999827e+02,6.900000000000000577e-02,4.604000000000000092e+00,8.305999999999999162e+00,3.701999999999999957e+00,3.790375741595253863e-03,3.916940000000000168e+02
7.799999999999999989e-02,2.257000000000000117e+00,1.005499999999999972e+01,7.798000000000000043e+00,4.282420116393982450e-03,3.852429999999999950e+02,7.799999999999999989e-02,4.604000000000000092e+00,8.355000000000000426e+00,3.750999999999999890e+00,4.284772577455504480e-03,3.916449999999999818e+02
8.699999999999999400e-02,2.244000000000000217e+00,1.000300000000000011e+01,7.759000000000000341e+00,4.776545514439441663e-03,3.852559999999999718e+02,8.699999999999999400e-02,4.552999999999999936e+00,8.367000000000000881e+00,3.814000000000000057e+00,4.779169413315754664e-03,3.916329999999999814e+02
9.600000000000000200e-02,2.257000000000000117e+00,9.978999999999999204e+00,7.722000000000000419e+00,5.270670912484901743e-03,3.852429999999999950e+02,9.500000000000000111e-02,4.503000000000000114e+00,8.378999999999999559e+00,3.875999999999999890e+00,5.218633267413755501e-03,3.916209999999999809e+02
