TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
0.000000000000000000e+00,nan,-7.150448805416400155e+00,nan,nan,nan,nan,2.812295768726180145e-01,3.472870799999999925e+00,-2.835646800000000134e+00,6.308517600000000058e+00,3.186120000000000063e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.499999999999999944e-02,9.520000000000000000e+02,-6.343759471000010031e+00,2.241298201431999928e+02,-1.602546347999700138e-01,-8.701798567998080269e-01,5.423131820000789816e+01,2.711565910000400259e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000033e-02,nan,-6.269244115984480281e+00,nan,nan,nan,nan,2.702261310493019875e-01,3.679968600000000034e+00,-2.612618400000000118e+00,6.292587000000000153e+00,5.336750999999999578e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000139e-02,9.530000000000000000e+02,-5.801446288999939860e+00,2.241047015791999968e+02,-1.570453527999839949e-01,-8.952984207998609945e-01,5.287696459999359888e+01,2.643848229999680166e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000067e-02,nan,-5.398310825135919977e+00,nan,nan,nan,nan,2.634989269454550143e-01,3.632176799999999872e+00,-2.724132599999999904e+00,6.356309399999999776e+00,4.540220999999999840e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000333e-02,9.540000000000000000e+02,-5.272676642999999608e+00,2.240009806811999908e+02,-6.956122279999529812e-02,-9.990193187998950286e-01,5.264456880000739858e+01,2.632228440000369818e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.499999999999999833e-02,9.550000000000000000e+02,-4.746230954999930418e+00,2.240081584511999893e+02,-2.446914179997879829e-02,-9.918415488000109637e-01,5.825078879999949777e+01,2.912539439999969892e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000100e-02,nan,-4.520624013228459859e+00,nan,nan,nan,nan,2.932240805806680117e-01,3.743691000000000102e+00,-2.644479599999999930e+00,6.388170599999999588e+00,5.496056999999999748e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.500000000000000028e-02,9.560000000000000000e+02,-4.163723066999930111e+00,2.241035756562000074e+02,-7.676086799982499882e-03,-8.964243438001630038e-01,5.926815119999209713e+01,2.963407559999600149e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,9.570000000000000000e+02,-3.571041555000010081e+00,2.241435926142000028e+02,4.031488920001809889e-02,-8.564073857998270034e-01,6.618740440000399872e+01,3.309370220000200091e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500000000000000222e-02,nan,-3.562898644504210122e+00,nan,nan,nan,nan,3.311120588735890213e-01,3.759621600000000008e+00,-2.676340800000000186e+00,6.435962400000000194e+00,5.416404000000000218e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.499999999999999722e-02,9.580000000000000000e+02,-2.909167510999969952e+00,2.240944763162000015e+02,1.076358502000270001e-01,-9.055236838002830302e-01,6.903288239999440634e+01,3.451644119999719984e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.100000000000000255e-02,nan,-2.469288044639479818e+00,nan,nan,nan,nan,3.424772264357019980e-01,3.791482799999999820e+00,-2.676340800000000186e+00,6.467823600000000006e+00,5.575710000000000388e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.500000000000000611e-02,9.590000000000000000e+02,-2.218838687000030063e+00,2.240908470271999988e+02,1.158022762000070066e-01,-9.091529727999440036e-01,6.818945060000589820e+01,3.409472530000289825e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.500000000000000111e-02,9.600000000000000000e+02,-1.536944180999969989e+00,2.240946110982000050e+02,8.494048820000230093e-02,-9.053889018002510003e-01,6.834338959999770680e+01,3.417169479999879744e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.700000000000000289e-02,nan,-1.357745893134640003e+00,nan,nan,nan,nan,3.516274695556440011e-01,3.759621600000000008e+00,-2.708201999999999998e+00,6.467823600000000006e+00,5.257098000000000049e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.049999999999999961e-01,9.610000000000000000e+02,-8.535102849999900432e-01,2.240714121771999885e+02,5.217415719998649837e-02,-9.285878228001539503e-01,7.590282159999939893e+01,3.795141079999970191e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.130000000000000032e-01,nan,-1.801742218448980082e-01,nan,nan,nan,nan,4.060364274838639820e-01,3.648107399999999778e+00,-2.628549000000000024e+00,6.276656400000000247e+00,5.097791999999999879e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.150000000000000050e-01,9.620000000000000000e+02,-9.448206899999550545e-02,2.240574911562000011e+02,6.391825199993500344e-03,-9.425088437999139535e-01,8.188235840000139376e+01,4.094117920000069910e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.250000000000000000e-01,9.630000000000000000e+02,7.243415150000179770e-01,2.240839625451999950e+02,-6.251986179996650572e-02,-9.160374547999200479e-01,8.259502359999859777e+01,4.129751179999929800e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000044e-01,nan,1.147230356613099911e+00,nan,nan,nan,nan,4.212095270938009950e-01,3.727760400000000196e+00,-2.580757199999999862e+00,6.308517600000000058e+00,5.735015999999999448e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.350000000000000089e-01,9.640000000000000000e+02,1.550291751000000051e+00,2.240908650162000129e+02,-1.153608187999640017e-01,-9.091349837998730088e-01,8.581157200000299667e+01,4.290578600000150011e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.449999999999999900e-01,9.650000000000000000e+02,2.408407471000030053e+00,2.240606786971999895e+02,-1.290635147999729948e-01,-9.393213028000390041e-01,8.728297539999690002e+01,4.364148769999839916e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.459999999999999909e-01,nan,2.527987599802589802e+00,nan,nan,nan,nan,4.365104489271010024e-01,3.648107399999999778e+00,-2.644479599999999930e+00,6.292587000000000153e+00,5.018139000000000349e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.549999999999999989e-01,9.660000000000000000e+02,3.281237224999999924e+00,2.240534637142000065e+02,-1.158438067999970067e-01,-9.465362857998510515e-01,8.742249360000229785e+01,4.371124680000120222e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.620000000000000051e-01,nan,3.947311660163269842e+00,nan,nan,nan,nan,4.361329779381180050e-01,3.648107399999999778e+00,-2.660410199999999836e+00,6.308517600000000058e+00,4.938486000000000264e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
