center_CAM,Weights,error_CAM
-6.372239999999999849e-02,9.973547985314600295e-01,-6.372239999999999849e-02
-3.186119999999999924e-02,9.920448549171330122e-01,-3.186119999999999924e-02
-7.168769999999999309e-02,9.945473862118480168e-01,-7.168769999999999309e-02
-1.194795000000000024e-01,1.006189645825549928e+00,-1.194795000000000024e-01
-1.354101000000000055e-01,9.995108598273280132e-01,-1.354101000000000055e-01
-1.911672000000000093e-01,1.001120412699840090e+00,-1.911672000000000093e-01
-1.354101000000000055e-01,1.004391989076039993e+00,-1.354101000000000055e-01
-1.513406999999999947e-01,9.970195440641570483e-01,-1.513406999999999947e-01
-1.513406999999999947e-01,9.961165167540060317e-01,-1.513406999999999947e-01
-1.991324999999999901e-01,1.006661573126109932e+00,-1.991324999999999901e-01
-1.752365999999999924e-01,9.969887389216149920e-01,-1.752365999999999924e-01
-2.230283999999999878e-01,1.001623160214740071e+00,-2.230283999999999878e-01
-2.230283999999999878e-01,1.000736029201430011e+00,-2.230283999999999878e-01
-2.867507999999999724e-01,1.005009834519130063e+00,-2.867507999999999724e-01
-2.867507999999999724e-01,1.009194501846679914e+00,-2.867507999999999724e-01
-2.867507999999999724e-01,9.967451356068199875e-01,-2.867507999999999724e-01
-3.026813999999999893e-01,1.003852169945540052e+00,-3.026813999999999893e-01
-3.026813999999999893e-01,9.993818713754000216e-01,-3.026813999999999893e-01
-3.186120000000000063e-01,9.974995557013209835e-01,-3.186120000000000063e-01
-2.947160999999999809e-01,9.928816568914680118e-01,-2.947160999999999809e-01
-3.026813999999999893e-01,1.005570760986810086e+00,-3.026813999999999893e-01
-2.548895999999999940e-01,9.915529129991460522e-01,-2.548895999999999940e-01
-2.947160999999999809e-01,9.943063706871390073e-01,-2.947160999999999809e-01
-2.548895999999999940e-01,1.000591851527139919e+00,-2.548895999999999940e-01
-3.186120000000000063e-01,1.005707107455809934e+00,-3.186120000000000063e-01
-2.708202000000000109e-01,9.907519049157259561e-01,-2.708202000000000109e-01
-3.186120000000000063e-01,9.937739350114600523e-01,-3.186120000000000063e-01
-2.867507999999999724e-01,1.004006853907730035e+00,-2.867507999999999724e-01
-2.867507999999999724e-01,9.992526497278919617e-01,-2.867507999999999724e-01
-2.628549000000000024e-01,9.955174609634760419e-01,-2.628549000000000024e-01
-2.628549000000000024e-01,9.991022125497409645e-01,-2.628549000000000024e-01
-2.389590000000000047e-01,1.004552426217020011e+00,-2.389590000000000047e-01
-2.628549000000000024e-01,9.964822754043870523e-01,-2.628549000000000024e-01
-2.230283999999999878e-01,1.001169946600809935e+00,-2.230283999999999878e-01
-2.309936999999999963e-01,9.936369458724230164e-01,-2.309936999999999963e-01
-1.752365999999999924e-01,1.006180029511609897e+00,-1.752365999999999924e-01
-1.672713000000000116e-01,9.983718017353709895e-01,-1.672713000000000116e-01
-1.274447999999999970e-01,9.983513561579689943e-01,-1.274447999999999970e-01
-1.593060000000000032e-01,1.003211624267239976e+00,-1.593060000000000032e-01
-1.115141999999999939e-01,1.004344137344719945e+00,-1.115141999999999939e-01
-7.965300000000000158e-02,9.938082413754329991e-01,-7.965300000000000158e-02
-5.575709999999999694e-02,1.001872844783749938e+00,-5.575709999999999694e-02
-3.982650000000000079e-02,1.000292335613240047e+00,-3.982650000000000079e-02
-1.593059999999999962e-02,9.984217578649069447e-01,-1.593059999999999962e-02
-6.372239999999999849e-02,1.000918848752079926e+00,-6.372239999999999849e-02
-5.575709999999999694e-02,1.004486545727699909e+00,-5.575709999999999694e-02
-3.982650000000000079e-02,9.955210535717170517e-01,-3.982650000000000079e-02
-3.186119999999999924e-02,1.004122389877859955e+00,-3.186119999999999924e-02
-3.982650000000000079e-02,1.004650333475940016e+00,-3.982650000000000079e-02
-2.389590000000000117e-02,1.001045483338280029e+00,-2.389590000000000117e-02
-3.982650000000000079e-02,9.976497620367339447e-01,-3.982650000000000079e-02
-3.982650000000000079e-02,9.999993093990160453e-01,-3.982650000000000079e-02
-1.115141999999999939e-01,1.004105293562040035e+00,-1.115141999999999939e-01
-3.186119999999999924e-02,1.002231479678469928e+00,-3.186119999999999924e-02
-5.575709999999999694e-02,1.001609529384299924e+00,-5.575709999999999694e-02
1.593059999999999962e-02,1.000845189665120039e+00,1.593059999999999962e-02
0.000000000000000000e+00,1.000464728558210004e+00,0.000000000000000000e+00
3.982650000000000079e-02,9.954330219244710287e-01,3.982650000000000079e-02
0.000000000000000000e+00,1.002106093598559955e+00,0.000000000000000000e+00
4.779180000000000234e-02,9.978087958445910344e-01,4.779180000000000234e-02
4.779180000000000234e-02,1.001210088067550075e+00,4.779180000000000234e-02
8.761829999999999619e-02,1.004852706894830083e+00,8.761829999999999619e-02
1.035488999999999993e-01,1.008550263603589903e+00,1.035488999999999993e-01
1.194795000000000024e-01,1.000448530631540045e+00,1.194795000000000024e-01
7.965300000000000158e-02,1.000483273242160021e+00,7.965300000000000158e-02
1.115141999999999939e-01,9.992285531852459490e-01,1.115141999999999939e-01
1.194795000000000024e-01,1.000567881433239936e+00,1.194795000000000024e-01
1.035488999999999993e-01,9.995704213851199782e-01,1.035488999999999993e-01
7.965300000000000158e-02,1.007956593598059891e+00,7.965300000000000158e-02
7.965300000000000158e-02,1.002146161690439907e+00,7.965300000000000158e-02
4.779180000000000234e-02,9.918440403046909770e-01,4.779180000000000234e-02
1.115141999999999939e-01,1.002443646164550062e+00,1.115141999999999939e-01
6.372239999999999849e-02,9.992376054119880280e-01,6.372239999999999849e-02
8.761829999999999619e-02,9.970095814470929518e-01,8.761829999999999619e-02
6.372239999999999849e-02,9.973424664134720175e-01,6.372239999999999849e-02
8.761829999999999619e-02,1.003509617790270037e+00,8.761829999999999619e-02
1.593059999999999962e-02,9.942876559619510113e-01,1.593059999999999962e-02
1.035488999999999993e-01,9.988068096026050391e-01,1.035488999999999993e-01
6.372239999999999849e-02,9.987006288714269653e-01,6.372239999999999849e-02
9.558360000000000467e-02,1.003634454147060096e+00,9.558360000000000467e-02
1.035488999999999993e-01,1.005000707747129907e+00,1.035488999999999993e-01
7.965300000000000158e-02,9.982431214763249905e-01,7.965300000000000158e-02
1.115141999999999939e-01,1.003947198398390084e+00,1.115141999999999939e-01
7.965300000000000158e-02,1.001220247394170038e+00,7.965300000000000158e-02
1.035488999999999993e-01,9.963682167679820401e-01,1.035488999999999993e-01
8.761829999999999619e-02,9.985681985762460133e-01,8.761829999999999619e-02
1.115141999999999939e-01,9.991161557819500105e-01,1.115141999999999939e-01
1.832019000000000009e-01,9.988816561812440264e-01,1.832019000000000009e-01
1.911672000000000093e-01,9.964515275378960091e-01,1.911672000000000093e-01
1.672713000000000116e-01,9.964260786715199991e-01,1.672713000000000116e-01
1.593060000000000032e-01,1.000589874628029952e+00,1.593060000000000032e-01
1.991324999999999901e-01,1.007580469342570062e+00,1.991324999999999901e-01
2.389590000000000047e-01,9.973039992323320391e-01,2.389590000000000047e-01
2.548895999999999940e-01,9.994471582487259864e-01,2.548895999999999940e-01
2.628549000000000024e-01,9.990369298360050054e-01,2.628549000000000024e-01
2.389590000000000047e-01,9.999322063704939589e-01,2.389590000000000047e-01
2.070977999999999986e-01,1.001839277663759908e+00,2.070977999999999986e-01
1.752365999999999924e-01,1.000776061775920045e+00,1.752365999999999924e-01
1.991324999999999901e-01,9.944185605746059808e-01,1.991324999999999901e-01
1.672713000000000116e-01,1.001148997261469997e+00,1.672713000000000116e-01
1.832019000000000009e-01,1.006460512297790100e+00,1.832019000000000009e-01
1.354101000000000055e-01,9.951532090374339834e-01,1.354101000000000055e-01
1.513406999999999947e-01,1.000501489736550065e+00,1.513406999999999947e-01
1.672713000000000116e-01,1.007936224715120010e+00,1.672713000000000116e-01
1.672713000000000116e-01,9.980398275653900031e-01,1.672713000000000116e-01
1.752365999999999924e-01,1.002808402615400052e+00,1.752365999999999924e-01
1.433753999999999862e-01,1.000514765827150043e+00,1.433753999999999862e-01
1.354101000000000055e-01,9.987010392612419851e-01,1.354101000000000055e-01
9.558360000000000467e-02,1.002258373566679905e+00,9.558360000000000467e-02
1.672713000000000116e-01,1.001207317188909984e+00,1.672713000000000116e-01
1.433753999999999862e-01,1.002540260884990042e+00,1.433753999999999862e-01
1.513406999999999947e-01,9.994870717255219805e-01,1.513406999999999947e-01
1.194795000000000024e-01,9.932352644481799997e-01,1.194795000000000024e-01
1.354101000000000055e-01,1.000562269957129935e+00,1.354101000000000055e-01
1.752365999999999924e-01,9.998612480462819585e-01,1.752365999999999924e-01
1.433753999999999862e-01,9.950823377438100525e-01,1.433753999999999862e-01
1.672713000000000116e-01,9.950569666863160467e-01,1.672713000000000116e-01
1.832019000000000009e-01,1.001403838573140082e+00,1.832019000000000009e-01
1.354101000000000055e-01,9.944539275258189592e-01,1.354101000000000055e-01
1.593060000000000032e-01,9.949554266210040021e-01,1.593060000000000032e-01
2.230283999999999878e-01,1.002741874705340042e+00,2.230283999999999878e-01
2.309936999999999963e-01,1.000275811559349970e+00,2.309936999999999963e-01
2.150631000000000070e-01,9.978392333673929970e-01,2.150631000000000070e-01
1.672713000000000116e-01,9.958360429294650373e-01,1.672713000000000116e-01
2.309936999999999963e-01,9.966284847801539781e-01,2.309936999999999963e-01
2.150631000000000070e-01,1.005028870382179917e+00,2.150631000000000070e-01
3.265773000000000148e-01,1.008841652885219986e+00,3.265773000000000148e-01
3.106466999999999978e-01,9.977170811322879640e-01,3.106466999999999978e-01
3.664038000000000017e-01,1.000637660852180089e+00,3.664038000000000017e-01
3.106466999999999978e-01,1.006465607961309905e+00,3.106466999999999978e-01
3.504731999999999847e-01,1.002768359307639967e+00,3.504731999999999847e-01
3.743691000000000102e-01,9.986771987497640168e-01,3.743691000000000102e-01
3.823344000000000187e-01,9.917356843968390123e-01,3.823344000000000187e-01
4.380915000000000226e-01,1.000358024228860110e+00,4.380915000000000226e-01
3.823344000000000187e-01,1.001703339256529990e+00,3.823344000000000187e-01
3.902997000000000272e-01,1.002649869279170103e+00,3.902997000000000272e-01
3.504731999999999847e-01,9.980513181876450313e-01,3.504731999999999847e-01
3.584384999999999932e-01,1.003516427266899935e+00,3.584384999999999932e-01
3.743691000000000102e-01,9.999087412762429627e-01,3.743691000000000102e-01
3.902997000000000272e-01,9.922053056172099872e-01,3.902997000000000272e-01
3.902997000000000272e-01,1.008608642248890019e+00,3.902997000000000272e-01
3.902997000000000272e-01,9.995969512704949711e-01,3.902997000000000272e-01
3.584384999999999932e-01,9.888934172822420043e-01,3.584384999999999932e-01
3.026813999999999893e-01,9.990926162315020287e-01,3.026813999999999893e-01
2.867507999999999724e-01,1.011326669872689932e+00,2.867507999999999724e-01
2.867507999999999724e-01,9.944164938601729453e-01,2.867507999999999724e-01
2.628549000000000024e-01,9.991871901434780101e-01,2.628549000000000024e-01
2.628549000000000024e-01,1.005045227222939985e+00,2.628549000000000024e-01
2.469243000000000132e-01,1.007238076267189975e+00,2.469243000000000132e-01
2.309936999999999963e-01,1.003760274111360040e+00,2.309936999999999963e-01
2.150631000000000070e-01,9.966200004695779935e-01,2.150631000000000070e-01
1.991324999999999901e-01,1.001722975779820057e+00,1.991324999999999901e-01
2.309936999999999963e-01,1.007091285791289925e+00,2.309936999999999963e-01
2.469243000000000132e-01,9.991758804818100526e-01,2.469243000000000132e-01
2.389590000000000047e-01,9.963284544182460234e-01,2.389590000000000047e-01
2.628549000000000024e-01,1.007926337071660017e+00,2.628549000000000024e-01
2.230283999999999878e-01,9.970453036096890154e-01,2.230283999999999878e-01
1.991324999999999901e-01,9.950738389168100051e-01,1.991324999999999901e-01
1.513406999999999947e-01,1.003924986919549900e+00,1.513406999999999947e-01
1.911672000000000093e-01,1.001546274283420024e+00,1.911672000000000093e-01
1.354101000000000055e-01,9.986914961586139672e-01,1.354101000000000055e-01
1.433753999999999862e-01,9.904512232812150430e-01,1.433753999999999862e-01
1.035488999999999993e-01,1.002579772619440091e+00,1.035488999999999993e-01
1.115141999999999939e-01,9.998568702934570451e-01,1.115141999999999939e-01
7.168769999999999309e-02,1.002912677082030024e+00,7.168769999999999309e-02
9.558360000000000467e-02,9.992121073244699669e-01,9.558360000000000467e-02
9.558360000000000467e-02,1.008308617930840034e+00,9.558360000000000467e-02
1.035488999999999993e-01,9.995971108281189732e-01,1.035488999999999993e-01
7.168769999999999309e-02,9.971460975894199663e-01,7.168769999999999309e-02
8.761829999999999619e-02,9.861635159836119602e-01,8.761829999999999619e-02
4.779180000000000234e-02,1.000134490293659972e+00,4.779180000000000234e-02
9.558360000000000467e-02,1.001208257940610080e+00,9.558360000000000467e-02
3.982650000000000079e-02,1.001146824953089931e+00,3.982650000000000079e-02
7.168769999999999309e-02,9.946707514857300314e-01,7.168769999999999309e-02
5.575709999999999694e-02,1.009082630461620056e+00,5.575709999999999694e-02
1.115141999999999939e-01,9.991794646349699827e-01,1.115141999999999939e-01
1.194795000000000024e-01,1.000235120211520057e+00,1.194795000000000024e-01
1.672713000000000116e-01,9.933587648259579739e-01,1.672713000000000116e-01
1.354101000000000055e-01,1.001128935320040103e+00,1.354101000000000055e-01
7.965300000000000158e-02,1.006217760211010059e+00,7.965300000000000158e-02
7.168769999999999309e-02,1.006137386347899954e+00,7.168769999999999309e-02
9.558360000000000467e-02,9.923638724750549756e-01,9.558360000000000467e-02
1.194795000000000024e-01,9.993857284781659800e-01,1.194795000000000024e-01
1.035488999999999993e-01,1.001546209826849942e+00,1.035488999999999993e-01
1.354101000000000055e-01,9.980282756392010457e-01,1.354101000000000055e-01
1.433753999999999862e-01,9.985187526387659940e-01,1.433753999999999862e-01
1.672713000000000116e-01,1.004032434123059980e+00,1.672713000000000116e-01
1.513406999999999947e-01,1.003159855855410010e+00,1.513406999999999947e-01
1.832019000000000009e-01,9.960481786549140182e-01,1.832019000000000009e-01
1.752365999999999924e-01,1.001164738777230001e+00,1.752365999999999924e-01
1.513406999999999947e-01,1.002016463058390094e+00,1.513406999999999947e-01
1.035488999999999993e-01,9.974523896299639647e-01,1.035488999999999993e-01
9.558360000000000467e-02,9.899800862212110308e-01,9.558360000000000467e-02
1.194795000000000024e-01,1.000377740950950001e+00,1.194795000000000024e-01
1.035488999999999993e-01,1.000383439559650034e+00,1.035488999999999993e-01
7.965300000000000158e-02,1.000124484619189902e+00,7.965300000000000158e-02
3.186119999999999924e-02,9.906571558255380383e-01,3.186119999999999924e-02
2.389590000000000117e-02,1.004058472198299912e+00,2.389590000000000117e-02
-7.965299999999999811e-03,9.974575585023289781e-01,-7.965299999999999811e-03
4.779180000000000234e-02,9.955297413159559516e-01,4.779180000000000234e-02
2.389590000000000117e-02,9.976186254622380067e-01,2.389590000000000117e-02
3.982650000000000079e-02,9.990666689686870106e-01,3.982650000000000079e-02
7.168769999999999309e-02,1.001943307337290090e+00,7.168769999999999309e-02
4.779180000000000234e-02,9.970135905991209802e-01,4.779180000000000234e-02
7.168769999999999309e-02,1.005982807486659913e+00,7.168769999999999309e-02
8.761829999999999619e-02,9.994114446502649907e-01,8.761829999999999619e-02
1.194795000000000024e-01,9.966201834541420501e-01,1.194795000000000024e-01
3.982650000000000079e-02,1.001052162818820035e+00,3.982650000000000079e-02
6.372239999999999849e-02,1.002880275642709984e+00,6.372239999999999849e-02
9.558360000000000467e-02,9.950083636306300550e-01,9.558360000000000467e-02
8.761829999999999619e-02,9.969773422981600408e-01,8.761829999999999619e-02
1.035488999999999993e-01,1.002419039982860083e+00,1.035488999999999993e-01
8.761829999999999619e-02,9.994718408314130498e-01,8.761829999999999619e-02
1.274447999999999970e-01,9.993346973068449879e-01,1.274447999999999970e-01
9.558360000000000467e-02,9.983194753297249813e-01,9.558360000000000467e-02
1.115141999999999939e-01,1.004107478556840016e+00,1.115141999999999939e-01
1.274447999999999970e-01,1.000262216865680065e+00,1.274447999999999970e-01
1.035488999999999993e-01,9.941670356486349558e-01,1.035488999999999993e-01
1.672713000000000116e-01,1.005106187885220104e+00,1.672713000000000116e-01
1.433753999999999862e-01,1.006211814305780106e+00,1.433753999999999862e-01
1.513406999999999947e-01,9.989196858673780044e-01,1.513406999999999947e-01
1.513406999999999947e-01,1.000116431031659925e+00,1.513406999999999947e-01
1.354101000000000055e-01,1.001256929751950020e+00,1.354101000000000055e-01
1.513406999999999947e-01,1.005715572808310032e+00,1.513406999999999947e-01
1.433753999999999862e-01,1.000469426973749965e+00,1.433753999999999862e-01
1.832019000000000009e-01,1.000329198678939990e+00,1.832019000000000009e-01
2.150631000000000070e-01,1.005267836146370053e+00,2.150631000000000070e-01
1.354101000000000055e-01,1.000726274488159984e+00,1.354101000000000055e-01
9.558360000000000467e-02,1.000480929575390032e+00,9.558360000000000467e-02
7.965300000000000158e-02,1.002158791737910004e+00,7.965300000000000158e-02
1.035488999999999993e-01,1.001184857421760110e+00,1.035488999999999993e-01
1.274447999999999970e-01,9.951728210239100259e-01,1.274447999999999970e-01
9.558360000000000467e-02,9.970327960779029608e-01,9.558360000000000467e-02
1.194795000000000024e-01,1.007281180245880092e+00,1.194795000000000024e-01
7.168769999999999309e-02,9.985360629183099856e-01,7.168769999999999309e-02
7.168769999999999309e-02,1.002361380946430014e+00,7.168769999999999309e-02
1.513406999999999947e-01,1.005421912294020004e+00,1.513406999999999947e-01
1.354101000000000055e-01,9.997034935403630307e-01,1.354101000000000055e-01
1.911672000000000093e-01,1.000467016714789992e+00,1.911672000000000093e-01
2.469243000000000132e-01,9.918619946010449606e-01,2.469243000000000132e-01
2.708202000000000109e-01,9.942164606618929534e-01,2.708202000000000109e-01
2.867507999999999724e-01,1.001752197894340002e+00,2.867507999999999724e-01
2.867507999999999724e-01,9.952178168136249781e-01,2.867507999999999724e-01
2.469243000000000132e-01,1.001216587441809969e+00,2.469243000000000132e-01
2.708202000000000109e-01,1.003812036190550039e+00,2.708202000000000109e-01
2.787855000000000194e-01,1.003034430472580008e+00,2.787855000000000194e-01
3.425078999999999763e-01,9.968311379974900133e-01,3.425078999999999763e-01
2.947160999999999809e-01,9.961160717316129842e-01,2.947160999999999809e-01
2.787855000000000194e-01,9.959733759773119477e-01,2.787855000000000194e-01
2.389590000000000047e-01,1.005585858755720041e+00,2.389590000000000047e-01
2.628549000000000024e-01,1.000641842509490065e+00,2.628549000000000024e-01
2.787855000000000194e-01,1.004728172960589916e+00,2.787855000000000194e-01
3.106466999999999978e-01,1.000458763661639994e+00,3.106466999999999978e-01
2.787855000000000194e-01,1.002939585562750091e+00,2.787855000000000194e-01
2.867507999999999724e-01,1.005225920766640080e+00,2.867507999999999724e-01
2.389590000000000047e-01,9.959382231702520460e-01,2.389590000000000047e-01
1.911672000000000093e-01,1.001888950452409999e+00,1.911672000000000093e-01
2.230283999999999878e-01,9.984410020180439771e-01,2.230283999999999878e-01
2.309936999999999963e-01,9.653888262620180516e-01,2.309936999999999963e-01
3.186120000000000063e-01,9.182794744718669744e-01,3.186120000000000063e-01
3.504731999999999847e-01,8.770131527941029681e-01,3.504731999999999847e-01
2.070977999999999986e-01,8.062632801319640219e-01,2.070977999999999986e-01
2.469243000000000132e-01,7.382209934197649925e-01,2.469243000000000132e-01
2.787855000000000194e-01,6.700263942425870312e-01,2.787855000000000194e-01
2.867507999999999724e-01,5.850516863821739744e-01,2.867507999999999724e-01
3.026813999999999893e-01,5.027048844713659648e-01,3.026813999999999893e-01
3.106466999999999978e-01,3.933763544804629864e-01,3.106466999999999978e-01
3.026813999999999893e-01,2.392155149291489979e-01,3.026813999999999893e-01
3.186120000000000063e-01,1.443782906462650062e-01,3.186120000000000063e-01
3.106466999999999978e-01,1.232336295002949972e-01,3.106466999999999978e-01
2.867507999999999724e-01,7.122558862717330574e-02,2.867507999999999724e-01
2.867507999999999724e-01,0.000000000000000000e+00,2.867507999999999724e-01
2.867507999999999724e-01,0.000000000000000000e+00,2.867507999999999724e-01
3.186120000000000063e-01,0.000000000000000000e+00,3.186120000000000063e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
2.867507999999999724e-01,0.000000000000000000e+00,2.867507999999999724e-01
2.867507999999999724e-01,0.000000000000000000e+00,2.867507999999999724e-01
2.867507999999999724e-01,0.000000000000000000e+00,2.867507999999999724e-01
3.186120000000000063e-01,0.000000000000000000e+00,3.186120000000000063e-01
3.425078999999999763e-01,0.000000000000000000e+00,3.425078999999999763e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
2.787855000000000194e-01,0.000000000000000000e+00,2.787855000000000194e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
3.106466999999999978e-01,0.000000000000000000e+00,3.106466999999999978e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
2.947160999999999809e-01,0.000000000000000000e+00,2.947160999999999809e-01
3.026813999999999893e-01,0.000000000000000000e+00,3.026813999999999893e-01
2.628549000000000024e-01,0.000000000000000000e+00,2.628549000000000024e-01
2.469243000000000132e-01,0.000000000000000000e+00,2.469243000000000132e-01
2.230283999999999878e-01,0.000000000000000000e+00,2.230283999999999878e-01
2.070977999999999986e-01,0.000000000000000000e+00,2.070977999999999986e-01
1.991324999999999901e-01,0.000000000000000000e+00,1.991324999999999901e-01
1.832019000000000009e-01,0.000000000000000000e+00,1.832019000000000009e-01
2.230283999999999878e-01,0.000000000000000000e+00,2.230283999999999878e-01
2.070977999999999986e-01,0.000000000000000000e+00,2.070977999999999986e-01
1.832019000000000009e-01,0.000000000000000000e+00,1.832019000000000009e-01
1.672713000000000116e-01,1.340591478494049943e-02,1.672713000000000116e-01
1.911672000000000093e-01,6.104364115952889969e-02,1.911672000000000093e-01
2.150631000000000070e-01,8.363375958691329770e-02,2.150631000000000070e-01
1.672713000000000116e-01,1.117855392456650054e-01,1.672713000000000116e-01
1.035488999999999993e-01,1.484286120625269989e-01,1.035488999999999993e-01
1.672713000000000116e-01,1.745849632193889889e-01,1.672713000000000116e-01
2.708202000000000109e-01,2.120217161386979965e-01,2.708202000000000109e-01
1.832019000000000009e-01,2.658574956329989858e-01,1.832019000000000009e-01
1.513406999999999947e-01,3.202081164385849887e-01,1.513406999999999947e-01
7.965300000000000158e-02,3.630466984091709759e-01,7.965300000000000158e-02
6.372239999999999849e-02,4.233201816114470217e-01,6.372239999999999849e-02
8.761829999999999619e-02,5.269994870731959935e-01,8.761829999999999619e-02
8.761829999999999619e-02,5.779222619345270040e-01,8.761829999999999619e-02
1.115141999999999939e-01,5.959997407274529868e-01,1.115141999999999939e-01
