time,leftedge,rightedge,gap,x_LE,y_LE,time,leftedge,rightedge,gap,x_RE,y_RE
0.000000000000000000e+00,1.774999999999999911e+00,8.987999999999999545e+00,7.213000000000000078e+00,0.000000000000000000e+00,4.357250000000000227e+02,0.000000000000000000e+00,2.996999999999999886e+00,7.915000000000000036e+00,4.918000000000000149e+00,0.000000000000000000e+00,4.420849999999999795e+02
8.999999999999999320e-03,1.800999999999999934e+00,9.000000000000000000e+00,7.198999999999999844e+00,5.021480778887463465e-04,4.356990000000000123e+02,8.999999999999999320e-03,3.009999999999999787e+00,7.966000000000000192e+00,4.956000000000000405e+00,4.888647474198805310e-04,4.420339999999999918e+02
1.700000000000000122e-02,1.826000000000000068e+00,8.964000000000000412e+00,7.137999999999999901e+00,9.485019249009654175e-04,4.356739999999999782e+02,1.799999999999999864e-02,3.048000000000000043e+00,8.028999999999999915e+00,4.980999999999999872e+00,9.777294948397610621e-04,4.419710000000000036e+02
2.599999999999999881e-02,1.840000000000000080e+00,8.949999999999999289e+00,7.110000000000000320e+00,1.450650002789711547e-03,4.356600000000000250e+02,2.699999999999999969e-02,3.061999999999999833e+00,8.053000000000000824e+00,4.990999999999999659e+00,1.466594242259641485e-03,4.419470000000000027e+02
3.400000000000000244e-02,1.903000000000000025e+00,8.987000000000000099e+00,7.083999999999999631e+00,1.897003849801930835e-03,4.355969999999999800e+02,3.599999999999999728e-02,3.060000000000000053e+00,8.080000000000000071e+00,5.019999999999999574e+00,1.955458989679522124e-03,4.419200000000000159e+02
4.299999999999999656e-02,1.941999999999999948e+00,9.012999999999999901e+00,7.070999999999999730e+00,2.399151927690676856e-03,4.355579999999999927e+02,4.399999999999999745e-02,3.112000000000000099e+00,8.143000000000000682e+00,5.030999999999999694e+00,2.390005431830526800e-03,4.418569999999999709e+02
5.199999999999999761e-02,1.953999999999999959e+00,9.009999999999999787e+00,7.056000000000000050e+00,2.901300005579423094e-03,4.355459999999999923e+02,5.299999999999999850e-02,3.164000000000000146e+00,8.205999999999999517e+00,5.041999999999999815e+00,2.878870179250407439e-03,4.417939999999999827e+02
6.099999999999999867e-02,1.993000000000000105e+00,9.000000000000000000e+00,7.006999999999999673e+00,3.403448083468169766e-03,4.355070000000000050e+02,6.199999999999999956e-02,3.149999999999999911e+00,8.205999999999999517e+00,5.056000000000000050e+00,3.367734926670288079e-03,4.417939999999999827e+02
6.900000000000000577e-02,2.004000000000000004e+00,8.971999999999999531e+00,6.967999999999999972e+00,3.849801930480388837e-03,4.354959999999999809e+02,7.000000000000000666e-02,3.149999999999999911e+00,8.208999999999999631e+00,5.059000000000000163e+00,3.802281368821293188e-03,4.417909999999999968e+02
7.799999999999999989e-02,2.004000000000000004e+00,8.935000000000000497e+00,6.931000000000000050e+00,4.351950008369134641e-03,4.354959999999999809e+02,7.900000000000000078e-02,3.150999999999999801e+00,8.236000000000000654e+00,5.084999999999999964e+00,4.291146116241173827e-03,4.417640000000000100e+02
8.699999999999999400e-02,2.043000000000000149e+00,8.922000000000000597e+00,6.878999999999999559e+00,4.854098086257881313e-03,4.354569999999999936e+02,8.799999999999999489e-02,3.150999999999999801e+00,8.257999999999999119e+00,5.107000000000000206e+00,4.780010863661053599e-03,4.417420000000000186e+02
9.600000000000000200e-02,2.093999999999999861e+00,8.960000000000000853e+00,6.865999999999999659e+00,5.356246164146627985e-03,4.354060000000000059e+02,9.600000000000000200e-02,3.176000000000000156e+00,8.308999999999999275e+00,5.133000000000000007e+00,5.214557305812058709e-03,4.416909999999999741e+02
1.039999999999999952e-01,2.144000000000000128e+00,8.971000000000000085e+00,6.826999999999999957e+00,5.802600011158846188e-03,4.353559999999999945e+02,1.049999999999999961e-01,3.201999999999999957e+00,8.358000000000000540e+00,5.155999999999999694e+00,5.703422053231939348e-03,4.416419999999999959e+02
