x,y,z
-7.358793535099989924e+01,3.741413804311999911e+02,2.150067806619999899e+01
-7.358987510100000407e+01,3.741402680652000186e+02,2.150068155920000024e+01
-7.359081647700000417e+01,3.741392126982000264e+02,2.150068507319999966e+01
-7.358981810299999893e+01,3.741392696972000067e+02,2.150068509420000140e+01
-7.358981788100000188e+01,3.741392661692000274e+02,2.149968510020000068e+01
-7.358981765900000482e+01,3.741392626411999913e+02,2.149868510619999995e+01
-7.358987510100000407e+01,3.741402680652000186e+02,2.150068155920000024e+01
-7.358887628299990524e+01,3.741403180081999835e+02,2.149868159220000052e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358893328099989617e+01,3.741413163761999954e+02,2.149867805719999936e+01
-7.358793512899990219e+01,3.741413769032000118e+02,2.149967807219999827e+01
-7.358793490699990514e+01,3.741413733751999757e+02,2.149867807820000110e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.359181462899999815e+01,3.741391521712000099e+02,2.149968505820000075e+01
-7.359081625499999291e+01,3.741392091701999902e+02,2.149968507919999894e+01
-7.358981788100000188e+01,3.741392661692000274e+02,2.149968510020000068e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358981788100000188e+01,3.741392661692000274e+02,2.149968510020000068e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358793512899990219e+01,3.741413769032000118e+02,2.149967807219999827e+01
-7.358793512899990219e+01,3.741413769032000118e+02,2.149967807219999827e+01
-7.358893372499990448e+01,3.741413234322000108e+02,2.150067804520000081e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987510100000407e+01,3.741402680652000186e+02,2.150068155920000024e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358881950699989716e+01,3.741393231682000078e+02,2.149968512119999886e+01
-7.359081647700000417e+01,3.741392126982000264e+02,2.150068507319999966e+01
-7.359081625499999291e+01,3.741392091701999902e+02,2.149968507919999894e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358793535099989924e+01,3.741413804311999911e+02,2.150067806619999899e+01
-7.358987510100000407e+01,3.741402680652000186e+02,2.150068155920000024e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358887672699989935e+01,3.741403250641999989e+02,2.150068158019999842e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358987465699999575e+01,3.741402610092000032e+02,2.149868157119999879e+01
-7.359081625499999291e+01,3.741392091701999902e+02,2.149968507919999894e+01
-7.358981788100000188e+01,3.741392661692000274e+02,2.149968510020000068e+01
-7.358981765900000482e+01,3.741392626411999913e+02,2.149868510619999995e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358887650499990229e+01,3.741403215362000196e+02,2.149968158620000125e+01
-7.358987510100000407e+01,3.741402680652000186e+02,2.150068155920000024e+01
-7.358887672699989935e+01,3.741403250641999989e+02,2.150068158019999842e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358793512899990219e+01,3.741413769032000118e+02,2.149967807219999827e+01
-7.358993187699999794e+01,3.741412629051999943e+02,2.149967803019999835e+01
-7.358987465699999575e+01,3.741402610092000032e+02,2.149868157119999879e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358981810299999893e+01,3.741392696972000067e+02,2.150068509420000140e+01
-7.359081603299999585e+01,3.741392056422000110e+02,2.149868508520000177e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987532300000112e+01,3.741402715931999978e+02,2.150168155320000096e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358893328099989617e+01,3.741413163761999954e+02,2.149867805719999936e+01
-7.358893350299989322e+01,3.741413199041999746e+02,2.149967805120000008e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987510100000407e+01,3.741402680652000186e+02,2.150068155920000024e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987465699999575e+01,3.741402610092000032e+02,2.149868157119999879e+01
-7.358987465699999575e+01,3.741402610092000032e+02,2.149868157119999879e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987510100000407e+01,3.741402680652000186e+02,2.150068155920000024e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.359087303100000099e+01,3.741402040102000228e+02,2.149868155020000060e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.359087303100000099e+01,3.741402040102000228e+02,2.149868155020000060e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.358987465699999575e+01,3.741402610092000032e+02,2.149868157119999879e+01
-7.359187184900000034e+01,3.741401540672000010e+02,2.150068151720000031e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.359087303100000099e+01,3.741402040102000228e+02,2.149868155020000060e+01
-7.359187184900000034e+01,3.741401540672000010e+02,2.150068151720000031e+01
-7.359087303100000099e+01,3.741402040102000228e+02,2.149868155020000060e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.359187162700000329e+01,3.741401505392000217e+02,2.149968152319999959e+01
-7.359081581099999880e+01,3.741392021141999749e+02,2.149768509120000104e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.359087280900000394e+01,3.741402004821999867e+02,2.149768155619999987e+01
-7.359087280900000394e+01,3.741402004821999867e+02,2.149768155619999987e+01
-7.358987487900000701e+01,3.741402645371999824e+02,2.149968156519999951e+01
-7.358993187699999794e+01,3.741412629051999943e+02,2.149967803019999835e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.359187162700000329e+01,3.741401505392000217e+02,2.149968152319999959e+01
-7.359281300299990392e+01,3.741390951721999727e+02,2.149968503719999902e+01
-7.359181440700000110e+01,3.741391486431999738e+02,2.149868506420000003e+01
-7.359181440700000110e+01,3.741391486431999738e+02,2.149868506420000003e+01
-7.359081603299999585e+01,3.741392056422000110e+02,2.149868508520000177e+01
-7.359087303100000099e+01,3.741402040102000228e+02,2.149868155020000060e+01
-7.359087303100000099e+01,3.741402040102000228e+02,2.149868155020000060e+01
-7.359187140500000623e+01,3.741401470111999856e+02,2.149868152919999886e+01
-7.358893328099989617e+01,3.741413163761999954e+02,2.149867805719999936e+01
-7.359087280900000394e+01,3.741402004821999867e+02,2.149768155619999987e+01
-7.359093025100000318e+01,3.741412059062000139e+02,2.149967800920000016e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.359187162700000329e+01,3.741401505392000217e+02,2.149968152319999959e+01
-7.359281278099990686e+01,3.741390916441999934e+02,2.149868504319999829e+01
-7.359281300299990392e+01,3.741390951721999727e+02,2.149968503719999902e+01
-7.359181440700000110e+01,3.741391486431999738e+02,2.149868506420000003e+01
-7.359287022299990610e+01,3.741400970682000207e+02,2.150068149619999858e+01
-7.359187184900000034e+01,3.741401540672000010e+02,2.150068151720000031e+01
-7.359187184900000034e+01,3.741401540672000010e+02,2.150068151720000031e+01
-7.358993187699999794e+01,3.741412629051999943e+02,2.149967803019999835e+01
-7.358993143300000384e+01,3.741412558491999789e+02,2.149767804220000045e+01
-7.359087258700000689e+01,3.741401969542000074e+02,2.149668156219999915e+01
-7.359087280900000394e+01,3.741402004821999867e+02,2.149768155619999987e+01
-7.359181418500000404e+01,3.741391451151999945e+02,2.149768507019999930e+01
-7.359181462899999815e+01,3.741391521712000099e+02,2.149968505820000075e+01
-7.359181418500000404e+01,3.741391451151999945e+02,2.149768507019999930e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.359093069499999729e+01,3.741412129621999725e+02,2.150167799720000161e+01
-7.359192884700000548e+01,3.741411524352000129e+02,2.150067798219999915e+01
-7.359192906900000253e+01,3.741411559631999921e+02,2.150167797619999988e+01
-7.359087347499999510e+01,3.741402110661999814e+02,2.150068153819999850e+01
-7.359187207099999739e+01,3.741401575951999803e+02,2.150168151120000104e+01
-7.359087325299999804e+01,3.741402075382000021e+02,2.149968154420000133e+01
-7.359187140500000623e+01,3.741401470111999856e+02,2.149868152919999886e+01
-7.359181418500000404e+01,3.741391451151999945e+02,2.149768507019999930e+01
-7.359081603299999585e+01,3.741392056422000110e+02,2.149868508520000177e+01
-7.359087303100000099e+01,3.741402040102000228e+02,2.149868155020000060e+01
-7.359087303100000099e+01,3.741402040102000228e+02,2.149868155020000060e+01
