Time,X_mm,TapeWidthAfterCompaction_Rotated,Weights,TapeWidthAfterCompaction
07/26/2023 14:02:53.871,102.439218453109,6.320174760242,0.996398048527703,6.32
07/26/2023 14:02:53.880,104.225392105097,6.30642251993949,1.00277500098402,6.306
07/26/2023 14:02:53.889,106.024812816028,6.30932460727771,0.999102954775053,6.309
07/26/2023 14:02:53.898,107.816440439788,6.31234504760315,1.00052508041767,6.312
07/26/2023 14:02:53.906,109.412567526309,6.29845854157984,1.0090499094472,6.298
07/26/2023 14:02:53.915,111.22189394681,6.33862485086474,1.0056239164312,6.338
07/26/2023 14:02:53.924,113.027312362092,6.3403230201623,1.00433067893405,6.34
07/26/2023 14:02:53.932,114.626215367126,6.3404088196267,1.00900523404549,6.34
07/26/2023 14:02:53.941,116.437491932201,6.34053026173679,1.00242963054368,6.34
07/26/2023 14:02:53.950,118.237286413925,6.35228336899418,0.995658690677495,6.352
07/26/2023 14:02:53.959,120.023141822561,6.34119712672615,1.0004951038825,6.341
07/26/2023 14:02:53.967,121.618386686687,6.36446580633442,1.00555514980395,6.364
07/26/2023 14:02:53.976,123.422197787626,6.38832059308235,1.00313462597177,6.388
07/26/2023 14:02:53.985,125.222127084413,6.42729904392195,0.993219737457392,6.427
07/26/2023 14:02:53.994,127.004366290631,6.37563526246601,0.992964212280062,6.375
07/26/2023 14:02:54.002,128.585340467482,6.40017257579825,0.998606410434001,6.4
07/26/2023 14:02:54.011,130.379030156955,6.37530148306729,0.989019000504665,6.375
07/26/2023 14:02:54.020,132.150202324309,6.34728359221486,1.00422209123258,6.347
07/26/2023 14:02:54.028,133.751504549298,6.34635367750648,1.00535069011242,6.346
07/26/2023 14:02:54.037,135.555048497511,6.33419734457334,1.00212555723947,6.334
07/26/2023 14:02:54.046,137.353158900806,6.32118224701677,0.991342374098993,6.321
07/26/2023 14:02:54.055,139.13288480661,6.32217470495715,0.989193385244134,6.322
07/26/2023 14:02:54.062,140.708858406551,6.3474083687754,0.994761298900402,6.347
07/26/2023 14:02:54.071,142.492669121308,6.33424754805178,0.999065580608114,6.334
07/26/2023 14:02:54.080,144.284600840534,6.36132195380803,1.00187935284827,6.361
07/26/2023 14:02:54.088,145.880744676443,6.36138514790608,1.00967989047988,6.361
07/26/2023 14:02:54.097,147.691889574861,6.33429372542827,1.00222743366791,6.334
07/26/2023 14:02:54.106,149.490359629341,6.34817398942405,0.993034934416451,6.348
07/26/2023 14:02:54.115,151.272518833809,6.3483327732563,0.995577802579595,6.348
07/26/2023 14:02:54.123,152.858397798135,6.3483327732563,0.996562918762667,6.348
