Time,X_mm,TapeWidthAfterCompaction_Rotated,Weights,TapeWidthAfterCompaction
07/26/2023 13:51:56.021,103.733640088337,6.29713347484393,0.996860053773461,6.297
07/26/2023 13:51:56.034,106.31390289787,6.27212754972346,0.993115282728,6.272
07/26/2023 13:51:56.047,108.888190904236,6.28537874753781,0.982762299844008,6.285
07/26/2023 13:51:56.060,111.433522502854,6.3354439465597,0.992116553825932,6.335
07/26/2023 13:51:56.074,114.207246960822,6.42242633278109,1.00445613050984,6.422
07/26/2023 13:51:56.087,116.814532108372,6.44614342068186,1.00871587172503,6.446
07/26/2023 13:51:56.100,119.427725200181,6.41013759602709,1.00650798946651,6.41
07/26/2023 13:51:56.113,122.033204494884,6.39929074194945,1.00044070884401,6.399
07/26/2023 13:51:56.126,124.623612328985,6.37537340082916,1.00173960633802,6.375
07/26/2023 13:51:56.139,127.221133001982,6.37819598319149,1.00033436715723,6.378
07/26/2023 13:51:56.152,129.811175233112,6.36532175149065,0.995065995069669,6.365
07/26/2023 13:51:56.165,132.390506930568,6.40445095226749,0.997754417277307,6.404
07/26/2023 13:51:56.177,134.976554364852,6.41437113051622,0.99140306399871,6.414
07/26/2023 13:51:56.190,137.545225706413,6.34839704177362,0.993577874390261,6.348
07/26/2023 13:51:56.203,140.122843973237,6.3331895597716,1.00094165575087,6.333
07/26/2023 13:51:56.217,142.918399935562,6.33220538201344,1.005172347137,6.332
07/26/2023 13:51:56.230,145.524567878943,6.3362840845404,1.00752489087163,6.336
07/26/2023 13:51:56.243,148.128970974177,6.34731265970095,0.99972418999539,6.347
07/26/2023 13:51:56.256,150.722250003802,6.31118253578519,1.01028237022201,6.311
07/26/2023 13:51:56.269,153.341171695276,6.31124845018797,1.01051113978025,6.311
07/26/2023 13:51:56.282,155.962058541404,6.31518242016808,0.996782696997608,6.315
07/26/2023 13:51:56.295,158.536659273961,6.35011976265015,0.996309850626003,6.35
07/26/2023 13:51:56.308,161.117828351887,6.36213863413868,1.004764243391,6.362
07/26/2023 13:51:56.321,163.718933947385,6.37423728770745,0.995037309238685,6.374
07/26/2023 13:51:56.334,166.299296011417,6.37419610617684,0.995075116988781,6.374
07/26/2023 13:51:56.347,168.875446032424,6.31031449295517,1.00335552913066,6.31
07/26/2023 13:51:56.361,171.677148317057,6.25917646340156,1.00491587427134,6.259
07/26/2023 13:51:56.374,174.2814236975,6.25912781463999,1.00518830457101,6.259
07/26/2023 13:51:56.387,176.887417208547,6.29725797470613,1.00930853705519,6.297
07/26/2023 13:51:56.400,179.502707077759,6.32022222710563,0.99663747299025,6.32
07/26/2023 13:51:56.413,182.088832148073,6.33242078513423,1.00106156589252,6.332
07/26/2023 13:51:56.426,184.680801809262,6.3063047817244,0.993951823489598,6.306
07/26/2023 13:51:56.439,187.25526151352,6.3051827094859,0.997212879983991,6.305
07/26/2023 13:51:56.452,189.842295232122,6.32827504143112,1.00225590767749,6.328
07/26/2023 13:51:56.465,192.434680194545,6.30338869180697,0.992804312648067,6.303
07/26/2023 13:51:56.477,195.006511910831,6.30333514895091,0.993915349274332,6.303
07/26/2023 13:51:56.490,197.584023763578,6.29249592769038,1.0027406547032,6.292
07/26/2023 13:51:56.503,200.182708100777,6.2681276311192,1.0046298791804,6.268
07/26/2023 13:51:56.517,202.988192230231,6.26716155847286,1.0038251629106,6.267
07/26/2023 13:51:56.530,205.586536554816,6.26925011464689,0.988413402022341,6.269
07/26/2023 13:51:56.543,208.152561347558,6.2693907997508,0.997520064544927,6.269
07/26/2023 13:51:56.556,210.738426237244,6.26706709713563,1.00193692582863,6.267
07/26/2023 13:51:56.569,213.335487722811,6.28242413404253,0.996935527606187,6.282
07/26/2023 13:51:56.582,215.9211456253,6.28125863183487,0.999673021085725,6.281
07/26/2023 13:51:56.595,218.509042619103,6.28029625097415,0.996051508387734,6.28
07/26/2023 13:51:56.608,221.090459726089,6.25431730886753,0.992016321155481,6.254
07/26/2023 13:51:56.621,223.664008388278,6.26514756410414,1.00167403507473,6.265
07/26/2023 13:51:56.634,226.255549455905,6.25123323832986,0.998386164649992,6.251
07/26/2023 13:51:56.647,228.845575244633,6.26317635070257,0.999532455045828,6.263
07/26/2023 13:51:56.661,231.635604080222,6.28613370840933,1.00540264263499,6.286
07/26/2023 13:51:56.674,234.235979205659,6.31213315765756,0.997205426743471,6.312
07/26/2023 13:51:56.687,236.820895428849,6.33836477334651,1.00050025034475,6.338
07/26/2023 13:51:56.700,239.414080663103,6.30216788097556,1.00223769316076,6.302
07/26/2023 13:51:56.713,242.012520306711,6.36456762082076,1.00364825199285,6.364
07/26/2023 13:51:56.726,244.612075656562,6.27641298832382,1.00415022572958,6.276
07/26/2023 13:51:56.739,247.215030645698,6.26212775340778,0.984985644902603,6.262
07/26/2023 13:51:56.752,249.772770613481,6.26160442698195,0.999149745996678,6.261
07/26/2023 13:51:56.765,252.363126240119,6.19737307252032,1.00090084267314,6.197
07/26/2023 13:51:56.777,254.956537874187,6.19411656332039,1.00046804088432,6.194
07/26/2023 13:51:56.790,257.550828537536,6.20806314400877,1.00878940590467,6.208
07/26/2023 13:51:56.804,260.359577602696,6.15526392610423,1.00038467894599,6.155
07/26/2023 13:51:56.817,262.880901569347,6.18321033121145,1.00512211884667,6.183
07/26/2023 13:51:56.830,265.474850188996,6.16919459897319,1.0015725090794,6.169
07/26/2023 13:51:56.843,268.072513486666,6.19326230673302,1.00308116355307,6.193
07/26/2023 13:51:56.856,270.669115421792,6.217350319871,1.00138155720919,6.217
07/26/2023 13:51:56.869,273.264020286467,6.24407695340152,0.995614787210682,6.244
07/26/2023 13:51:56.882,275.844968735617,6.22826083268837,0.996566710555548,6.228
07/26/2023 13:51:56.896,278.622306823349,6.22952662728076,0.996812754490365,6.229
07/26/2023 13:51:56.909,281.207055115106,6.20312896851259,0.996891425096084,6.203
