Time,X_mm,TapeWidthAfterCompaction_Rotated,Weights,TapeWidthAfterCompaction
07/26/2023 14:07:25.724,103.515969551485,6.30739962266543,0.998644648341862,6.307
07/26/2023 14:07:25.733,105.308272937965,6.28160250254662,0.994232616297874,6.281
07/26/2023 14:07:25.742,107.092482625884,6.25541437476367,0.99124767843819,6.255
07/26/2023 14:07:25.750,108.674876092118,6.25442603281868,0.987115107127098,6.254
07/26/2023 14:07:25.759,110.445233199751,6.2531478472846,0.994776984798835,6.253
07/26/2023 14:07:25.768,112.228923192059,6.2903568261268,1.00122844555011,6.29
07/26/2023 14:07:25.776,113.825955159262,6.26429700764579,1.0007263489825,6.264
07/26/2023 14:07:25.785,115.621493539631,6.25257778840056,0.994951941091171,6.252
07/26/2023 14:07:25.794,117.406562332221,6.30237772590631,0.990411622655701,6.302
07/26/2023 14:07:25.803,119.183188862907,6.17522744520394,0.995679842676657,6.175
07/26/2023 14:07:25.811,120.766884725232,6.27857539574066,1.0077938345698,6.278
07/26/2023 14:07:25.819,122.575363702758,6.2542418405431,1.00533748169681,6.254
07/26/2023 14:07:25.828,124.378940197932,6.24442671507961,1.00408214264411,6.244
07/26/2023 14:07:25.837,126.179289798288,6.22019300343647,1.00012082029895,6.22
07/26/2023 14:07:25.845,127.775488642171,6.22033962095318,1.00126646449714,6.22
07/26/2023 14:07:25.854,129.571452214769,6.20736159732942,0.998856847573231,6.207
07/26/2023 14:07:25.863,131.363853246788,6.1933306871182,0.993787277719536,6.193
07/26/2023 14:07:25.871,132.949559653862,6.24424222784478,0.993914088037203,6.244
07/26/2023 14:07:25.880,134.73110350647,6.26934741420509,1.0009676076748,6.269
07/26/2023 14:07:25.889,136.527779881046,6.26630672725171,0.996205860980486,6.266
07/26/2023 14:07:25.898,138.314004641461,6.27726795668307,0.999563674070681,6.277
07/26/2023 14:07:25.911,140.902810434929,6.23718470144985,0.993240229261682,6.237
07/26/2023 14:07:25.919,142.484313551191,6.36239616811151,0.997195573943322,6.362
07/26/2023 14:07:25.928,144.274243209273,6.30142285519707,0.997116586433596,6.301
07/26/2023 14:07:25.937,146.06307884459,6.35018905230388,1.00466080383627,6.35
07/26/2023 14:07:25.946,147.864137787089,6.30250775485441,1.005727542724,6.302
07/26/2023 14:07:25.954,149.468961784179,6.22521718496632,1.00330819458325,6.225
07/26/2023 14:07:25.963,151.269322430731,6.22726087457399,1.00310795314345,6.227
07/26/2023 14:07:25.972,153.06818413978,6.26751059033808,1.00545331799091,6.267
07/26/2023 14:07:25.980,154.67286451786,6.29357402435214,1.00249522839002,6.293
07/26/2023 14:07:25.989,156.47052092308,6.28024967656542,1.01174373792,6.28
07/26/2023 14:07:25.998,158.2854645832,6.28133632278992,1.00134789766333,6.281
07/26/2023 14:07:26.007,160.081520341222,6.31734477450772,0.993669528658134,6.317
07/26/2023 14:07:26.015,161.667829945557,6.3422298917652,0.992706871594672,6.342
07/26/2023 14:07:26.024,163.448359155255,6.3553222577616,0.995684896493232,6.355
07/26/2023 14:07:26.033,165.234252958321,6.31416035589848,0.999912284508323,6.314
07/26/2023 14:07:26.042,167.028668097424,6.2880814244092,1.00121609924566,6.288
07/26/2023 14:07:26.050,168.626280638589,6.29941148044799,0.995110768695327,6.299
07/26/2023 14:07:26.059,170.411746295363,6.20924359322454,0.994205141759841,6.209
07/26/2023 14:07:26.068,172.195168540827,6.27310911749509,0.994795100648532,6.273
07/26/2023 14:07:26.077,173.97999847089,6.24516212759925,0.995943072005765,6.245
07/26/2023 14:07:26.085,175.567966124472,6.2984465545085,1.00297881120534,6.298
07/26/2023 14:07:26.094,177.365993741535,6.29650823869865,1.00652368928734,6.296
07/26/2023 14:07:26.103,179.174157375623,6.28321518014464,1.00346385927452,6.283
07/26/2023 14:07:26.111,180.771653556107,6.27212754972346,1.0047556958773,6.272
07/26/2023 14:07:26.119,182.576371441337,6.28329610952723,0.993893654674299,6.283
07/26/2023 14:07:26.128,184.35942256151,6.25616911536125,0.999375952542111,6.256
07/26/2023 14:07:26.137,186.152169313916,6.27147271380495,0.998196855353289,6.271
07/26/2023 14:07:26.145,187.744089094437,6.25741424232086,0.999278509908408,6.257
07/26/2023 14:07:26.154,189.536570027536,6.30834526639118,1.00394490197561,6.308
07/26/2023 14:07:26.163,191.336867974933,6.24547468171956,1.00267007186933,6.245
07/26/2023 14:07:26.171,192.939029510404,6.23343925934953,0.994641282955562,6.233
07/26/2023 14:07:26.180,194.723302797265,6.22333945723677,0.995205996780345,6.223
07/26/2023 14:07:26.189,196.508674868215,6.19411656332039,0.99538394633138,6.194
07/26/2023 14:07:26.198,198.29439261493,6.18430084973233,0.994494895547814,6.184
07/26/2023 14:07:26.207,200.078543681585,6.19655589823896,1.00296446041616,6.196
07/26/2023 14:07:26.216,201.877327346448,6.23329848475107,1.00574885832497,6.233
07/26/2023 14:07:26.228,204.283115970682,6.24759193609826,0.999615156176579,6.247
07/26/2023 14:07:26.237,206.076632312799,6.27226817028736,0.995367920281997,6.272
07/26/2023 14:07:26.246,207.862535414047,6.28543562531667,0.994979469558213,6.285
07/26/2023 14:07:26.259,210.44092710204,6.29850807731482,0.99923665454583,6.298
07/26/2023 14:07:26.268,212.233715819862,6.23329848475107,1.00200333039507,6.233
07/26/2023 14:07:26.277,214.031215067014,6.24710957163391,1.00625725329961,6.247
07/26/2023 14:07:26.286,215.835971453418,6.27321552315876,1.00075453937033,6.273
07/26/2023 14:07:26.298,218.228288411551,6.28547166090183,0.999311310082142,6.285
07/26/2023 14:07:26.307,220.021159058232,6.31028525504196,0.999349206095454,6.31
07/26/2023 14:07:26.316,221.813822708174,6.28529601530429,1.00410948344018,6.285
07/26/2023 14:07:26.325,223.614605648231,6.29533557485223,0.997632854423348,6.295
07/26/2023 14:07:26.337,225.998473497193,6.29542325820909,1.00249055634327,6.295
07/26/2023 14:07:26.346,227.795107105213,6.29535654272258,1.00199427776916,6.295
07/26/2023 14:07:26.355,229.593372470573,6.30838838373162,1.00157879201967,6.308
07/26/2023 14:07:26.368,232.190667515161,6.29422314507517,0.999177495906342,6.294
07/26/2023 14:07:26.377,233.983032343276,6.28347181102931,1.00584822889233,6.283
07/26/2023 14:07:26.390,236.591310354278,6.29545876009048,0.9980899188374,6.295
07/26/2023 14:07:26.398,238.182835825153,6.33627469417165,1.00010256156527,6.336
07/26/2023 14:07:26.408,240.176437013133,6.32453160320984,1.00449363330347,6.324
07/26/2023 14:07:26.419,242.579565027412,6.41446217542827,1.01323935719976,6.414
07/26/2023 14:07:26.428,244.397311827697,6.37533136393709,1.00431979196216,6.375
07/26/2023 14:07:26.437,246.199279634291,6.28416836184391,0.997214346984527,6.284
07/26/2023 14:07:26.450,248.78261465634,6.25919180086375,0.996747211887579,6.259
07/26/2023 14:07:26.459,250.57202423205,6.21814867947044,0.99071880215703,6.218
07/26/2023 14:07:26.468,252.349198020547,6.19124430143085,1.00229178730056,6.191
07/26/2023 14:07:26.480,254.746965694508,6.21724327978245,1.00184590844583,6.217
07/26/2023 14:07:26.489,256.544006183648,6.2543588800132,1.00361222433478,6.254
07/26/2023 14:07:26.498,258.344475859236,6.28031599523464,1.00151380686774,6.28
07/26/2023 14:07:26.511,260.941723014097,6.28010899586942,1.00732901750337,6.28
07/26/2023 14:07:26.520,262.749091682126,6.27833648349625,1.00630795202152,6.278
