Time,X_mm,TapeWidthAfterCompaction_Rotated,Weights,TapeWidthAfterCompaction
07/26/2023 14:14:16.631,101.451441053667,6.23819244653449,1.00101704783332,6.238
07/26/2023 14:14:16.640,103.245939021753,6.24137044245893,1.00673269134036,6.241
07/26/2023 14:14:16.649,105.053316754173,6.25241457358675,0.99864586049733,6.252
07/26/2023 14:14:16.657,106.645840286609,6.2402884548713,0.999779057982522,6.24
07/26/2023 14:14:16.666,108.439363754404,6.28916099332812,0.995023246580097,6.289
07/26/2023 14:14:16.675,110.224953632112,6.30015364892,0.997673176414338,6.3
07/26/2023 14:14:16.684,112.014172431191,6.33717429143305,1.0034649959236,6.337
07/26/2023 14:14:16.692,113.613426486763,6.36133209320186,1.00449625034286,6.361
07/26/2023 14:14:16.701,115.415937648787,6.37523725048723,1.00054811837786,6.375
07/26/2023 14:14:16.710,117.211804216569,6.38939449400332,0.996561053023337,6.389
07/26/2023 14:14:16.719,118.999095605595,6.36447798330704,1.00129588994833,6.364
07/26/2023 14:14:16.727,120.595663453,6.3402132456251,1.00224448012961,6.34
07/26/2023 14:14:16.736,122.393641929191,6.32925667041557,1.00146300164453,6.329
07/26/2023 14:14:16.745,124.190380026284,6.31814632625741,1.00337010676402,6.318
07/26/2023 14:14:16.753,125.789723967073,6.32130405849932,1.00474975923284,6.321
07/26/2023 14:14:16.762,127.592510018135,6.34938587581508,1.00300516855904,6.349
07/26/2023 14:14:16.771,129.392000524001,6.32123927723037,1.00121987221492,6.321
07/26/2023 14:14:16.780,131.189219934686,6.34623833463572,0.998817891693675,6.346
07/26/2023 14:14:16.788,132.782025465627,6.30721436134844,0.991575802977056,6.307
07/26/2023 14:14:16.797,134.561228885141,6.30513988742518,0.991253367195805,6.305
07/26/2023 14:14:16.806,136.339443985155,6.26446103028824,0.995486224835741,6.264
07/26/2023 14:14:16.814,137.925926790121,6.2502332756466,0.99591749201644,6.25
07/26/2023 14:14:16.823,139.712325846393,6.27416137822418,0.994782689272005,6.274
07/26/2023 14:14:16.832,141.497157363413,6.29936703169453,0.999859646172127,6.299
07/26/2023 14:14:16.841,143.288306614163,6.28333621573762,1.00653638614527,6.283
07/26/2023 14:14:16.849,144.896008828498,6.27115435944611,0.999117300093457,6.271
07/26/2023 14:14:16.858,146.688596654619,6.27324995516678,0.999036604481866,6.273
07/26/2023 14:14:16.867,148.480831436181,6.2493699682448,1.00118598464694,6.249
07/26/2023 14:14:16.876,150.275987262869,6.23920844338447,1.0007516156062,6.239
