Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 14:06:00.470,-78.581679377,424.5040078742,23.2188962042,-0.495992125800001
2,26.07.2023 14:06:00.480,-78.580681003,424.5040648732,23.2188962252,-0.495935126799964
3,26.07.2023 14:06:00.490,-78.583676347,424.5038974042,23.2198961562,-0.496102595799982
4,26.07.2023 14:06:00.500,-78.5826777509999,424.5039508752,23.2188961832,-0.496049124799981
5,26.07.2023 14:06:00.510,-78.5826777509999,424.5039508752,23.2188961832,-0.496049124799981
6,26.07.2023 14:06:00.520,-78.583619571,424.5029025642,23.2208996852,-0.497097435800185
7,26.07.2023 14:06:00.530,-78.5826781949999,424.5039579312,23.2208961712,-0.496042068799966
8,26.07.2023 14:06:00.540,-78.5826207529999,424.5029525072,23.2188997182,-0.497047492800164
9,26.07.2023 14:06:00.550,-78.5826209749999,424.5029560352,23.2198997122,-0.497043964800127
10,26.07.2023 14:06:00.560,-78.5826209749999,424.5029560352,23.2198997122,-0.497043964800127
11,26.07.2023 14:06:00.570,-78.5826209749999,424.5029560352,23.2198997122,-0.497043964800127
12,26.07.2023 14:06:00.580,-78.581679599,424.5040114022,23.2198961982,-0.495988597799965
13,26.07.2023 14:06:00.590,-78.581679599,424.5040114022,23.2198961982,-0.495988597799965
14,26.07.2023 14:06:00.600,-78.581679377,424.5040078742,23.2188962042,-0.495992125800001
15,26.07.2023 14:06:00.610,-78.5826775289999,424.5039473472,23.2178961892,-0.49605265279996
16,26.07.2023 14:06:00.620,-78.581679377,424.5040078742,23.2188962042,-0.495992125800001
17,26.07.2023 14:06:00.630,-78.581679599,424.5040114022,23.2198961982,-0.495988597799965
18,26.07.2023 14:06:00.640,-78.5826777509999,424.5039508752,23.2188961832,-0.496049124799981
19,26.07.2023 14:06:00.650,-78.5826779729999,424.5039544032,23.2198961772,-0.496045596799945
20,26.07.2023 14:06:00.660,-78.5826777509999,424.5039508752,23.2188961832,-0.496049124799981
21,26.07.2023 14:06:00.670,-78.5826209749999,424.5029560352,23.2198997122,-0.497043964800127
22,26.07.2023 14:06:00.680,-78.5826211969999,424.5029595632,23.2208997062,-0.497040436800148
23,26.07.2023 14:06:00.690,-78.583619349,424.5028990362,23.2198996912,-0.497100963800165
24,26.07.2023 14:06:00.700,-78.5826209749999,424.5029560352,23.2198997122,-0.497043964800127
25,26.07.2023 14:06:00.710,-78.583676569,424.5039009322,23.2208961502,-0.496099067800003
26,26.07.2023 14:06:00.720,-78.5826779729999,424.5039544032,23.2198961772,-0.496045596799945
27,26.07.2023 14:06:00.730,-78.5826779729999,424.5039544032,23.2198961772,-0.496045596799945
28,26.07.2023 14:06:00.740,-78.581679821,424.5040149302,23.2208961922,-0.495985069799985
29,26.07.2023 14:06:00.750,-78.581679599,424.5040114022,23.2198961982,-0.495988597799965
30,26.07.2023 14:06:00.760,-78.5826779729999,424.5039544032,23.2198961772,-0.496045596799945
31,26.07.2023 14:06:00.770,-78.5816800429999,424.5040184582,23.2218961862,-0.495981541800006
32,26.07.2023 14:06:00.780,-78.5826779729999,424.5039544032,23.2198961772,-0.496045596799945
33,26.07.2023 14:06:00.790,-78.581679821,424.5040149302,23.2208961922,-0.495985069799985
34,26.07.2023 14:06:00.800,-78.580681447,424.5040719292,23.2208962132,-0.495928070799948
35,26.07.2023 14:06:00.810,-78.581679821,424.5040149302,23.2208961922,-0.495985069799985
36,26.07.2023 14:06:00.820,-78.580681225,424.5040684012,23.2198962192,-0.495931598799928
37,26.07.2023 14:06:00.830,-78.581679599,424.5040114022,23.2198961982,-0.495988597799965
38,26.07.2023 14:06:00.840,-78.580681447,424.5040719292,23.2208962132,-0.495928070799948
39,26.07.2023 14:06:00.850,-78.580681003,424.5040648732,23.2188962252,-0.495935126799964
40,26.07.2023 14:06:00.860,-78.579682629,424.5041218722,23.2188962462,-0.495878127799983
41,26.07.2023 14:06:00.870,-78.579682407,424.5041183442,23.2178962522,-0.495881655799963
42,26.07.2023 14:06:00.880,-78.580681003,424.5040648732,23.2188962252,-0.495935126799964
43,26.07.2023 14:06:00.890,-78.579682629,424.5041218722,23.2188962462,-0.495878127799983
44,26.07.2023 14:06:00.900,-78.578684033,424.5041753432,23.2178962732,-0.495824656799982
45,26.07.2023 14:06:00.910,-78.578683811,424.5041718152,23.2168962792,-0.495828184799961
46,26.07.2023 14:06:00.920,-78.578684033,424.5041753432,23.2178962732,-0.495824656799982
47,26.07.2023 14:06:00.930,-78.578683589,424.5041682872,23.2158962852,-0.495831712799998
48,26.07.2023 14:06:00.940,-78.578683367,424.5041647592,23.2148962912,-0.495835240799977
49,26.07.2023 14:06:00.950,-78.5776852149999,424.5042252862,23.2158963062,-0.49577471379996
50,26.07.2023 14:06:00.960,-78.5776849929999,424.5042217582,23.2148963122,-0.49577824179994
51,26.07.2023 14:06:00.970,-78.577684771,424.5042182302,23.2138963182,-0.495781769799976
52,26.07.2023 14:06:00.980,-78.577684771,424.5042182302,23.2138963182,-0.495781769799976
53,26.07.2023 14:06:00.990,-78.576686175,424.5042717012,23.2128963452,-0.495728298799975
54,26.07.2023 14:06:01.000,-78.575687579,424.5043251722,23.2118963722,-0.495674827799974
55,26.07.2023 14:06:01.010,-78.575687801,424.5043287002,23.2128963662,-0.495671299799994
56,26.07.2023 14:06:01.020,-78.575687579,424.5043251722,23.2118963722,-0.495674827799974
57,26.07.2023 14:06:01.030,-78.575687357,424.5043216442,23.2108963782,-0.49567835580001
58,26.07.2023 14:06:01.040,-78.574688983,424.5043786432,23.2108963992,-0.495621356799973
59,26.07.2023 14:06:01.050,-78.574688761,424.5043751152,23.2098964052,-0.495624884799952
60,26.07.2023 14:06:01.060,-78.574688539,424.5043715872,23.2088964112,-0.495628412799931
61,26.07.2023 14:06:01.070,-78.574688317,424.5043680592,23.2078964172,-0.495631940799967
62,26.07.2023 14:06:01.080,-78.575686913,424.5043145882,23.2088963902,-0.495685411799968
63,26.07.2023 14:06:01.090,-78.574688539,424.5043715872,23.2088964112,-0.495628412799931
