Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:10:44.390,-78.6656757889999,137.0020616252,24.3602076712,-0.497938374800128
2,26.07.2023 13:10:44.400,-78.6666741629999,137.0020046262,24.3602076502,-0.497995373800109
3,26.07.2023 13:10:44.410,-78.6667316049999,137.0030100502,24.3622041032,-0.496989949799882
4,26.07.2023 13:10:44.420,-78.6666743849999,137.0020081542,24.3612076442,-0.497991845800101
5,26.07.2023 13:10:44.430,-78.667672759,137.0019511552,24.3612076232,-0.49804884480011
6,26.07.2023 13:10:44.440,-78.6666741629999,137.0020046262,24.3602076502,-0.497995373800109
7,26.07.2023 13:10:44.450,-78.668671133,137.0018941562,24.3612076022,-0.498105843800118
8,26.07.2023 13:10:44.460,-78.6666171649999,137.0010062582,24.3602111852,-0.498993741799865
9,26.07.2023 13:10:44.470,-78.667672759,137.0019511552,24.3612076232,-0.49804884480011
10,26.07.2023 13:10:44.480,-78.668671133,137.0018941562,24.3612076022,-0.498105843800118
11,26.07.2023 13:10:44.490,-78.668670911,137.0018906282,24.3602076082,-0.498109371800126
12,26.07.2023 13:10:44.500,-78.667672759,137.0019511552,24.3612076232,-0.49804884480011
13,26.07.2023 13:10:44.510,-78.667672537,137.0019476272,24.3602076292,-0.498052372800117
14,26.07.2023 13:10:44.520,-78.667672537,137.0019476272,24.3602076292,-0.498052372800117
15,26.07.2023 13:10:44.530,-78.667729535,137.0029459952,24.3602040942,-0.497054004799907
16,26.07.2023 13:10:44.540,-78.668671355,137.0018976842,24.3622075962,-0.498102315800111
17,26.07.2023 13:10:44.550,-78.667672759,137.0019511552,24.3612076232,-0.49804884480011
18,26.07.2023 13:10:44.560,-78.668671133,137.0018941562,24.3612076022,-0.498105843800118
19,26.07.2023 13:10:44.570,-78.670611105,137.0007853182,24.3622110892,-0.499214681799856
20,26.07.2023 13:10:44.580,-78.669612731,137.0008423172,24.3622111102,-0.499157682799847
21,26.07.2023 13:10:44.590,-78.669612509,137.0008387892,24.3612111162,-0.499161210799855
22,26.07.2023 13:10:44.600,-78.669669729,137.0018406852,24.3622075752,-0.498159314800091
23,26.07.2023 13:10:44.610,-78.669669729,137.0018406852,24.3622075752,-0.498159314800091
24,26.07.2023 13:10:44.620,-78.6706681029999,137.0017836862,24.3622075542,-0.4982163138001
25,26.07.2023 13:10:44.630,-78.669669729,137.0018406852,24.3622075752,-0.498159314800091
26,26.07.2023 13:10:44.640,-78.670610883,137.0007817902,24.3612110952,-0.499218209799864
27,26.07.2023 13:10:44.650,-78.670668325,137.0017872142,24.3632075482,-0.498212785800121
28,26.07.2023 13:10:44.660,-78.6716664769999,137.0017266872,24.3622075332,-0.498273312800109
29,26.07.2023 13:10:44.670,-78.670611327,137.0007888462,24.3632110832,-0.499211153799877
30,26.07.2023 13:10:44.680,-78.671609701,137.0007318472,24.3632110622,-0.499268152799885
31,26.07.2023 13:10:44.690,-78.672608075,137.0006748482,24.3632110412,-0.499325151799894
32,26.07.2023 13:10:44.700,-78.6716099229999,137.0007353752,24.3642110562,-0.499264624799878
33,26.07.2023 13:10:44.710,-78.671609701,137.0007318472,24.3632110622,-0.499268152799885
34,26.07.2023 13:10:44.720,-78.671609701,137.0007318472,24.3632110622,-0.499268152799885
35,26.07.2023 13:10:44.730,-78.672665295,137.0016767442,24.3642075002,-0.49832325580013
36,26.07.2023 13:10:44.740,-78.672665073,137.0016732162,24.3632075062,-0.498326783800138
37,26.07.2023 13:10:44.750,-78.6716669209999,137.0017337432,24.3642075212,-0.498266256800122
38,26.07.2023 13:10:44.760,-78.672665073,137.0016732162,24.3632075062,-0.498326783800138
39,26.07.2023 13:10:44.770,-78.6716669209999,137.0017337432,24.3642075212,-0.498266256800122
40,26.07.2023 13:10:44.780,-78.672665295,137.0016767442,24.3642075002,-0.49832325580013
41,26.07.2023 13:10:44.790,-78.673606893,137.0006249052,24.3652110082,-0.499375094799859
42,26.07.2023 13:10:44.800,-78.673606671,137.0006213772,24.3642110142,-0.499378622799867
43,26.07.2023 13:10:44.810,-78.672608075,137.0006748482,24.3632110412,-0.499325151799894
44,26.07.2023 13:10:44.820,-78.674605045,137.0005643782,24.3642109932,-0.499435621799876
45,26.07.2023 13:10:44.830,-78.672608519,137.0006819042,24.3652110292,-0.499318095799879
46,26.07.2023 13:10:44.840,-78.673606671,137.0006213772,24.3642110142,-0.499378622799867
47,26.07.2023 13:10:44.850,-78.672608075,137.0006748482,24.3632110412,-0.499325151799894
48,26.07.2023 13:10:44.860,-78.672608075,137.0006748482,24.3632110412,-0.499325151799894
49,26.07.2023 13:10:44.870,-78.672608297,137.0006783762,24.3642110352,-0.499321623799887
50,26.07.2023 13:10:44.880,-78.672608297,137.0006783762,24.3642110352,-0.499321623799887
51,26.07.2023 13:10:44.890,-78.672665073,137.0016732162,24.3632075062,-0.498326783800138
52,26.07.2023 13:10:44.900,-78.672665295,137.0016767442,24.3642075002,-0.49832325580013
53,26.07.2023 13:10:44.910,-78.673606671,137.0006213772,24.3642110142,-0.499378622799867
54,26.07.2023 13:10:44.920,-78.673606449,137.0006178492,24.3632110202,-0.499382150799875
55,26.07.2023 13:10:44.930,-78.672608297,137.0006783762,24.3642110352,-0.499321623799887
56,26.07.2023 13:10:44.940,-78.673606671,137.0006213772,24.3642110142,-0.499378622799867
57,26.07.2023 13:10:44.950,-78.673606671,137.0006213772,24.3642110142,-0.499378622799867
58,26.07.2023 13:10:44.960,-78.673606671,137.0006213772,24.3642110142,-0.499378622799867
59,26.07.2023 13:10:44.970,-78.673606671,137.0006213772,24.3642110142,-0.499378622799867
60,26.07.2023 13:10:44.980,-78.672608297,137.0006783762,24.3642110352,-0.499321623799887
61,26.07.2023 13:10:44.990,-78.672608297,137.0006783762,24.3642110352,-0.499321623799887
62,26.07.2023 13:10:45.000,-78.672608519,137.0006819042,24.3652110292,-0.499318095799879
63,26.07.2023 13:10:45.010,-78.6716669209999,137.0017337432,24.3642075212,-0.498266256800122
64,26.07.2023 13:10:45.020,-78.673663669,137.0016197452,24.3642074792,-0.498380254800111
65,26.07.2023 13:10:45.030,-78.6716669209999,137.0017337432,24.3642075212,-0.498266256800122
66,26.07.2023 13:10:45.040,-78.672608075,137.0006748482,24.3632110412,-0.499325151799894
67,26.07.2023 13:10:45.050,-78.6716099229999,137.0007353752,24.3642110562,-0.499264624799878
68,26.07.2023 13:10:45.060,-78.6716671429999,137.0017372712,24.3652075152,-0.498262728800114
69,26.07.2023 13:10:45.070,-78.6716669209999,137.0017337432,24.3642075212,-0.498266256800122
70,26.07.2023 13:10:45.080,-78.6716671429999,137.0017372712,24.3652075152,-0.498262728800114
71,26.07.2023 13:10:45.090,-78.672665517,137.0016802722,24.3652074942,-0.498319727800123
72,26.07.2023 13:10:45.100,-78.6716669209999,137.0017337432,24.3642075212,-0.498266256800122
73,26.07.2023 13:10:45.110,-78.6716099229999,137.0007353752,24.3642110562,-0.499264624799878
74,26.07.2023 13:10:45.120,-78.6716101449999,137.0007389032,24.3652110502,-0.49926109679987
75,26.07.2023 13:10:45.130,-78.6716669209999,137.0017337432,24.3642075212,-0.498266256800122
76,26.07.2023 13:10:45.140,-78.672665517,137.0016802722,24.3652074942,-0.498319727800123
77,26.07.2023 13:10:45.150,-78.6716671429999,137.0017372712,24.3652075152,-0.498262728800114
78,26.07.2023 13:10:45.160,-78.6716099229999,137.0007353752,24.3642110562,-0.499264624799878
79,26.07.2023 13:10:45.170,-78.6716099229999,137.0007353752,24.3642110562,-0.499264624799878
