Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:39:02.510,-78.712028181,286.9410503172,23.7762005362,-0.558949682800005
2,26.07.2023 13:39:02.520,-78.7119707389999,286.9400448932,23.7742040832,-0.559955106800203
3,26.07.2023 13:39:02.530,-78.7119714049999,286.9400554772,23.7772040652,-0.559944522800208
4,26.07.2023 13:39:02.540,-78.710972587,286.9401054202,23.7752040982,-0.559894579800243
5,26.07.2023 13:39:02.550,-78.7129693349999,286.9399914222,23.7752040562,-0.560008577800204
6,26.07.2023 13:39:02.560,-78.7129695569999,286.9399949502,23.7762040502,-0.560005049800168
7,26.07.2023 13:39:02.570,-78.7119711829999,286.9400519492,23.7762040712,-0.559948050800188
8,26.07.2023 13:39:02.580,-78.7119714049999,286.9400554772,23.7772040652,-0.559944522800208
9,26.07.2023 13:39:02.590,-78.712028403,286.9410538452,23.7772005302,-0.558946154800026
10,26.07.2023 13:39:02.600,-78.712028181,286.9410503172,23.7762005362,-0.558949682800005
11,26.07.2023 13:39:02.610,-78.711029807,286.9411073162,23.7762005572,-0.558892683800025
12,26.07.2023 13:39:02.620,-78.711029807,286.9411073162,23.7762005572,-0.558892683800025
13,26.07.2023 13:39:02.630,-78.711029807,286.9411073162,23.7762005572,-0.558892683800025
14,26.07.2023 13:39:02.640,-78.711029585,286.9411037882,23.7752005632,-0.558896211800061
15,26.07.2023 13:39:02.650,-78.710031655,286.9411678432,23.7772005722,-0.558832156800008
16,26.07.2023 13:39:02.660,-78.712028403,286.9410538452,23.7772005302,-0.558946154800026
17,26.07.2023 13:39:02.670,-78.711030029,286.9411108442,23.7772005512,-0.558889155800046
18,26.07.2023 13:39:02.680,-78.7119714049999,286.9400554772,23.7772040652,-0.559944522800208
19,26.07.2023 13:39:02.690,-78.711030029,286.9411108442,23.7772005512,-0.558889155800046
20,26.07.2023 13:39:02.700,-78.711030029,286.9411108442,23.7772005512,-0.558889155800046
21,26.07.2023 13:39:02.710,-78.711029807,286.9411073162,23.7762005572,-0.558892683800025
22,26.07.2023 13:39:02.720,-78.711029807,286.9411073162,23.7762005572,-0.558892683800025
23,26.07.2023 13:39:02.730,-78.711030029,286.9411108442,23.7772005512,-0.558889155800046
24,26.07.2023 13:39:02.740,-78.710031433,286.9411643152,23.7762005782,-0.558835684799988
25,26.07.2023 13:39:02.750,-78.710088431,286.9421626832,23.7761970432,-0.557837316799805
26,26.07.2023 13:39:02.760,-78.710088875,286.9421697392,23.7781970312,-0.557830260799847
27,26.07.2023 13:39:02.770,-78.711030251,286.9411143722,23.7782005452,-0.558885627800066
28,26.07.2023 13:39:02.780,-78.711030251,286.9411143722,23.7782005452,-0.558885627800066
29,26.07.2023 13:39:02.790,-78.712028625,286.9410573732,23.7782005242,-0.558942626800047
30,26.07.2023 13:39:02.800,-78.712028625,286.9410573732,23.7782005242,-0.558942626800047
31,26.07.2023 13:39:02.810,-78.711030251,286.9411143722,23.7782005452,-0.558885627800066
32,26.07.2023 13:39:02.820,-78.7119716269999,286.9400590052,23.7782040592,-0.559940994800229
33,26.07.2023 13:39:02.830,-78.712028403,286.9410538452,23.7772005302,-0.558946154800026
34,26.07.2023 13:39:02.840,-78.712028625,286.9410573732,23.7782005242,-0.558942626800047
35,26.07.2023 13:39:02.850,-78.712028403,286.9410538452,23.7772005302,-0.558946154800026
36,26.07.2023 13:39:02.860,-78.712028625,286.9410573732,23.7782005242,-0.558942626800047
37,26.07.2023 13:39:02.870,-78.712085623,286.9420557412,23.7781969892,-0.557944258799864
38,26.07.2023 13:39:02.880,-78.713083997,286.9419987422,23.7781969682,-0.558001257799845
39,26.07.2023 13:39:02.890,-78.7130272209999,286.9410039022,23.7792004972,-0.558996097799991
40,26.07.2023 13:39:02.900,-78.7130276649999,286.9410109582,23.7812004852,-0.558989041800032
41,26.07.2023 13:39:02.910,-78.714025817,286.9409504312,23.7802004702,-0.559049568800049
42,26.07.2023 13:39:02.920,-78.7130274429999,286.9410074302,23.7802004912,-0.558992569800012
43,26.07.2023 13:39:02.930,-78.7130274429999,286.9410074302,23.7802004912,-0.558992569800012
44,26.07.2023 13:39:02.940,-78.7130276649999,286.9410109582,23.7812004852,-0.558989041800032
45,26.07.2023 13:39:02.950,-78.7130274429999,286.9410074302,23.7802004912,-0.558992569800012
46,26.07.2023 13:39:02.960,-78.7130274429999,286.9410074302,23.7802004912,-0.558992569800012
47,26.07.2023 13:39:02.970,-78.7130276649999,286.9410109582,23.7812004852,-0.558989041800032
48,26.07.2023 13:39:02.980,-78.7130276649999,286.9410109582,23.7812004852,-0.558989041800032
49,26.07.2023 13:39:02.990,-78.7130274429999,286.9410074302,23.7802004912,-0.558992569800012
50,26.07.2023 13:39:03.000,-78.713084663,286.9420093262,23.7811969502,-0.55799067379985
51,26.07.2023 13:39:03.010,-78.713084663,286.9420093262,23.7811969502,-0.55799067379985
52,26.07.2023 13:39:03.020,-78.7130276649999,286.9410109582,23.7812004852,-0.558989041800032
53,26.07.2023 13:39:03.030,-78.713084885,286.9420128542,23.7821969442,-0.557987145799814
54,26.07.2023 13:39:03.040,-78.715024413,286.9408969602,23.7812004432,-0.55910303980005
55,26.07.2023 13:39:03.050,-78.715024191,286.9408934322,23.7802004492,-0.559106567800029
56,26.07.2023 13:39:03.060,-78.714967193,286.9398950642,23.7802039842,-0.560104935800211
57,26.07.2023 13:39:03.070,-78.715965123,286.9398310092,23.7782039752,-0.560168990800264
58,26.07.2023 13:39:03.080,-78.716022343,286.9408329052,23.7792004342,-0.559167094800046
59,26.07.2023 13:39:03.090,-78.715023969,286.9408899042,23.7792004552,-0.559110095800008
60,26.07.2023 13:39:03.100,-78.716022121,286.9408293772,23.7782004402,-0.559170622800082
