TimeStamps,TapeEdgeLeft,TapeEdgeRight,TapeWidth,TapeCenterLine
07/26/2023 13:59:16.268,3.6481074,-2.5966878,6.2447952,0.5257098
07/26/2023 13:59:16.284,3.6481074,-2.6604102,6.3085176,0.4938486
07/26/2023 13:59:16.300,3.7596216,-2.628549,6.3881706,0.5655363
07/26/2023 13:59:16.317,3.664038,-2.7400632,6.4041012,0.4619874
07/26/2023 13:59:16.333,3.6481074,-2.7559938,6.4041012,0.4460568
07/26/2023 13:59:16.349,3.6481074,-2.7400632,6.3881706,0.4540221
07/26/2023 13:59:16.365,3.6799686,-2.6604102,6.3403788,0.5097792
07/26/2023 13:59:16.382,3.6799686,-2.6444796,6.3244482,0.5177445
07/26/2023 13:59:16.398,3.6799686,-2.6126184,6.292587,0.5336751
07/26/2023 13:59:16.414,3.6799686,-2.5966878,6.2766564,0.5416404
07/26/2023 13:59:16.430,3.743691,-2.5807572,6.3244482,0.5814669
07/26/2023 13:59:16.447,3.7118298,-2.6444796,6.3563094,0.5336751
07/26/2023 13:59:16.463,3.6003156,-2.708202,6.3085176,0.4460568
07/26/2023 13:59:16.479,3.6003156,-2.708202,6.3085176,0.4460568
07/26/2023 13:59:16.495,3.5525238,-2.7241326,6.2766564,0.4141956
07/26/2023 13:59:16.512,3.5684544,-2.708202,6.2766564,0.4301262
07/26/2023 13:59:16.528,3.5525238,-2.708202,6.2607258,0.4221609
07/26/2023 13:59:16.544,3.5206626,-2.7400632,6.2607258,0.3902997
07/26/2023 13:59:16.560,3.5365932,-2.7400632,6.2766564,0.398265
07/26/2023 13:59:16.577,3.5684544,-2.7241326,6.292587,0.4221609
07/26/2023 13:59:16.593,3.4888014,-2.7719244,6.2607258,0.3584385
07/26/2023 13:59:16.609,3.4569402,-2.787855,6.2447952,0.3345426
07/26/2023 13:59:16.625,3.4410096,-2.787855,6.2288646,0.3265773
07/26/2023 13:59:16.642,3.3932178,-2.787855,6.1810728,0.3026814
07/26/2023 13:59:16.658,3.3932178,-2.8037856,6.1970034,0.2947161
07/26/2023 13:59:16.674,3.3772872,-2.867508,6.2447952,0.2548896
07/26/2023 13:59:16.690,3.3772872,-2.867508,6.2447952,0.2548896
07/26/2023 13:59:16.707,3.2976342,-2.9152998,6.212934,0.1911672
07/26/2023 13:59:16.723,3.3135648,-2.9312304,6.2447952,0.1911672
07/26/2023 13:59:16.739,3.265773,-2.9312304,6.1970034,0.1672713
07/26/2023 13:59:16.755,3.1701894,-3.0108834,6.1810728,0.079653
07/26/2023 13:59:16.772,3.18612,-3.0108834,6.1970034,0.0876183
07/26/2023 13:59:16.788,3.1383282,-3.0905364,6.2288646,0.0238959
07/26/2023 13:59:16.804,3.1383282,-3.0427446,6.1810728,0.0477918
07/26/2023 13:59:16.820,3.0905364,-3.1223976,6.212934,-0.0159306
07/26/2023 13:59:16.837,3.0746058,-3.2020506,6.2766564,-0.0637224
07/26/2023 13:59:16.853,3.0586752,-3.1701894,6.2288646,-0.0557571
07/26/2023 13:59:16.869,3.0586752,-3.1701894,6.2288646,-0.0557571
07/26/2023 13:59:16.885,3.0108834,-3.2020506,6.212934,-0.0955836
07/26/2023 13:59:16.902,3.0586752,-3.2179812,6.2766564,-0.079653
07/26/2023 13:59:16.918,3.0108834,-3.2498424,6.2607258,-0.1194795
07/26/2023 13:59:16.934,3.0427446,-3.1542588,6.1970034,-0.0557571
07/26/2023 13:59:16.950,3.026814,-3.106467,6.133281,-0.0398265
07/26/2023 13:59:16.967,3.0746058,-3.0746058,6.1492116,0
07/26/2023 13:59:16.983,3.0746058,-3.1542588,6.2288646,-0.0398265
07/26/2023 13:59:16.999,3.0586752,-3.1223976,6.1810728,-0.0318612
07/26/2023 13:59:17.015,3.0586752,-3.1223976,6.1810728,-0.0318612
07/26/2023 13:59:17.032,3.0905364,-3.0905364,6.1810728,0
07/26/2023 13:59:17.048,3.0746058,-3.026814,6.1014198,0.0238959
07/26/2023 13:59:17.064,3.0427446,-3.0746058,6.1173504,-0.0159306
07/26/2023 13:59:17.080,3.0905364,-3.1223976,6.212934,-0.0159306
07/26/2023 13:59:17.097,3.106467,-3.2020506,6.3085176,-0.0477918
07/26/2023 13:59:17.113,3.1223976,-3.1383282,6.2607258,-0.0079653
07/26/2023 13:59:17.129,3.0905364,-3.0746058,6.1651422,0.0079653
07/26/2023 13:59:17.145,3.026814,-3.106467,6.133281,-0.0398265
07/26/2023 13:59:17.162,3.0586752,-3.026814,6.0854892,0.0159306
07/26/2023 13:59:17.178,3.026814,-3.0905364,6.1173504,-0.0318612
07/26/2023 13:59:17.194,3.026814,-3.1701894,6.1970034,-0.0716877
07/26/2023 13:59:17.210,3.0108834,-3.1701894,6.1810728,-0.079653
07/26/2023 13:59:17.227,3.0108834,-3.1701894,6.1810728,-0.079653
07/26/2023 13:59:17.243,3.0108834,-3.106467,6.1173504,-0.0477918
07/26/2023 13:59:17.259,2.947161,-3.106467,6.053628,-0.079653
07/26/2023 13:59:17.275,2.9152998,-3.1542588,6.0695586,-0.1194795
07/26/2023 13:59:17.292,2.947161,-3.18612,6.133281,-0.1194795
07/26/2023 13:59:17.308,2.9790222,-3.1383282,6.1173504,-0.079653
07/26/2023 13:59:17.324,3.0427446,-3.0746058,6.1173504,-0.0159306
07/26/2023 13:59:17.340,2.9949528,-3.1383282,6.133281,-0.0716877
07/26/2023 13:59:17.357,2.9949528,-3.2020506,6.1970034,-0.1035489
07/26/2023 13:59:17.373,2.8993692,-3.265773,6.1651422,-0.1832019
07/26/2023 13:59:17.389,2.9312304,-3.3135648,6.2447952,-0.1911672
07/26/2023 13:59:17.405,2.947161,-3.3294954,6.2766564,-0.1911672
07/26/2023 13:59:17.422,2.8993692,-3.3294954,6.2288646,-0.2150631
07/26/2023 13:59:17.438,2.8515774,-3.3135648,6.1651422,-0.2309937
07/26/2023 13:59:17.454,2.8834386,-3.2817036,6.1651422,-0.1991325
07/26/2023 13:59:17.470,2.8356468,-3.2976342,6.133281,-0.2309937
07/26/2023 13:59:17.487,2.9152998,-3.2339118,6.1492116,-0.159306
07/26/2023 13:59:17.503,2.867508,-3.3294954,6.1970034,-0.2309937
07/26/2023 13:59:17.519,2.867508,-3.3135648,6.1810728,-0.2230284
07/26/2023 13:59:17.535,2.8037856,-3.3613566,6.1651422,-0.2787855
07/26/2023 13:59:17.552,2.8356468,-3.3135648,6.1492116,-0.238959
07/26/2023 13:59:17.568,2.787855,-3.2976342,6.0854892,-0.2548896
07/26/2023 13:59:17.584,2.8037856,-3.2976342,6.1014198,-0.2469243
07/26/2023 13:59:17.600,2.7241326,-3.4091484,6.133281,-0.3425079
07/26/2023 13:59:17.617,2.7400632,-3.425079,6.1651422,-0.3425079
07/26/2023 13:59:17.633,2.7559938,-3.425079,6.1810728,-0.3345426
07/26/2023 13:59:17.649,2.8197162,-3.3613566,6.1810728,-0.2708202
07/26/2023 13:59:17.665,2.787855,-3.4091484,6.1970034,-0.3106467
07/26/2023 13:59:17.682,2.787855,-3.425079,6.212934,-0.318612
07/26/2023 13:59:17.698,2.6604102,-3.4888014,6.1492116,-0.4141956
07/26/2023 13:59:17.714,2.708202,-3.4569402,6.1651422,-0.3743691
07/26/2023 13:59:17.730,2.6444796,-3.504732,6.1492116,-0.4301262
07/26/2023 13:59:17.747,2.6604102,-3.4888014,6.1492116,-0.4141956
07/26/2023 13:59:17.763,2.6763408,-3.4410096,6.1173504,-0.3823344
07/26/2023 13:59:17.779,2.6763408,-3.4410096,6.1173504,-0.3823344
07/26/2023 13:59:17.795,2.6604102,-3.4728708,6.133281,-0.4062303
07/26/2023 13:59:17.812,2.6763408,-3.4728708,6.1492116,-0.398265
07/26/2023 13:59:17.828,2.7559938,-3.4569402,6.212934,-0.3504732
07/26/2023 13:59:17.844,2.7241326,-3.4888014,6.212934,-0.3823344
07/26/2023 13:59:17.860,2.7400632,-3.4888014,6.2288646,-0.3743691
07/26/2023 13:59:17.877,2.7400632,-3.5206626,6.2607258,-0.3902997
07/26/2023 13:59:17.893,2.7400632,-3.4728708,6.212934,-0.3664038
07/26/2023 13:59:17.909,2.7559938,-3.4569402,6.212934,-0.3504732
07/26/2023 13:59:17.925,2.8197162,-3.4091484,6.2288646,-0.2947161
07/26/2023 13:59:17.942,2.8834386,-3.4091484,6.292587,-0.2628549
07/26/2023 13:59:17.958,2.9152998,-3.345426,6.2607258,-0.2150631
07/26/2023 13:59:17.974,2.9630916,-3.2817036,6.2447952,-0.159306
07/26/2023 13:59:17.990,2.947161,-3.2817036,6.2288646,-0.1672713
07/26/2023 13:59:18.007,2.947161,-3.265773,6.212934,-0.159306
07/26/2023 13:59:18.023,2.9630916,-3.2817036,6.2447952,-0.159306
07/26/2023 13:59:18.039,2.9630916,-3.1701894,6.133281,-0.1035489
07/26/2023 13:59:18.055,3.026814,-3.1383282,6.1651422,-0.0557571
07/26/2023 13:59:18.072,3.0427446,-3.0746058,6.1173504,-0.0159306
07/26/2023 13:59:18.088,3.106467,-3.0586752,6.1651422,0.0238959
07/26/2023 13:59:18.104,3.1223976,-3.026814,6.1492116,0.0477918
07/26/2023 13:59:18.120,3.106467,-3.0108834,6.1173504,0.0477918
07/26/2023 13:59:18.137,3.1223976,-2.9949528,6.1173504,0.0637224
07/26/2023 13:59:18.153,3.1542588,-2.9790222,6.133281,0.0876183
07/26/2023 13:59:18.169,3.1223976,-3.0108834,6.133281,0.0557571
07/26/2023 13:59:18.185,3.18612,-2.9790222,6.1651422,0.1035489
07/26/2023 13:59:18.202,3.2179812,-2.9949528,6.212934,0.1115142
07/26/2023 13:59:18.218,3.2817036,-2.9949528,6.2766564,0.1433754
07/26/2023 13:59:18.234,3.2339118,-3.026814,6.2607258,0.1035489
07/26/2023 13:59:18.250,3.2179812,-2.9949528,6.212934,0.1115142
07/26/2023 13:59:18.267,3.2339118,-2.9790222,6.212934,0.1274448
07/26/2023 13:59:18.283,3.265773,-2.9790222,6.2447952,0.1433754
07/26/2023 13:59:18.299,3.2498424,-2.9312304,6.1810728,0.159306
07/26/2023 13:59:18.315,3.1701894,-2.9949528,6.1651422,0.0876183
07/26/2023 13:59:18.332,3.2020506,-2.9312304,6.133281,0.1354101
07/26/2023 13:59:18.348,3.2020506,-2.9949528,6.1970034,0.1035489
07/26/2023 13:59:18.364,3.2339118,-2.9630916,6.1970034,0.1354101
07/26/2023 13:59:18.380,3.1701894,-2.9312304,6.1014198,0.1194795
07/26/2023 13:59:18.397,3.2020506,-2.867508,6.0695586,0.1672713
07/26/2023 13:59:18.413,3.1701894,-2.9312304,6.1014198,0.1194795
07/26/2023 13:59:18.429,3.1542588,-2.9630916,6.1173504,0.0955836
07/26/2023 13:59:18.445,3.18612,-2.947161,6.133281,0.1194795
07/26/2023 13:59:18.462,3.1701894,-2.9949528,6.1651422,0.0876183
07/26/2023 13:59:18.478,3.1701894,-3.0427446,6.212934,0.0637224
07/26/2023 13:59:18.494,3.2020506,-3.0108834,6.212934,0.0955836
07/26/2023 13:59:18.510,3.2020506,-3.026814,6.2288646,0.0876183
07/26/2023 13:59:18.527,3.2020506,-3.0427446,6.2447952,0.079653
07/26/2023 13:59:18.543,3.2339118,-3.026814,6.2607258,0.1035489
07/26/2023 13:59:18.559,3.2976342,-3.0108834,6.3085176,0.1433754
07/26/2023 13:59:18.575,3.2498424,-3.0108834,6.2607258,0.1194795
07/26/2023 13:59:18.592,3.2339118,-3.0108834,6.2447952,0.1115142
07/26/2023 13:59:18.608,3.2179812,-3.0746058,6.292587,0.0716877
07/26/2023 13:59:18.624,3.2498424,-3.0905364,6.3403788,0.079653
07/26/2023 13:59:18.640,3.2498424,-3.0905364,6.3403788,0.079653
07/26/2023 13:59:18.657,3.2498424,-3.0905364,6.3403788,0.079653
07/26/2023 13:59:18.673,3.265773,-3.0427446,6.3085176,0.1115142
07/26/2023 13:59:18.689,3.265773,-3.026814,6.292587,0.1194795
07/26/2023 13:59:18.705,3.2498424,-3.026814,6.2766564,0.1115142
07/26/2023 13:59:18.722,3.2498424,-3.026814,6.2766564,0.1115142
07/26/2023 13:59:18.738,3.2339118,-3.026814,6.2607258,0.1035489
07/26/2023 13:59:18.754,3.2817036,-2.9790222,6.2607258,0.1513407
07/26/2023 13:59:18.770,3.2976342,-2.9949528,6.292587,0.1513407
07/26/2023 13:59:18.787,3.345426,-2.947161,6.292587,0.1991325
07/26/2023 13:59:18.803,3.3932178,-2.9312304,6.3244482,0.2309937
07/26/2023 13:59:18.819,3.3294954,-2.947161,6.2766564,0.1911672
07/26/2023 13:59:18.835,3.3613566,-2.9152998,6.2766564,0.2230284
07/26/2023 13:59:18.852,3.3294954,-2.8993692,6.2288646,0.2150631
07/26/2023 13:59:18.868,3.3772872,-2.8197162,6.1970034,0.2787855
07/26/2023 13:59:18.884,3.2976342,-2.7719244,6.0695586,0.2628549
07/26/2023 13:59:18.900,3.3294954,-2.787855,6.1173504,0.2708202
07/26/2023 13:59:18.917,3.3613566,-2.787855,6.1492116,0.2867508
07/26/2023 13:59:18.933,3.3294954,-2.787855,6.1173504,0.2708202
07/26/2023 13:59:18.949,3.3294954,-2.8197162,6.1492116,0.2548896
07/26/2023 13:59:18.965,3.3932178,-2.8037856,6.1970034,0.2947161
07/26/2023 13:59:18.982,3.4091484,-2.7559938,6.1651422,0.3265773
07/26/2023 13:59:18.998,3.3613566,-2.7719244,6.133281,0.2947161
07/26/2023 13:59:19.014,3.3613566,-2.8197162,6.1810728,0.2708202
07/26/2023 13:59:19.030,3.3613566,-2.8197162,6.1810728,0.2708202
07/26/2023 13:59:19.047,3.345426,-2.8197162,6.1651422,0.2628549
07/26/2023 13:59:19.063,3.345426,-2.7559938,6.1014198,0.2947161
07/26/2023 13:59:19.079,3.3613566,-2.7719244,6.133281,0.2947161
07/26/2023 13:59:19.095,3.3772872,-2.7400632,6.1173504,0.318612
07/26/2023 13:59:19.112,3.3932178,-2.787855,6.1810728,0.3026814
07/26/2023 13:59:19.128,3.3932178,-2.8197162,6.212934,0.2867508
07/26/2023 13:59:19.144,3.3613566,-2.8515774,6.212934,0.2548896
07/26/2023 13:59:19.160,3.3613566,-2.867508,6.2288646,0.2469243
07/26/2023 13:59:19.177,3.3613566,-2.8834386,6.2447952,0.238959
07/26/2023 13:59:19.193,3.3135648,-2.8993692,6.212934,0.2070978
07/26/2023 13:59:19.209,3.345426,-2.8356468,6.1810728,0.2548896
07/26/2023 13:59:19.225,3.2976342,-2.8197162,6.1173504,0.238959
07/26/2023 13:59:19.242,3.3135648,-2.8356468,6.1492116,0.238959
07/26/2023 13:59:19.258,3.3294954,-2.8356468,6.1651422,0.2469243
07/26/2023 13:59:19.274,3.3613566,-2.787855,6.1492116,0.2867508
07/26/2023 13:59:19.290,3.3772872,-2.7719244,6.1492116,0.3026814
07/26/2023 13:59:19.307,3.4091484,-2.7241326,6.133281,0.3425079
07/26/2023 13:59:19.323,3.3932178,-2.7559938,6.1492116,0.318612
07/26/2023 13:59:19.339,3.4091484,-2.7719244,6.1810728,0.318612
07/26/2023 13:59:19.355,3.3613566,-2.7559938,6.1173504,0.3026814
07/26/2023 13:59:19.372,3.3932178,-2.708202,6.1014198,0.3425079
