Id,TimeStamp,X_mm_,Y_mm_,Z_mm_,Y_normalised
1,26.07.2023 13:17:19.880,-78.733074687,174.4643985732,24.0890217232,-0.535601426800156
2,26.07.2023 13:17:19.890,-78.732076313,174.4644555722,24.0890217442,-0.535544427800147
3,26.07.2023 13:17:19.900,-78.734073505,174.4643486302,24.0910216902,-0.535651369800178
4,26.07.2023 13:17:19.910,-78.734073505,174.4643486302,24.0910216902,-0.535651369800178
5,26.07.2023 13:17:19.920,-78.734073727,174.4643521582,24.0920216842,-0.53564784180017
6,26.07.2023 13:17:19.930,-78.7350148809999,174.4632932632,24.0910252042,-0.536706736799914
7,26.07.2023 13:17:19.940,-78.7349581049999,174.4622984232,24.0920287332,-0.537701576800117
8,26.07.2023 13:17:19.950,-78.7350151029999,174.4632967912,24.0920251982,-0.536703208799906
9,26.07.2023 13:17:19.960,-78.7350721009999,174.4642951592,24.0920216632,-0.53570484080015
10,26.07.2023 13:17:19.970,-78.734073727,174.4643521582,24.0920216842,-0.53564784180017
11,26.07.2023 13:17:19.980,-78.733075353,174.4644091572,24.0920217052,-0.535590842800161
12,26.07.2023 13:17:19.990,-78.733075575,174.4644126852,24.0930216992,-0.535587314800154
13,26.07.2023 13:17:20.000,-78.733132573,174.4654110532,24.0930181642,-0.534588946799943
14,26.07.2023 13:17:20.010,-78.7340741709999,174.4643592142,24.0940216722,-0.535640785800183
15,26.07.2023 13:17:20.020,-78.7340741709999,174.4643592142,24.0940216722,-0.535640785800183
16,26.07.2023 13:17:20.030,-78.734017173,174.4633608462,24.0940252072,-0.536639153799939
17,26.07.2023 13:17:20.040,-78.7350157689999,174.4633073752,24.0950251802,-0.536692624799912
18,26.07.2023 13:17:20.050,-78.7350155469999,174.4633038472,24.0940251862,-0.536696152799919
19,26.07.2023 13:17:20.060,-78.733019243,174.4634249012,24.0960252162,-0.536575098799915
20,26.07.2023 13:17:20.070,-78.7350157689999,174.4633073752,24.0950251802,-0.536692624799912
21,26.07.2023 13:17:20.080,-78.733075797,174.4644162132,24.0940216932,-0.535583786800174
22,26.07.2023 13:17:20.090,-78.733132795,174.4654145812,24.0940181582,-0.534585418799963
23,26.07.2023 13:17:20.100,-78.732134199,174.4654680522,24.0930181852,-0.534531947799934
24,26.07.2023 13:17:20.110,-78.733076019,174.4644197412,24.0950216872,-0.535580258800167
25,26.07.2023 13:17:20.120,-78.733075797,174.4644162132,24.0940216932,-0.535583786800174
26,26.07.2023 13:17:20.130,-78.732077201,174.4644696842,24.0930217202,-0.535530315800145
27,26.07.2023 13:17:20.140,-78.7340739489999,174.4643556862,24.0930216782,-0.535644313800162
28,26.07.2023 13:17:20.150,-78.733075797,174.4644162132,24.0940216932,-0.535583786800174
29,26.07.2023 13:17:20.160,-78.732077423,174.4644732122,24.0940217142,-0.535526787800165
30,26.07.2023 13:17:20.170,-78.734017173,174.4633608462,24.0940252072,-0.536639153799939
31,26.07.2023 13:17:20.180,-78.7350153249999,174.4633003192,24.0930251922,-0.536699680799899
32,26.07.2023 13:17:20.190,-78.738010669,174.4631328502,24.0940251232,-0.536867149799917
33,26.07.2023 13:17:20.200,-78.740948793,174.4619634852,24.0940285952,-0.538036514800154
34,26.07.2023 13:17:20.210,-78.741946945,174.4619029582,24.0930285802,-0.538097041800114
35,26.07.2023 13:17:20.220,-78.741946723,174.4618994302,24.0920285862,-0.538100569800122
36,26.07.2023 13:17:20.230,-78.7399499749999,174.4620134282,24.0920286282,-0.537986571800133
37,26.07.2023 13:17:20.240,-78.738951379,174.4620668992,24.0910286552,-0.537933100800132
38,26.07.2023 13:17:20.250,-78.737953449,174.4621309542,24.0930286642,-0.537869045800107
39,26.07.2023 13:17:20.260,-78.736955075,174.4621879532,24.0930286852,-0.537812046800127
40,26.07.2023 13:17:20.270,-78.736013477,174.4632397922,24.0920251772,-0.536760207799915
41,26.07.2023 13:17:20.280,-78.735956701,174.4622449522,24.0930287062,-0.537755047800118
42,26.07.2023 13:17:20.290,-78.735956701,174.4622449522,24.0930287062,-0.537755047800118
43,26.07.2023 13:17:20.300,-78.735956701,174.4622449522,24.0930287062,-0.537755047800118
44,26.07.2023 13:17:20.310,-78.735956479,174.4622414242,24.0920287122,-0.537758575800126
45,26.07.2023 13:17:20.320,-78.7350151029999,174.4632967912,24.0920251982,-0.536703208799906
46,26.07.2023 13:17:20.330,-78.736954409,174.4621773692,24.0900287032,-0.53782263080015
47,26.07.2023 13:17:20.340,-78.737952561,174.4621168422,24.0890286882,-0.53788315780011
48,26.07.2023 13:17:20.350,-78.737895563,174.4611184742,24.0890322232,-0.538881525799837
49,26.07.2023 13:17:20.360,-78.737895563,174.4611184742,24.0890322232,-0.538881525799837
50,26.07.2023 13:17:20.370,-78.736953965,174.4621703132,24.0880287152,-0.537829686800137
51,26.07.2023 13:17:20.380,-78.736954187,174.4621738412,24.0890287092,-0.537826158800129
52,26.07.2023 13:17:20.390,-78.735956035,174.4622343682,24.0900287242,-0.537765631800141
53,26.07.2023 13:17:20.400,-78.736897189,174.4611754732,24.0890322442,-0.538824526799857
54,26.07.2023 13:17:20.410,-78.737895563,174.4611184742,24.0890322232,-0.538881525799837
55,26.07.2023 13:17:20.420,-78.736896745,174.4611684172,24.0870322562,-0.538831582799872
56,26.07.2023 13:17:20.430,-78.735955591,174.4622273122,24.0880287362,-0.537772687800128
57,26.07.2023 13:17:20.440,-78.7350142149999,174.4632826792,24.0880252222,-0.536717320799909
