Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1
2023-07-26 14:08:59.261,3956198,3956650,53.2481857910156,53.2521858317057,55.2142958170573,55.2182958577474,-5.012,0.956,5.968,5.941725052861
2023-07-26 14:08:59.270,3956200,3956652,53.2568818359375,53.2608819173177,55.2229918619792,55.2269919433594,-4.987,0.993,5.98,5.94695339758217
2023-07-26 14:08:59.278,3956202,3956654,53.2655779215495,53.2695779622396,55.2316879475911,55.2356879882812,-4.973,1.005,5.978,5.94288616717486
2023-07-26 14:08:59.287,3956204,3956656,53.2742739664714,53.2782740071615,55.2403836669922,55.2443837076823,-4.983,1.005,5.988,5.95608490899042
2023-07-26 14:08:59.296,3956206,3956658,53.2829696858724,53.2869697265625,55.2490797119141,55.2530797932943,-5.009,1.043,6.052,6.01783726790391
2023-07-26 14:08:59.305,3956208,3956660,53.2916657307943,53.2956658121745,55.257775797526,55.2617758382161,-5.012,1.093,6.105,6.07941499115829
2023-07-26 14:08:59.313,3956210,3956662,53.3003618164063,53.3043618570964,55.2664718424479,55.270471883138,-5.014,1.092,6.106,6.09134137975612
2023-07-26 14:08:59.326,3956212,3956664,53.3090578613281,53.3130579020182,55.2751678873698,55.27916796875,-4.987,1.042,6.029,5.99621597995476
2023-07-26 14:08:59.335,3956215,3956667,53.322101969401,53.3261020100911,55.2882116699219,55.292211710612,-5,1.054,6.054,6.016898280064
2023-07-26 14:08:59.344,3956217,3956669,53.3307977294922,53.3347977294922,55.2969077148437,55.3009077555338,-4.974,1.003,5.977,5.94473890159679
2023-07-26 14:08:59.356,3956219,3956671,53.339493733724,53.3434937744141,55.3056037597656,55.3096038411458,-4.975,1.089,6.064,6.02975342092076
2023-07-26 14:08:59.365,3956222,3956674,53.3525378417969,53.356537882487,55.3186478678385,55.3226479085287,-4.991,1.156,6.147,6.11276435224124
2023-07-26 14:08:59.374,3956224,3956676,53.3612338867188,53.3652339274089,55.3273439127604,55.3313439534505,-5.015,1.2,6.215,6.18223308334973
