Time,Var1,Var2,Var3,Var4,Var5,Var6,TapeEdgeLeft,TapeEdgeRight,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
2023-07-26 13:10:54.909,3155562,3156014,24.9785979410807,24.9825979817708,26.9468967692057,26.9508968098958,-3.114,3.135,6.249,6.24900800127508
2023-07-26 13:10:54.922,3155564,3156016,24.9872938232422,24.9912938232422,26.9555928141276,26.9595928955078,-3.114,3.135,6.249,6.24900800127508
2023-07-26 13:10:54.931,3155567,3156019,25.0003377685547,25.0043378092448,26.9686369222005,26.9726369628906,-3.102,3.197,6.299,6.29901555800587
2023-07-26 13:10:54.944,3155569,3156021,25.0090338134766,25.0130338541667,26.9773327636719,26.9813327636719,-3.115,3.223,6.338,6.33800007888924
2023-07-26 13:10:54.953,3155572,3156024,25.0220779215495,25.0260779622396,26.9903767496745,26.9943767903646,-3.128,3.221,6.349,6.3496098305329
2023-07-26 13:10:54.966,3155574,3156026,25.0307739664714,25.0347740071615,26.999083211263,27.0030832519531,-3.113,3.233,6.346,6.34624707996781
2023-07-26 13:10:54.975,3155577,3156029,25.0438177083333,25.0478177897135,27.0121168619792,27.0161169433594,-3.051,3.31,6.361,6.36147820871847
2023-07-26 13:10:54.988,3155579,3156031,25.0525137939453,25.0565138346354,27.0208129475911,27.0248129882813,-3.076,3.297,6.373,6.37336277015517
2023-07-26 13:10:54.997,3155582,3156034,25.0655578613281,25.0695579020182,27.0338566894531,27.0378567301432,-3.087,3.297,6.384,6.38409594226152
2023-07-26 13:10:55.010,3155584,3156036,25.07425390625,25.0782539876302,27.042552734375,27.0465528157552,-3.011,3.335,6.346,6.34632271476955
2023-07-26 13:10:55.019,3155587,3156039,25.0872977294922,25.0912977294922,27.0555968424479,27.059596883138,-3.089,3.311,6.4,6.40012499877932
2023-07-26 13:10:55.031,3155589,3156041,25.095993733724,25.0999937744141,27.0642928873698,27.06829296875,-3.051,3.335,6.386,6.38620364535927
2023-07-26 13:10:55.041,3155592,3156044,25.1090378417969,25.113037882487,27.0773366699219,27.081336710612,-3.052,3.323,6.375,6.37550194102394
2023-07-26 13:10:55.054,3155594,3156046,25.1177338867187,25.1217339274089,27.0860327148437,27.0900327555339,-3.102,3.298,6.4,6.4002031998992
2023-07-26 13:10:55.062,3155597,3156049,25.1307779541016,25.1347780354818,27.0990767822266,27.1030768636068,-3.103,3.31,6.413,6.41360374516543
2023-07-26 13:10:55.074,3155599,3156051,25.1394737141927,25.1434737548828,27.1077728678385,27.1117729085286,-3.103,3.297,6.4,6.40049998047028
2023-07-26 13:10:55.087,3155602,3156054,25.1525177815755,25.1565178222656,27.1208169352214,27.1248170166016,-3.114,3.297,6.411,6.41138214428059
2023-07-26 13:10:55.101,3155605,3156057,25.1655618896484,25.1695619303385,27.1338607177734,27.1378607584635,-3.102,3.297,6.399,6.3992363606918
2023-07-26 13:10:55.110,3155608,3156060,25.1786059570312,25.1826059977214,27.1469047851563,27.1509048258464,-3.063,3.297,6.36,6.36017366115109
2023-07-26 13:10:55.122,3155610,3156062,25.1873016764323,25.1913017578125,27.1556008300781,27.1596009114583,-3.076,3.272,6.348,6.34815248714144
2023-07-26 13:10:55.131,3155613,3156065,25.2003457845052,25.2043458251953,27.168644938151,27.1726449788411,-3.089,3.26,6.349,6.34925586191012
2023-07-26 13:10:55.144,3155615,3156067,25.2090418294271,25.2130418701172,27.1773406575521,27.1813406982422,-3.113,3.259,6.372,6.37225493840289
2023-07-26 13:10:55.157,3155618,3156070,25.2220859375,25.2260859781901,27.190384765625,27.1943848063151,-3.087,3.246,6.333,6.33326558735697
2023-07-26 13:10:55.170,3155621,3156073,25.2351297607422,25.2391297607422,27.2034288330078,27.2074288736979,-3.127,3.234,6.361,6.36119650694742
2023-07-26 13:10:55.183,3155624,3156076,25.2481737467448,25.252173828125,27.2164729410807,27.2204729817708,-3.013,3.297,6.31,6.31034515696249
2023-07-26 13:10:55.197,3155627,3156079,25.2612178548177,25.2652178955078,27.2295166829427,27.2335167236328,-2.999,3.322,6.321,6.32122219194991
2023-07-26 13:10:55.206,3155630,3156082,25.2742619222005,25.2782620035807,27.2425607503255,27.2465608317057,-3.087,3.258,6.345,6.3452650850851
2023-07-26 13:10:55.218,3155632,3156084,25.2829578857422,25.2869578857422,27.2512568359375,27.2552568766276,-3.061,3.296,6.357,6.35715927124687
2023-07-26 13:10:55.231,3155635,3156087,25.2960017496745,25.3000017903646,27.2643009033203,27.2683009847005,-3.049,3.295,6.344,6.34444331679305
2023-07-26 13:10:55.241,3155638,3156090,25.3090458577474,25.3130458984375,27.2773446858724,27.2813447265625,-3.024,3.296,6.32,6.32018994967715
2023-07-26 13:10:55.253,3155640,3156092,25.3177419026693,25.3217419433594,27.2860407307943,27.2900407714844,-3.011,3.31,6.321,6.3213239910639
2023-07-26 13:10:55.266,3155643,3156095,25.3307859700521,25.3347860107422,27.2990847981771,27.3030848795573,-3.012,3.308,6.32,6.32043321300051
2023-07-26 13:10:55.275,3155646,3156098,25.3438297526042,25.3478297932943,27.31212890625,27.3161289469401,-3.037,3.321,6.358,6.35828310159276
2023-07-26 13:10:55.288,3155648,3156100,25.352525797526,25.3565258382161,27.3208249511719,27.3248249511719,-3.086,3.295,6.381,6.38155286744535
2023-07-26 13:10:55.301,3155651,3156103,25.365569905599,25.3695699462891,27.333868733724,27.3378687744141,-3.074,3.309,6.383,6.38336220184943
2023-07-26 13:10:55.310,3155654,3156106,25.3786139729818,25.3826140136719,27.3469128011068,27.3509128417969,-3.049,3.346,6.395,6.39550037135485
2023-07-26 13:10:55.323,3155656,3156108,25.3873096923828,25.391309773763,27.3556088460286,27.3596089274089,-3.049,3.333,6.382,6.38232089447091
2023-07-26 13:10:55.336,3155659,3156111,25.4003538004557,25.4043538411458,27.3686529541016,27.3726529947917,-2.948,3.372,6.32,6.32027538956967
2023-07-26 13:10:55.349,3155662,3156114,25.4133978678385,25.4173979492187,27.3816966959635,27.3856967773437,-2.998,3.359,6.357,6.35730233668338
